Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHL_M_R
1361,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1362,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1363,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
1364,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1365,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1366,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1367,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1368,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1369,Forest,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
1370,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1371,Forest,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1372,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1373,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
1374,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1375,Forest,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
1376,Forest,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
1377,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,NULL
1378,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
1379,Forest,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
1380,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1381,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1382,Forest,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1383,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1384,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1385,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1386,Forest,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1387,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,NULL
1388,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
1389,Forest,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
1390,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
1391,Forest,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
1392,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1393,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1394,Forest,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1395,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1396,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1397,Forest,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1398,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,NULL
1399,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1400,Forest,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
1401,Forest,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1402,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,NULL
1403,Forest,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Forest
1404,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,NULL
1405,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Grassland
1406,Forest,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
1407,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,NULL
1408,Forest,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
1409,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,NULL
1410,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
1411,Forest,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
1412,Forest,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1413,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1414,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1415,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1416,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1417,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1418,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1419,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1420,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1421,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1422,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
1423,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1424,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1425,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
1426,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
1427,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1428,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1429,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1430,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1431,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1432,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1433,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1434,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1435,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1436,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
1437,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,NULL
1438,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
1439,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1440,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
1441,Forest,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1442,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1443,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1444,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1445,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1446,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1447,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1448,Forest,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1449,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
1450,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1451,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1452,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1453,Forest,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1454,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1455,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1456,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
1457,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1458,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
1459,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1460,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1461,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
1462,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1463,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1464,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1465,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
1466,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1467,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1468,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1469,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1470,Forest,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1471,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
1472,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1473,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
1474,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1475,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1476,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1477,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1478,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1479,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1480,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1481,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1482,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1483,Forest,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1484,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1485,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1486,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1487,Forest,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1488,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1489,Forest,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1490,Forest,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
1491,Forest,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1492,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
1493,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
1494,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1495,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1496,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1497,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1498,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1499,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
1500,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
1501,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1502,Forest,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1503,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1504,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1505,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1506,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1507,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1508,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1509,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1510,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1511,Forest,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1512,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1513,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1514,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1515,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1516,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1517,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1518,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1519,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1520,Forest,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1521,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1522,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1523,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1524,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1525,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1526,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1527,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1528,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1529,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1530,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1531,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1532,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1533,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1534,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1535,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1536,Forest,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1537,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1538,Forest,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1539,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1540,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1541,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1542,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1543,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1544,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1546,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1547,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1548,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1549,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1550,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1551,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1552,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1553,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1554,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1555,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1556,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1557,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1558,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1559,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1560,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1561,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1562,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1563,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1564,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1565,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1566,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1567,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1568,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1569,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1570,Forest,Water,NULL,NULL,Non_Wetland,Bareland,Forest,Bareland
1571,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1572,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1573,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1574,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1575,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1576,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1577,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1578,Forest,Water,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1579,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1580,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Water
1581,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1582,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1583,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1584,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1585,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1586,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1587,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1588,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1589,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1590,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1591,Forest,Water,NULL,Water,Non_Wetland,Grassland,Forest,Grassland
1592,Forest,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Forest
1593,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1594,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1595,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1596,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1597,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1598,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1599,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1600,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1601,Forest,Water,NULL,Water,Non_Wetland,Forest,Water,Forest
1602,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1603,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1604,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1605,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1606,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1607,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1608,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1609,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1610,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1611,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1612,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1613,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1614,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
1615,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1616,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1617,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1618,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1619,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1620,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Water
1621,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1622,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1623,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1624,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1625,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
1626,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1627,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1628,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1629,Forest,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Bareland
1630,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1631,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1632,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1633,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1634,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
1635,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1636,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1637,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1638,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Water
1639,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1640,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1641,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1642,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1643,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1644,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1645,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Bareland
1646,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1647,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1648,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1649,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1650,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1651,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Water,Forest
1652,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Water
1653,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1654,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
1655,Forest,Water,Grassland,Water,Non_Wetland,NULL,Forest,Water
1656,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1657,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1658,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1659,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Bareland
1660,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
1661,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1662,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
1663,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Forest,Grassland
1664,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1665,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1666,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1667,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1668,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1669,Forest,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1670,Forest,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1671,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1672,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1673,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
1674,Forest,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
1675,Forest,Water,Cropland,NULL,Non_Wetland,Water,Wetland,Forest
1676,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1677,Forest,Water,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1678,Forest,Water,Cropland,Water,Non_Wetland,Grassland,Water,Forest
1679,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1680,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1681,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1682,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1683,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1684,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1685,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1686,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1687,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1688,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1689,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1690,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1691,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1692,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Water
1693,Forest,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
1694,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1695,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1696,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1697,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1698,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1699,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
1700,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1701,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1702,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
