Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LMK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LMK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LMK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LMK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LMK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LMK_M_R
1269,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Bareland
1270,NULL,NULL,Wetland,NULL,Wetland,Water,Shrubland,Water
1271,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
1272,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,NULL
1273,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Bareland
1274,NULL,NULL,Wetland,NULL,Wetland,Forest,Shrubland,Wetland
1275,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1276,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
1277,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
1278,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
1279,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
1280,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1281,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Grassland
1282,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Water
1283,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,NULL
1284,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
1285,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
1286,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
1287,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,NULL
1288,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
1289,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
1290,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Bareland,Grassland
1291,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
1292,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Grassland
1293,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Bareland
1294,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Water
1295,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Forest
1296,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1297,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1298,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1299,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,NULL,Water
1300,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Grassland
1301,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
1302,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1303,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
1304,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
1305,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
1306,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
1307,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1308,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Bareland
1309,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1310,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1311,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1312,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Grassland
1313,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Cropland
1314,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Cropland
1315,NULL,NULL,Wetland,Water,Wetland,NULL,Grassland,Wetland
1316,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Grassland
1317,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
1318,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
1319,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
1320,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Wetland
1321,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Water
1322,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Forest
1323,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
1324,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
1325,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Cropland
1326,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
1327,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Bareland
1328,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
1329,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
1330,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
1331,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Wetland
1332,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Water
1333,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
1334,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
1335,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1336,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
1337,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
1338,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Forest
1339,NULL,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Water
1340,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1341,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Wetland
1342,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1343,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1344,NULL,NULL,Wetland,Water,Wetland,Cropland,Shrubland,Grassland
1345,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Grassland
1346,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Cropland
1347,NULL,NULL,Wetland,Water,Wetland,Cropland,Water,Wetland
1348,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
1349,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1350,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1351,NULL,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Grassland
1352,NULL,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Bareland
1353,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,NULL
1354,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1355,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1356,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
1357,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1358,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1359,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
1360,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
1361,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1362,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1363,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1364,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,NULL
1365,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1366,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
1367,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Cropland
1368,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Wetland
1369,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
1370,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Water
1371,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
1372,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Wetland
1373,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Wetland
1374,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Water
1375,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Forest
1376,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1377,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1378,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1379,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
1380,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1381,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1382,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Water
1383,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1384,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1385,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1386,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
1387,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
1388,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Water
1389,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1390,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,NULL
1391,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
1392,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
1393,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1394,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1395,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1396,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,NULL
1397,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Grassland
1398,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Wetland
1399,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Bareland
1400,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Water,Water
1401,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1402,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1403,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1404,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1405,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1406,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1407,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Built-up
1408,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Water,Cropland
1409,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Water,Wetland
1410,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
1411,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
1412,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Forest,Wetland
1413,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
1414,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
1415,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
1416,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1417,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1418,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1419,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1420,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1421,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1422,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1423,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
1424,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1425,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1426,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1427,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1428,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1429,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1430,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1431,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
1432,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,NULL
1433,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,NULL
1434,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Water,Bareland
1435,NULL,NULL,Bareland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
1436,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
1437,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
1438,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
1439,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Bareland
1440,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1441,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
1442,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
1443,NULL,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
1444,NULL,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
1445,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1446,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
1447,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1448,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1449,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1450,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Bareland
1451,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Cropland
1452,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Wetland
1453,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
1454,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Grassland,Cropland
1455,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Water,Wetland
1456,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Water,Water
1457,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,NULL,Water
1458,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,NULL
1459,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
1460,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
1461,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Water
1462,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Shrubland,Forest
1463,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Grassland,Wetland
1464,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,NULL
1465,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Grassland
1466,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Wetland
1467,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Water
1468,NULL,NULL,Bareland,Water,Non_Wetland,Shrubland,Water,Forest
1469,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Shrubland,Water
1470,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
1471,NULL,NULL,Bareland,Water,Non_Wetland,Cropland,Water,Wetland
1472,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Shrubland,NULL
1473,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Shrubland,Wetland
1474,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Shrubland,Forest
1475,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Water
1476,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Shrubland,Cropland
1477,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
1478,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Water
1479,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1480,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1481,NULL,NULL,Bareland,Water,Non_Wetland,Water,Water,Water
1482,NULL,NULL,Bareland,Water,Non_Wetland,Forest,Shrubland,NULL
1483,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1484,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
1485,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1486,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1487,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1488,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
1489,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1490,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1491,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1492,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1493,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,NULL
1494,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1495,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1496,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,NULL
1497,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1498,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1499,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1500,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
1501,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1502,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1503,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1504,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1505,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1506,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
1507,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1508,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
1509,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1510,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1511,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1512,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1513,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1514,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1515,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1516,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
1517,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1518,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1519,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1520,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Water,Built-up
1521,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1522,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1523,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1524,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1525,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1526,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1527,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1528,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1529,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1530,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1531,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1532,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1533,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1534,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
1535,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1536,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1537,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1538,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
1539,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1540,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1541,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1542,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1543,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1544,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1545,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
1546,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1547,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1548,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1549,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1550,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1551,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1552,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1553,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1554,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1555,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1556,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1557,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1558,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1559,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1560,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,NULL
1561,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1562,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1563,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1564,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1565,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1566,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1567,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1568,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1569,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Forest
1570,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1571,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1572,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1573,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
1574,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1575,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
1576,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1577,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1578,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1579,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1580,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1581,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1582,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
1583,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Built-up
1584,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1585,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1586,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Shrubland,Grassland
1587,NULL,NULL,Built-up,Water,Non_Wetland,Shrubland,Water,Grassland
1588,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Grassland
1589,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1590,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1591,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1592,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
1593,NULL,NULL,Water,NULL,Water,NULL,NULL,Cropland
1594,NULL,NULL,Water,NULL,Water,NULL,NULL,Wetland
1595,NULL,NULL,Water,NULL,Water,NULL,Shrubland,NULL
1596,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
1597,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Wetland
1598,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Water
