Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20NRL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20NRL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20NRL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20NRL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20NRL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20NRL_M_R
323,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Bareland
324,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
325,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
326,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Bareland
327,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
328,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
329,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
330,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
331,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
332,NULL,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
333,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
334,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
335,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
336,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
337,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
338,NULL,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
339,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
340,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
343,NULL,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
344,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Grassland
345,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
346,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
347,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
348,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
349,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
350,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
352,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
353,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
354,NULL,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
355,NULL,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
356,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
357,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
358,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
359,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
360,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
361,NULL,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
362,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,NULL
363,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
364,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
365,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
366,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
367,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
368,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
369,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
370,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
371,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
372,NULL,NULL,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
373,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
374,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
375,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
376,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
377,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
380,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
381,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Water,NULL,Water
383,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
384,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Water
385,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
386,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
388,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
389,NULL,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
390,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
391,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
392,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
393,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
394,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Water
395,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
396,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
397,NULL,NULL,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
398,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
399,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
400,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
401,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
402,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
403,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
404,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,NULL
405,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
406,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
407,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
408,NULL,NULL,Wetland,Water,Wetland,Grassland,Bareland,Grassland
409,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
410,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
411,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
412,NULL,NULL,Wetland,Water,Wetland,Cropland,Grassland,Forest
413,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Forest
414,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
415,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
416,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
417,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
418,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Grassland
419,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Bareland
420,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
421,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Forest
422,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
423,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Bareland
424,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
425,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
426,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
427,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
428,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
429,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
430,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
431,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
432,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
433,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
434,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
435,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Grassland,Grassland
436,NULL,NULL,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
437,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
438,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
439,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
440,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Built-up,Grassland
441,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
442,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Bareland
443,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Built-up
444,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Grassland
445,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Bareland,Bareland
446,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Grassland
447,NULL,NULL,Bareland,NULL,Non_Wetland,Built-up,Built-up,Bareland
448,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
449,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
450,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
451,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
452,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
454,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
455,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
456,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
458,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
459,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
460,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
461,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
462,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
463,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
464,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
465,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
466,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
467,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
468,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
473,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
474,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
476,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
477,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
478,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Built-up
479,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Grassland
480,NULL,NULL,Built-up,Water,Non_Wetland,Water,Water,Bareland
481,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
482,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
483,NULL,NULL,Water,NULL,Water,Grassland,NULL,Grassland
484,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
485,NULL,NULL,Water,NULL,Water,Grassland,Grassland,NULL
486,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
487,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
488,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
489,NULL,NULL,Water,NULL,Water,Grassland,Water,NULL
490,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
491,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
492,NULL,NULL,Water,NULL,Water,Wetland,NULL,Bareland
493,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
494,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
495,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
496,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
497,NULL,NULL,Water,NULL,Water,Water,Grassland,Forest
498,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
499,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
500,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
501,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Water
502,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Forest
503,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
504,NULL,NULL,Water,Water,Water,NULL,NULL,Bareland
505,NULL,NULL,Water,Water,Water,NULL,NULL,Water
506,NULL,NULL,Water,Water,Water,NULL,NULL,Forest
507,NULL,NULL,Water,Water,Water,Grassland,NULL,Grassland
508,NULL,NULL,Water,Water,Water,Grassland,NULL,Water
509,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
510,NULL,NULL,Water,Water,Water,Wetland,Grassland,Forest
511,NULL,NULL,Water,Water,Water,Bareland,NULL,Water
512,NULL,NULL,Water,Water,Water,Water,NULL,Grassland
513,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
514,NULL,NULL,Water,Water,Water,Water,Grassland,Bareland
515,NULL,NULL,Water,Water,Water,Water,Water,Grassland
516,NULL,NULL,Water,Water,Water,Water,Water,Bareland
517,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
518,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
519,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
520,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
521,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
522,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
523,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
525,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
526,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
527,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
529,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
530,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
531,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
532,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
533,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
534,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
536,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
538,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
539,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
543,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
546,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
547,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
548,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
549,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
550,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
551,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
552,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
553,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
554,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
558,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
560,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
565,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
568,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
569,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
571,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
575,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
577,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
578,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
579,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
580,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
581,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Water
582,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
583,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
584,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
585,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
586,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
587,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
588,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Forest
589,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
595,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
596,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
597,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
598,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
599,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
600,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
602,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
603,NULL,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
604,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
605,NULL,Wetland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
606,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
607,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
608,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
609,NULL,Wetland,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
610,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
611,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
612,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
613,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
614,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
615,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
616,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Water
617,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
618,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
619,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
620,NULL,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
621,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
622,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
623,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
624,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
625,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
626,NULL,Bareland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
627,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
628,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
629,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
630,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
631,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
632,NULL,Bareland,Bareland,NULL,Non_Wetland,Built-up,Built-up,Built-up
633,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
634,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
635,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
636,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
637,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
638,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
639,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
640,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
641,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
642,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
643,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
644,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
645,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
646,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
647,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
648,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
649,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
650,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
651,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
652,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
653,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
654,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
655,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
656,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
657,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
658,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
659,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
660,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
661,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
662,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
663,NULL,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
664,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
665,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
666,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
667,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
668,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
669,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
