Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KPU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KPU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KPU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KPU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KPU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KPU_M_R
1188,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1189,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1190,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1191,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1192,Cropland,Water,Water,NULL,Water,NULL,NULL,NULL
1193,Cropland,Water,Water,NULL,Water,NULL,NULL,Grassland
1194,Cropland,Water,Water,NULL,Water,NULL,NULL,Cropland
1195,Cropland,Water,Water,NULL,Water,NULL,NULL,Water
1196,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1197,Cropland,Water,Water,Non_Water,Water,NULL,NULL,NULL
1198,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1199,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1200,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Water
1201,Cropland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1202,Cropland,Water,Water,Water,Water,NULL,NULL,Grassland
1203,Cropland,Water,Water,Water,Water,NULL,NULL,Cropland
1204,Cropland,Water,Water,Water,Water,NULL,NULL,Wetland
1205,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1206,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1207,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1208,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1209,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1210,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1211,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1212,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1213,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1214,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1215,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1216,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1217,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1218,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1219,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1221,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1224,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1225,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1226,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1227,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1228,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1229,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1230,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1231,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1232,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1233,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1234,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1235,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1236,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1237,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1238,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1239,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1240,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1241,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1242,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1243,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1244,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1245,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1246,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1247,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1248,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1249,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1250,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1251,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1252,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1253,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1254,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1255,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1256,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1257,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1258,Cropland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1259,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1260,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1261,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1262,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1263,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1264,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1265,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1266,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1267,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1268,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1269,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1270,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1271,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1272,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1273,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1274,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1275,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1276,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1277,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1278,Cropland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1279,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1280,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1281,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1282,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1283,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1284,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1285,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1286,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1287,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1288,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1289,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1290,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1291,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1292,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1293,Cropland,Forest,Water,NULL,Water,NULL,NULL,NULL
1294,Cropland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1295,Cropland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1296,Cropland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1297,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1298,Cropland,Forest,Water,NULL,Water,NULL,NULL,Forest
1299,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1300,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1301,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1302,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1303,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1304,Cropland,Forest,Water,Water,Water,NULL,NULL,NULL
1305,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1306,Cropland,Forest,Water,Water,Water,NULL,NULL,Cropland
1307,Cropland,Forest,Water,Water,Water,NULL,NULL,Wetland
1308,Cropland,Forest,Water,Water,Water,NULL,NULL,Bareland
1309,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1310,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1311,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1312,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1313,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1314,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1315,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1316,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1317,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1318,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1319,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1320,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1321,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1322,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1323,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1324,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1325,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1326,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1327,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1328,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1329,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1330,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1331,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1332,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1333,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1334,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1335,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1336,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1337,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1338,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1339,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1340,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1341,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1342,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1343,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1344,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1345,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1346,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1347,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1348,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1349,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1350,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1351,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1352,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1353,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1354,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1355,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1356,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1357,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1358,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1359,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1360,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1361,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1362,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1363,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1364,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1365,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1366,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1367,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1368,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1369,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1370,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1371,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1372,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1373,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1374,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1375,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1376,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1377,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1378,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1379,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1380,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1381,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1382,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1383,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1384,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1385,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1386,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1387,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1388,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1389,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1390,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1391,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1392,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1393,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1394,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1395,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1396,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1397,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1398,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1399,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1400,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1401,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1402,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1403,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1404,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1405,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1406,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1407,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1408,Wetland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1409,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1410,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1411,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1412,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1413,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1414,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1415,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1416,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1417,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1418,Wetland,NULL,Water,Water,Water,NULL,NULL,NULL
1419,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1420,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1421,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1422,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1423,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1424,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1425,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1427,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1428,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1429,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1430,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1431,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1432,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1433,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1434,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1435,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1436,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1437,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1438,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1439,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1440,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1442,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1443,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1444,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1445,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1446,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1447,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1448,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1449,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1450,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1451,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1452,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1453,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1454,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1455,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1456,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1457,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1458,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1459,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1460,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1461,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1462,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1463,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1464,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1465,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1466,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1467,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,NULL
1468,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1469,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1470,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1471,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1472,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
1473,Wetland,Cropland,Water,Water,Water,NULL,NULL,Grassland
1474,Wetland,Cropland,Water,Water,Water,NULL,NULL,Cropland
1475,Wetland,Cropland,Water,Water,Water,NULL,NULL,Wetland
1476,Wetland,Cropland,Water,Water,Water,NULL,NULL,Water
1477,Wetland,Cropland,Water,Water,Water,NULL,NULL,Forest
1478,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1479,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1480,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1481,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1482,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1483,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1484,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1485,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1486,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1487,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1488,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1489,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1490,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1491,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1492,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1493,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1494,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1495,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1496,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1497,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1498,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1499,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1500,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1501,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1502,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1503,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1504,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1505,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1506,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1507,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1508,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1509,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1510,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1511,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1512,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1513,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1514,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1515,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1516,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1517,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1518,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1519,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1520,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1521,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1522,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1523,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1524,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1526,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1527,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1528,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1529,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
