Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LHJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LHJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LHJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LHJ_M_R
1210,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
1211,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
1212,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Wetland
1213,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Water
1214,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Forest
1215,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,NULL
1216,NULL,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
1217,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Grassland
1218,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Shrubland,Water
1219,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
1220,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1221,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
1222,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
1223,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Shrubland,Wetland
1224,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
1225,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Forest,Wetland
1226,NULL,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Wetland
1227,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Wetland
1228,NULL,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1229,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Wetland
1230,NULL,NULL,Wetland,Water,Wetland,NULL,Shrubland,Water
1231,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Bareland
1232,NULL,NULL,Wetland,Water,Wetland,NULL,Water,Water
1233,NULL,NULL,Wetland,Water,Wetland,Shrubland,NULL,Grassland
1234,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,NULL
1235,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
1236,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Wetland
1237,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Water
1238,NULL,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
1239,NULL,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
1240,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Grassland
1241,NULL,NULL,Wetland,Water,Wetland,Shrubland,Wetland,Wetland
1242,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,NULL
1243,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
1244,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Wetland
1245,NULL,NULL,Wetland,Water,Wetland,Shrubland,Water,Water
1246,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
1247,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
1248,NULL,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Forest
1249,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
1250,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Bareland
1251,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
1252,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
1253,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
1254,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
1255,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
1256,NULL,NULL,Wetland,Water,Wetland,Wetland,Shrubland,Wetland
1257,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1258,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1259,NULL,NULL,Wetland,Water,Wetland,Bareland,NULL,Water
1260,NULL,NULL,Wetland,Water,Wetland,Bareland,Shrubland,Wetland
1261,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
1262,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
1263,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
1264,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
1265,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Wetland
1266,NULL,NULL,Wetland,Water,Wetland,Water,NULL,Water
1267,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Grassland
1268,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
1269,NULL,NULL,Wetland,Water,Wetland,Water,Shrubland,Water
1270,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
1271,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Water
1272,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1273,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1274,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
1275,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1276,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1277,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Water
1278,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Bareland
1279,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Built-up
1280,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1281,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1282,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1283,NULL,NULL,Bareland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1284,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1285,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
1286,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1287,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1288,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1289,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1290,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1291,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1292,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1293,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1294,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1295,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1296,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Water
1297,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1298,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1299,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1300,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
1301,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1302,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1303,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1304,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1305,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
1306,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
1307,NULL,NULL,Bareland,Water,Non_Wetland,NULL,Shrubland,Water
1308,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
1309,NULL,NULL,Bareland,Water,Non_Wetland,Wetland,Shrubland,Grassland
1310,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Water,Water
1311,NULL,NULL,Bareland,Water,Non_Wetland,Water,Grassland,Water
1312,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1313,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1314,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1315,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1316,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1317,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
1318,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1319,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Cropland
1320,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
1321,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1322,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,NULL
1323,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1324,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1325,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1326,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1327,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1328,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1329,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1330,NULL,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1331,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
1332,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1333,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
1334,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1335,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1336,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1337,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1338,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1339,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1340,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
1341,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1342,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
1343,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
1344,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1345,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1346,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1347,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1348,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1349,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
1350,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1351,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Grassland
1352,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Forest,Built-up
1353,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1354,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1355,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1356,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
1361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Bareland
1362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
1364,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1365,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1366,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1367,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1368,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1369,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1370,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1371,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1372,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1373,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1374,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1375,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
1376,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1377,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1378,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1379,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
1380,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1381,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
1382,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1383,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1384,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,NULL
1389,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1390,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1391,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1392,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
1393,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,NULL
1394,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1395,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
1396,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1397,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1398,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1399,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
1400,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1401,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
1402,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1403,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1404,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
1407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
1408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
1411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
1412,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1413,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,NULL
1414,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1415,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Cropland
1416,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Bareland
1417,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1418,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1419,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
1420,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1421,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
1422,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1423,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
1424,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1425,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1426,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1427,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
1428,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1429,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1430,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1431,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
1432,NULL,NULL,Water,NULL,Water,NULL,NULL,Cropland
1433,NULL,NULL,Water,NULL,Water,NULL,NULL,Bareland
1434,NULL,NULL,Water,NULL,Water,NULL,NULL,Water
1435,NULL,NULL,Water,NULL,Water,NULL,NULL,Forest
1436,NULL,NULL,Water,NULL,Water,NULL,Shrubland,NULL
1437,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Grassland
1438,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Bareland
1439,NULL,NULL,Water,NULL,Water,NULL,Shrubland,Water
1440,NULL,NULL,Water,NULL,Water,NULL,Grassland,Grassland
1441,NULL,NULL,Water,NULL,Water,NULL,Grassland,Water
1442,NULL,NULL,Water,NULL,Water,NULL,Grassland,Forest
1443,NULL,NULL,Water,NULL,Water,NULL,Bareland,Bareland
1444,NULL,NULL,Water,NULL,Water,NULL,Water,Water
1445,NULL,NULL,Water,NULL,Water,NULL,Water,Forest
1446,NULL,NULL,Water,NULL,Water,NULL,Forest,Forest
1447,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Grassland
1448,NULL,NULL,Water,NULL,Water,Shrubland,NULL,Water
1449,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,NULL
1450,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Grassland
1451,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Wetland
1452,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Bareland
1453,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Water
1454,NULL,NULL,Water,NULL,Water,Shrubland,Shrubland,Forest
1455,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,NULL
1456,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Grassland
1457,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Bareland
1458,NULL,NULL,Water,NULL,Water,Shrubland,Grassland,Water
1459,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,NULL
1460,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Grassland
1461,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Wetland
1462,NULL,NULL,Water,NULL,Water,Shrubland,Wetland,Water
1463,NULL,NULL,Water,NULL,Water,Shrubland,Water,NULL
1464,NULL,NULL,Water,NULL,Water,Shrubland,Water,Grassland
1465,NULL,NULL,Water,NULL,Water,Shrubland,Water,Bareland
1466,NULL,NULL,Water,NULL,Water,Shrubland,Water,Water
1467,NULL,NULL,Water,NULL,Water,Shrubland,Water,Forest
1468,NULL,NULL,Water,NULL,Water,Shrubland,Forest,NULL
1469,NULL,NULL,Water,NULL,Water,Shrubland,Forest,Forest
1470,NULL,NULL,Water,NULL,Water,Grassland,NULL,NULL
1471,NULL,NULL,Water,NULL,Water,Grassland,NULL,Grassland
1472,NULL,NULL,Water,NULL,Water,Grassland,NULL,Cropland
1473,NULL,NULL,Water,NULL,Water,Grassland,NULL,Water
1474,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
1475,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,NULL
1476,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
1477,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Bareland
1478,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Water
1479,NULL,NULL,Water,NULL,Water,Grassland,Grassland,NULL
1480,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
1481,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Cropland
1482,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
1483,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Bareland
1484,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Water
1485,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
1486,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
1487,NULL,NULL,Water,NULL,Water,Grassland,Water,NULL
1488,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
1489,NULL,NULL,Water,NULL,Water,Grassland,Water,Bareland
1490,NULL,NULL,Water,NULL,Water,Grassland,Water,Water
1491,NULL,NULL,Water,NULL,Water,Grassland,Forest,Grassland
1492,NULL,NULL,Water,NULL,Water,Grassland,Forest,Forest
1493,NULL,NULL,Water,NULL,Water,Wetland,Shrubland,NULL
1494,NULL,NULL,Water,NULL,Water,Wetland,Shrubland,Grassland
1495,NULL,NULL,Water,NULL,Water,Wetland,Shrubland,Wetland
1496,NULL,NULL,Water,NULL,Water,Wetland,Shrubland,Water
1497,NULL,NULL,Water,NULL,Water,Wetland,Grassland,NULL
1498,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Wetland
1499,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Water
1500,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
1501,NULL,NULL,Water,NULL,Water,Wetland,Water,Wetland
1502,NULL,NULL,Water,NULL,Water,Bareland,NULL,Grassland
1503,NULL,NULL,Water,NULL,Water,Bareland,NULL,Bareland
1504,NULL,NULL,Water,NULL,Water,Bareland,NULL,Water
1505,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,NULL
1506,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
1507,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Wetland
1508,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Bareland
1509,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Water
1510,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Forest
1511,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
1512,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Wetland
1513,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
1514,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Water
1515,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
1516,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
1517,NULL,NULL,Water,NULL,Water,Bareland,Built-up,Built-up
1518,NULL,NULL,Water,NULL,Water,Bareland,Water,NULL
1519,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
1520,NULL,NULL,Water,NULL,Water,Bareland,Water,Wetland
1521,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
1522,NULL,NULL,Water,NULL,Water,Bareland,Water,Water
1523,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
1524,NULL,NULL,Water,NULL,Water,Bareland,Forest,NULL
1525,NULL,NULL,Water,NULL,Water,Bareland,Forest,Water
1526,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
1527,NULL,NULL,Water,NULL,Water,Built-up,Built-up,NULL
1528,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
1529,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Bareland
1530,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Forest
1531,NULL,NULL,Water,NULL,Water,Water,NULL,Grassland
1532,NULL,NULL,Water,NULL,Water,Water,NULL,Bareland
1533,NULL,NULL,Water,NULL,Water,Water,NULL,Water
1534,NULL,NULL,Water,NULL,Water,Water,Shrubland,NULL
1535,NULL,NULL,Water,NULL,Water,Water,Shrubland,Grassland
1536,NULL,NULL,Water,NULL,Water,Water,Shrubland,Wetland
1537,NULL,NULL,Water,NULL,Water,Water,Shrubland,Water
1538,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
1539,NULL,NULL,Water,NULL,Water,Water,Grassland,Water
1540,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
1541,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
1542,NULL,NULL,Water,NULL,Water,Water,Water,Water
1543,NULL,NULL,Water,NULL,Water,Forest,NULL,Forest
1544,NULL,NULL,Water,NULL,Water,Forest,Shrubland,Cropland
1545,NULL,NULL,Water,NULL,Water,Forest,Water,Forest
1546,NULL,NULL,Water,NULL,Water,Forest,Forest,Forest
1547,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1548,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1549,NULL,NULL,Water,Non_Water,Water,NULL,Shrubland,Grassland
1550,NULL,NULL,Water,Non_Water,Water,NULL,Grassland,Forest
1551,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Grassland
1552,NULL,NULL,Water,Non_Water,Water,Shrubland,Shrubland,Wetland
1553,NULL,NULL,Water,Non_Water,Water,Shrubland,Grassland,NULL
1554,NULL,NULL,Water,Non_Water,Water,Shrubland,Grassland,Grassland
1555,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Grassland
1556,NULL,NULL,Water,Non_Water,Water,Shrubland,Water,Wetland
1557,NULL,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
1558,NULL,NULL,Water,Non_Water,Water,Grassland,Shrubland,Grassland
1559,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
