Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LUK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LUK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LUK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LUK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LUK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LUK_M_R
4055,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4056,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4057,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4058,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4059,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4060,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4061,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4062,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4063,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
4064,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4065,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4066,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4067,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4068,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4069,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4070,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4071,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4072,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4073,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4074,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4075,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4076,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4077,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4078,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4079,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4080,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4081,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4082,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4083,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4084,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4085,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4086,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4087,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4088,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
4089,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4090,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4091,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4092,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4093,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4094,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4095,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4096,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4097,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4098,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4099,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4100,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4101,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4102,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
4103,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4104,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4105,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4106,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
4107,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4108,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4109,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Water
4110,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
4111,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4112,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4113,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4114,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4115,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4116,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
4117,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4118,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4119,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4120,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4121,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4122,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4123,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
4124,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
4125,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4126,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
4127,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
4128,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4129,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
4130,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
4131,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Water,Grassland
4132,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
4133,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4134,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4135,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4136,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4137,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4138,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4139,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4140,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
4141,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4142,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Water,Grassland
4143,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4144,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4145,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
4146,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4147,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4148,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4149,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4150,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
4151,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4152,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
4153,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4154,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
4155,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4156,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4157,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4158,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Bareland
4159,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4160,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4161,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4162,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
4163,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
4164,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
4165,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
4166,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Forest
4167,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4168,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Cropland
4169,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Built-up
4170,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
4171,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Cropland
4172,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,NULL
4173,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4174,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
4175,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Bareland
4176,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
4177,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
4178,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Bareland,Grassland
4179,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4180,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Cropland
4181,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Forest,Cropland
4182,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
4183,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4184,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
4185,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4186,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
4187,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
4188,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
4189,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
4190,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4191,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
4192,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
4193,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
4194,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4195,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4196,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4197,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4198,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
4199,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4200,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
4201,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
4202,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
4203,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
4204,Grassland,NULL,Wetland,NULL,Wetland,Forest,Water,Grassland
4205,Grassland,NULL,Wetland,NULL,Wetland,Forest,Water,Water
4206,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Grassland
4207,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4208,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4209,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
4210,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4211,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4212,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4213,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
4214,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4215,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Shrubland,Forest
4216,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Forest
4217,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
4218,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
4219,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,NULL
4220,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4221,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Cropland
4222,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
4223,Grassland,NULL,Wetland,Water,Wetland,Grassland,Forest,Forest
4224,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
4225,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4226,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
4227,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4228,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Forest
4229,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4230,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
4231,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Grassland
4232,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4233,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Forest
4234,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4235,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4236,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4237,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
4238,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
4239,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
4240,Grassland,NULL,Bareland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4241,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Water,Grassland
4242,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,NULL,Grassland
4243,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4244,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Grassland
4245,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4246,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4247,Grassland,NULL,Bareland,Water,Non_Wetland,NULL,Water,Grassland
4248,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
4249,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Water
4250,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4251,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4252,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
4253,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4254,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
4255,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
4256,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4257,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4258,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
4259,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4260,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4261,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4262,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4263,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4264,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4265,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4266,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
4267,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4268,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
4269,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4270,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4271,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4272,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4273,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4274,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4275,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
4276,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4277,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
4278,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
4279,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,NULL
4280,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
4281,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
4282,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
4283,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
4284,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
4285,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4286,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
4287,Grassland,NULL,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
4288,Grassland,NULL,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4289,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Built-up,Forest
4290,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
4291,Grassland,NULL,Water,NULL,Water,NULL,NULL,Bareland
4292,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
4293,Grassland,NULL,Water,NULL,Water,Grassland,Water,Grassland
4294,Grassland,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
4295,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
4296,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Bareland
4297,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Water
4298,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Forest
4299,Grassland,NULL,Water,Water,Water,Water,Grassland,Bareland
4300,Grassland,NULL,Water,Water,Water,Forest,NULL,Grassland
4301,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4302,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4303,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4304,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4305,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4306,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
4307,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
4308,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
4309,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4310,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
4311,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
4312,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
4313,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4314,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
4315,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
4316,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4317,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
4318,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
4319,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
4320,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
4321,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
4322,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
4323,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
4324,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
4325,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4326,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4327,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4328,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4329,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4330,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
4331,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4332,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4333,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
4334,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4335,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
4336,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
4337,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
4338,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
4339,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
4340,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
4341,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4342,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
4343,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
4344,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
4345,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
4346,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
4347,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4348,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4349,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Bareland
4350,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4351,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
4352,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
4353,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4354,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
4355,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
4356,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
4357,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4358,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
4359,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
4360,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4361,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
4362,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
4363,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4364,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
4365,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
4366,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
4367,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
4368,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
4369,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
4370,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
4371,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
4372,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
