Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LGK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LGK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LGK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LGK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LGK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LGK_M_R
5126,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
5127,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
5128,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5129,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5130,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5131,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
5132,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
5133,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
5134,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
5135,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
5136,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
5137,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
5138,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Forest
5139,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Wetland
5140,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Water
5141,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
5142,Grassland,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
5143,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
5144,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
5145,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
5146,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
5147,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
5148,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
5149,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
5150,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
5151,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
5152,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5153,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5154,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
5155,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
5156,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
5157,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
5158,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
5159,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
5160,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
5161,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
5162,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
5163,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
5164,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
5165,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
5166,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
5167,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
5168,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
5169,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5170,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
5171,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
5172,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
5173,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
5174,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5175,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5176,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
5177,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
5178,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
5179,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
5180,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5181,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5182,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5183,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
5184,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
5185,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
5186,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
5187,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
5188,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5189,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
5190,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
5191,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
5192,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Built-up
5193,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
5194,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
5195,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
5196,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
5197,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
5198,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
5199,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
5200,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
5201,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5202,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
5203,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
5204,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
5205,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
5206,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
5207,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
5208,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
5209,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
5210,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5211,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5212,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
5213,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
5214,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
5215,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
5216,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5217,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
5218,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5219,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5220,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
5221,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
5222,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
5223,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
5224,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
5225,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
5226,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
5227,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
5228,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
5229,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
5230,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
5231,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
5232,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
5233,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
5234,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
5235,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
5236,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
5237,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
5238,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
5239,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
5240,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
5241,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
5242,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
5243,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
5244,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
5245,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5246,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
5247,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5248,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
5249,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5250,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
5251,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
5252,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
5253,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
5254,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
5255,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
5256,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
5257,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
5258,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
5259,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
5260,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
5261,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
5262,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
5263,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
5264,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
5265,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
5266,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
5267,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
5268,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
5269,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
5270,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
5271,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
5272,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
5273,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
5274,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
5275,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
5276,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
5277,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
5278,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
5279,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
5280,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
5281,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
5282,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
5283,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
5284,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Cropland
5285,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
5286,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
5287,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
5288,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
5289,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
5290,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
5291,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
5292,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
5293,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
5294,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
5295,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
5296,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
5297,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
5298,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
5299,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
5300,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
5301,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
5302,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
5303,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
5304,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
5305,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
5306,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
5307,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
5308,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
5309,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
5310,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
5311,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
5312,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
5313,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
5314,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Forest
5315,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
5316,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
5317,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
5318,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
5319,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
5320,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
5321,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
5322,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
5323,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
5324,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,NULL
5325,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
5326,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
5327,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,NULL
5328,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
5329,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Wetland
5330,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
5331,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
5332,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
5333,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Grassland,Forest
5334,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
5335,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
5336,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
5337,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
5338,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
5339,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,NULL
5340,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
5341,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
5342,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
5343,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
5344,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Wetland
5345,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
5346,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
5347,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
5348,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
5349,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
5350,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
5351,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
5352,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
5353,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
5354,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Water
5355,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
5356,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Water,Wetland
5357,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest,Shrubland,Forest
5358,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
5359,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
5360,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
5361,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
5362,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5363,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
5364,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
5365,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
5366,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
5367,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
5368,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
5369,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
5370,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
5371,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
5372,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
5373,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
5374,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
5375,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
5376,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
5377,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
5378,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
5379,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
5380,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
5381,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
5382,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
5383,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
5384,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
5385,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
5386,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
5387,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
5388,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
5389,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
5390,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
5391,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
5392,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
5393,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
5394,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
5395,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
5396,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
5397,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
5398,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
5399,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
5400,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
5401,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
5402,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
5403,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
5404,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
5405,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
5406,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
5407,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
5408,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
5409,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
5410,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
5411,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
5412,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
5413,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
5414,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
5415,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
5416,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
5417,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
5418,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
5419,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
5420,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
5421,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
5422,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
5423,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
5424,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
5425,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
5426,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
5427,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
5428,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
5429,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
5430,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
5431,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
5432,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
5433,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
5434,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
5435,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Cropland
5436,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
5437,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
5438,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
