Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LED_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LED_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LED_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LED_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LED_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LED_M_R
1700,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1701,Permanent_ice_and_snow,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Permanent_ice_and_snow,Wetland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1703,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1704,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1705,Permanent_ice_and_snow,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1706,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1707,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1708,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1709,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1710,Permanent_ice_and_snow,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1711,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1712,Permanent_ice_and_snow,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1713,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1714,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Permanent_ice_and_snow
1715,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1716,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1717,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1718,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1719,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1720,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1721,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1722,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Water
1723,Permanent_ice_and_snow,Bareland,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1724,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
1725,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Water
1726,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1727,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1728,Permanent_ice_and_snow,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1729,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1730,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1731,Permanent_ice_and_snow,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1732,Permanent_ice_and_snow,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1733,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1735,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1737,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1738,Permanent_ice_and_snow,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1739,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1740,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1741,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1742,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1743,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1744,Permanent_ice_and_snow,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1745,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1746,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1747,Permanent_ice_and_snow,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1748,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1749,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1750,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1751,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1752,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1753,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Bareland
1754,Permanent_ice_and_snow,Water,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1755,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1756,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1757,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1759,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1760,Permanent_ice_and_snow,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1761,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1762,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1763,Permanent_ice_and_snow,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1764,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1765,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1766,Permanent_ice_and_snow,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1767,Permanent_ice_and_snow,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1768,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Grassland
1769,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Bareland
1770,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Water
1771,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1772,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Grassland
1773,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1774,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Water
1775,Permanent_ice_and_snow,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1776,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1777,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1778,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1779,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1780,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1781,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1782,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1783,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1784,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1785,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1786,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1787,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1788,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1789,Permanent_ice_and_snow,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1790,Permanent_ice_and_snow,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1791,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1792,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1794,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1795,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1796,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1797,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1798,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1799,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1800,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1801,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1802,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1803,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1804,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1805,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1806,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1807,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1808,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1809,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1810,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1812,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1813,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1814,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1815,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1816,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1817,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1818,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1819,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1820,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1821,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1822,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1823,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1824,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1825,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1826,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1827,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1828,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1829,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1830,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1831,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1832,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1833,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1834,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1835,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1836,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1837,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1838,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1839,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1840,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1841,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1842,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1843,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1844,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1845,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1846,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1847,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1848,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1849,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1850,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1851,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1852,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1853,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1854,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1855,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1856,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1857,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1858,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1859,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1860,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1861,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1862,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1863,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1864,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1865,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1866,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1867,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1868,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1869,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1870,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1871,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1872,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1873,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1874,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1875,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1877,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1878,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1879,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1880,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1881,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1882,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1883,Forest,NULL,Water,NULL,Water,NULL,NULL,NULL
1884,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1885,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1886,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1887,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1888,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1889,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1890,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1891,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1892,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1893,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1894,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1895,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1896,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1897,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1898,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1899,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1900,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1901,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1902,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1903,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1904,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1905,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1906,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1907,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1908,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1909,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1910,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1911,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1912,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1913,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1915,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1917,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1918,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1919,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1920,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1921,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1922,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1923,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1924,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1925,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1926,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1927,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1928,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1929,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1930,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1931,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1932,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1933,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1934,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1935,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1936,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1937,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1938,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1939,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1940,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1941,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1942,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1943,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1944,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1946,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1948,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1949,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1950,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1952,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1953,Forest,Bareland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1954,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1955,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1956,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1957,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1958,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1959,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1960,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1961,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1962,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1964,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1965,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1966,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1967,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1968,Forest,Bareland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1969,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1970,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1971,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1972,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1973,Forest,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1974,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1975,Forest,Bareland,Water,NULL,Water,NULL,NULL,Grassland
1976,Forest,Bareland,Water,NULL,Water,NULL,NULL,Bareland
1977,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1978,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1979,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1981,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1982,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1983,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1984,Forest,Bareland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1985,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1986,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1987,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1988,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1989,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1990,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1991,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1992,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1993,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1994,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1995,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1996,Forest,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1997,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1998,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1999,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2000,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2001,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2002,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2003,Forest,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2004,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2005,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2007,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2008,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
2009,Forest,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2010,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2011,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
