Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQR_M_R
1385,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
1386,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1387,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1388,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1389,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1390,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1391,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1392,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1393,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1394,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1395,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1396,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Water
1397,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1398,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1399,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1400,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1401,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1402,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1403,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1404,Water,Water,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1405,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1406,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
1407,Water,Water,Grassland,Water,Non_Wetland,Grassland,Forest,Water
1408,Water,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
1409,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1410,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1411,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1412,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Water
1413,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1414,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1415,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Water
1416,Water,Water,Grassland,Water,Non_Wetland,Water,Forest,Forest
1417,Water,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
1418,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
1419,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1420,Water,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1421,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1422,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1423,Water,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
1424,Water,Water,Cropland,Water,Non_Wetland,Bareland,Grassland,Water
1425,Water,Water,Cropland,Water,Non_Wetland,Water,Water,Water
1426,Water,Water,Wetland,NULL,Wetland,NULL,Water,Water
1427,Water,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1428,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1429,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1430,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1431,Water,Water,Wetland,NULL,Wetland,Bareland,Grassland,Forest
1432,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1433,Water,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1434,Water,Water,Wetland,NULL,Wetland,Bareland,Forest,Forest
1435,Water,Water,Wetland,NULL,Wetland,Water,Grassland,Water
1436,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1437,Water,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1438,Water,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1439,Water,Water,Wetland,NULL,Wetland,Water,Water,Bareland
1440,Water,Water,Wetland,NULL,Wetland,Water,Water,Water
1441,Water,Water,Wetland,NULL,Wetland,Water,Water,Forest
1442,Water,Water,Wetland,NULL,Wetland,Water,Forest,Water
1443,Water,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1444,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1445,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1446,Water,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1447,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1448,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1449,Water,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1450,Water,Water,Wetland,Non_Water,Wetland,Grassland,Forest,Water
1451,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1452,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
1453,Water,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
1454,Water,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
1455,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
1456,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
1457,Water,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
1458,Water,Water,Wetland,Non_Water,Wetland,Water,Grassland,Water
1459,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1460,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1461,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1462,Water,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1463,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1464,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
1465,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1466,Water,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1467,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1468,Water,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1469,Water,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1470,Water,Water,Wetland,Water,Wetland,NULL,Water,Forest
1471,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1472,Water,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1473,Water,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1474,Water,Water,Wetland,Water,Wetland,Grassland,Water,Bareland
1475,Water,Water,Wetland,Water,Wetland,Grassland,Water,Water
1476,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1477,Water,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
1478,Water,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
1479,Water,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1480,Water,Water,Wetland,Water,Wetland,Bareland,Water,Bareland
1481,Water,Water,Wetland,Water,Wetland,Bareland,Water,Water
1482,Water,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1483,Water,Water,Wetland,Water,Wetland,Bareland,Forest,Forest
1484,Water,Water,Wetland,Water,Wetland,Water,Wetland,Water
1485,Water,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1486,Water,Water,Wetland,Water,Wetland,Water,Water,Grassland
1487,Water,Water,Wetland,Water,Wetland,Water,Water,Wetland
1488,Water,Water,Wetland,Water,Wetland,Water,Water,Bareland
1489,Water,Water,Wetland,Water,Wetland,Water,Water,Water
1490,Water,Water,Wetland,Water,Wetland,Water,Water,Forest
1491,Water,Water,Wetland,Water,Wetland,Water,Forest,Water
1492,Water,Water,Wetland,Water,Wetland,Water,Forest,Forest
1493,Water,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1494,Water,Water,Wetland,Water,Wetland,Forest,Water,Water
1495,Water,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1496,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1497,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
1498,Water,Water,Bareland,NULL,Non_Wetland,Grassland,Forest,Water
1499,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1500,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Water
1501,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Water
1502,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1503,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
1504,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1505,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Bareland
1506,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
1507,Water,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
1508,Water,Water,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
1509,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1510,Water,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1511,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Grassland
1512,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1513,Water,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1514,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1515,Water,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1516,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1517,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Water
1518,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1519,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
1520,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1521,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Water
1522,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
1523,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1524,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1525,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1526,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1527,Water,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1528,Water,Water,Bareland,Water,Non_Wetland,Grassland,Water,Water
1529,Water,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
1530,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1531,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1532,Water,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
1533,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
1534,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Bareland
1535,Water,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
1536,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
1537,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1538,Water,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1539,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Grassland
1540,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Bareland
1541,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1542,Water,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1543,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Water
1544,Water,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1545,Water,Water,Bareland,Water,Non_Wetland,Forest,Water,Water
1546,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1547,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1548,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
1549,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1550,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
1551,Water,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
1552,Water,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1553,Water,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1554,Water,Water,Built-up,NULL,Non_Wetland,Water,Forest,Water
1555,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1556,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1557,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
1558,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Bareland,Water
1559,Water,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1560,Water,Water,Built-up,Water,Non_Wetland,Grassland,Water,Grassland
1561,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
1562,Water,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
1563,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Water
1564,Water,Water,Built-up,Water,Non_Wetland,Bareland,Water,Forest
1565,Water,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1566,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Water
1567,Water,Water,Built-up,Water,Non_Wetland,Water,Water,Forest
1568,Water,Water,Water,NULL,Water,NULL,Wetland,Forest
1569,Water,Water,Water,NULL,Water,NULL,Water,Water
1570,Water,Water,Water,NULL,Water,Grassland,Water,Water
1571,Water,Water,Water,NULL,Water,Bareland,Grassland,Grassland
1572,Water,Water,Water,NULL,Water,Bareland,Wetland,Forest
1573,Water,Water,Water,NULL,Water,Bareland,Water,Bareland
1574,Water,Water,Water,NULL,Water,Bareland,Water,Water
1575,Water,Water,Water,NULL,Water,Bareland,Water,Forest
1576,Water,Water,Water,NULL,Water,Water,Wetland,Grassland
1577,Water,Water,Water,NULL,Water,Water,Wetland,Water
1578,Water,Water,Water,NULL,Water,Water,Wetland,Forest
1579,Water,Water,Water,NULL,Water,Water,Water,Water
1580,Water,Water,Water,NULL,Water,Water,Water,Forest
1581,Water,Water,Water,NULL,Water,Water,Forest,Water
1582,Water,Water,Water,NULL,Water,Water,Forest,Forest
1583,Water,Water,Water,NULL,Water,Forest,Water,Forest
1584,Water,Water,Water,Non_Water,Water,Grassland,Wetland,Water
1585,Water,Water,Water,Non_Water,Water,Grassland,Water,Forest
1586,Water,Water,Water,Non_Water,Water,Bareland,Grassland,Grassland
1587,Water,Water,Water,Non_Water,Water,Bareland,Wetland,Water
1588,Water,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
1589,Water,Water,Water,Non_Water,Water,Bareland,Water,Grassland
1590,Water,Water,Water,Non_Water,Water,Bareland,Water,Water
1591,Water,Water,Water,Non_Water,Water,Bareland,Water,Forest
1592,Water,Water,Water,Non_Water,Water,Water,Wetland,Wetland
1593,Water,Water,Water,Non_Water,Water,Water,Wetland,Water
1594,Water,Water,Water,Non_Water,Water,Water,Wetland,Forest
1595,Water,Water,Water,Non_Water,Water,Water,Bareland,Water
1596,Water,Water,Water,Non_Water,Water,Water,Bareland,Forest
1597,Water,Water,Water,Non_Water,Water,Water,Water,Wetland
1598,Water,Water,Water,Non_Water,Water,Water,Water,Bareland
1599,Water,Water,Water,Non_Water,Water,Water,Water,Water
1600,Water,Water,Water,Non_Water,Water,Water,Water,Forest
1601,Water,Water,Water,Non_Water,Water,Water,Forest,Water
1602,Water,Water,Water,Non_Water,Water,Water,Forest,Forest
1603,Water,Water,Water,Water,Water,NULL,Wetland,Forest
1604,Water,Water,Water,Water,Water,NULL,Water,Water
1605,Water,Water,Water,Water,Water,NULL,Water,Forest
1606,Water,Water,Water,Water,Water,Grassland,Grassland,Grassland
1607,Water,Water,Water,Water,Water,Grassland,Wetland,Water
1608,Water,Water,Water,Water,Water,Grassland,Wetland,Forest
1609,Water,Water,Water,Water,Water,Grassland,Water,Water
1610,Water,Water,Water,Water,Water,Grassland,Water,Forest
1611,Water,Water,Water,Water,Water,Wetland,Water,Water
1612,Water,Water,Water,Water,Water,Bareland,Wetland,Water
1613,Water,Water,Water,Water,Water,Bareland,Bareland,Grassland
1614,Water,Water,Water,Water,Water,Bareland,Bareland,Bareland
1615,Water,Water,Water,Water,Water,Bareland,Bareland,Water
1616,Water,Water,Water,Water,Water,Bareland,Bareland,Forest
1617,Water,Water,Water,Water,Water,Bareland,Water,Grassland
1618,Water,Water,Water,Water,Water,Bareland,Water,Bareland
1619,Water,Water,Water,Water,Water,Bareland,Water,Water
1620,Water,Water,Water,Water,Water,Bareland,Water,Forest
1621,Water,Water,Water,Water,Water,Water,Wetland,Grassland
1622,Water,Water,Water,Water,Water,Water,Wetland,Wetland
1623,Water,Water,Water,Water,Water,Water,Wetland,Water
1624,Water,Water,Water,Water,Water,Water,Wetland,Forest
1625,Water,Water,Water,Water,Water,Water,Bareland,Water
1626,Water,Water,Water,Water,Water,Water,Water,Grassland
1627,Water,Water,Water,Water,Water,Water,Water,Wetland
1628,Water,Water,Water,Water,Water,Water,Water,Bareland
1629,Water,Water,Water,Water,Water,Water,Water,Water
1630,Water,Water,Water,Water,Water,Water,Water,Forest
1631,Water,Water,Water,Water,Water,Water,Forest,Water
1632,Water,Water,Water,Water,Water,Water,Forest,Forest
1633,Water,Water,Water,Water,Water,Forest,Water,Water
1634,Water,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1635,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1636,Water,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1637,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1638,Water,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1639,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1640,Water,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1641,Water,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1642,Water,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1643,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1644,Water,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1645,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
1646,Water,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1647,Water,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1648,Water,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1649,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1650,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1651,Water,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1652,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
1653,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1654,Water,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1655,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1656,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1657,Water,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1658,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1659,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1660,Water,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1661,Water,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1662,Water,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1663,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1664,Water,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1665,Water,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1666,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
1667,Water,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1668,Water,Water,Forest,Non_Water,Non_Wetland,Water,Grassland,Forest
1669,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1670,Water,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1671,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Wetland
1672,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1673,Water,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1674,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1675,Water,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1676,Water,Water,Forest,Water,Non_Wetland,NULL,Water,Water
1677,Water,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1678,Water,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1679,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1680,Water,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1681,Water,Water,Forest,Water,Non_Wetland,Water,Water,Water
1682,Water,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1683,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1684,Water,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1685,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1686,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1687,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1688,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
1689,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1690,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1691,Forest,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1692,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1693,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1694,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1695,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
1696,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1697,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
1698,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
1699,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
1700,Forest,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
1701,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1702,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1703,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
1704,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1705,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
1706,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
1707,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1708,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
1709,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1710,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
1711,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1712,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1713,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
1714,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
1715,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
1716,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
1717,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
1718,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
1719,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1720,Forest,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
