Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KYR_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KYR_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KYR_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KYR_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KYR_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KYR_M_R
1524,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
1525,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
1526,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Cropland
1527,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
1528,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
1529,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
1530,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Cropland
1531,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
1532,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
1533,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1534,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
1535,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
1536,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
1537,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
1538,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1539,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1540,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1541,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Cropland
1542,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1543,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Forest
1544,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1545,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1546,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1547,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1548,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1549,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Water,Bareland
1550,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
1551,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Cropland
1552,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Bareland
1553,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1554,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
1555,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
1556,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1557,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Grassland
1558,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1559,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Bareland
1560,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Bareland,Forest
1561,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Grassland
1562,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Cropland
1563,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Bareland
1564,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Water
1565,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,Forest
1566,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
1567,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Cropland
1568,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Bareland
1569,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Water
1570,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1571,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1572,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1573,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1574,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1575,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
1576,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1577,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
1578,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Forest
1579,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
1580,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Cropland
1581,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1582,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1583,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Cropland
1584,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Bareland
1585,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Forest
1586,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
1587,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Cropland
1588,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Forest
1589,NULL,Cropland,Cropland,Non_Water,Non_Wetland,NULL,Forest,Grassland
1590,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1591,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
1592,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
1593,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
1594,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
1595,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
1596,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1597,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
1598,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
1599,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Built-up,Forest
1600,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1601,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Grassland
1602,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,NULL,Cropland
1603,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
1604,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Built-up,Grassland
1605,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Cropland,Forest,Grassland
1606,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
1607,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1608,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Water
1609,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Forest
1610,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1611,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,NULL
1612,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1613,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1614,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1615,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
1616,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
1617,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1618,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1619,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1620,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
1621,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Built-up,Bareland
1622,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Water,Cropland
1623,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,NULL,Water
1624,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
1625,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Bareland,Grassland
1626,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
1627,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Forest,NULL,NULL
1628,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1629,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1630,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1631,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1632,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1633,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,NULL
1634,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
1635,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Grassland,Cropland
1636,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,NULL
1637,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Grassland
1638,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Cropland
1639,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Wetland,Water
1640,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Grassland
1641,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Bareland,Cropland
1642,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Built-up,Grassland
1643,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Bareland
1644,NULL,Cropland,Cropland,Water,Non_Wetland,NULL,Water,Water
1645,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
1646,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
1647,NULL,Cropland,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
1648,NULL,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Grassland
1649,NULL,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Cropland
1650,NULL,Cropland,Cropland,Water,Non_Wetland,Cropland,NULL,Water
1651,NULL,Cropland,Cropland,Water,Non_Wetland,Cropland,Water,Water
1652,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,NULL
1653,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Grassland
1654,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Cropland
1655,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,NULL,Bareland
1656,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,Grassland,Grassland
1657,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Grassland
1658,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,Wetland,Forest
1659,NULL,Cropland,Cropland,Water,Non_Wetland,Wetland,Water,NULL
1660,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
1661,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
1662,NULL,Cropland,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
1663,NULL,Cropland,Cropland,Water,Non_Wetland,Water,NULL,Water
1664,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Wetland,Water
1665,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Water,Water
1666,NULL,Cropland,Cropland,Water,Non_Wetland,Water,Water,Forest
1667,NULL,Cropland,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
1668,NULL,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1669,NULL,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Water
1670,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Bareland
1671,NULL,Cropland,Wetland,NULL,Wetland,NULL,Water,Water
1672,NULL,Cropland,Wetland,NULL,Wetland,Grassland,NULL,NULL
1673,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1674,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1675,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
1676,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1677,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1678,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Water,Wetland
1679,NULL,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
1680,NULL,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Water
1681,NULL,Cropland,Wetland,NULL,Wetland,Wetland,NULL,Forest
1682,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1683,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
1684,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1685,NULL,Cropland,Wetland,NULL,Wetland,Water,Water,Grassland
1686,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1687,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1688,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
1689,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1690,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Bareland,Forest
1691,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1692,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Wetland
1693,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Water,Water
1694,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Forest,Forest
1695,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1696,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Water,Wetland
1697,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
1698,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
1699,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1700,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1701,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
1702,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
1703,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1704,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1705,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1706,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1707,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
1708,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1709,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Bareland,Wetland
1710,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1711,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1712,NULL,Cropland,Wetland,Non_Water,Wetland,Water,Water,Water
1713,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1714,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1715,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1716,NULL,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
1717,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Grassland
1718,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Wetland
1719,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Water
1720,NULL,Cropland,Wetland,Water,Wetland,NULL,Water,Water
1721,NULL,Cropland,Wetland,Water,Wetland,Grassland,NULL,Water
1722,NULL,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
1723,NULL,Cropland,Wetland,Water,Wetland,Grassland,Water,Wetland
1724,NULL,Cropland,Wetland,Water,Wetland,Grassland,Water,Forest
1725,NULL,Cropland,Wetland,Water,Wetland,Wetland,NULL,Wetland
1726,NULL,Cropland,Wetland,Water,Wetland,Wetland,NULL,Water
1727,NULL,Cropland,Wetland,Water,Wetland,Wetland,Grassland,Wetland
1728,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1729,NULL,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1730,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
1731,NULL,Cropland,Wetland,Water,Wetland,Water,NULL,Water
1732,NULL,Cropland,Wetland,Water,Wetland,Water,Grassland,Water
1733,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Grassland
1734,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Wetland
1735,NULL,Cropland,Wetland,Water,Wetland,Water,Wetland,Water
1736,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
1737,NULL,Cropland,Wetland,Water,Wetland,Water,Water,Water
1738,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1739,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1740,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1741,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1742,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1743,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
1744,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1745,NULL,Cropland,Bareland,NULL,Non_Wetland,Cropland,NULL,Grassland
1746,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,NULL,Grassland
1747,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1748,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1749,NULL,Cropland,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1750,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1751,NULL,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Cropland
1752,NULL,Cropland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1753,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Forest,Water
1754,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1755,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1756,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
1757,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
1758,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
1759,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
1760,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1761,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
1762,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
1763,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1764,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1765,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
1766,NULL,Cropland,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1767,NULL,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
1768,NULL,Cropland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
1769,NULL,Cropland,Bareland,Water,Non_Wetland,Water,NULL,Water
1770,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1771,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1772,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1773,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1774,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1775,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1776,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1777,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1778,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
1779,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
1780,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1781,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1782,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1783,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Cropland
1784,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1785,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1786,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1787,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1788,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
1789,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1790,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1791,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
1792,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
1793,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
1794,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
1795,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Cropland
1796,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Built-up
1797,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
1798,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1799,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1800,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1801,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1802,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1803,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1804,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
1805,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
1806,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1807,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1808,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1809,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
1810,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1811,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1812,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1813,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1814,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
1815,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Bareland
1816,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1817,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1818,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
1819,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Forest,Built-up
1820,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1821,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1822,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1823,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1824,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1825,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
1826,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1827,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Cropland
1828,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Forest
1829,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1830,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Cropland
1831,NULL,Cropland,Built-up,NULL,Non_Wetland,Cropland,Built-up,Forest
1832,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
1833,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Cropland
1834,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Built-up
1835,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1836,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1837,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1838,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1839,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,NULL
1840,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1841,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
1842,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1843,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1844,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1845,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1846,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1847,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1848,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
