Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPS_M_R
2259,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2260,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2261,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2262,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2263,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2264,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2265,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2266,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2267,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2268,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2269,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2270,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2271,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2272,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2273,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2274,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2275,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2276,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2277,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2278,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2279,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2280,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2281,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2282,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2283,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2284,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2285,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2286,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2287,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2288,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2289,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2290,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2291,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2292,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2293,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2294,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2295,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,NULL
2296,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2297,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2298,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2299,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2300,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2301,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,NULL
2302,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2303,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
2304,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2305,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2306,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2307,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2308,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2309,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2310,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2311,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2312,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2313,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2314,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,NULL
2315,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2316,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2317,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2318,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2319,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2320,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
2321,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2322,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,NULL
2323,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2324,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2325,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2326,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2327,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2328,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2329,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2330,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2331,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2332,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2333,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2334,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2335,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2336,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2337,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2338,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2339,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2340,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
2341,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2342,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2343,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2344,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2345,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2346,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2347,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2348,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2349,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2350,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2351,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2352,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2353,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2354,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2355,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2356,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2357,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
2358,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2359,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2360,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2361,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2362,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2363,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2364,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2365,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2366,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2367,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2368,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2369,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2370,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2371,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2372,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2373,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2374,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
2375,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2376,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
2377,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2378,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
2379,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
2380,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
2381,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
2382,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2383,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2384,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
2385,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2386,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2387,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,NULL
2388,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
2389,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
2390,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
2391,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2392,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2393,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2394,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2395,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2396,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2397,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2398,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2399,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
2400,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2401,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,NULL
2402,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
2403,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2404,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2405,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2406,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
2407,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2408,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2409,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
2410,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
2411,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2412,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2413,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2414,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2415,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2416,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2417,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2418,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2419,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
2420,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
2421,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2422,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
2423,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
2424,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
2425,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
2426,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2427,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2428,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2429,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2430,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2431,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2432,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2433,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2434,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2435,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2436,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2437,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2438,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2439,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Built-up
2440,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2441,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
2442,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2443,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
2444,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2445,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2446,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2447,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2448,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2449,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2450,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2451,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2452,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2453,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2454,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2455,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2456,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2457,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
2458,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2459,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2460,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
2461,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,NULL
2462,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2463,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2464,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
2465,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,NULL
2466,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2467,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
2468,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2469,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2470,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2471,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2472,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2473,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
2474,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2475,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2476,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2477,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
2478,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
2479,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
2480,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,NULL
2481,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Built-up
2482,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
2483,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
2484,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2485,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2486,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
2487,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
2488,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2489,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2490,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2491,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2492,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2493,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2494,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2495,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2496,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2497,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2498,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
2499,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
2500,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2501,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
2502,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
2503,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2504,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2505,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2506,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2507,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2508,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2509,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2510,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2511,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2512,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
2513,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2514,NULL,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
2515,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
2516,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2517,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2518,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2519,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2520,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2521,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2522,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2523,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2524,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2525,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2526,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
2527,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
2528,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2529,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
2530,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2531,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
2532,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2533,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2534,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2535,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2536,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2537,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
2538,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2539,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2540,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,NULL
2541,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2542,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2543,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
2544,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2545,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2546,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2547,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2548,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2549,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2550,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2551,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2552,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2553,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2554,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2555,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
2556,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Built-up
2557,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
2558,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
2559,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
2560,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
2561,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2562,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2563,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
2564,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2565,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
2566,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2567,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
2568,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
2569,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
2570,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2571,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Built-up,NULL
2572,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
2573,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
2574,NULL,Cropland,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
