Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LKK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LKK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LKK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LKK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LKK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LKK_M_R
1077,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1078,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1079,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1080,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1081,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1082,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1083,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1084,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1085,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1086,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1087,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1088,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1089,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1090,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1091,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1092,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1093,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1094,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1095,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1096,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1097,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1098,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1099,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1100,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1101,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1102,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1103,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1104,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1105,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1106,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1107,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1108,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1109,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1110,Wetland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1111,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1112,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1113,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1114,Wetland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1115,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1116,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1117,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1118,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1119,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1120,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1121,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1122,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1123,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1124,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1125,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1126,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1127,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1128,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1129,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1130,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1131,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1132,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1133,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1134,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1135,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1136,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1137,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1138,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1139,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1140,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1141,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1142,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1143,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1144,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1145,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1146,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1147,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1148,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1149,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1150,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1151,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1152,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1153,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1154,Wetland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1155,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1156,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1157,Wetland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1158,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1159,Wetland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1160,Wetland,NULL,Water,NULL,Water,NULL,NULL,Wetland
1161,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1162,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1163,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1164,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1165,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1166,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1167,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1168,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1169,Wetland,NULL,Water,Water,Water,NULL,NULL,NULL
1170,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1171,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1172,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1173,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1174,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1175,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1176,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1177,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1178,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1179,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1180,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1181,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1182,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1183,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1184,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1185,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1186,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1187,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1188,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1189,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1190,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1191,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1192,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1193,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1194,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1195,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1196,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1197,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1198,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1199,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1200,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1201,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1202,Wetland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1203,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1204,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1205,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1206,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1207,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1208,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1209,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1210,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1211,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1212,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1213,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1214,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1215,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1216,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1217,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1218,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1219,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,NULL
1220,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1221,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1222,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1223,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1224,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1225,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1226,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1227,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1228,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1229,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1230,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1231,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1232,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1233,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1234,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1235,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1236,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1237,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1238,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1239,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1240,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1241,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1242,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1243,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1244,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1245,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1246,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1247,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1248,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1249,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1250,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1251,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1252,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1253,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1254,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1255,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1256,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1257,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1258,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1259,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1260,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1261,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1262,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1263,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1264,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1265,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1266,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1267,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1268,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1269,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1270,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1271,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1272,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1273,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1274,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1275,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1276,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1277,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1278,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1279,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1280,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1281,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1282,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1283,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1284,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1285,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1286,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1287,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1288,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1289,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1290,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1291,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1292,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1293,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1294,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1295,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1296,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1297,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1298,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1299,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1300,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1301,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1302,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1303,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1304,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1305,Wetland,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1306,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1307,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1308,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1309,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Forest
1310,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1311,Wetland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1312,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1313,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1314,Wetland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1315,Wetland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1316,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1317,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1318,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1319,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1320,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1321,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1322,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1323,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1324,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1325,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1326,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1327,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1328,Wetland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1329,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1330,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1331,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1332,Wetland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1333,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1334,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1335,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1336,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1337,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1338,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1339,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1340,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1341,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1342,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1343,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1344,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1345,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1346,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1347,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1348,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1349,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1350,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1351,Wetland,Water,Water,NULL,Water,NULL,NULL,Grassland
1352,Wetland,Water,Water,NULL,Water,NULL,NULL,Water
1353,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1354,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1355,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1356,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1357,Wetland,Water,Water,Water,Water,NULL,NULL,NULL
1358,Wetland,Water,Water,Water,Water,NULL,NULL,Grassland
1359,Wetland,Water,Water,Water,Water,NULL,NULL,Wetland
1360,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1361,Wetland,Water,Water,Water,Water,NULL,NULL,Forest
1362,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1363,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1364,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1365,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1366,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1367,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1368,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1369,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1370,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1371,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1372,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1373,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1374,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1375,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1376,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1377,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1379,Wetland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1380,Wetland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1381,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1382,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1383,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1384,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1385,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1386,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1387,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1388,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1389,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1390,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1391,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1392,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1393,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1394,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1395,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1396,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1397,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1398,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1399,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1400,Wetland,Forest,Water,NULL,Water,NULL,NULL,Grassland
1401,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1402,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1403,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Water
1404,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1405,Wetland,Forest,Water,Water,Water,NULL,NULL,Grassland
1406,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1407,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1408,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1409,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1411,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1412,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1413,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1414,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1415,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1416,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1417,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1418,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
