Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_17MPN_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_17MPN_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_17MPN_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_17MPN_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_17MPN_M_R
1685,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1686,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1687,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Built-up
1688,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1689,Bareland,Cropland,Cropland,Water,Non_Wetland,NULL
1690,Bareland,Cropland,Cropland,Water,Non_Wetland,Grassland
1691,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1692,Bareland,Cropland,Cropland,Water,Non_Wetland,Wetland
1693,Bareland,Cropland,Cropland,Water,Non_Wetland,Bareland
1694,Bareland,Cropland,Cropland,Water,Non_Wetland,Water
1695,Bareland,Cropland,Cropland,Water,Non_Wetland,Forest
1696,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1697,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1698,Bareland,Cropland,Wetland,Non_Water,Wetland,Water
1699,Bareland,Cropland,Wetland,Water,Wetland,Grassland
1700,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1701,Bareland,Cropland,Wetland,Water,Wetland,Wetland
1702,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1703,Bareland,Cropland,Wetland,Water,Wetland,Water
1704,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1705,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1706,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1707,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1708,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1709,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1710,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1711,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1712,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1713,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1714,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1715,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1716,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1717,Bareland,Cropland,Bareland,Water,Non_Wetland,NULL
1718,Bareland,Cropland,Bareland,Water,Non_Wetland,Grassland
1719,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1720,Bareland,Cropland,Bareland,Water,Non_Wetland,Bareland
1721,Bareland,Cropland,Bareland,Water,Non_Wetland,Water
1722,Bareland,Cropland,Bareland,Water,Non_Wetland,Forest
1723,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1724,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1725,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1726,Bareland,Cropland,Built-up,NULL,Non_Wetland,Wetland
1727,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1728,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1729,Bareland,Cropland,Built-up,NULL,Non_Wetland,Water
1730,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1731,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,NULL
1732,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Grassland
1733,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1734,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Bareland
1735,Bareland,Cropland,Water,NULL,Water,NULL
1736,Bareland,Cropland,Water,NULL,Water,Bareland
1737,Bareland,Cropland,Water,NULL,Water,Water
1738,Bareland,Cropland,Water,NULL,Water,Forest
1739,Bareland,Cropland,Water,Non_Water,Water,NULL
1740,Bareland,Cropland,Water,Non_Water,Water,Grassland
1741,Bareland,Cropland,Water,Non_Water,Water,Bareland
1742,Bareland,Cropland,Water,Non_Water,Water,Water
1743,Bareland,Cropland,Water,Non_Water,Water,Forest
1744,Bareland,Cropland,Water,Water,Water,Grassland
1745,Bareland,Cropland,Water,Water,Water,Cropland
1746,Bareland,Cropland,Water,Water,Water,Wetland
1747,Bareland,Cropland,Water,Water,Water,Bareland
1748,Bareland,Cropland,Water,Water,Water,Water
1749,Bareland,Cropland,Water,Water,Water,Forest
1750,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1751,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1752,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1753,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland
1754,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1755,Bareland,Cropland,Forest,NULL,Non_Wetland,Water
1756,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1757,Bareland,Cropland,Forest,Non_Water,Non_Wetland,NULL
1758,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1759,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1760,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1761,Bareland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1762,Bareland,Cropland,Forest,Water,Non_Wetland,NULL
1763,Bareland,Cropland,Forest,Water,Non_Wetland,Cropland
1764,Bareland,Cropland,Forest,Water,Non_Wetland,Water
1765,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1766,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1767,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1768,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1769,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1770,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1771,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1772,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1773,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1774,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1775,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL
1776,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1777,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
1778,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1779,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Built-up
1780,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Water
1781,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Forest
1782,Bareland,Bareland,Shrubland,Water,Non_Wetland,Grassland
1783,Bareland,Bareland,Shrubland,Water,Non_Wetland,Cropland
1784,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1785,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1786,Bareland,Bareland,Shrubland,Water,Non_Wetland,Forest
1787,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1788,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1789,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1790,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1791,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1792,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1793,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1794,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1795,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1796,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1797,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1798,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1799,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1800,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1801,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1802,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,NULL
1803,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1804,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1805,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1806,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1807,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1808,Bareland,Bareland,Cropland,Water,Non_Wetland,NULL
1809,Bareland,Bareland,Cropland,Water,Non_Wetland,Grassland
1810,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1811,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1812,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1813,Bareland,Bareland,Cropland,Water,Non_Wetland,Forest
1814,Bareland,Bareland,Wetland,NULL,Wetland,NULL
1815,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1816,Bareland,Bareland,Wetland,NULL,Wetland,Water
1817,Bareland,Bareland,Wetland,Non_Water,Wetland,NULL
1818,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1819,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1820,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1821,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1822,Bareland,Bareland,Wetland,Non_Water,Wetland,Forest
1823,Bareland,Bareland,Wetland,Water,NULL,Water
1824,Bareland,Bareland,Wetland,Water,Wetland,NULL
1825,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1826,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1827,Bareland,Bareland,Wetland,Water,Wetland,Water
1828,Bareland,Bareland,Wetland,Water,Wetland,Forest
1829,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1830,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1831,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1832,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1833,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1834,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1835,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1836,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,NULL
1837,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1838,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1839,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1840,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Built-up
1841,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1842,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Forest
1843,Bareland,Bareland,Bareland,Water,Non_Wetland,NULL
1844,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1845,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1846,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1847,Bareland,Bareland,Bareland,Water,Non_Wetland,Built-up
1848,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1849,Bareland,Bareland,Bareland,Water,Non_Wetland,Forest
1850,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL
1851,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1852,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1853,Bareland,Bareland,Built-up,NULL,Non_Wetland,Built-up
1854,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1855,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1856,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1857,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Built-up
1858,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1859,Bareland,Bareland,Built-up,Water,Non_Wetland,Built-up
1860,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1861,Bareland,Bareland,Water,NULL,Water,NULL
1862,Bareland,Bareland,Water,NULL,Water,Cropland
1863,Bareland,Bareland,Water,NULL,Water,Bareland
1864,Bareland,Bareland,Water,NULL,Water,Water
1865,Bareland,Bareland,Water,NULL,Water,Forest
1866,Bareland,Bareland,Water,Non_Water,Water,NULL
1867,Bareland,Bareland,Water,Non_Water,Water,Cropland
1868,Bareland,Bareland,Water,Non_Water,Water,Bareland
1869,Bareland,Bareland,Water,Non_Water,Water,Water
1870,Bareland,Bareland,Water,Water,NULL,Bareland
1871,Bareland,Bareland,Water,Water,NULL,Water
1872,Bareland,Bareland,Water,Water,Water,Grassland
1873,Bareland,Bareland,Water,Water,Water,Cropland
1874,Bareland,Bareland,Water,Water,Water,Bareland
1875,Bareland,Bareland,Water,Water,Water,Water
1876,Bareland,Bareland,Water,Water,Water,Forest
1877,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1878,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1879,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
1880,Bareland,Bareland,Forest,NULL,Non_Wetland,Wetland
1881,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1882,Bareland,Bareland,Forest,NULL,Non_Wetland,Water
1883,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1884,Bareland,Bareland,Forest,Non_Water,Non_Wetland,NULL
1885,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Cropland
1886,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1887,Bareland,Bareland,Forest,Non_Water,Non_Wetland,Forest
1888,Bareland,Bareland,Forest,Water,Non_Wetland,Water
1889,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1890,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1891,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1892,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1893,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1894,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1895,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Water
1896,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1897,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,NULL
1898,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1899,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
1900,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1901,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1902,Bareland,Built-up,Shrubland,Water,Non_Wetland,NULL
1903,Bareland,Built-up,Shrubland,Water,Non_Wetland,Grassland
1904,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1905,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1906,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1907,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1908,Bareland,Built-up,Grassland,NULL,Non_Wetland,Wetland
1909,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1910,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1911,Bareland,Built-up,Grassland,NULL,Non_Wetland,Forest
1912,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,NULL
1913,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1914,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1915,Bareland,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
1916,Bareland,Built-up,Grassland,Water,Non_Wetland,Grassland
1917,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1918,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1919,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1920,Bareland,Built-up,Cropland,NULL,Non_Wetland,Wetland
1921,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1922,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1923,Bareland,Built-up,Cropland,NULL,Non_Wetland,Water
1924,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1925,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,NULL
1926,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1927,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1928,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Bareland
1929,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1930,Bareland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1931,Bareland,Built-up,Cropland,Water,Non_Wetland,Cropland
1932,Bareland,Built-up,Cropland,Water,Non_Wetland,Water
1933,Bareland,Built-up,Wetland,NULL,Wetland,Water
1934,Bareland,Built-up,Wetland,Non_Water,Wetland,NULL
1935,Bareland,Built-up,Wetland,Non_Water,Wetland,Bareland
1936,Bareland,Built-up,Wetland,Water,Wetland,Bareland
1937,Bareland,Built-up,Wetland,Water,Wetland,Water
1938,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1939,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1940,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1941,Bareland,Built-up,Bareland,NULL,Non_Wetland,Wetland
1942,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1943,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1944,Bareland,Built-up,Bareland,NULL,Non_Wetland,Water
1945,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1946,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,NULL
1947,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1948,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Cropland
1949,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1950,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Built-up
1951,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Water
1952,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Forest
1953,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
1954,Bareland,Built-up,Bareland,Water,Non_Wetland,Cropland
1955,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1956,Bareland,Built-up,Bareland,Water,Non_Wetland,Built-up
1957,Bareland,Built-up,Bareland,Water,Non_Wetland,Water
1958,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1959,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1960,Bareland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1961,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1962,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1963,Bareland,Built-up,Built-up,NULL,Non_Wetland,Water
1964,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1965,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1966,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
1967,Bareland,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1968,Bareland,Built-up,Built-up,Water,Non_Wetland,Grassland
1969,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1970,Bareland,Built-up,Built-up,Water,Non_Wetland,Built-up
1971,Bareland,Built-up,Water,NULL,Water,NULL
1972,Bareland,Built-up,Water,NULL,Water,Grassland
1973,Bareland,Built-up,Water,NULL,Water,Bareland
1974,Bareland,Built-up,Water,NULL,Water,Built-up
1975,Bareland,Built-up,Water,NULL,Water,Water
1976,Bareland,Built-up,Water,Non_Water,Water,NULL
1977,Bareland,Built-up,Water,Non_Water,Water,Built-up
1978,Bareland,Built-up,Water,Non_Water,Water,Water
1979,Bareland,Built-up,Water,Water,Water,Bareland
1980,Bareland,Built-up,Water,Water,Water,Built-up
1981,Bareland,Built-up,Water,Water,Water,Water
1982,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1983,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1984,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1985,Bareland,Built-up,Forest,NULL,Non_Wetland,Wetland
1986,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1987,Bareland,Built-up,Forest,NULL,Non_Wetland,Built-up
1988,Bareland,Built-up,Forest,NULL,Non_Wetland,Water
1989,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1990,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Grassland
1991,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Cropland
1992,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Bareland
1993,Bareland,Built-up,Forest,Non_Water,Non_Wetland,Forest
1994,Bareland,Built-up,Forest,Water,Non_Wetland,Wetland
1995,Bareland,Water,NULL,Water,Non_Wetland,Bareland
1996,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1997,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1998,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1999,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
2000,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
2001,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
2002,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
2003,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
2004,Bareland,Water,Shrubland,Non_Water,Non_Wetland,NULL
2005,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2006,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2007,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2008,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Built-up
2009,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
2010,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Forest
2011,Bareland,Water,Shrubland,Water,Non_Wetland,NULL
2012,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
2013,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
2014,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
2015,Bareland,Water,Shrubland,Water,Non_Wetland,Water
2016,Bareland,Water,Shrubland,Water,Non_Wetland,Forest
2017,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
2018,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
2019,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
2020,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
2021,Bareland,Water,Grassland,NULL,Non_Wetland,Water
2022,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
2023,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
2024,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
2025,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
2026,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
2027,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
2028,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
2029,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
2030,Bareland,Water,Cropland,NULL,Non_Wetland,Built-up
2031,Bareland,Water,Cropland,NULL,Non_Wetland,Water
2032,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
2033,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL
2034,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
2035,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
2036,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
2037,Bareland,Water,Cropland,Non_Water,Non_Wetland,Built-up
2038,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
2039,Bareland,Water,Cropland,Non_Water,Non_Wetland,Forest
2040,Bareland,Water,Cropland,Water,Non_Wetland,NULL
2041,Bareland,Water,Cropland,Water,Non_Wetland,Grassland
2042,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
2043,Bareland,Water,Cropland,Water,Non_Wetland,Wetland
2044,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
2045,Bareland,Water,Cropland,Water,Non_Wetland,Water
2046,Bareland,Water,Cropland,Water,Non_Wetland,Forest
2047,Bareland,Water,Wetland,NULL,Wetland,Wetland
2048,Bareland,Water,Wetland,NULL,Wetland,Bareland
2049,Bareland,Water,Wetland,NULL,Wetland,Water
2050,Bareland,Water,Wetland,Non_Water,Wetland,NULL
2051,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
2052,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
2053,Bareland,Water,Wetland,Non_Water,Wetland,Water
2054,Bareland,Water,Wetland,Water,NULL,Bareland
2055,Bareland,Water,Wetland,Water,NULL,Water
2056,Bareland,Water,Wetland,Water,Wetland,NULL
2057,Bareland,Water,Wetland,Water,Wetland,Grassland
2058,Bareland,Water,Wetland,Water,Wetland,Cropland
2059,Bareland,Water,Wetland,Water,Wetland,Wetland
2060,Bareland,Water,Wetland,Water,Wetland,Bareland
2061,Bareland,Water,Wetland,Water,Wetland,Water
2062,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
2063,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
2064,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
2065,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
2066,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
2067,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
2068,Bareland,Water,Bareland,NULL,Non_Wetland,Water
2069,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
2070,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
2071,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
2072,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
2073,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
2074,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
2075,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
2076,Bareland,Water,Bareland,Non_Water,Non_Wetland,Forest
2077,Bareland,Water,Bareland,Water,Non_Wetland,NULL
2078,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
2079,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
2080,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
2081,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
2082,Bareland,Water,Bareland,Water,Non_Wetland,Built-up
2083,Bareland,Water,Bareland,Water,Non_Wetland,Water
2084,Bareland,Water,Bareland,Water,Non_Wetland,Forest
2085,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
2086,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
2087,Bareland,Water,Built-up,NULL,Non_Wetland,Built-up
2088,Bareland,Water,Built-up,NULL,Non_Wetland,Water
2089,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL
2090,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
2091,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
2092,Bareland,Water,Built-up,Water,Non_Wetland,Water
2093,Bareland,Water,Water,NULL,NULL,Bareland
2094,Bareland,Water,Water,NULL,NULL,Water
2095,Bareland,Water,Water,NULL,Water,NULL
2096,Bareland,Water,Water,NULL,Water,Grassland
2097,Bareland,Water,Water,NULL,Water,Bareland
2098,Bareland,Water,Water,NULL,Water,Water
2099,Bareland,Water,Water,NULL,Water,Forest
