Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KWP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KWP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KWP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KWP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KWP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KWP_M_R
1714,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1715,Bareland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1716,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1717,Bareland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1718,Bareland,Water,Water,NULL,Water,NULL,NULL,Grassland
1719,Bareland,Water,Water,NULL,Water,NULL,NULL,Water
1720,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Water
1721,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1722,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1723,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1724,Bareland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1725,Bareland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1726,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1727,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1728,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1729,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1731,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1732,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1733,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1734,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1735,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1736,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1737,Bareland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1738,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1739,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1740,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1741,Bareland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1742,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1743,Bareland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1744,Bareland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1745,Bareland,Forest,Water,NULL,Water,NULL,NULL,Bareland
1746,Bareland,Forest,Water,NULL,Water,NULL,NULL,Forest
1747,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1748,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1749,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1750,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1751,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1752,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1753,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1754,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1755,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1756,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1757,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1759,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1760,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1761,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1762,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1763,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1764,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1765,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1766,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1767,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1768,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1769,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1770,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1771,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1772,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1773,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1774,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1775,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1776,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1777,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1778,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1779,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1780,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1781,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1782,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1783,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1784,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1785,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1786,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1787,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1788,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1789,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1790,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1791,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1792,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1793,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1794,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1795,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1796,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1797,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1798,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1799,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1800,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1801,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1802,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1803,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1804,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1805,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1806,Water,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1807,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1808,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1809,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1810,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1811,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1812,Water,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1813,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1814,Water,NULL,Water,NULL,Water,NULL,NULL,Cropland
1815,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1816,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1817,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1818,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1819,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1820,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1821,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1822,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1823,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1824,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1825,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1826,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1827,Water,NULL,Water,Water,Water,NULL,NULL,Water
1828,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1829,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1830,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1831,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1832,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1833,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1834,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1835,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1836,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1837,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1838,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1839,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1840,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1841,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1842,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1843,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1844,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1845,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1846,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1847,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1848,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1849,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1850,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1851,Water,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1852,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1853,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1854,Water,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1855,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1856,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1857,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1858,Water,Cropland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1859,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1860,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1861,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1862,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1863,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1864,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1865,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1866,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1867,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1868,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1869,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1870,Water,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1871,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1872,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1873,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1874,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
1875,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1876,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1877,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1878,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1879,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1880,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1881,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1882,Water,Cropland,Wetland,Water,Wetland,NULL,NULL,Forest
1883,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1884,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1885,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1886,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1887,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1888,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1889,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1890,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1891,Water,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1892,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1894,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1895,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1896,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1897,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1898,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1899,Water,Cropland,Water,NULL,Water,NULL,NULL,Water
1900,Water,Cropland,Water,NULL,Water,NULL,NULL,Forest
1901,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1902,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
1903,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
1904,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Bareland
1905,Water,Cropland,Water,Non_Water,Water,NULL,NULL,Water
1906,Water,Cropland,Water,Water,Water,NULL,NULL,Grassland
1907,Water,Cropland,Water,Water,Water,NULL,NULL,Bareland
1908,Water,Cropland,Water,Water,Water,NULL,NULL,Water
1909,Water,Cropland,Water,Water,Water,NULL,NULL,Forest
1910,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1911,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1912,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1913,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1914,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1915,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1916,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1917,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1918,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1919,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1920,Water,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1921,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1922,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1923,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
1924,Water,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1925,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1926,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1927,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1928,Water,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1929,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1930,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1931,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1932,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1933,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1934,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1935,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1936,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1937,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1938,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1939,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1940,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1941,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1942,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1943,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1944,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1945,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1946,Water,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1947,Water,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1948,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1949,Water,Wetland,Water,NULL,Water,NULL,NULL,Bareland
1950,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1951,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1952,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1953,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1954,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1955,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1956,Water,Wetland,Water,Water,Water,NULL,NULL,Bareland
1957,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1958,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1959,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1960,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1961,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1962,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1963,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1964,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1965,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1966,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1967,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1968,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1969,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1970,Water,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1971,Water,Bareland,Cropland,Water,Non_Wetland,NULL,NULL,Water
1972,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
1973,Water,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1974,Water,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1975,Water,Bareland,Water,NULL,Water,NULL,NULL,Water
1976,Water,Bareland,Water,Water,Water,NULL,NULL,Wetland
1977,Water,Bareland,Water,Water,Water,NULL,NULL,Bareland
1978,Water,Bareland,Water,Water,Water,NULL,NULL,Water
1979,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1981,Water,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1982,Water,Built-up,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1983,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1984,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1985,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
1986,Water,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1987,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1988,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1989,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1990,Water,Built-up,Water,NULL,Water,NULL,NULL,Cropland
1991,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1992,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1993,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1994,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1995,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1997,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1998,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1999,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2000,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2001,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2002,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2003,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
2004,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2005,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2006,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2007,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
2008,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2009,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2010,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2011,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Built-up
2012,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
2013,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
2014,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2015,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2016,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2017,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2018,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2019,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
2020,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2021,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2022,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2023,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2024,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2025,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2026,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2027,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2028,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
2029,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2030,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
2031,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2032,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
2033,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2034,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2035,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2036,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2037,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
2038,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2039,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2040,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2041,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2042,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
2043,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
2044,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
2045,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
2046,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
2047,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
2048,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
2049,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
2050,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
2051,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
2052,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
2053,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
2054,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
2055,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
2056,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
2057,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2058,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
2059,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2060,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2061,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2062,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2063,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
2064,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
2065,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
2066,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2067,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
2068,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
2069,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
2070,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2071,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
2072,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2073,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
