Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LTJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LTJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LTJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LTJ_M_R
325,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Wetland
326,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Bareland
327,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
328,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
329,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
330,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
331,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
332,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Water
333,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
334,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
335,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Bareland
336,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
337,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
338,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
339,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
340,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
341,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
342,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Forest,Grassland
343,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Bareland
344,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
345,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
346,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
347,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Built-up,Forest,Forest
348,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
349,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Bareland
350,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
351,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
352,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
353,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
354,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
355,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Water,Grassland
356,NULL,NULL,Bareland,Water,Non_Wetland,Grassland,Water,Grassland
357,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
358,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
359,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
361,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
362,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
363,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
365,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
366,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
368,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
369,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Water,Forest
370,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
372,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
373,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
374,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
376,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
377,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
378,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
381,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
382,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
383,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
384,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
385,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
386,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
387,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
388,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
389,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
390,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
391,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
392,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Cropland
393,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
394,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
395,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
396,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
399,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
400,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
401,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
402,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
403,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Grassland,Grassland
405,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Bareland,Built-up
406,NULL,NULL,Built-up,NULL,Non_Wetland,Water,Water,Built-up
407,NULL,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Built-up
408,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Forest
409,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
410,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
411,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
412,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Grassland,Bareland
413,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
414,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
415,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
416,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
417,NULL,NULL,Water,NULL,Water,Bareland,NULL,Grassland
418,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
419,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
420,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Water
421,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
422,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
423,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Forest
424,NULL,NULL,Water,NULL,Water,Bareland,Forest,Bareland
425,NULL,NULL,Water,NULL,Water,Built-up,Built-up,Grassland
426,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
427,NULL,NULL,Water,Non_Water,Water,Grassland,Water,Grassland
428,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
429,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
430,NULL,NULL,Water,Non_Water,Water,Water,Grassland,Forest
431,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
432,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
433,NULL,NULL,Water,Water,Water,Bareland,Grassland,Bareland
434,NULL,NULL,Water,Water,Water,Bareland,Grassland,Forest
435,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
436,NULL,NULL,Water,Water,Water,Water,Water,Wetland
437,NULL,NULL,Water,Water,Water,Water,Water,Water
438,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
439,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
444,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
447,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
448,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
450,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
452,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
453,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
454,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
455,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
456,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
457,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
458,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
459,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
462,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
463,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
464,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
465,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
467,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Built-up
468,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
470,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
473,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
477,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
478,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
479,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
480,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
481,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
482,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
484,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
486,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
487,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
490,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
491,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
492,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
497,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
501,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
504,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
506,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
507,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
509,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
510,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
511,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Bareland
512,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
513,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
514,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
515,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
516,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
518,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
519,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
520,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
521,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
523,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
524,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
525,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
527,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
528,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
529,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
530,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
531,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
532,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
533,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
534,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
535,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
536,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
537,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
538,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
539,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
540,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
541,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
542,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
543,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
544,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
545,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
546,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Grassland,Forest
547,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
548,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
549,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
550,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
551,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
552,NULL,Cropland,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
554,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
555,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
556,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
557,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
558,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
559,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
560,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
561,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
562,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
563,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
572,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
573,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
576,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
577,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
578,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
579,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
581,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
582,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
594,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
595,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
596,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
597,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
598,NULL,Cropland,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
599,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
600,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
601,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
602,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
603,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
604,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
605,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
606,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
607,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
608,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
609,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
610,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
611,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
612,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
613,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
614,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
615,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
616,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
617,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
618,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
619,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
620,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
621,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
622,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
623,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
624,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
625,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
626,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
627,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
628,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
629,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
630,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
631,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
632,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
633,NULL,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
634,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
635,NULL,Cropland,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
636,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
637,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
638,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
639,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
640,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
641,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
642,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
643,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
644,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
645,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
646,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
648,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
649,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
650,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
651,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
652,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
653,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
654,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
655,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
656,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
657,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
658,NULL,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
