Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19MET_M_R
340,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
341,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
342,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Forest
343,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
344,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Water
345,NULL,Water,Wetland,Water,Wetland,Water,Water,Forest
346,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Grassland
347,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
348,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Bareland,Forest
349,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
350,NULL,Water,Bareland,NULL,Non_Wetland,Wetland,Bareland,Forest
351,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
352,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
353,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
354,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
355,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
356,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
357,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Water
358,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Water,Forest
359,NULL,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
360,NULL,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
361,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
362,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
363,NULL,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
364,NULL,Water,Bareland,Water,Non_Wetland,NULL,Bareland,Water
365,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Grassland
366,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Water
367,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Wetland,Forest
368,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
369,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
370,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
371,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
372,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Water
373,NULL,Water,Bareland,Water,Non_Wetland,Water,Bareland,Water
374,NULL,Water,Bareland,Water,Non_Wetland,Water,Bareland,Forest
375,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
376,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
377,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
378,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
379,NULL,Water,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
380,NULL,Water,Water,NULL,Water,NULL,Bareland,Water
381,NULL,Water,Water,NULL,Water,Wetland,Bareland,Forest
382,NULL,Water,Water,NULL,Water,Bareland,Wetland,Water
383,NULL,Water,Water,NULL,Water,Bareland,Wetland,Forest
384,NULL,Water,Water,NULL,Water,Bareland,Bareland,Grassland
385,NULL,Water,Water,NULL,Water,Bareland,Bareland,Bareland
386,NULL,Water,Water,NULL,Water,Bareland,Bareland,Water
387,NULL,Water,Water,NULL,Water,Bareland,Bareland,Forest
388,NULL,Water,Water,NULL,Water,Bareland,Water,Forest
389,NULL,Water,Water,NULL,Water,Water,Wetland,Grassland
390,NULL,Water,Water,NULL,Water,Water,Bareland,Water
391,NULL,Water,Water,NULL,Water,Water,Bareland,Forest
392,NULL,Water,Water,Non_Water,Water,Bareland,Wetland,Water
393,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Bareland
394,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Water
395,NULL,Water,Water,Non_Water,Water,Bareland,Bareland,Forest
396,NULL,Water,Water,Water,Water,NULL,Bareland,Water
397,NULL,Water,Water,Water,Water,Bareland,Wetland,Grassland
398,NULL,Water,Water,Water,Water,Bareland,Wetland,Water
399,NULL,Water,Water,Water,Water,Bareland,Wetland,Forest
400,NULL,Water,Water,Water,Water,Bareland,Bareland,Grassland
401,NULL,Water,Water,Water,Water,Bareland,Bareland,Bareland
402,NULL,Water,Water,Water,Water,Bareland,Bareland,Water
403,NULL,Water,Water,Water,Water,Bareland,Bareland,Forest
404,NULL,Water,Water,Water,Water,Bareland,Water,Grassland
405,NULL,Water,Water,Water,Water,Bareland,Water,Water
406,NULL,Water,Water,Water,Water,Bareland,Water,Forest
407,NULL,Water,Water,Water,Water,Water,Wetland,Water
408,NULL,Water,Water,Water,Water,Water,Bareland,Grassland
409,NULL,Water,Water,Water,Water,Water,Bareland,Water
410,NULL,Water,Water,Water,Water,Water,Bareland,Forest
411,NULL,Water,Water,Water,Water,Water,Water,Water
412,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
413,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
414,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Water
415,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
416,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
417,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
418,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
419,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
420,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
421,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
422,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
423,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
424,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
425,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
426,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
427,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
428,NULL,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
429,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Grassland
430,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Water
431,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
432,NULL,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
433,NULL,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
434,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Water
435,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
436,NULL,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
437,NULL,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
438,NULL,Water,Forest,Water,Non_Wetland,NULL,Bareland,Water
439,NULL,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
440,NULL,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
441,NULL,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
442,NULL,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
443,NULL,Water,Forest,Water,Non_Wetland,Bareland,Water,Grassland
444,NULL,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
445,NULL,Water,Forest,Water,Non_Wetland,Water,Bareland,Water
446,NULL,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
447,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
448,NULL,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
449,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
450,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
451,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
452,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
453,NULL,Forest,NULL,Water,Non_Wetland,Bareland,Bareland,Water
454,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
455,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
456,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
457,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
458,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
459,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
460,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
461,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
462,NULL,Forest,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
463,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
464,NULL,Forest,Wetland,NULL,Wetland,NULL,Bareland,Forest
465,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
466,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
467,NULL,Forest,Wetland,NULL,Wetland,Bareland,Bareland,Forest
468,NULL,Forest,Wetland,NULL,Wetland,Water,Bareland,Forest
469,NULL,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
470,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Bareland
471,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Water
472,NULL,Forest,Wetland,Water,Wetland,Bareland,Bareland,Forest
473,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
474,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
475,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
476,NULL,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
477,NULL,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
478,NULL,Forest,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
479,NULL,Forest,Bareland,Water,Non_Wetland,Water,Bareland,Water
480,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
481,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
482,NULL,Forest,Water,NULL,Water,Bareland,Wetland,Forest
483,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Grassland
484,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Bareland
485,NULL,Forest,Water,NULL,Water,Bareland,Bareland,Forest
486,NULL,Forest,Water,Water,Water,Bareland,Bareland,Grassland
487,NULL,Forest,Water,Water,Water,Bareland,Bareland,Water
488,NULL,Forest,Water,Water,Water,Bareland,Bareland,Forest
489,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
490,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
491,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
492,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
493,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
494,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
495,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
496,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
497,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
498,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
499,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
500,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
501,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
502,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
503,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
504,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
505,NULL,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
506,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
507,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Water
508,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
509,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
510,NULL,Forest,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
511,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
512,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
513,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
514,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
515,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
516,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
517,Grassland,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
518,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
519,Grassland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
520,Grassland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
521,Grassland,Water,Wetland,Water,Wetland,Bareland,Water,Water
522,Grassland,Water,Water,Water,Water,Water,Bareland,Grassland
523,Grassland,Water,Water,Water,Water,Water,Bareland,Water
524,Grassland,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Forest
525,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
526,Cropland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
527,Cropland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
528,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
529,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
530,Wetland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
531,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
532,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
533,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
534,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
535,Wetland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
536,Wetland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
537,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
538,Wetland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
539,Wetland,NULL,Wetland,NULL,Wetland,Water,Bareland,Forest
540,Wetland,NULL,Wetland,NULL,Wetland,Water,Water,Forest
541,Wetland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
542,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
543,Wetland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
544,Wetland,NULL,Water,Water,Water,Bareland,Bareland,Water
545,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
546,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
547,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
548,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
549,Wetland,Wetland,Wetland,NULL,Wetland,Water,Bareland,Forest
550,Wetland,Wetland,Wetland,Water,Wetland,Water,Bareland,Forest
551,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
552,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
553,Wetland,Bareland,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
554,Wetland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
555,Wetland,Bareland,Water,NULL,Water,Bareland,Bareland,Bareland
556,Wetland,Bareland,Water,Water,Water,Bareland,Bareland,Water
557,Wetland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
558,Wetland,Bareland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
559,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Water
560,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
561,Wetland,Water,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
562,Wetland,Water,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
563,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
564,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
565,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
566,Wetland,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Forest
567,Wetland,Water,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
568,Wetland,Water,Wetland,NULL,Wetland,Wetland,Bareland,Forest
569,Wetland,Water,Wetland,NULL,Wetland,Bareland,Wetland,Forest
570,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Water
571,Wetland,Water,Wetland,NULL,Wetland,Bareland,Bareland,Forest
572,Wetland,Water,Wetland,NULL,Wetland,Water,Bareland,Forest
573,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
574,Wetland,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
575,Wetland,Water,Wetland,Water,Wetland,Bareland,Bareland,Grassland
576,Wetland,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
577,Wetland,Water,Wetland,Water,Wetland,Bareland,Water,Water
578,Wetland,Water,Wetland,Water,Wetland,Water,Bareland,Water
579,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
580,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Water
581,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Bareland,Forest
582,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,Bareland,Forest
583,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
584,Wetland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
585,Wetland,Water,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
586,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
587,Wetland,Water,Water,NULL,Water,Bareland,Bareland,Forest
588,Wetland,Water,Water,Water,Water,Bareland,Bareland,Water
589,Wetland,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
590,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
591,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
592,Wetland,Water,Forest,Water,Non_Wetland,Bareland,Bareland,Water
593,Wetland,Water,Forest,Water,Non_Wetland,Water,Bareland,Forest
594,Wetland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
595,Wetland,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
596,Wetland,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
597,Wetland,Forest,Forest,NULL,Non_Wetland,Water,Bareland,Forest
598,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
599,Bareland,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
600,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
601,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
602,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
603,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Forest
604,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
605,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
606,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
607,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
608,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water,Bareland,Forest
609,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland,Bareland,Grassland
610,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
611,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
612,Bareland,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
613,Bareland,NULL,Wetland,NULL,Wetland,Forest,Bareland,Forest
614,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
615,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
616,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
617,Bareland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
618,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
619,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
620,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
621,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
622,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
623,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
624,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
625,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
626,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Water
627,Bareland,NULL,Water,NULL,Water,Bareland,Bareland,Forest
628,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
629,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Water
630,Bareland,NULL,Water,Water,Water,Bareland,Bareland,Forest
631,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
632,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
633,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
634,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
635,Bareland,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
636,Bareland,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
637,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
638,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
639,Bareland,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
640,Bareland,Wetland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
641,Bareland,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
642,Bareland,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Water
643,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
644,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
645,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
646,Bareland,Wetland,Water,NULL,Water,Bareland,Bareland,Forest
647,Bareland,Wetland,Water,Water,Water,Bareland,Bareland,Water
648,Bareland,Wetland,Water,Water,Water,Bareland,Bareland,Forest
649,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
650,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
651,Bareland,Wetland,Forest,NULL,Non_Wetland,Water,Bareland,Forest
652,Bareland,Wetland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
653,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
654,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
655,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
656,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
657,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
658,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
659,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Water
660,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
661,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland,Water,Forest
662,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
663,Bareland,Bareland,NULL,NULL,Non_Wetland,Water,Bareland,Forest
664,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
665,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Water
666,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
667,Bareland,Bareland,NULL,Water,Non_Wetland,NULL,Bareland,Water
668,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Wetland,Water
669,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
670,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
671,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Water
672,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Bareland,Forest
673,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland,Water,Water
674,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
675,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
676,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
677,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
678,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
679,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
680,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
681,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
682,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
683,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
684,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
685,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Water
