Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24KUD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24KUD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24KUD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24KUD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24KUD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24KUD_M_R
2235,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
2236,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2237,NULL,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2238,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2239,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
2240,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Grassland,Grassland
2241,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Grassland
2242,NULL,Cropland,Wetland,Non_Water,Wetland,Forest,Wetland,Wetland
2243,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
2244,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
2245,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Built-up
2246,NULL,Cropland,Wetland,Water,Wetland,NULL,Grassland,Grassland
2247,NULL,Cropland,Wetland,Water,Wetland,NULL,Grassland,Forest
2248,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Grassland
2249,NULL,Cropland,Wetland,Water,Wetland,NULL,Wetland,Forest
2250,NULL,Cropland,Wetland,Water,Wetland,NULL,Bareland,Grassland
2251,NULL,Cropland,Wetland,Water,Wetland,NULL,Water,Water
2252,NULL,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
2253,NULL,Cropland,Wetland,Water,Wetland,Grassland,Water,Grassland
2254,NULL,Cropland,Wetland,Water,Wetland,Bareland,NULL,Grassland
2255,NULL,Cropland,Wetland,Water,Wetland,Bareland,NULL,Bareland
2256,NULL,Cropland,Wetland,Water,Wetland,Bareland,NULL,Forest
2257,NULL,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
2258,NULL,Cropland,Wetland,Water,Wetland,Bareland,Water,Grassland
2259,NULL,Cropland,Wetland,Water,Wetland,Forest,NULL,Grassland
2260,NULL,Cropland,Wetland,Water,Wetland,Forest,Grassland,Grassland
2261,NULL,Cropland,Wetland,Water,Wetland,Forest,Wetland,Grassland
2262,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2263,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
2264,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Bareland,Grassland
2265,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,Water,Grassland
2266,NULL,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2267,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
2268,NULL,Cropland,Bareland,NULL,Non_Wetland,Forest,Grassland,Grassland
2269,NULL,Cropland,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2270,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
2271,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
2272,NULL,Cropland,Bareland,Water,Non_Wetland,NULL,Grassland,Grassland
2273,NULL,Cropland,Bareland,Water,Non_Wetland,Forest,NULL,Grassland
2274,NULL,Cropland,Bareland,Water,Non_Wetland,Forest,NULL,Forest
2275,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2276,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
2277,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2278,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2279,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2280,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2281,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
2282,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
2283,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
2284,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Built-up
2285,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
2286,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
2287,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Built-up
2288,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
2289,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2290,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2291,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2292,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
2293,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
2294,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Cropland
2295,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
2296,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Built-up,Forest
2297,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Grassland
2298,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Water,Forest
2299,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Grassland
2300,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,Forest,Forest
2301,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2302,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2303,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
2304,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2305,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2306,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2307,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
2308,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2309,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2310,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2311,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2312,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
2313,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
2314,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Cropland
2315,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
2316,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
2317,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2318,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2319,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2320,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Water
2321,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2322,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2323,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2324,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2325,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2326,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2327,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2328,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2329,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2330,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
2331,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Cropland
2332,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2333,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
2334,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
2335,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
2336,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
2337,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Bareland
2338,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
2339,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
2340,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2341,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Cropland
2342,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
2343,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2344,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2345,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
2346,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
2347,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2348,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2349,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
2350,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2351,NULL,Cropland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
2352,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Grassland
2353,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Cropland
2354,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Built-up
2355,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,NULL,Forest
2356,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Grassland
2357,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Cropland
2358,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
2359,NULL,Cropland,Built-up,NULL,Non_Wetland,Forest,Built-up,Grassland
2360,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2361,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2362,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Grassland,Cropland
2363,NULL,Cropland,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2364,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2365,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2366,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Bareland
2367,NULL,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
2368,NULL,Cropland,Built-up,Water,Non_Wetland,NULL,Built-up,Built-up
2369,NULL,Cropland,Built-up,Water,Non_Wetland,Built-up,Built-up,Built-up
2370,NULL,Cropland,Water,NULL,Water,NULL,Grassland,Grassland
2371,NULL,Cropland,Water,NULL,Water,NULL,Grassland,Forest
2372,NULL,Cropland,Water,NULL,Water,Grassland,NULL,Grassland
2373,NULL,Cropland,Water,NULL,Water,Grassland,Built-up,Grassland
2374,NULL,Cropland,Water,NULL,Water,Forest,NULL,Forest
2375,NULL,Cropland,Water,Water,Water,NULL,NULL,Water
2376,NULL,Cropland,Water,Water,Water,NULL,Water,Grassland
2377,NULL,Cropland,Water,Water,Water,NULL,Water,Forest
2378,NULL,Cropland,Water,Water,Water,Bareland,Water,Grassland
2379,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2380,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2381,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2382,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2383,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2384,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2385,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2386,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2387,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2388,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
2389,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
2390,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Water
2391,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2392,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2393,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
2394,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2395,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2396,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2397,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2398,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2399,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2400,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2401,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Forest
2402,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2403,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2404,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2405,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2406,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
2407,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2408,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2409,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2410,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2411,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2412,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2413,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2414,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Cropland
2415,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2416,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2417,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2418,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2419,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2420,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
2421,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2422,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2423,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2424,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2425,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2426,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2427,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2428,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2429,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2430,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
2431,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2432,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2433,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2434,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2435,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2436,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2437,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2438,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2439,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2440,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
2441,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2442,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2443,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2444,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2445,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2446,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2447,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2448,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2449,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2450,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2451,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2452,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2453,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2454,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2455,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2456,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2457,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2458,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2459,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2460,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2461,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2462,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2463,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
2464,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
2465,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2466,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2467,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2468,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2469,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
2470,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
2471,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
2472,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2473,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2474,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2475,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2476,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2477,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2478,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2479,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2480,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
2481,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
2482,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2483,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2484,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Grassland
2485,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
2486,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
2487,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Wetland
2488,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2489,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2490,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
2491,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
2492,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
2493,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Forest,Cropland
2494,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,NULL,Forest
2495,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
2496,NULL,Cropland,Forest,Water,Non_Wetland,Bareland,Wetland,Grassland
2497,NULL,Cropland,Forest,Water,Non_Wetland,Water,Water,Grassland
2498,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Grassland,Wetland
2499,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Wetland,Grassland
2500,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Wetland,Wetland
2501,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Forest,Wetland
2502,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2503,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2504,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2505,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2506,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2507,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2508,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2509,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2510,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2511,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2512,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2513,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2514,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2515,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2516,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2517,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2518,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2519,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2520,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Wetland,Wetland
2521,NULL,Wetland,NULL,NULL,Non_Wetland,Forest,Bareland,Grassland
2522,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2523,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
2524,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
2525,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
2526,NULL,Wetland,NULL,Non_Water,Non_Wetland,NULL,Water,Bareland
2527,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2528,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2529,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2530,NULL,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2531,NULL,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Grassland
2532,NULL,Wetland,NULL,Non_Water,Non_Wetland,Forest,Wetland,Wetland
2533,NULL,Wetland,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
2534,NULL,Wetland,NULL,Water,Non_Wetland,NULL,Wetland,Wetland
2535,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,NULL,Wetland
2536,NULL,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
2537,NULL,Wetland,NULL,Water,Non_Wetland,Forest,NULL,Wetland
2538,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2539,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2540,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2541,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2542,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2543,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
2544,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
2545,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2546,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2547,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Water,Water
2548,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2549,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2550,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2551,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2552,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2553,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2554,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2555,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2556,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2557,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2558,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
2559,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
