Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQP_M_R
327,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
328,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
329,NULL,Cropland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
330,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
331,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
332,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
333,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
335,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
336,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
337,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
338,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
339,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
340,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
341,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
342,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
343,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
344,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
345,NULL,Cropland,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
346,NULL,Cropland,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
347,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
348,NULL,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
349,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
350,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
351,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
352,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
353,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
354,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
355,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
356,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
357,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
358,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
359,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
360,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
361,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
362,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
363,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
364,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
365,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
366,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
367,NULL,Cropland,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,Cropland,Water,NULL,Water,Grassland,Grassland,Grassland
369,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
370,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
371,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
372,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
373,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
374,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
375,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
376,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
377,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
378,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
379,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
380,NULL,Bareland,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
381,NULL,Bareland,Grassland,NULL,Non_Wetland,Grassland,Water,Bareland
382,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
383,NULL,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
384,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
385,NULL,Bareland,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
386,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Bareland
387,NULL,Bareland,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
388,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
389,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
390,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
391,NULL,Bareland,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
392,NULL,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
393,NULL,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
394,NULL,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Bareland
395,NULL,Bareland,Wetland,Water,Wetland,Grassland,Wetland,Water
396,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Grassland
397,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Bareland
398,NULL,Bareland,Wetland,Water,Wetland,Bareland,Wetland,Forest
399,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
400,NULL,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
401,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
402,NULL,Bareland,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
403,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
404,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
405,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
406,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
407,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
408,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
409,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
410,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
411,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
412,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
413,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
414,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
415,NULL,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
416,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
417,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
418,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
419,NULL,Built-up,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
420,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
422,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
423,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
424,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
425,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
426,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
427,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
428,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
429,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
430,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
431,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Water
432,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
433,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
434,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
435,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
436,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
437,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
438,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
439,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
440,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
441,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
442,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
443,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
444,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
445,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
446,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
447,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Forest
448,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
449,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
450,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
451,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
453,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
454,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
455,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
456,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
457,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
458,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Wetland
459,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Water
460,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Wetland,Grassland
461,NULL,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
462,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
463,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
464,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
465,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
466,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
467,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
468,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
469,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
470,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
471,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Forest
472,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
473,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
474,NULL,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
475,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
476,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
477,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
478,NULL,Water,Wetland,Water,Wetland,Grassland,Grassland,Grassland
479,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
480,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Wetland
481,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
482,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
483,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
484,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
485,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Water
486,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
487,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
488,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Grassland
489,NULL,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
490,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
491,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,Wetland,Forest
492,NULL,Water,Water,Water,Water,Grassland,Wetland,Grassland
493,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
494,NULL,Water,Water,Water,Water,Grassland,Water,Water
495,NULL,Water,Water,Water,Water,Grassland,Water,Forest
496,NULL,Water,Water,Water,Water,Water,Water,Water
497,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
498,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
499,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
500,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
501,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
502,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
503,NULL,Water,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
504,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
505,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
506,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
507,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
508,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
509,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
510,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
511,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
512,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
513,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
514,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
515,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
516,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
517,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
518,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
519,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
520,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
521,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
522,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
523,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
524,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
525,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
526,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
527,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
528,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
529,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
530,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
531,NULL,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
532,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
533,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
534,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
535,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Water
536,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
537,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
538,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
539,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Forest
540,NULL,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
541,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
542,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
543,NULL,Forest,Water,NULL,Water,Grassland,Wetland,Grassland
544,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
545,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
546,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
547,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
548,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
549,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
550,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
551,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
552,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
553,NULL,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
554,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
555,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
556,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
557,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
558,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
559,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
560,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
561,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
562,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
563,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
564,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
565,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
566,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
567,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
568,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
569,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
570,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
571,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
572,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
573,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
574,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
575,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
576,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
577,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
578,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
579,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
580,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
581,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
582,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
583,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
584,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
585,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
586,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
587,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
588,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
589,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
590,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
591,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
592,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
593,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
594,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
595,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
596,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
597,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
598,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
599,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
600,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
601,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
602,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
603,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
604,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
605,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
606,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
607,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
608,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
609,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
610,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
611,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
612,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
613,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
614,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
615,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
616,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
617,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
618,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Built-up
619,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
620,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
621,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
622,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
623,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
624,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
625,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
626,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
627,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
628,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
629,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
630,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
631,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
632,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
633,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
634,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
635,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
636,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
637,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
638,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
639,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
640,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
641,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
642,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
643,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
644,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
645,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
646,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
647,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
648,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
649,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
650,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
651,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
652,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
653,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
654,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
655,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
656,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
657,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
658,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
659,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
