Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KHB_M_R
2476,NULL,Cropland,Water,NULL,Water,NULL,Wetland,Water
2477,NULL,Cropland,Water,NULL,Water,NULL,Bareland,Forest
2478,NULL,Cropland,Water,NULL,Water,NULL,Built-up,Cropland
2479,NULL,Cropland,Water,NULL,Water,NULL,Built-up,Bareland
2480,NULL,Cropland,Water,NULL,Water,NULL,Built-up,Forest
2481,NULL,Cropland,Water,NULL,Water,NULL,Water,Grassland
2482,NULL,Cropland,Water,NULL,Water,NULL,Water,Bareland
2483,NULL,Cropland,Water,NULL,Water,NULL,Water,Forest
2484,NULL,Cropland,Water,NULL,Water,Cropland,NULL,Cropland
2485,NULL,Cropland,Water,NULL,Water,Wetland,Wetland,Forest
2486,NULL,Cropland,Water,NULL,Water,Wetland,Water,Wetland
2487,NULL,Cropland,Water,NULL,Water,Bareland,Water,Grassland
2488,NULL,Cropland,Water,NULL,Water,Bareland,Water,Water
2489,NULL,Cropland,Water,NULL,Water,Built-up,Built-up,Grassland
2490,NULL,Cropland,Water,NULL,Water,Built-up,Built-up,Cropland
2491,NULL,Cropland,Water,NULL,Water,Water,Water,Bareland
2492,NULL,Cropland,Water,NULL,Water,Water,Water,Water
2493,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
2494,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Cropland
2495,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Water
2496,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Forest
2497,NULL,Cropland,Water,Non_Water,Water,NULL,Wetland,Grassland
2498,NULL,Cropland,Water,Non_Water,Water,NULL,Wetland,Cropland
2499,NULL,Cropland,Water,Non_Water,Water,Wetland,NULL,Water
2500,NULL,Cropland,Water,Non_Water,Water,Bareland,Water,Bareland
2501,NULL,Cropland,Water,Non_Water,Water,Water,NULL,Wetland
2502,NULL,Cropland,Water,Non_Water,Water,Water,NULL,Water
2503,NULL,Cropland,Water,Non_Water,Water,Water,Water,Wetland
2504,NULL,Cropland,Water,Water,Water,NULL,NULL,NULL
2505,NULL,Cropland,Water,Water,Water,NULL,NULL,Grassland
2506,NULL,Cropland,Water,Water,Water,NULL,NULL,Water
2507,NULL,Cropland,Water,Water,Water,NULL,NULL,Forest
2508,NULL,Cropland,Water,Water,Water,NULL,Wetland,Water
2509,NULL,Cropland,Water,Water,Water,NULL,Built-up,Bareland
2510,NULL,Cropland,Water,Water,Water,NULL,Water,Wetland
2511,NULL,Cropland,Water,Water,Water,NULL,Water,Bareland
2512,NULL,Cropland,Water,Water,Water,NULL,Water,Water
2513,NULL,Cropland,Water,Water,Water,NULL,Water,Forest
2514,NULL,Cropland,Water,Water,Water,Wetland,Wetland,Water
2515,NULL,Cropland,Water,Water,Water,Wetland,Water,Wetland
2516,NULL,Cropland,Water,Water,Water,Wetland,Water,Water
2517,NULL,Cropland,Water,Water,Water,Built-up,Built-up,NULL
2518,NULL,Cropland,Water,Water,Water,Built-up,Built-up,Forest
2519,NULL,Cropland,Water,Water,Water,Water,NULL,Water
2520,NULL,Cropland,Water,Water,Water,Water,Built-up,Water
2521,NULL,Cropland,Water,Water,Water,Water,Water,Bareland
2522,NULL,Cropland,Water,Water,Water,Water,Water,Water
2523,NULL,Cropland,Water,Water,Water,Forest,Water,Forest
2524,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2525,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2526,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2527,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2528,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2529,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2530,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
2531,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2532,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2533,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2534,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2535,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2536,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2537,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2538,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2539,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2540,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2541,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Cropland
2542,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2543,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2544,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
2545,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2546,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
2547,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Built-up
2548,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2549,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Grassland
2550,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Cropland
2551,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Water,Bareland
2552,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,NULL
2553,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2554,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
2555,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Bareland
2556,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Built-up
2557,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2558,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2559,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2560,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2561,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2562,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2563,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2564,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2565,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2566,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
2567,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2568,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Cropland
2569,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2570,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Built-up
2571,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
2572,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2573,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2574,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2575,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2576,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2577,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2578,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2579,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2580,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2581,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2582,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2583,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2584,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
2585,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2586,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2587,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2588,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2589,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2590,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2591,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2592,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2593,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
2594,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Wetland,Cropland
2595,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
2596,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
2597,NULL,Cropland,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2598,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
2599,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2600,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Cropland
2601,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2602,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2603,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2604,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2605,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2606,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2607,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2608,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2609,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Cropland
2610,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2611,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
2612,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
2613,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2614,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2615,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
2616,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
2617,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2618,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2619,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2620,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
2621,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
2622,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
2623,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
2624,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2625,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
2626,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
2627,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2628,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2629,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
2630,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2631,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
2632,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
2633,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Water
2634,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2635,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
2636,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
2637,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
2638,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
2639,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
2640,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
2641,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
2642,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
2643,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
2644,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Water,Forest
2645,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Cropland
2646,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2647,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2648,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
2649,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2650,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Built-up
2651,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2652,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2653,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2654,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2655,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2656,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2657,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2658,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2659,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
2660,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
2661,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
2662,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2663,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
2664,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Bareland
2665,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
2666,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Cropland
2667,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
2668,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Water,Forest
2669,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2670,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2671,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2672,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2673,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2674,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
2675,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2676,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
2677,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2678,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
2679,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2680,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
2681,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
2682,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
2683,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2684,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Wetland,Cropland
2685,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
2686,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
2687,NULL,Cropland,Forest,Non_Water,Non_Wetland,Cropland,NULL,Forest
2688,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
2689,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
2690,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2691,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Water
2692,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
2693,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2694,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2695,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2696,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2697,NULL,Cropland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
2698,NULL,Cropland,Forest,Non_Water,Non_Wetland,Bareland,NULL,Forest
2699,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Wetland
2700,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
2701,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
2702,NULL,Cropland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2703,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2704,NULL,Cropland,Forest,Water,Non_Wetland,NULL,Water,Cropland
2705,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2706,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
2707,NULL,Cropland,Forest,Water,Non_Wetland,Wetland,Water,Grassland
2708,NULL,Cropland,Forest,Water,Non_Wetland,Forest,Water,Water
2709,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
2710,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2711,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2712,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2713,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2714,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
2715,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2716,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2717,NULL,Wetland,NULL,NULL,Non_Wetland,Built-up,Bareland,Built-up
2718,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,NULL
2719,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2720,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2721,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2722,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
2723,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2724,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
2725,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2726,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2727,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2728,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2729,NULL,Wetland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2730,NULL,Wetland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
2731,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2732,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2733,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
2734,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
2735,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Wetland
2736,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
2737,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2738,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
2739,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
2740,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2741,NULL,Wetland,Cropland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2742,NULL,Wetland,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
2743,NULL,Wetland,Cropland,NULL,Non_Wetland,Built-up,NULL,Forest
2744,NULL,Wetland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2745,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
2746,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Wetland
2747,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Water
2748,NULL,Wetland,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
2749,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2750,NULL,Wetland,Cropland,Water,Non_Wetland,NULL,Wetland,Wetland
2751,NULL,Wetland,Cropland,Water,Non_Wetland,Water,NULL,Water
2752,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2753,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2754,NULL,Wetland,Built-up,Non_Water,Non_Wetland,NULL,Wetland,NULL
2755,NULL,Wetland,Water,Water,Water,NULL,NULL,Water
2756,NULL,Wetland,Water,Water,Water,Water,NULL,Water
2757,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2758,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2759,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
2760,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2761,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2762,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2763,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2764,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2765,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2766,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2767,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2768,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
2769,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2770,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2771,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2772,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2773,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2774,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2775,NULL,Bareland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2776,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
2777,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
2778,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2779,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
2780,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2781,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2782,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
2783,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
2784,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
2785,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
2786,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2787,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
2788,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2789,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2790,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2791,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2792,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2793,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2794,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
2795,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2796,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2797,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2798,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2799,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2800,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2801,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2802,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
2803,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2804,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Cropland
2805,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Built-up
2806,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2807,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2808,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
2809,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
