Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18MXS_M_R
1444,Forest,Water,Water,Water,Water,Bareland,Wetland,Forest
1445,Forest,Water,Water,Water,Water,Bareland,Water,Water
1446,Forest,Water,Water,Water,Water,Bareland,Water,Forest
1447,Forest,Water,Water,Water,Water,Bareland,Forest,Water
1448,Forest,Water,Water,Water,Water,Water,Wetland,Water
1449,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1450,Forest,Water,Water,Water,Water,Water,Water,Water
1451,Forest,Water,Water,Water,Water,Water,Water,Forest
1452,Forest,Water,Water,Water,Water,Water,Forest,Water
1453,Forest,Water,Water,Water,Water,Water,Forest,Forest
1454,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
1455,Forest,Water,Water,Water,Water,Forest,Water,Forest
1456,Forest,Water,Water,Water,Water,Forest,Forest,Forest
1457,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1458,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1459,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1460,Forest,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1461,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1462,Forest,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1463,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Water
1464,Forest,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
1465,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Water
1466,Forest,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1467,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
1468,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1469,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1470,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Water
1471,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1472,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
1473,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Bareland
1474,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
1475,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1476,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1477,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Bareland
1478,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Water
1479,Forest,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1480,Forest,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1481,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
1482,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Water
1483,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1484,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Bareland
1485,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Water
1486,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1487,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1488,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Water
1489,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1490,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
1491,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
1492,Forest,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1493,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
1494,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Water
1495,Forest,Water,Forest,NULL,Non_Wetland,Water,Grassland,Forest
1496,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Bareland
1497,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Water
1498,Forest,Water,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1499,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Grassland
1500,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Water
1501,Forest,Water,Forest,NULL,Non_Wetland,Water,Water,Forest
1502,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Grassland
1503,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Bareland
1504,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Water
1505,Forest,Water,Forest,NULL,Non_Wetland,Water,Forest,Forest
1506,Forest,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1507,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1508,Forest,Water,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1509,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Water
1510,Forest,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
1511,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Water
1512,Forest,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1513,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1514,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1515,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1516,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Water
1517,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1518,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1519,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Water
1520,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1521,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Water
1522,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1523,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Bareland
1524,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Water
1525,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
1526,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Water
1527,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland,Forest,Forest
1528,Forest,Water,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1529,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1530,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1531,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Water,Forest
1532,Forest,Water,Forest,Non_Water,Non_Wetland,Bareland,Forest,Forest
1533,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1534,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1535,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Water
1536,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1537,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Water
1538,Forest,Water,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1539,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1540,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Water
1541,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1542,Forest,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1543,Forest,Water,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1544,Forest,Water,Forest,Water,Non_Wetland,NULL,Water,Forest
1545,Forest,Water,Forest,Water,Non_Wetland,NULL,Forest,Forest
1546,Forest,Water,Forest,Water,Non_Wetland,Grassland,Wetland,Forest
1547,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Water
1548,Forest,Water,Forest,Water,Non_Wetland,Grassland,Water,Forest
1549,Forest,Water,Forest,Water,Non_Wetland,Grassland,Forest,Forest
1550,Forest,Water,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1551,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Water
1552,Forest,Water,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1553,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Water
1554,Forest,Water,Forest,Water,Non_Wetland,Bareland,Water,Forest
1555,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Water
1556,Forest,Water,Forest,Water,Non_Wetland,Bareland,Forest,Forest
1557,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Water
1558,Forest,Water,Forest,Water,Non_Wetland,Water,Wetland,Forest
1559,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Water
1560,Forest,Water,Forest,Water,Non_Wetland,Water,Water,Forest
1561,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Water
1562,Forest,Water,Forest,Water,Non_Wetland,Water,Forest,Forest
1563,Forest,Water,Forest,Water,Non_Wetland,Forest,Water,Forest
1564,Forest,Water,Forest,Water,Non_Wetland,Forest,Forest,Forest
1565,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1567,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1568,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1569,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1570,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
1571,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1572,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Water,Forest
1573,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
1574,Forest,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1575,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
1576,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
1577,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1578,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
1579,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
1580,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1581,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1582,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
1583,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1584,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1585,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Water
1586,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1587,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1588,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Water
1589,Forest,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1590,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1591,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1592,Forest,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1593,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1594,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1595,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Water
1596,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1597,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Forest
1598,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
1599,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Water
1600,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1601,Forest,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1602,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Water
1603,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1604,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Water
1605,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,Forest
1606,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Water
1607,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,Forest
1608,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,NULL
1609,Forest,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
1610,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
1611,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
1612,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1613,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
1614,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,Forest
1615,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
1616,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1617,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1618,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1619,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,Forest,Forest
1620,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1621,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Water
1622,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1623,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Water,Forest
1624,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1625,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1626,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Water,Forest
1627,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
1628,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1629,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
1630,Forest,Forest,NULL,Non_Water,Non_Wetland,Bareland,Forest,Forest
1631,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1632,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1633,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1634,Forest,Forest,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1635,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
1636,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1637,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1638,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
1639,Forest,Forest,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1640,Forest,Forest,NULL,Water,Non_Wetland,NULL,Water,Forest
1641,Forest,Forest,NULL,Water,Non_Wetland,NULL,Forest,Forest
1642,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
1643,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Grassland,Water
1644,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Water
1645,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1646,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Water
1647,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Water,Forest
1648,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Water
1649,Forest,Forest,NULL,Water,Non_Wetland,Grassland,Forest,Forest
1650,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1651,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Water,Forest
1652,Forest,Forest,NULL,Water,Non_Wetland,Wetland,Forest,Forest
1653,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Grassland,Forest
1654,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Grassland
1655,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Water
1656,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Wetland,Forest
1657,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Bareland
1658,Forest,Forest,NULL,Water,Non_Wetland,Bareland,Water,Forest
1659,Forest,Forest,NULL,Water,Non_Wetland,Water,Wetland,Forest
1660,Forest,Forest,NULL,Water,Non_Wetland,Water,Water,Water
1661,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Water
1662,Forest,Forest,NULL,Water,Non_Wetland,Water,Forest,Forest
1663,Forest,Forest,NULL,Water,Non_Wetland,Forest,Grassland,Forest
1664,Forest,Forest,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1665,Forest,Forest,NULL,Water,Non_Wetland,Forest,Forest,Forest
1666,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1667,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1668,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1669,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1670,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1671,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1672,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1673,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
1674,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Water
1675,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1676,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
1677,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1678,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1679,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1680,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1681,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1682,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
1683,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
1684,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
1685,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1686,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1687,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1688,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1689,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1690,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1691,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1692,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1693,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1694,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
1695,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Water
1696,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1697,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1698,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1699,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1700,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
1701,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1702,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1703,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Forest,Forest
1704,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1705,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1706,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
1707,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
1708,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
1709,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
1710,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland,Forest,Forest
1711,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1712,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
1713,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Water
1714,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Wetland,Forest
1715,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland,Forest,Forest
1716,Forest,Forest,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1717,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1718,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1719,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1720,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1721,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
1722,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1723,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1724,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1725,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
1726,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1727,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1728,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1729,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
1730,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Water
1731,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1732,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1733,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Water
1734,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1735,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1736,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1737,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1738,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1739,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1740,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1741,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1742,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Water
1743,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1744,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1745,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Bareland
1746,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
1747,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
1748,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Water
1749,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,Forest
1750,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Water
1751,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1752,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1753,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1754,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1755,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1756,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1757,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1758,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1759,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,Forest,Forest
1760,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Water
1761,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1762,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Water
1763,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1764,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1765,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Water
1766,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1767,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1768,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Forest
1769,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
1770,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1771,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Water,Forest
1772,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
1773,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1774,Forest,Forest,Grassland,Non_Water,Non_Wetland,Water,Forest,Forest
1775,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1776,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1777,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
1778,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1779,Forest,Forest,Grassland,Water,Non_Wetland,NULL,Water,Grassland
1780,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
1781,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Grassland
1782,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Water
1783,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1784,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Water,Water
1785,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Grassland
1786,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Water
1787,Forest,Forest,Grassland,Water,Non_Wetland,Grassland,Forest,Forest
