Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KFA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KFA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KFA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KFA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KFA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KFA_M_R
1681,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1682,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1683,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1684,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1685,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1686,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1687,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Built-up
1688,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1689,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1690,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1691,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1692,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1693,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1694,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1695,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1696,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1697,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1698,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1699,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1700,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1701,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1702,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1703,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1704,Water,Water,Water,NULL,Water,NULL,NULL,Water
1705,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1706,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1707,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1708,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1709,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1710,Water,Water,Water,Water,Water,NULL,NULL,Water
1711,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1712,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1713,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1714,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1715,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1716,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1717,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1718,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1719,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1720,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1721,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1722,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1723,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1724,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1725,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1726,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1727,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1728,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1729,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1730,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1731,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1732,Water,Forest,Water,Water,Water,NULL,NULL,Grassland
1733,Water,Forest,Water,Water,Water,NULL,NULL,Water
1734,Permanent_ice_and_snow,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1735,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1736,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1737,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1738,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1739,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1740,Permanent_ice_and_snow,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1741,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1742,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1743,Permanent_ice_and_snow,NULL,Water,Water,Water,NULL,NULL,Bareland
1744,Permanent_ice_and_snow,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1745,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1746,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1747,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1748,Permanent_ice_and_snow,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1749,Permanent_ice_and_snow,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1750,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1751,Permanent_ice_and_snow,Bareland,Water,Water,Water,NULL,NULL,Bareland
1752,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1753,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1754,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1755,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1756,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Bareland
1757,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1758,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1759,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1760,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1761,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1762,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1763,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1764,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1765,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1766,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1767,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1768,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1769,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1770,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1771,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1772,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1773,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1774,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1775,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1776,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1777,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1778,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1779,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1780,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1781,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1782,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1783,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1784,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1785,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1786,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1787,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1788,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1789,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1790,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1791,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1792,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1793,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1794,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1795,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1797,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1798,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1799,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1800,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1801,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1802,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1803,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1804,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1805,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1806,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1807,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1808,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1809,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1810,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1811,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1812,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1813,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1814,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1815,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1816,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1817,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1818,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1819,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1820,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Wetland
1821,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Wetland
1822,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
1823,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Wetland
1824,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1825,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1826,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1827,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1828,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1829,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1830,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1831,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1832,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1833,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1834,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1835,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1836,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1837,Forest,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1838,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1839,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1840,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1841,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1842,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1843,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1844,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1845,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1846,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1847,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1848,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1849,Forest,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Water
1850,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1851,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1852,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
1853,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1854,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1855,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1856,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1857,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1858,Forest,NULL,Water,Water,Water,NULL,NULL,Cropland
1859,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1860,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1861,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1862,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1863,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1864,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1865,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1866,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1867,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1868,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1869,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1870,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1871,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1872,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1873,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1874,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1875,Forest,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1876,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1877,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1878,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1879,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1880,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1881,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1882,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1883,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1884,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1885,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1886,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1887,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1888,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1889,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1890,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1891,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1892,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1893,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Bareland
1894,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1895,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1896,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1897,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1898,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1899,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1900,Forest,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1901,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1902,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1903,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1904,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1905,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1906,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1907,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1908,Forest,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1909,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1911,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1912,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1913,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1914,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1915,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1916,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1917,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1918,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1919,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1920,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1921,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1922,Forest,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1923,Forest,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1924,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1925,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1926,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1927,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1928,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1929,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1930,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1931,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1932,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1933,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1934,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1935,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1936,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1937,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1938,Forest,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1939,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1940,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1941,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1942,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1943,Forest,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1944,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1945,Forest,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1946,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1947,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1948,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1949,Forest,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1950,Forest,Wetland,Water,Water,Water,NULL,NULL,Grassland
1951,Forest,Wetland,Water,Water,Water,NULL,NULL,Wetland
1952,Forest,Wetland,Water,Water,Water,NULL,NULL,Bareland
1953,Forest,Wetland,Water,Water,Water,NULL,NULL,Water
1954,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1955,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1956,Forest,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1957,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1958,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1959,Forest,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1960,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1961,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1962,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1963,Forest,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1964,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1965,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1967,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1969,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1970,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1971,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1972,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1973,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1974,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1975,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1976,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1977,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1978,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1979,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1980,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1981,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1982,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1983,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
