Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KGB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KGB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KGB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KGB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KGB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KGB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KGB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KGB_M_R
1684,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1685,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1686,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1687,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1688,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1689,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1690,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1691,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1692,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1693,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1694,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1695,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1696,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1697,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1698,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1699,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1700,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1701,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1702,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1703,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1704,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1705,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1706,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1707,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1708,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1709,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1710,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1711,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1712,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1713,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1714,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1715,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1716,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1717,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1718,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1719,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1720,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1722,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1723,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1724,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1725,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1726,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1727,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1728,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1729,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1730,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1731,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1732,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1733,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1734,Forest,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1735,Forest,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1736,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1737,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1738,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1739,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1740,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1741,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1742,Forest,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1743,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1744,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1745,Forest,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1746,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1747,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1748,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1749,Forest,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1750,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1751,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1752,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1753,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1754,Forest,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1755,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1756,Forest,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1757,Forest,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1758,Forest,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1759,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1760,Forest,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1761,Forest,Bareland,Water,NULL,Water,NULL,NULL,Water
1762,Forest,Bareland,Water,Water,Water,NULL,NULL,Bareland
1763,Forest,Bareland,Water,Water,Water,NULL,NULL,Water
1764,Forest,Bareland,Water,Water,Water,NULL,NULL,Forest
1765,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1766,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1767,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1768,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1769,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1770,Forest,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1771,Forest,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1772,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1773,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1774,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1775,Forest,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1776,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1777,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1778,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1779,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1780,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1781,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1782,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1783,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1784,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1785,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1786,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1787,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1788,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1789,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1790,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1791,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1792,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1793,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1794,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1795,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1796,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1797,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1798,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1799,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1800,Forest,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1801,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1802,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1803,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1804,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1805,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1806,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1807,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1808,Forest,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1809,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1810,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1811,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1812,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1813,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1814,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1815,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1816,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1817,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1818,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1819,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1820,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1821,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1822,Forest,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1823,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1824,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1825,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1826,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1827,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1828,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1829,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1830,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1831,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1832,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1833,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1834,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1835,Forest,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1836,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1837,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1838,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1839,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1840,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1841,Forest,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1842,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1843,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Water
1844,Forest,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1845,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1846,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1847,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1848,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1849,Forest,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1850,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1851,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1852,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1853,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1854,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1855,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1856,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1857,Forest,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1858,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Forest,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1860,Forest,Water,Water,NULL,Water,NULL,NULL,Grassland
1861,Forest,Water,Water,NULL,Water,NULL,NULL,Bareland
1862,Forest,Water,Water,NULL,Water,NULL,NULL,Water
1863,Forest,Water,Water,NULL,Water,NULL,NULL,Forest
1864,Forest,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1865,Forest,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1866,Forest,Water,Water,Non_Water,Water,NULL,NULL,Water
1867,Forest,Water,Water,Non_Water,Water,NULL,NULL,Forest
1868,Forest,Water,Water,Water,Water,NULL,NULL,Grassland
1869,Forest,Water,Water,Water,Water,NULL,NULL,Bareland
1870,Forest,Water,Water,Water,Water,NULL,NULL,Water
1871,Forest,Water,Water,Water,Water,NULL,NULL,Forest
1872,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1873,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1874,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1875,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1876,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1877,Forest,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1878,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1879,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1880,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1881,Forest,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1882,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1883,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1884,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1885,Forest,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1886,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1887,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1888,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1889,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1890,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1891,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1892,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1893,Forest,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1894,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1895,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1896,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1897,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1898,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1899,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1900,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1901,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1902,Forest,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1903,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1904,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1905,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1906,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1907,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1908,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1909,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1910,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1911,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1912,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1913,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1914,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1915,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1916,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1917,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1918,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1919,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1920,Forest,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1921,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1922,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1923,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1924,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1925,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1926,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1927,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1928,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1929,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1930,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1931,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1932,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1933,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1934,Forest,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1935,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1936,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1937,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1938,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1939,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1940,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1941,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1942,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1943,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1944,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1945,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1946,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1947,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1948,Forest,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1949,Forest,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1950,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1951,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1952,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1953,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1954,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1955,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1956,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1957,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1958,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1959,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1960,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1961,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1962,Forest,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1963,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1964,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1965,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1967,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1968,Forest,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1969,Forest,Forest,Water,NULL,Water,NULL,NULL,NULL
1970,Forest,Forest,Water,NULL,Water,NULL,NULL,Grassland
1971,Forest,Forest,Water,NULL,Water,NULL,NULL,Bareland
1972,Forest,Forest,Water,NULL,Water,NULL,NULL,Water
1973,Forest,Forest,Water,NULL,Water,NULL,NULL,Forest
1974,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1975,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1976,Forest,Forest,Water,Water,Water,NULL,NULL,Water
1977,Forest,Forest,Water,Water,Water,NULL,NULL,Forest
1978,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1979,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1981,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1982,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1983,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1984,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1985,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1986,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1987,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1988,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1989,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1990,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,NULL
1991,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1992,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1993,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1994,Forest,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
