Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MHT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MHT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MHT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MHT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MHT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MHT_M_R
4451,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4452,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4453,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4454,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4455,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4456,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4457,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
4458,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4459,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4460,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Grassland
4461,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
4462,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
4463,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
4464,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4465,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4466,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4467,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4468,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4469,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4470,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4471,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4472,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4473,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4474,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4475,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4476,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
4477,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4478,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
4479,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4480,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
4481,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4482,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4483,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4484,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
4485,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4486,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4487,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4488,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4489,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4490,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4491,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4492,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4493,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4494,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4495,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4496,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4497,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4498,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4499,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4500,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
4501,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4502,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
4503,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
4504,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4505,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Cropland
4506,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Built-up
4507,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
4508,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,NULL
4509,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4510,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
4511,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
4512,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4513,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
4514,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4515,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4516,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
4517,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
4518,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,NULL
4519,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4520,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4521,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4522,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4523,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4524,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Wetland
4525,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4526,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4527,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4528,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
4529,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
4530,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4531,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4532,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4533,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4534,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4535,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
4536,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
4537,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
4538,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
4539,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
4540,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4541,Grassland,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4542,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4543,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4544,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
4545,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4546,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Water
4547,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4548,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4549,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4550,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4551,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4552,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4553,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
4554,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4555,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
4556,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4557,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
4558,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
4559,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4560,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4561,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4562,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
4563,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4564,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Grassland
4565,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Forest
4566,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4567,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4568,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4569,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
4570,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4571,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4572,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4573,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
4574,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4575,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4576,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4577,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4578,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4579,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4580,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4581,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Forest,Forest
4582,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4583,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4584,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4585,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4586,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4587,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4588,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4589,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4590,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4591,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4592,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
4593,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
4594,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4595,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Forest
4596,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4597,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4598,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4599,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4600,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4601,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4602,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4603,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4604,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4605,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4606,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4607,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4608,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4609,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4610,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4611,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4612,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
4613,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4614,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
4615,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4616,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4617,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
4618,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
4619,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4620,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
4621,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
4622,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
4623,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
4624,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
4625,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4626,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4627,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
4628,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
4629,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
4630,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4631,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4632,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4633,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
4634,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4635,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4636,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4637,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4638,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
4639,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4640,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
4641,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
4642,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4643,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
4644,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4645,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
4646,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4647,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
4648,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
4649,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,NULL
4650,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
4651,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
4652,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4653,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
4654,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
4655,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Grassland
4656,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
4657,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4658,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4659,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
4660,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
4661,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4662,Grassland,NULL,Wetland,NULL,Wetland,NULL,Forest,Forest
4663,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
4664,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
4665,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
4666,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
4667,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
4668,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
4669,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
4670,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4671,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Bareland
4672,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Forest
4673,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4674,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
4675,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4676,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4677,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4678,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
4679,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
4680,Grassland,NULL,Wetland,NULL,Wetland,Wetland,NULL,Forest
4681,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,NULL
4682,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Shrubland,Grassland
4683,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4684,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4685,Grassland,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
4686,Grassland,NULL,Wetland,NULL,Wetland,Water,Shrubland,Bareland
4687,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
4688,Grassland,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
4689,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Grassland
4690,Grassland,NULL,Wetland,NULL,Wetland,Forest,NULL,Forest
4691,Grassland,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
4692,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4693,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Forest
4694,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Grassland
4695,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Grassland,Wetland
4696,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4697,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Water
4698,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
4699,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Water
4700,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
4701,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Grassland
4702,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Bareland,Wetland
4703,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
4704,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Forest,Wetland
4705,Grassland,NULL,Wetland,Water,Wetland,NULL,Shrubland,Forest
4706,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Grassland
4707,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Shrubland,Forest
4708,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Grassland,Grassland
4709,Grassland,NULL,Wetland,Water,Wetland,Shrubland,Water,Grassland
4710,Grassland,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
4711,Grassland,NULL,Wetland,Water,Wetland,Grassland,Shrubland,Grassland
4712,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4713,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
4714,Grassland,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
4715,Grassland,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
4716,Grassland,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
4717,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
4718,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
4719,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
4720,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4721,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
4722,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
4723,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4724,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4725,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
4726,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
4727,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4728,Grassland,NULL,Bareland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4729,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
4730,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4731,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4732,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
4733,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4734,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
4735,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4736,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
4737,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4738,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4739,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Forest
4740,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4741,Grassland,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
4742,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Shrubland,Forest
4743,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
4744,Grassland,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
4745,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
4746,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4747,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4748,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Bareland,Wetland
4749,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,NULL,Grassland
4750,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Bareland
4751,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
4752,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Grassland,Forest
4753,Grassland,NULL,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
4754,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4755,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
4756,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4757,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Built-up
4758,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4759,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
4760,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4761,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4762,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
4763,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Forest
4764,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4765,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4766,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4767,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4768,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
4769,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4770,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
