Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LRJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LRJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LRJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LRJ_M_R
2640,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,NULL
2641,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
2642,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
2643,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,NULL,Water
2644,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,NULL
2645,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2646,NULL,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Bareland
2647,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
2648,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
2649,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,NULL,Forest
2650,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2651,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,NULL
2652,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
2653,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
2654,NULL,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
2655,NULL,Water,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
2656,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,NULL
2657,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
2658,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
2659,NULL,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
2660,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2661,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2662,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2663,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2664,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2665,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2666,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2667,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2668,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
2669,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
2670,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2671,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2672,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2673,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2674,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2675,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Water,Water
2676,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
2677,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2678,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2679,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2680,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2681,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,NULL
2682,NULL,Water,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
2683,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
2684,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2685,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Bareland
2686,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2687,NULL,Water,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2688,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
2689,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,NULL
2690,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Water
2691,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
2692,NULL,Water,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
2693,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Wetland
2694,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
2695,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,Grassland
2696,NULL,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
2697,NULL,Water,Wetland,NULL,Wetland,Water,Shrubland,Grassland
2698,NULL,Water,Wetland,NULL,Wetland,Water,Shrubland,Water
2699,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
2700,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,NULL,Wetland
2701,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
2702,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
2703,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
2704,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Water
2705,NULL,Water,Wetland,Non_Water,Wetland,Water,Shrubland,Grassland
2706,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
2707,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
2708,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
2709,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,Grassland
2710,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,Water
2711,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
2712,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
2713,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
2714,NULL,Water,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2715,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2716,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2717,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2718,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2719,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
2720,NULL,Water,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
2721,NULL,Water,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
2722,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
2723,NULL,Water,Forest,Water,Non_Wetland,Shrubland,Shrubland,Grassland
2724,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
2725,NULL,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2726,NULL,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2727,NULL,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2728,NULL,Permanent_ice_and_snow,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
2729,NULL,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland,Bareland,NULL
2730,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2731,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
2732,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
2733,NULL,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2734,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2735,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2736,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2737,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2738,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2739,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2740,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2741,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2742,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
2743,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2744,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2745,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2746,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2747,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
2748,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
2749,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
2750,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
2751,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Water,NULL
2752,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
2753,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
2754,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2755,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2756,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2757,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2758,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2759,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2760,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2761,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2762,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2763,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2764,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,NULL
2765,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,NULL
2766,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Water,Bareland
2767,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
2768,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2769,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
2770,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2771,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2772,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2773,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2774,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2775,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2776,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2777,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2778,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2779,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2780,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2781,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2782,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2783,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
2784,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2785,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2786,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2787,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2788,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2789,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2790,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2791,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2792,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2793,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2794,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2795,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
2796,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2797,NULL,Forest,NULL,NULL,Non_Wetland,Water,Shrubland,NULL
2798,NULL,Forest,NULL,NULL,Non_Wetland,Water,Bareland,NULL
2799,NULL,Forest,NULL,NULL,Non_Wetland,Water,Bareland,Bareland
2800,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
2801,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Grassland
2802,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Shrubland,NULL
2803,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2804,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2805,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2806,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2807,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2808,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
2809,NULL,Forest,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2810,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2811,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2812,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2813,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2814,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2815,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2816,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2817,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2818,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2819,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2820,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2821,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2822,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2823,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
2824,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2825,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
2826,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
2827,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2828,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
2829,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
2830,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
2831,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
2832,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2833,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2834,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
2835,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
2836,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2837,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2838,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2839,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2840,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2841,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2842,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
2843,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2844,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2845,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2846,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2847,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
2848,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
2849,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Water,Bareland
2850,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
2851,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2852,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
2853,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2854,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2855,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2856,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
2857,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
2858,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2859,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2860,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2861,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2862,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2863,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2864,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2865,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
2866,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
2867,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
2868,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
2869,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2870,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
2871,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
2872,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2873,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2874,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
2875,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2876,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
2877,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2878,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2879,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
2880,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
2881,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
2882,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
2883,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
2884,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2885,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
2886,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,NULL
2887,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Shrubland,Bareland
2888,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
2889,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
2890,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Water,NULL
2891,NULL,Forest,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
2892,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
2893,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
2894,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
2895,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2896,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
2897,NULL,Forest,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2898,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
2899,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
2900,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
2901,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2902,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
2903,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
2904,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2905,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2906,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Forest,NULL
2907,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
2908,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
2909,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,NULL
2910,NULL,Forest,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Grassland
2911,NULL,Forest,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
2912,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
2913,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
2914,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
2915,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2916,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
2917,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2918,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2919,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2920,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2921,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Water,NULL
2922,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
2923,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
2924,NULL,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
2925,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
2926,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
2927,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2928,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
2929,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
2930,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2931,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2932,NULL,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
2933,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,NULL
2934,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
2935,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
2936,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
2937,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Bareland
2938,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
2939,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2940,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2941,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
2942,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2943,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2944,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
2945,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2946,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
2947,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2948,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2949,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
2950,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
2951,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
2952,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
2953,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
2954,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
2955,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,NULL
2956,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
2957,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
2958,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Bareland,Built-up
2959,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,NULL
2960,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
2961,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Built-up,Built-up
2962,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Water,NULL
2963,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,NULL
