Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NXG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NXG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NXG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NXG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NXG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NXG_M_R
1710,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
1711,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Wetland
1712,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
1713,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1714,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1715,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1716,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1717,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Water
1718,Water,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1719,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
1720,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1721,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
1722,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Built-up
1723,Water,Built-up,Wetland,Water,Wetland,NULL,NULL,Water
1724,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1725,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1726,Water,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Water
1727,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1728,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1729,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1730,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1731,Water,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1732,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1733,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1734,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1735,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1736,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1737,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1738,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1739,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1740,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1741,Water,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Water
1742,Water,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1743,Water,Built-up,Water,NULL,Water,NULL,NULL,Wetland
1744,Water,Built-up,Water,NULL,Water,NULL,NULL,Water
1745,Water,Built-up,Water,NULL,Water,NULL,NULL,Forest
1746,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Grassland
1747,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Wetland
1748,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Built-up
1749,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Water
1750,Water,Built-up,Water,Non_Water,Water,NULL,NULL,Forest
1751,Water,Built-up,Water,Water,Water,NULL,NULL,Grassland
1752,Water,Built-up,Water,Water,Water,NULL,NULL,Wetland
1753,Water,Built-up,Water,Water,Water,NULL,NULL,Bareland
1754,Water,Built-up,Water,Water,Water,NULL,NULL,Built-up
1755,Water,Built-up,Water,Water,Water,NULL,NULL,Water
1756,Water,Built-up,Water,Water,Water,NULL,NULL,Forest
1757,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1758,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1759,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1760,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1761,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1762,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1763,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1764,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1765,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1766,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1767,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1768,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1769,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1770,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1771,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1772,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1773,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1774,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1775,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1776,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1777,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1778,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1779,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1780,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1781,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1782,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1783,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1784,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1785,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1786,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1787,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1788,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1789,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1790,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1791,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1792,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1793,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1794,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1795,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1796,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1797,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1798,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1799,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1800,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1801,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1802,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1803,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1804,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1805,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1806,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1807,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1808,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1809,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1810,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1811,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1812,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1813,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1814,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1815,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1816,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1817,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1818,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1819,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1820,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1821,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1822,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1823,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1824,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1825,Water,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
1826,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1827,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1828,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1829,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1830,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1831,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1832,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1833,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Water
1834,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1835,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1836,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1837,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1838,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1839,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1840,Water,Water,Wetland,Water,NULL,NULL,NULL,Wetland
1841,Water,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1842,Water,Water,Wetland,Water,NULL,NULL,NULL,Water
1843,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1844,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1845,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1846,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1847,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
1848,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1849,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1850,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1851,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1852,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1853,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1854,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1855,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1856,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1857,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1858,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1859,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1860,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1861,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1862,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1863,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1864,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1865,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1866,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1867,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1868,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1869,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1870,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1871,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1872,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1873,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1874,Water,Water,Water,NULL,NULL,NULL,NULL,Wetland
1875,Water,Water,Water,NULL,NULL,NULL,NULL,Water
1876,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1877,Water,Water,Water,NULL,Water,NULL,NULL,Cropland
1878,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1879,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1880,Water,Water,Water,NULL,Water,NULL,NULL,Water
1881,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1882,Water,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
1883,Water,Water,Water,Non_Water,NULL,NULL,NULL,Water
1884,Water,Water,Water,Non_Water,NULL,NULL,NULL,Forest
1885,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1886,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1887,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1888,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1889,Water,Water,Water,Water,NULL,NULL,NULL,Grassland
1890,Water,Water,Water,Water,NULL,NULL,NULL,Cropland
1891,Water,Water,Water,Water,NULL,NULL,NULL,Wetland
1892,Water,Water,Water,Water,NULL,NULL,NULL,Bareland
1893,Water,Water,Water,Water,NULL,NULL,NULL,Water
1894,Water,Water,Water,Water,NULL,NULL,NULL,Forest
1895,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1896,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1897,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1898,Water,Water,Water,Water,Water,NULL,NULL,Water
1899,Water,Water,Water,Water,Water,NULL,NULL,Forest
1900,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1901,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1902,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1903,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1904,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1905,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1906,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1907,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1908,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1909,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1910,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1911,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1912,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1913,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1914,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1915,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1916,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1917,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1919,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1920,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1921,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1922,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1923,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1924,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1925,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1926,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1927,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1928,Water,Forest,Cropland,Water,Non_Wetland,NULL,NULL,Water
1929,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1930,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1931,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1932,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1933,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1934,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1935,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1936,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1937,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1938,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1939,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1940,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1941,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1942,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1943,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1944,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1945,Water,Forest,Water,NULL,Water,NULL,NULL,Water
1946,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1947,Water,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
1948,Water,Forest,Water,Non_Water,Water,NULL,NULL,Water
1949,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1950,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1951,Water,Forest,Water,Water,Water,NULL,NULL,Water
1952,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1953,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1954,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1955,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1956,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1957,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1958,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1959,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1960,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1961,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1962,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1963,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1964,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1965,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1966,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1967,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1968,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1969,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1970,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1971,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1972,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1973,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1974,Permanent_ice_and_snow,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1975,Permanent_ice_and_snow,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1976,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1977,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1978,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1979,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1980,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1981,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1982,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1983,Permanent_ice_and_snow,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1984,Permanent_ice_and_snow,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1985,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1986,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1987,Permanent_ice_and_snow,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1988,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1989,Permanent_ice_and_snow,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1990,Permanent_ice_and_snow,Wetland,Water,Water,Water,NULL,NULL,Wetland
1991,Permanent_ice_and_snow,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1992,Permanent_ice_and_snow,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1993,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1994,Permanent_ice_and_snow,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1995,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1996,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1997,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1998,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1999,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2000,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2001,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2002,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2003,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2004,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2005,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2006,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2007,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2008,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2009,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2010,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
2011,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2012,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
2013,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
2014,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Wetland
2015,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
2016,Permanent_ice_and_snow,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2017,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2018,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2019,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2020,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
2021,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2022,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2023,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2024,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2025,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
2026,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2027,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
2028,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2029,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
2030,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2031,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2032,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2033,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2034,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2035,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2036,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2037,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2038,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2039,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2040,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2041,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
2042,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2043,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
2044,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
2045,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2046,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2047,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2048,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
2049,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
2050,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2051,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2052,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2053,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
2054,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
2055,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
