Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LDJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LDJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LDJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LDJ_M_R
3606,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3607,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3608,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
3609,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3610,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3611,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3612,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3613,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3614,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3615,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3616,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
3617,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
3618,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
3619,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
3620,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3621,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3622,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3623,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3624,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3625,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3626,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3627,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3628,NULL,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
3629,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3630,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,NULL,Water
3631,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3632,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
3633,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Grassland
3634,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Built-up
3635,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
3636,NULL,Water,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3637,NULL,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3638,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3639,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3640,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3641,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
3642,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Water
3643,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
3644,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
3645,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
3646,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
3647,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
3648,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
3649,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3650,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3651,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
3652,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
3653,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Water
3654,NULL,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
3655,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
3656,NULL,Water,NULL,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3657,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Water
3658,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3659,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
3660,NULL,Water,NULL,Non_Water,Non_Wetland,Grassland,Water,Water
3661,NULL,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
3662,NULL,Water,NULL,Water,Non_Wetland,Shrubland,Water,Forest
3663,NULL,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
3664,NULL,Water,NULL,Water,Non_Wetland,Grassland,Water,Water
3665,NULL,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
3666,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
3667,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3668,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
3669,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3670,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Water
3671,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3672,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3673,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3674,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
3675,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3676,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Water
3677,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3678,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3679,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3680,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
3681,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3682,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
3683,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Water
3684,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
3685,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3686,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Water
3687,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3688,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3689,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3690,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3691,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3692,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3693,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3694,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Water
3695,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3696,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3697,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3698,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3699,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3700,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3701,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
3702,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
3703,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
3704,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3705,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3706,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3707,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3708,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
3709,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
3710,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3711,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
3712,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
3713,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3714,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
3715,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
3716,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Bareland
3717,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
3718,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
3719,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3720,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
3721,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Water
3722,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
3723,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Water
3724,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
3725,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3726,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
3727,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3728,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Water
3729,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3730,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
3731,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
3732,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Water
3733,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3734,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3735,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Water
3736,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3737,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
3738,NULL,Water,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Forest
3739,NULL,Water,Shrubland,Water,Non_Wetland,Shrubland,Wetland,NULL
3740,NULL,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
3741,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
3742,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
3743,NULL,Water,Shrubland,Water,Non_Wetland,Bareland,Water,Water
3744,NULL,Water,Shrubland,Water,Non_Wetland,Built-up,Water,Bareland
3745,NULL,Water,Grassland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3746,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
3747,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
3748,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
3749,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
3750,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
3751,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
3752,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
3753,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3754,NULL,Water,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3755,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
3756,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
3757,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
3758,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Water
3759,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3760,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3761,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
3762,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
3763,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
3764,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Wetland
3765,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
3766,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
3767,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
3768,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
3769,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,NULL
3770,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3771,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
3772,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Bareland,Water
3773,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
3774,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Cropland
3775,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
3776,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
3777,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
3778,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Water
3779,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3780,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3781,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3782,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
3783,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
3784,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
3785,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Water
3786,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
3787,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
3788,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
3789,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Water
3790,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Forest
3791,NULL,Water,Cropland,NULL,Non_Wetland,Forest,Wetland,Bareland
3792,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
3793,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3794,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3795,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
3796,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
3797,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Water
3798,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
3799,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
3800,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
3801,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
3802,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Water
3803,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Grassland
3804,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Bareland
3805,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Water
3806,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
3807,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Water
3808,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
3809,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
3810,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Water
3811,NULL,Water,Cropland,Water,Non_Wetland,Bareland,NULL,Water
3812,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Water
3813,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Wetland,Forest
3814,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Bareland,Water
3815,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
3816,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Water
3817,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,Water
3818,NULL,Water,Wetland,NULL,Wetland,Shrubland,Water,Forest
3819,NULL,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3820,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3821,NULL,Water,Wetland,NULL,Wetland,Wetland,Shrubland,Forest
3822,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,NULL
3823,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
3824,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
3825,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
3826,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Wetland
3827,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
3828,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Water
3829,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
3830,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
3831,NULL,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
3832,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
3833,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
3834,NULL,Water,Wetland,Non_Water,Wetland,Shrubland,Forest,Wetland
3835,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Shrubland,Forest
3836,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
3837,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
3838,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
3839,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Shrubland,Water
3840,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
3841,NULL,Water,Wetland,Non_Water,Wetland,Bareland,NULL,Water
3842,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
3843,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Bareland,Water
3844,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
3845,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
3846,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Water
3847,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Forest
3848,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Water
3849,NULL,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
3850,NULL,Water,Wetland,Water,Wetland,NULL,Grassland,Water
3851,NULL,Water,Wetland,Water,Wetland,Shrubland,NULL,Water
3852,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Water
3853,NULL,Water,Wetland,Water,Wetland,Shrubland,Water,Forest
3854,NULL,Water,Wetland,Water,Wetland,Shrubland,Forest,Water
3855,NULL,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
3856,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
3857,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Water
3858,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
3859,NULL,Water,Wetland,Water,Wetland,Grassland,Forest,Grassland
3860,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Water
3861,NULL,Water,Wetland,Water,Wetland,Bareland,NULL,Water
3862,NULL,Water,Wetland,Water,Wetland,Bareland,Shrubland,Water
3863,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
3864,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Water
3865,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Bareland
3866,NULL,Water,Wetland,Water,Wetland,Bareland,Bareland,Water
3867,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
3868,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Wetland
3869,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
3870,NULL,Water,Wetland,Water,Wetland,Bareland,Forest,Grassland
3871,NULL,Water,Wetland,Water,Wetland,Bareland,Forest,Water
3872,NULL,Water,Wetland,Water,Wetland,Water,Shrubland,Water
3873,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
3874,NULL,Water,Wetland,Water,Wetland,Water,Water,Wetland
3875,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
3876,NULL,Water,Bareland,Non_Water,Non_Wetland,Shrubland,Water,Forest
3877,NULL,Water,Bareland,Non_Water,Non_Wetland,Grassland,Water,Grassland
3878,NULL,Water,Bareland,Water,Non_Wetland,Bareland,Water,Wetland
3879,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
3880,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
3881,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
3882,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
3883,NULL,Water,Built-up,Non_Water,Non_Wetland,Bareland,Shrubland,Forest
3884,NULL,Water,Water,NULL,Water,NULL,Grassland,Grassland
3885,NULL,Water,Water,NULL,Water,NULL,Grassland,Forest
3886,NULL,Water,Water,NULL,Water,NULL,Water,Water
3887,NULL,Water,Water,NULL,Water,Shrubland,Shrubland,Forest
3888,NULL,Water,Water,NULL,Water,Shrubland,Wetland,Grassland
3889,NULL,Water,Water,NULL,Water,Shrubland,Wetland,Wetland
3890,NULL,Water,Water,NULL,Water,Shrubland,Wetland,Water
3891,NULL,Water,Water,NULL,Water,Shrubland,Water,NULL
3892,NULL,Water,Water,NULL,Water,Shrubland,Water,Grassland
3893,NULL,Water,Water,NULL,Water,Shrubland,Water,Water
3894,NULL,Water,Water,NULL,Water,Shrubland,Water,Forest
3895,NULL,Water,Water,NULL,Water,Grassland,NULL,Grassland
3896,NULL,Water,Water,NULL,Water,Grassland,Grassland,Grassland
3897,NULL,Water,Water,NULL,Water,Grassland,Water,Wetland
3898,NULL,Water,Water,NULL,Water,Grassland,Water,Water
3899,NULL,Water,Water,NULL,Water,Wetland,NULL,Water
3900,NULL,Water,Water,NULL,Water,Bareland,Shrubland,Grassland
3901,NULL,Water,Water,NULL,Water,Bareland,Grassland,Grassland
3902,NULL,Water,Water,NULL,Water,Bareland,Grassland,Forest
3903,NULL,Water,Water,NULL,Water,Bareland,Bareland,Water
3904,NULL,Water,Water,NULL,Water,Water,Grassland,Water
3905,NULL,Water,Water,Non_Water,Water,Grassland,Water,Water
3906,NULL,Water,Water,Non_Water,Water,Bareland,Grassland,Water
3907,NULL,Water,Water,Non_Water,Water,Bareland,Water,Grassland
3908,NULL,Water,Water,Non_Water,Water,Water,Water,Water
3909,NULL,Water,Water,Non_Water,Water,Forest,Water,Water
3910,NULL,Water,Water,Water,Water,NULL,Shrubland,Water
3911,NULL,Water,Water,Water,Water,Shrubland,Wetland,Wetland
3912,NULL,Water,Water,Water,Water,Shrubland,Water,Water
3913,NULL,Water,Water,Water,Water,Grassland,Grassland,Water
3914,NULL,Water,Water,Water,Water,Bareland,NULL,Grassland
3915,NULL,Water,Water,Water,Water,Bareland,Grassland,Grassland
3916,NULL,Water,Water,Water,Water,Bareland,Water,Water
3917,NULL,Water,Water,Water,Water,Water,Bareland,Water
3918,NULL,Water,Water,Water,Water,Water,Water,Water
3919,NULL,Water,Water,Water,Water,Forest,Water,Water
3920,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
3921,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
3922,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3923,NULL,Water,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
3924,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3925,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Water
3926,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3927,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3928,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3929,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
3930,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Water
3931,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3932,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3933,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
3934,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
3935,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
3936,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
3937,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
3938,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3939,NULL,Water,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
3940,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3941,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
3942,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
3943,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
3944,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3945,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3946,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3947,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
3948,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
3949,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Water
