Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MPP_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MPP_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MPP_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MPP_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MPP_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MPP_M_R
3103,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
3104,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
3105,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
3106,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
3107,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
3108,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
3109,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Cropland
3110,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
3111,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,NULL
3112,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
3113,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,NULL
3114,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
3115,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
3116,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3117,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
3118,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
3119,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
3120,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
3121,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3122,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3123,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3124,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3125,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3126,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3127,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
3128,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3129,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3130,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
3131,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
3132,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3133,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
3134,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,NULL
3135,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Grassland
3136,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Cropland
3137,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Built-up
3138,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
3139,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
3140,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
3141,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Cropland
3142,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Built-up
3143,NULL,Built-up,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
3144,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
3145,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
3146,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
3147,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
3148,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3149,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
3150,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3151,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3152,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3153,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
3154,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
3155,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
3156,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
3157,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
3158,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
3159,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
3160,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
3161,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
3162,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
3163,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,NULL
3164,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
3165,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Cropland
3166,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
3167,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
3168,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3169,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
3170,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Built-up
3171,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3172,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
3173,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
3174,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Shrubland,Forest
3175,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
3176,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
3177,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
3178,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
3179,NULL,Built-up,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
3180,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
3181,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
3182,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
3183,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
3184,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
3185,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Bareland
3186,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
3187,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
3188,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
3189,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3190,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
3191,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3192,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3193,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
3194,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
3195,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
3196,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
3197,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
3198,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
3199,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
3200,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
3201,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Cropland
3202,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
3203,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
3204,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
3205,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
3206,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
3207,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Cropland
3208,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Bareland
3209,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Built-up
3210,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
3211,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
3212,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
3213,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Cropland
3214,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Wetland
3215,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
3216,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Built-up
3217,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
3218,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,NULL
3219,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
3220,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
3221,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Built-up
3222,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,NULL,Forest
3223,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,NULL
3224,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
3225,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
3226,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3227,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Shrubland,Forest
3228,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
3229,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
3230,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
3231,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
3232,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
3233,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
3234,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,NULL
3235,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
3236,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
3237,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
3238,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Built-up
3239,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
3240,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
3241,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Grassland
3242,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Built-up
3243,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
3244,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,NULL
3245,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
3246,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3247,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
3248,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
3249,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
3250,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
3251,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
3252,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
3253,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
3254,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
3255,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
3256,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,NULL
3257,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Grassland
3258,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Built-up,Forest
3259,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,NULL
3260,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
3261,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
3262,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Bareland
3263,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Built-up
3264,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3265,NULL,Built-up,Forest,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
3266,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3267,NULL,Built-up,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Forest
3268,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Bareland
3269,NULL,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3270,NULL,Water,NULL,Non_Water,Non_Wetland,Forest,Forest,Forest
3271,NULL,Water,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Water
3272,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
3273,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
3274,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3275,NULL,Water,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
3276,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,NULL
3277,NULL,Water,Shrubland,Non_Water,Non_Wetland,Shrubland,Built-up,Grassland
3278,NULL,Water,Shrubland,Non_Water,Non_Wetland,Forest,Forest,Forest
3279,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
3280,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
3281,NULL,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
3282,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
3283,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
3284,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,NULL
3285,NULL,Water,Wetland,NULL,Wetland,NULL,Forest,Grassland
3286,NULL,Water,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
3287,NULL,Water,Wetland,NULL,Wetland,Shrubland,Forest,Forest
3288,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
3289,NULL,Water,Wetland,NULL,Wetland,Forest,NULL,Grassland
3290,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
3291,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
3292,NULL,Water,Forest,NULL,Non_Wetland,NULL,Forest,Forest
3293,NULL,Water,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3294,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
3295,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
3296,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
3297,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
3298,NULL,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
3299,NULL,Water,Forest,NULL,Non_Wetland,Forest,Forest,Forest
3300,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
3301,NULL,Water,Forest,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
3302,NULL,Water,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
3303,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
3304,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
3305,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
3306,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
3307,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
3308,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
3309,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,NULL
3310,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
3311,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
3312,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
3313,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
3314,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
3315,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3316,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3317,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3318,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3319,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
3320,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3321,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
3322,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3323,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,NULL
3324,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
3325,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Wetland
3326,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
3327,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
3328,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
3329,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
3330,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
3331,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3332,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
3333,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
3334,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
3335,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
3336,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
3337,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
3338,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
3339,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
3340,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
3341,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
3342,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
3343,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
3344,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3345,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3346,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
3347,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
3348,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
3349,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
3350,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
3351,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
3352,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
3353,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,NULL
3354,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
3355,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
3356,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
3357,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
3358,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
3359,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3360,NULL,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Forest,NULL
3361,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest,Forest,Grassland
3362,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3363,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3364,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3365,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3366,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
3367,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
3368,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3369,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
3370,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
3371,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
3372,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
3373,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3374,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
3375,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3376,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3377,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
3378,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
3379,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3380,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3381,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3382,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3383,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
3384,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
3385,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
3386,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3387,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3388,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Built-up
3389,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3390,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
3391,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3392,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3393,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3394,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3395,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
3396,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3397,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3398,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3399,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3400,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3401,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3402,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3403,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3404,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3405,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
3406,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3407,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
3408,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
3409,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
3410,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
3411,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
3412,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
3413,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
3414,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
3415,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
3416,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
3417,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
3418,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
3419,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
3420,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
3421,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
3422,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
3423,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
3424,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
3425,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Forest,NULL
3426,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
3427,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,NULL
