Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LWK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LWK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LWK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LWK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LWK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LWK_M_R
332,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
333,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
334,NULL,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
335,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
336,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
337,NULL,NULL,Water,Non_Water,NULL,Bareland,Bareland,Bareland
338,NULL,NULL,Water,Non_Water,Water,Water,NULL,Wetland
339,NULL,NULL,Water,Water,Water,NULL,NULL,Grassland
340,NULL,NULL,Water,Water,Water,NULL,NULL,Wetland
341,NULL,NULL,Water,Water,Water,NULL,NULL,Forest
342,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
343,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
344,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
345,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
346,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
347,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
348,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
349,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
350,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
351,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
352,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
353,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
354,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
355,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
356,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
357,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
358,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
359,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
360,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
361,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
362,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
363,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
364,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
365,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
366,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
367,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
368,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
369,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
370,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Wetland
371,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
372,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
373,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
374,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
375,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
376,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
377,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
378,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Built-up
379,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
380,NULL,NULL,Forest,Water,Non_Wetland,Water,NULL,Wetland
381,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
383,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
384,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
385,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
386,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,NULL
387,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
388,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
389,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
390,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
391,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
392,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
393,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
394,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
395,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
396,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
397,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
398,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
399,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
400,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
402,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
403,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
404,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,Wetland,Grassland
405,NULL,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
406,NULL,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
407,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,NULL
408,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
409,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
410,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Bareland
411,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Built-up
412,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
413,NULL,Cropland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
414,NULL,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
415,NULL,Cropland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
416,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
417,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
418,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
419,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
420,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
421,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
422,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
423,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
424,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
425,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
426,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
427,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
428,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
429,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
430,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
431,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
432,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
433,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
434,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
435,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
436,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
437,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
438,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
439,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
440,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
441,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
442,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
443,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
444,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
445,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
446,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
447,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
448,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
449,NULL,Wetland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
450,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
451,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
452,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
453,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Built-up
454,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
455,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
456,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
457,NULL,Wetland,Wetland,NULL,Wetland,NULL,Bareland,Wetland
458,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Grassland
459,NULL,Wetland,Wetland,NULL,Wetland,NULL,Water,Wetland
460,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
461,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
462,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
463,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
464,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
465,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
466,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
467,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
468,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
469,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
470,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
471,NULL,Wetland,Wetland,NULL,Wetland,Bareland,NULL,Built-up
472,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Wetland
473,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Forest
474,NULL,Wetland,Wetland,NULL,Wetland,Water,Bareland,Wetland
475,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
476,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,Bareland,Wetland
477,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
478,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
479,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,NULL,Wetland
480,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Wetland
481,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
482,NULL,Wetland,Wetland,Water,Wetland,NULL,Bareland,Wetland
483,NULL,Wetland,Wetland,Water,Wetland,Wetland,NULL,Wetland
484,NULL,Wetland,Wetland,Water,Wetland,Wetland,Bareland,Wetland
485,NULL,Wetland,Wetland,Water,Wetland,Bareland,Bareland,Wetland
486,NULL,Wetland,Wetland,Water,Wetland,Water,Bareland,Wetland
487,NULL,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Wetland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
489,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,NULL,Wetland
490,NULL,Wetland,Water,Water,Water,NULL,Bareland,Wetland
491,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
492,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
493,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
494,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
495,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
496,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
497,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
498,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,NULL,Wetland
499,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
500,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
501,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
502,NULL,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
503,NULL,Bareland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
504,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
505,NULL,Bareland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
506,NULL,Bareland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
507,NULL,Bareland,NULL,NULL,Non_Wetland,Wetland,Bareland,NULL
508,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
509,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
510,NULL,Bareland,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
511,NULL,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
512,NULL,Bareland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
513,NULL,Bareland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
514,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
515,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
516,NULL,Bareland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
517,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
518,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
519,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
520,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
521,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
522,NULL,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
523,NULL,Bareland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
524,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,NULL
525,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
526,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
527,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
528,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
529,NULL,Bareland,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
530,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
531,NULL,Bareland,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
532,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Grassland
533,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Water
534,NULL,Bareland,Wetland,NULL,Wetland,NULL,NULL,Forest
535,NULL,Bareland,Wetland,NULL,Wetland,NULL,Water,Grassland
536,NULL,Bareland,Wetland,NULL,Wetland,NULL,Water,Forest
537,NULL,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Grassland
538,NULL,Bareland,Wetland,NULL,Wetland,Wetland,NULL,Wetland
539,NULL,Bareland,Wetland,NULL,Wetland,Wetland,Bareland,Wetland
540,NULL,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Grassland
541,NULL,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Wetland
542,NULL,Bareland,Wetland,NULL,Wetland,Bareland,NULL,Bareland
543,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Built-up
544,NULL,Bareland,Wetland,Non_Water,Wetland,NULL,Water,Forest
545,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,NULL,Grassland
546,NULL,Bareland,Wetland,Non_Water,Wetland,Bareland,Water,Bareland
547,NULL,Bareland,Wetland,Water,Wetland,NULL,NULL,Grassland
548,NULL,Bareland,Wetland,Water,Wetland,NULL,Water,Forest
549,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
550,NULL,Bareland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
551,NULL,Bareland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
552,NULL,Bareland,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
553,NULL,Bareland,Water,Water,Water,NULL,Water,Wetland
554,NULL,Bareland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
555,NULL,Bareland,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
556,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
557,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
558,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
559,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
560,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
561,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Water
562,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
563,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
564,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
565,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
566,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,NULL
567,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
568,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Wetland
569,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
570,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
571,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
572,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
573,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
574,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
575,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
576,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
577,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Bareland
578,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Forest
579,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
580,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Forest,Forest
581,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
582,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
583,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
584,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
585,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
586,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
587,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
588,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
589,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
590,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
591,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
592,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
593,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
594,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
595,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
596,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
597,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
598,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Bareland,Wetland
599,NULL,Built-up,NULL,NULL,Non_Wetland,Wetland,Built-up,Wetland
600,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
601,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
602,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Wetland
603,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
604,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
605,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
606,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
607,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
608,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
609,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
610,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Wetland
611,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
612,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
613,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
614,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
615,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Wetland
616,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
617,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Water
618,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
619,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
620,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
621,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
622,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Wetland
623,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Bareland
624,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
625,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
626,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
627,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
628,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Wetland,Forest
629,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
630,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
631,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
632,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
633,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
634,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
635,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
636,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,NULL,Forest
637,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
638,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
639,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Forest,Forest
640,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
641,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
642,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Built-up,Forest
643,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
644,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
645,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
646,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
647,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
648,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
649,NULL,Built-up,NULL,Non_Water,Non_Wetland,Bareland,Built-up,Grassland
650,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,NULL,Grassland
651,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Forest
652,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
653,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Grassland
654,NULL,Built-up,NULL,Water,Non_Wetland,Bareland,Built-up,Bareland
655,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
656,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
657,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
658,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
659,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
660,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
661,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
662,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
663,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
664,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
665,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
666,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
667,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
668,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
669,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
