Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NDG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NDG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NDG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NDG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NDG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NDG_M_R
323,NULL,NULL,Wetland,Water,Wetland,Wetland,Bareland,Forest
324,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
325,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
326,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
327,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
328,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
329,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
330,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
331,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
332,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
333,NULL,NULL,Wetland,Water,Wetland,Water,Water,Bareland
334,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
335,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
336,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
337,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
338,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
339,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
340,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Built-up
341,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
342,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
343,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
344,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
345,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
346,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
347,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
348,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,NULL,Grassland
349,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
350,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
351,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Bareland
352,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
353,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Grassland
355,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Bareland
356,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Bareland,Built-up
357,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Grassland
358,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Built-up,Built-up
359,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Water,Grassland
360,NULL,NULL,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
361,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
362,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
363,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
364,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
365,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
366,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Bareland
367,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
368,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
369,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
370,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
371,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
372,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
373,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
374,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
375,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
376,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
377,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
378,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
379,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
380,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
381,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
382,NULL,NULL,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Built-up
383,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Built-up
384,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
385,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
386,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
387,NULL,NULL,Built-up,Water,Non_Wetland,Wetland,Water,Bareland
388,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
389,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
390,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
391,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
392,NULL,NULL,Water,NULL,Water,Wetland,Bareland,Grassland
393,NULL,NULL,Water,NULL,Water,Wetland,Bareland,Water
394,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
395,NULL,NULL,Water,NULL,Water,Bareland,Wetland,Bareland
396,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
397,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
398,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
399,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
400,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
401,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Water
402,NULL,NULL,Water,Non_Water,Water,Wetland,Bareland,Grassland
403,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
404,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
405,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
406,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
407,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
408,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
409,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
410,NULL,NULL,Water,Water,Water,Wetland,Bareland,Water
411,NULL,NULL,Water,Water,Water,Wetland,Water,Wetland
412,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
413,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
414,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
415,NULL,NULL,Water,Water,Water,Bareland,Water,Bareland
416,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
417,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
418,NULL,NULL,Water,Water,Water,Water,Bareland,Water
419,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
420,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
421,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
422,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
423,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
424,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
425,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
426,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
427,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
428,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
429,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
430,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
431,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
432,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
433,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
434,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
435,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
436,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
437,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
438,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
439,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
441,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
442,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Wetland
444,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Forest
445,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Water,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
447,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
448,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
449,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
450,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
452,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
453,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
454,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
455,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
456,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
457,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
458,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Built-up
459,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
460,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
461,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Bareland
462,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
463,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Wetland
464,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
465,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
466,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
469,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
470,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
471,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
472,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
473,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
476,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
477,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
479,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
480,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
481,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
483,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Bareland
484,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
485,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
486,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
487,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
488,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
489,NULL,NULL,Forest,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
490,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
491,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
492,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
493,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Bareland,Bareland
494,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Wetland
495,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
496,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
497,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
498,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
499,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
500,NULL,NULL,Forest,Water,Non_Wetland,Water,Bareland,Water
501,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
502,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
503,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
504,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
505,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
506,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
507,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
508,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
509,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
510,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
511,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
512,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
513,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
514,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
515,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
516,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
517,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
518,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
519,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
520,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
521,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
522,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
523,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
524,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
525,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
526,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
527,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
528,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
529,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Bareland
530,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
531,NULL,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
532,NULL,Cropland,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
533,NULL,Cropland,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
534,NULL,Cropland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
535,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
536,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
537,NULL,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
538,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
539,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
540,NULL,Wetland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
541,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
542,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
543,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,Wetland,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
545,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
546,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
547,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
548,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
549,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
550,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
551,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
552,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
553,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Grassland
554,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
555,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
556,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
557,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
558,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
559,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
560,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
561,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
562,NULL,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
563,NULL,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
564,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
565,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
566,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
567,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
568,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
569,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
570,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Bareland
571,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
572,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
573,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
574,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Grassland
575,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
576,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
577,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Bareland,Water
578,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Built-up,Grassland
579,NULL,Wetland,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
580,NULL,Wetland,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
581,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
582,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
583,NULL,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Wetland
584,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
585,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
586,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
587,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Bareland,Forest
588,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
589,NULL,Wetland,Wetland,NULL,Wetland,Cropland,Wetland,Wetland
590,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
591,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
592,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
593,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
594,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
595,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
596,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Bareland
597,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
598,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
599,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
600,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
601,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Bareland
602,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Water,Forest
603,NULL,Wetland,Wetland,NULL,Wetland,Water,Wetland,Wetland
604,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
605,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
606,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
607,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
608,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
609,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
610,NULL,Wetland,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
611,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
612,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
613,NULL,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
614,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
615,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
616,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
617,NULL,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
618,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Grassland
619,NULL,Wetland,Wetland,Water,Wetland,Bareland,Water,Forest
620,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
621,NULL,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
622,NULL,Wetland,Wetland,Water,Wetland,Water,Water,Water
623,NULL,Wetland,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
624,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
625,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
626,NULL,Wetland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
627,NULL,Wetland,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
628,NULL,Wetland,Built-up,Non_Water,Non_Wetland,Built-up,Water,Built-up
629,NULL,Wetland,Built-up,Water,Non_Wetland,Built-up,Water,Forest
630,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Wetland
631,NULL,Wetland,Water,NULL,Water,Wetland,Wetland,Water
632,NULL,Wetland,Water,NULL,Water,Wetland,Water,Grassland
633,NULL,Wetland,Water,NULL,Water,Wetland,Water,Forest
634,NULL,Wetland,Water,NULL,Water,Bareland,Wetland,Bareland
635,NULL,Wetland,Water,NULL,Water,Bareland,Bareland,Bareland
636,NULL,Wetland,Water,NULL,Water,Bareland,Bareland,Water
637,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Wetland
638,NULL,Wetland,Water,Non_Water,Water,Wetland,Wetland,Water
639,NULL,Wetland,Water,Non_Water,Water,Bareland,Bareland,Bareland
640,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Wetland
641,NULL,Wetland,Water,Water,Water,Wetland,Wetland,Water
642,NULL,Wetland,Water,Water,Water,Wetland,Water,Wetland
643,NULL,Wetland,Water,Water,Water,Wetland,Water,Water
644,NULL,Wetland,Water,Water,Water,Bareland,Wetland,Grassland
645,NULL,Wetland,Water,Water,Water,Water,Wetland,Wetland
646,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
647,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
648,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
649,NULL,Wetland,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
650,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
651,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
652,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
653,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
654,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
655,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
656,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
657,NULL,Wetland,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
658,NULL,Wetland,Forest,Water,Non_Wetland,Bareland,Bareland,Water
659,NULL,Bareland,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
660,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
661,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
662,NULL,Bareland,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
