Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KMS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KMS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KMS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KMS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KMS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KMS_M_R
4141,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4142,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4143,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
4144,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
4145,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Bareland,Forest
4146,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
4147,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Grassland
4148,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Cropland
4149,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Bareland
4150,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Water,Forest
4151,NULL,Water,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
4152,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4153,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4154,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
4155,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4156,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4157,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4158,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4159,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4160,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
4161,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
4162,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Water
4163,NULL,Water,Cropland,NULL,Non_Wetland,Grassland,Water,Forest
4164,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
4165,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
4166,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4167,NULL,Water,Cropland,NULL,Non_Wetland,Wetland,Water,Grassland
4168,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4169,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4170,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
4171,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
4172,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Built-up,Water
4173,NULL,Water,Cropland,NULL,Non_Wetland,Bareland,Water,Bareland
4174,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,NULL,Built-up
4175,NULL,Water,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4176,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4177,NULL,Water,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
4178,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4179,NULL,Water,Cropland,NULL,Non_Wetland,Water,Grassland,Cropland
4180,NULL,Water,Cropland,NULL,Non_Wetland,Water,Built-up,Water
4181,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Grassland
4182,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Cropland
4183,NULL,Water,Cropland,NULL,Non_Wetland,Water,Water,Forest
4184,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4185,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
4186,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4187,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4188,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4189,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Bareland,Grassland
4190,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Grassland
4191,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Built-up,Bareland
4192,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Grassland
4193,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Cropland
4194,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,Water,Forest
4195,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4196,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4197,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4198,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
4199,NULL,Water,Cropland,Non_Water,Non_Wetland,Grassland,Water,Forest
4200,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland,NULL,Grassland
4201,NULL,Water,Cropland,Non_Water,Non_Wetland,Wetland,Built-up,Forest
4202,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,NULL,Forest
4203,NULL,Water,Cropland,Non_Water,Non_Wetland,Bareland,Water,Forest
4204,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
4205,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Cropland
4206,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
4207,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4208,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Grassland,Cropland
4209,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Built-up,Cropland
4210,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Grassland
4211,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Cropland
4212,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Water,Bareland
4213,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Cropland
4214,NULL,Water,Cropland,Non_Water,Non_Wetland,Water,Forest,Forest
4215,NULL,Water,Cropland,Non_Water,Non_Wetland,Forest,Water,Grassland
4216,NULL,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
4217,NULL,Water,Cropland,Water,Non_Wetland,NULL,Grassland,Forest
4218,NULL,Water,Cropland,Water,Non_Wetland,NULL,Water,Grassland
4219,NULL,Water,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4220,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4221,NULL,Water,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
4222,NULL,Water,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
4223,NULL,Water,Cropland,Water,Non_Wetland,Water,Built-up,Water
4224,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Bareland
4225,NULL,Water,Cropland,Water,Non_Wetland,Water,Water,Water
4226,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
4227,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
4228,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
4229,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
4230,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Forest
4231,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Grassland
4232,NULL,Water,Wetland,NULL,Wetland,Grassland,NULL,Cropland
4233,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4234,NULL,Water,Wetland,NULL,Wetland,Water,NULL,Grassland
4235,NULL,Water,Wetland,NULL,Wetland,Water,Grassland,Grassland
4236,NULL,Water,Wetland,NULL,Wetland,Water,Water,Grassland
4237,NULL,Water,Wetland,NULL,Wetland,Water,Water,Forest
4238,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4239,NULL,Water,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4240,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Grassland
4241,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Cropland
4242,NULL,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
4243,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
4244,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4245,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
4246,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
4247,NULL,Water,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
4248,NULL,Water,Wetland,Non_Water,Wetland,Built-up,Water,Water
4249,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Grassland
4250,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Cropland
4251,NULL,Water,Wetland,Non_Water,Wetland,Water,NULL,Forest
4252,NULL,Water,Wetland,Non_Water,Wetland,Water,Grassland,Grassland
4253,NULL,Water,Wetland,Non_Water,Wetland,Water,Built-up,Grassland
4254,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
4255,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Cropland
4256,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Wetland
4257,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Bareland
4258,NULL,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
4259,NULL,Water,Wetland,Non_Water,Wetland,Forest,Water,Grassland
4260,NULL,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
4261,NULL,Water,Wetland,Water,Wetland,NULL,Water,Water
4262,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Water
4263,NULL,Water,Wetland,Water,Wetland,Water,NULL,Cropland
4264,NULL,Water,Wetland,Water,Wetland,Water,Bareland,Grassland
4265,NULL,Water,Wetland,Water,Wetland,Water,Water,Grassland
4266,NULL,Water,Wetland,Water,Wetland,Water,Water,Water
4267,NULL,Water,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4268,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,NULL,Cropland
4269,NULL,Water,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4270,NULL,Water,Bareland,NULL,Non_Wetland,Water,Built-up,Water
4271,NULL,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
4272,NULL,Water,Bareland,NULL,Non_Wetland,Forest,NULL,Forest
4273,NULL,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
4274,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
4275,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
4276,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
4277,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
4278,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
4279,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
4280,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Cropland
4281,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
4282,NULL,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
4283,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
4284,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
4285,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
4286,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Grassland
4287,NULL,Water,Built-up,NULL,Non_Wetland,Grassland,Water,Built-up
4288,NULL,Water,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
4289,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
4290,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
4291,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
4292,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Water
4293,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
4294,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
4295,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Built-up,Water
4296,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
4297,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Water
4298,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
4299,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
4300,NULL,Water,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
4301,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,Grassland
4302,NULL,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
4303,NULL,Water,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
4304,NULL,Water,Built-up,Non_Water,Non_Wetland,Grassland,Water,Grassland
4305,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
4306,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
4307,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Cropland
4308,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Built-up
4309,NULL,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
4310,NULL,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
4311,NULL,Water,Water,NULL,Water,NULL,NULL,Grassland
4312,NULL,Water,Water,NULL,Water,NULL,Built-up,Forest
4313,NULL,Water,Water,NULL,Water,NULL,Water,Grassland
4314,NULL,Water,Water,NULL,Water,Grassland,NULL,Grassland
4315,NULL,Water,Water,NULL,Water,Grassland,Water,Grassland
4316,NULL,Water,Water,NULL,Water,Grassland,Water,Cropland
4317,NULL,Water,Water,NULL,Water,Grassland,Water,Forest
4318,NULL,Water,Water,NULL,Water,Built-up,Water,Grassland
4319,NULL,Water,Water,NULL,Water,Water,Water,Forest
4320,NULL,Water,Water,NULL,Water,Forest,Water,Forest
4321,NULL,Water,Water,Non_Water,Water,Grassland,Water,Grassland
4322,NULL,Water,Water,Non_Water,Water,Water,NULL,Grassland
4323,NULL,Water,Water,Non_Water,Water,Water,Water,Water
4324,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
4325,NULL,Water,Water,Water,Water,Wetland,Water,Grassland
4326,NULL,Water,Water,Water,Water,Water,Water,Water
4327,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4328,NULL,Water,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
4329,NULL,Water,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
4330,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Grassland
4331,NULL,Water,Forest,NULL,Non_Wetland,NULL,Water,Forest
4332,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
4333,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
4334,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
4335,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4336,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
4337,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
4338,NULL,Water,Forest,NULL,Non_Wetland,Water,NULL,Forest
4339,NULL,Water,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4340,NULL,Water,Forest,NULL,Non_Wetland,Forest,NULL,Forest
4341,NULL,Water,Forest,NULL,Non_Wetland,Forest,Water,Forest
4342,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
4343,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
4344,NULL,Water,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
4345,NULL,Water,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4346,NULL,Water,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
4347,NULL,Water,Forest,Non_Water,Non_Wetland,Water,Water,Forest
4348,NULL,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
4349,NULL,Water,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
4350,NULL,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
4351,NULL,Water,Forest,Water,Non_Wetland,Bareland,NULL,Cropland
4352,NULL,Water,Forest,Water,Non_Wetland,Water,Water,Water
4353,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
4354,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
4355,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
4356,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
4357,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
4358,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
4359,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
4360,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
4361,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Water
4362,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
4363,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
4364,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Water,Grassland
4365,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
4366,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
4367,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
4368,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
4369,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4370,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4371,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
4372,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
4373,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
4374,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
4375,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
4376,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4377,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4378,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
4379,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
4380,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4381,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
4382,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
4383,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4384,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
4385,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
4386,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
4387,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
4388,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4389,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
4390,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
4391,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
4392,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
4393,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
4394,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4395,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
4396,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4397,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4398,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4399,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
4400,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4401,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4402,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
4403,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
4404,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
4405,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
4406,NULL,Forest,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
4407,NULL,Forest,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4408,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
4409,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
4410,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
4411,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
4412,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
4413,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
4414,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
4415,NULL,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
4416,NULL,Forest,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
4417,NULL,Forest,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4418,NULL,Forest,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
4419,NULL,Forest,NULL,Non_Water,Non_Wetland,Forest,NULL,Forest
4420,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
4421,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
4422,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
4423,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
4424,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
4425,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
4426,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
4427,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4428,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
4429,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
4430,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
4431,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
4432,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
4433,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
4434,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
4435,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
4436,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
4437,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
4438,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
4439,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
4440,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
4441,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4442,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
4443,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4444,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4445,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4446,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4447,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4448,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4449,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
4450,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4451,NULL,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
4452,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
4453,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
4454,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
4455,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
4456,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
4457,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
4458,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4459,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4460,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4461,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
4462,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4463,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4464,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4465,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4466,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
4467,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
4468,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4469,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
4470,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4471,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4472,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
4473,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
4474,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
4475,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
4476,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4477,NULL,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
4478,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
4479,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
4480,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4481,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
