Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MFS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MFS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MFS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MFS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MFS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MFS_M_R
293,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
294,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
295,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
296,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
297,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
298,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
299,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
300,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
301,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
302,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
303,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
304,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
305,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
306,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
307,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
308,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
309,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
310,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
311,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
312,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
313,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
314,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
315,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
316,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
317,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
318,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
319,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
320,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
321,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Bareland
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Wetland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Water
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
352,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
353,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
354,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
355,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Built-up
356,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
357,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
358,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
359,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
360,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
361,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
362,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
363,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
364,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
365,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
366,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
367,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
368,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
369,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
370,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
371,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
372,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
373,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
374,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
375,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
376,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
377,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
378,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
379,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
380,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
381,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
382,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
383,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
384,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
385,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
386,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
387,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
388,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
389,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
390,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
391,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
392,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
393,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
394,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
395,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
396,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
397,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
398,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
399,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
400,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
401,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
402,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
403,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
404,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
405,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
406,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
407,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
408,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Wetland
411,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
412,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
413,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
414,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
415,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
418,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
419,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
420,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
421,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Built-up
422,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
423,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
428,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
429,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
432,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
434,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
435,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
436,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
438,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
439,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
440,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Grassland
442,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Shrubland,Water
443,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,NULL
444,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
445,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
446,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
448,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
449,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
450,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Water
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Water,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
469,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
470,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
471,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
472,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
473,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
474,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
475,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
476,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
477,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
478,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
479,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
480,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Wetland
481,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Forest
482,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Bareland,Grassland
483,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Grassland
484,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Water,Wetland
485,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
486,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
487,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
488,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
489,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
490,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
491,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
492,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
493,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
494,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
495,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
496,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Wetland
497,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Bareland
498,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
499,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
500,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Grassland,Wetland
501,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Cropland,Water,Grassland
502,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
503,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
504,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
505,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
506,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
507,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
508,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
509,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
510,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
511,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
512,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
513,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
514,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Wetland
515,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
516,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
517,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
518,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
519,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
520,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
521,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
522,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Forest
523,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
524,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
525,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
526,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Bareland
527,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Water,Grassland
528,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
529,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
530,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
531,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Wetland,Grassland
532,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Grassland
533,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Water,Water
534,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
535,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
536,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
537,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
538,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Bareland
539,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
540,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
541,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
542,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
543,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
544,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
545,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
546,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Forest,Grassland
547,NULL,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Grassland
548,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
549,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
550,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
551,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
552,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
553,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
554,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
555,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Forest
556,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
557,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Bareland
558,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
559,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
560,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
561,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
562,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
563,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
564,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
565,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
566,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
567,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
568,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
569,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
570,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Bareland
571,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
572,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
573,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
574,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
575,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
576,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
577,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
578,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Cropland
579,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
580,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
581,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
582,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
583,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
584,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
585,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
586,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
587,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
588,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
589,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
590,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
591,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
592,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
593,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
594,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
595,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
596,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
597,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
598,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
599,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
600,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Grassland
601,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Water,Forest
602,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,NULL
603,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
604,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Cropland
605,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
606,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
607,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
608,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
609,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
610,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
611,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
612,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
613,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
614,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
615,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
616,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
