Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LPL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LPL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LPL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LPL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LPL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LPL_M_R
2814,NULL,Forest,Wetland,Water,Wetland,Grassland,Wetland,Wetland
2815,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2816,NULL,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2817,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2818,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2819,NULL,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2820,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2821,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2822,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2823,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2824,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
2825,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
2826,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2827,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2828,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2829,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2830,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2831,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2832,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2833,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2834,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2835,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2836,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2837,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2838,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2839,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2840,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2841,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2842,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2843,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2844,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2845,NULL,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
2846,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
2847,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
2848,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2849,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2850,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2851,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
2852,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2853,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2854,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2855,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
2856,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2857,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2858,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2859,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2860,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2861,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
2862,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Wetland
2863,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2864,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2865,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2866,NULL,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
2867,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Wetland
2868,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2869,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2870,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2871,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2872,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2873,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2874,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2875,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2876,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2877,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
2878,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2879,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2880,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2881,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2882,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2883,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Wetland
2884,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2885,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2886,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2887,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Wetland
2888,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2889,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2890,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2891,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2892,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2893,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2894,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2895,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2896,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2897,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2898,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2899,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
2900,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Grassland
2901,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Wetland
2902,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,Forest
2903,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
2904,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2905,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2906,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2907,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2908,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2909,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2910,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2911,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2912,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2913,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2914,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2915,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2916,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2917,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2918,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2919,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2920,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2921,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2922,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
2923,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2924,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Cropland
2925,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2926,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Bareland
2927,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2928,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2929,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2930,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2931,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
2932,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2933,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2934,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2935,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2936,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2937,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2938,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
2939,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2940,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2941,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Wetland
2942,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Built-up
2943,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2944,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,NULL
2945,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Grassland
2946,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Wetland
2947,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
2948,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2949,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Forest
2950,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2951,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2952,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
2953,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,NULL
2954,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Grassland
2955,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Shrubland,Forest
2956,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,NULL
2957,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2958,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Cropland
2959,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2960,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2961,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,NULL
2962,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2963,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2964,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2965,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,NULL
2966,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2967,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Cropland
2968,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2969,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2970,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2971,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2972,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2973,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2974,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2975,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Wetland
2976,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2977,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2978,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
2979,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2980,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Cropland
2981,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Wetland
2982,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2983,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2984,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2985,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Wetland
2986,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2987,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Forest
2988,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2989,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2990,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2991,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Forest
2992,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Forest
2993,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
2994,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Wetland
2995,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
2996,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2997,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
2998,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2999,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
3000,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
3001,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,Wetland,Wetland
3002,Grassland,NULL,NULL,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
3003,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
3004,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
3005,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
3006,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
3007,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
3008,Grassland,NULL,NULL,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
3009,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
3010,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Wetland
3011,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
3012,Grassland,NULL,NULL,Water,Non_Wetland,NULL,Wetland,Forest
3013,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Forest,Wetland
3014,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
3015,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
3016,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
3017,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
3018,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
3019,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
3020,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
3021,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
3022,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Wetland
3023,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
3024,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
3025,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
3026,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
3027,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
3028,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
3029,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
3030,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
3031,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
3032,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
3033,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
3034,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
3035,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
3036,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
3037,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
3038,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
3039,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
3040,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
3041,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
3042,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
3043,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
3044,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
3045,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
3046,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
3047,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
3048,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Wetland
3049,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
3050,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
3051,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
3052,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
3053,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
3054,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
3055,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
3056,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
3057,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
3058,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
3059,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
3060,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
3061,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
3062,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
3063,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
3064,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
3065,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
3066,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
3067,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
3068,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
3069,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
3070,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
3071,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
3072,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
3073,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
3074,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
3075,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
3076,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
3077,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
3078,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
3079,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
3080,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
3081,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
3082,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
3083,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
3084,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
3085,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
3086,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
3087,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
3088,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
3089,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Wetland
3090,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
3091,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
3092,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
3093,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
3094,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Wetland
3095,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
3096,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
3097,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,NULL
3098,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
3099,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Cropland
3100,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Wetland
3101,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Bareland
3102,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Forest
3103,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Water,Water
3104,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
3105,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Cropland
3106,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Wetland
3107,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Forest,Forest
3108,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
3109,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
3110,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
3111,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
3112,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
3113,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Cropland
3114,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
3115,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
3116,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
3117,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
3118,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Cropland
3119,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
3120,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
3121,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
3122,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
3123,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
3124,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Cropland
3125,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
3126,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Bareland
3127,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
3128,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
3129,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
3130,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
3131,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
