Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23MKT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23MKT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23MKT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23MKT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23MKT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23MKT_M_R
4629,Water,Cropland,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4630,Water,Cropland,Wetland,NULL,Wetland,Water,NULL,Forest
4631,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Grassland
4632,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Water
4633,Water,Cropland,Wetland,NULL,Wetland,Water,Grassland,Forest
4634,Water,Cropland,Wetland,Non_Water,Wetland,Water,Grassland,Water
4635,Water,Cropland,Wetland,Water,Wetland,Grassland,Grassland,Forest
4636,Water,Cropland,Wetland,Water,Wetland,Bareland,Grassland,Grassland
4637,Water,Cropland,Bareland,NULL,Non_Wetland,Water,NULL,Grassland
4638,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4639,Water,Cropland,Bareland,NULL,Non_Wetland,Water,Water,Bareland
4640,Water,Cropland,Water,Non_Water,Water,Wetland,Grassland,Grassland
4641,Water,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
4642,Water,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
4643,Water,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
4644,Water,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4645,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
4646,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
4647,Water,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
4648,Water,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
4649,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
4650,Water,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4651,Water,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4652,Water,Wetland,NULL,NULL,Non_Wetland,Water,Water,Water
4653,Water,Wetland,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4654,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4655,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4656,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4657,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4658,Water,Wetland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4659,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4660,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4661,Water,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
4662,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
4663,Water,Wetland,Wetland,NULL,Wetland,Bareland,Forest,Forest
4664,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
4665,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Wetland
4666,Water,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
4667,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
4668,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
4669,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
4670,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
4671,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
4672,Water,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Grassland
4673,Water,Wetland,Wetland,Water,Wetland,Grassland,Grassland,Forest
4674,Water,Wetland,Wetland,Water,Wetland,Grassland,Water,Forest
4675,Water,Wetland,Wetland,Water,Wetland,Bareland,Forest,Forest
4676,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
4677,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Water,Water
4678,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
4679,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
4680,Water,Wetland,Water,Water,Water,Water,Water,Water
4681,Water,Wetland,Water,Water,Water,Water,Water,Forest
4682,Water,Wetland,Water,Water,Water,Forest,Grassland,Forest
4683,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
4684,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
4685,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
4686,Water,Wetland,Forest,NULL,Non_Wetland,Water,Grassland,Forest
4687,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
4688,Water,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
4689,Water,Bareland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4690,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4691,Water,Bareland,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4692,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4693,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
4694,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4695,Water,Bareland,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4696,Water,Bareland,Wetland,Water,Wetland,Bareland,Water,Grassland
4697,Water,Bareland,Water,Water,Water,Bareland,Water,Water
4698,Water,Bareland,Water,Water,Water,Water,Water,Water
4699,Water,Built-up,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4700,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
4701,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4702,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4703,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Water
4704,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4705,Water,Built-up,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4706,Water,Built-up,Wetland,NULL,Wetland,Bareland,Grassland,Forest
4707,Water,Built-up,Wetland,NULL,Wetland,Bareland,Water,Forest
4708,Water,Built-up,Wetland,NULL,Wetland,Water,Grassland,Grassland
4709,Water,Built-up,Wetland,NULL,Wetland,Water,Water,Water
4710,Water,Built-up,Wetland,NULL,Wetland,Water,Forest,Grassland
4711,Water,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
4712,Water,Built-up,Bareland,NULL,Non_Wetland,Water,Grassland,Grassland
4713,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
4714,Water,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
4715,Water,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
4716,Water,Built-up,Forest,NULL,Non_Wetland,Water,Bareland,Forest
4717,Water,Water,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
4718,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
4719,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
4720,Water,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
4721,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
4722,Water,Water,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
4723,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
4724,Water,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
4725,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
4726,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
4727,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
4728,Water,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
4729,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
4730,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
4731,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
4732,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
4733,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Wetland
4734,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
4735,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
4736,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
4737,Water,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
4738,Water,Water,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
4739,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
4740,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
4741,Water,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
4742,Water,Water,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
4743,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Grassland
4744,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Water
4745,Water,Water,NULL,NULL,Non_Wetland,Water,NULL,Forest
4746,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
4747,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
4748,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
4749,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Water
4750,Water,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
4751,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
4752,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
4753,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
4754,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
4755,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Wetland
4756,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Bareland
4757,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
4758,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
4759,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
4760,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
4761,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
4762,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
4763,Water,Water,NULL,Non_Water,Non_Wetland,Water,Grassland,Water
4764,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
4765,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Grassland
4766,Water,Water,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
4767,Water,Water,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
4768,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Bareland
4769,Water,Water,NULL,Water,Non_Wetland,Bareland,Water,Water
4770,Water,Water,NULL,Water,Non_Wetland,Water,NULL,Bareland
4771,Water,Water,NULL,Water,Non_Wetland,Water,Grassland,Grassland
4772,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
4773,Water,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
4774,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
4775,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
4776,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4777,Water,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
4778,Water,Water,Shrubland,NULL,Non_Wetland,Cropland,Water,Grassland
4779,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4780,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4781,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
4782,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Water
4783,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
4784,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4785,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
4786,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
4787,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
4788,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Water
4789,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
4790,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
4791,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4792,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4793,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
4794,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
4795,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
4796,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
4797,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
4798,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
4799,Water,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
4800,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
4801,Water,Water,Shrubland,NULL,Non_Wetland,Water,NULL,Bareland
4802,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
4803,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
4804,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
4805,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
4806,Water,Water,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
4807,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
4808,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
4809,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Grassland
4810,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Wetland
4811,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Bareland
4812,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
4813,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
4814,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
4815,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
4816,Water,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
4817,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4818,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4819,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Water
4820,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
4821,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
4822,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4823,Water,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
4824,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
4825,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
4826,Water,Water,Shrubland,Water,Non_Wetland,Bareland,Forest,Grassland
4827,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Grassland
4828,Water,Water,Shrubland,Water,Non_Wetland,Water,NULL,Bareland
4829,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
4830,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Bareland
4831,Water,Water,Shrubland,Water,Non_Wetland,Water,Grassland,Water
4832,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
4833,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
4834,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
4835,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4836,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Water
4837,Water,Water,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4838,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
4839,Water,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
4840,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4841,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Water
4842,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4843,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
4844,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
4845,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
4846,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
4847,Water,Water,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
4848,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
4849,Water,Water,Grassland,NULL,Non_Wetland,Cropland,Water,Grassland
4850,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
4851,Water,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
4852,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
4853,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
4854,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Bareland
4855,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Water
4856,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
4857,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
4858,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
4859,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
4860,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Built-up,Forest
4861,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
4862,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
4863,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
4864,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
4865,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
4866,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Water
4867,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
4868,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
4869,Water,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
4870,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4871,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4872,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
4873,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Water
4874,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
4875,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
4876,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
4877,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Water
4878,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
4879,Water,Water,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
4880,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
4881,Water,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4882,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
4883,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
4884,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
4885,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
4886,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
4887,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
4888,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Wetland
4889,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
4890,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
4891,Water,Water,Grassland,NULL,Non_Wetland,Water,Bareland,Grassland
4892,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Grassland
4893,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Wetland
4894,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Bareland
4895,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
4896,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
4897,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
4898,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Bareland
4899,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
4900,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
4901,Water,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4902,Water,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4903,Water,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
4904,Water,Water,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4905,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4906,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Forest,Water
4907,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
4908,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland,Forest,Forest
4909,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
4910,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Water
4911,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Grassland,Forest
4912,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Wetland
4913,Water,Water,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4914,Water,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
4915,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Grassland
4916,Water,Water,Grassland,Water,Non_Wetland,Wetland,Grassland,Forest
4917,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
4918,Water,Water,Grassland,Water,Non_Wetland,Bareland,NULL,Grassland
4919,Water,Water,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
4920,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Wetland
4921,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Bareland
4922,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Grassland
4923,Water,Water,Grassland,Water,Non_Wetland,Water,NULL,Bareland
4924,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
4925,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Water
4926,Water,Water,Grassland,Water,Non_Wetland,Water,Grassland,Forest
4927,Water,Water,Grassland,Water,Non_Wetland,Water,Bareland,Grassland
4928,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
4929,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Wetland
4930,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Bareland
4931,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
4932,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
4933,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4934,Water,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
4935,Water,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
4936,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
4937,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Water
4938,Water,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
4939,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
4940,Water,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
4941,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
4942,Water,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
4943,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Grassland
4944,Water,Water,Wetland,NULL,Wetland,Grassland,Forest,Forest
4945,Water,Water,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
4946,Water,Water,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
4947,Water,Water,Wetland,NULL,Wetland,Wetland,NULL,Water
4948,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
4949,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
4950,Water,Water,Wetland,NULL,Wetland,Wetland,Grassland,Water
