Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KRB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KRB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KRB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KRB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KRB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KRB_M_R
1096,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1097,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1098,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1099,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1100,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1101,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1102,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1103,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1104,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1105,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1106,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1107,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1108,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1109,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1110,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1111,Wetland,Cropland,NULL,Water,Non_Wetland,NULL,NULL,Water
1112,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1113,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1114,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1115,Wetland,Cropland,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1116,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1117,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1118,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1119,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1120,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1121,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1122,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1123,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1124,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1125,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1126,Wetland,Cropland,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1127,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1128,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
1129,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1130,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1131,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1132,Wetland,Cropland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1133,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1134,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1135,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1136,Wetland,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1137,Wetland,Cropland,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1138,Wetland,Cropland,Water,NULL,Water,NULL,NULL,NULL
1139,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1140,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Wetland
1141,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1142,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Water
1143,Wetland,Cropland,Water,NULL,Water,NULL,NULL,Forest
1144,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1145,Wetland,Cropland,Water,Water,Water,NULL,NULL,Bareland
1146,Wetland,Cropland,Water,Water,Water,NULL,NULL,Forest
1147,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1148,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1149,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1150,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1151,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1152,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1153,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1154,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1155,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1156,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1157,Wetland,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1158,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1159,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1160,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1161,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1162,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1163,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1164,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1165,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1166,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1167,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1168,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1169,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1170,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1171,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1172,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1173,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1174,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1175,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1176,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1177,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1178,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1179,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1180,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1181,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1182,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1183,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1184,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1185,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1186,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1187,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1188,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1189,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1190,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1191,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1192,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1193,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1194,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1195,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1196,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1197,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1198,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1199,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1200,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1201,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1202,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1203,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1204,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1205,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1206,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1207,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1208,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1209,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1210,Wetland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1211,Wetland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1212,Wetland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1213,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1214,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1215,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1216,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1217,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1218,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1219,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1220,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1221,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1222,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1223,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1224,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1225,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1226,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1227,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1228,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1229,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1230,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1231,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1232,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1233,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1234,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1235,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1236,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1237,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1238,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1239,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1240,Wetland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1241,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Forest
1242,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1243,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1244,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1245,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1246,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1247,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1248,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1249,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1250,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1251,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1252,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1253,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1254,Wetland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1255,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1256,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1257,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1258,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1259,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1260,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1261,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1262,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1263,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1264,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1265,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1266,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1267,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1268,Wetland,Forest,Water,NULL,Water,NULL,NULL,Wetland
1269,Wetland,Forest,Water,NULL,Water,NULL,NULL,Water
1270,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1271,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1272,Wetland,Forest,Water,Water,Water,NULL,NULL,Water
1273,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1274,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1275,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1276,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1277,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1278,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1279,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1280,Wetland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1281,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1282,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1284,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1285,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1286,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1287,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1288,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1289,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1290,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1291,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1292,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1293,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1294,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1295,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1296,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1297,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1298,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1299,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1300,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1301,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1302,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1303,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1304,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1305,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1306,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1307,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1308,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1309,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1310,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1311,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1312,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1313,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1314,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1315,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1316,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1317,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1318,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1319,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1320,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1321,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1322,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1323,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1324,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1325,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1326,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1327,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1328,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1329,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1330,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1331,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1332,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1333,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1334,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1335,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1336,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1337,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1338,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1339,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1340,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1341,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1342,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1343,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1344,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1345,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1346,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1347,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1348,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1349,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1350,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1351,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1352,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1353,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1354,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1355,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1356,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1357,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1358,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1359,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1360,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1361,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1362,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1363,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1364,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1365,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1366,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1367,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1369,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1370,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1371,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1372,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1373,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1374,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1375,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1376,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1377,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1378,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1379,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1380,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1381,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1382,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1383,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1384,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1385,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1386,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1387,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1388,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1389,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1390,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1391,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1392,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1394,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1395,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1396,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1397,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1398,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1399,Bareland,NULL,Water,NULL,Water,NULL,NULL,NULL
1400,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1401,Bareland,NULL,Water,NULL,Water,NULL,NULL,Cropland
1402,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1403,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1404,Bareland,NULL,Water,NULL,Water,NULL,NULL,Forest
1405,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1406,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1407,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1408,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1409,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1410,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1411,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1412,Bareland,NULL,Water,Water,Water,NULL,NULL,NULL
1413,Bareland,NULL,Water,Water,Water,NULL,NULL,Grassland
1414,Bareland,NULL,Water,Water,Water,NULL,NULL,Cropland
1415,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1416,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1417,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1418,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1419,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1420,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1421,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1422,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1423,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1424,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1425,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1426,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1427,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1428,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1429,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1430,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1431,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1432,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1433,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1434,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
