Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19NDA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19NDA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19NDA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19NDA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19NDA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19NDA_M_R
1410,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1411,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1412,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1413,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1414,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1415,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1416,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1417,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1418,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
1419,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1420,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1421,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
1422,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
1423,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
1424,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1425,Forest,Wetland,Wetland,NULL,Wetland,NULL,Wetland,Forest
1426,Forest,Wetland,Wetland,NULL,Wetland,NULL,Water,Forest
1427,Forest,Wetland,Wetland,NULL,Wetland,Grassland,NULL,Water
1428,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Water
1429,Forest,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
1430,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1431,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1432,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1433,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Water
1434,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1435,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Water
1436,Forest,Wetland,Wetland,NULL,Wetland,Wetland,Forest,Forest
1437,Forest,Wetland,Wetland,NULL,Wetland,Water,NULL,Forest
1438,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Grassland
1439,Forest,Wetland,Wetland,NULL,Wetland,Water,Grassland,Forest
1440,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1441,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1442,Forest,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1443,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1444,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1445,Forest,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1446,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Water
1447,Forest,Wetland,Wetland,NULL,Wetland,Water,Forest,Forest
1448,Forest,Wetland,Wetland,NULL,Wetland,Forest,NULL,Forest
1449,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Water
1450,Forest,Wetland,Wetland,NULL,Wetland,Forest,Wetland,Forest
1451,Forest,Wetland,Wetland,NULL,Wetland,Forest,Water,Forest
1452,Forest,Wetland,Wetland,NULL,Wetland,Forest,Forest,Forest
1453,Forest,Wetland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1454,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Water
1455,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1456,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1457,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1458,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1459,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1460,Forest,Wetland,Wetland,Non_Water,Wetland,Water,NULL,Water
1461,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1462,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1463,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1464,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1465,Forest,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1466,Forest,Wetland,Wetland,Non_Water,Wetland,Forest,NULL,Forest
1467,Forest,Wetland,Wetland,Water,Wetland,NULL,Wetland,Forest
1468,Forest,Wetland,Wetland,Water,Wetland,NULL,Water,Forest
1469,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Water
1470,Forest,Wetland,Wetland,Water,Wetland,Wetland,NULL,Forest
1471,Forest,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1472,Forest,Wetland,Wetland,Water,Wetland,Wetland,Forest,Forest
1473,Forest,Wetland,Wetland,Water,Wetland,Water,NULL,Water
1474,Forest,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1475,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1476,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Water
1477,Forest,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1478,Forest,Wetland,Wetland,Water,Wetland,Forest,NULL,Forest
1479,Forest,Wetland,Built-up,NULL,Non_Wetland,Wetland,NULL,Forest
1480,Forest,Wetland,Water,NULL,Water,Wetland,NULL,Forest
1481,Forest,Wetland,Water,NULL,Water,Forest,NULL,Forest
1482,Forest,Wetland,Water,Non_Water,Water,Wetland,Wetland,Forest
1483,Forest,Wetland,Water,Non_Water,Water,Water,NULL,Water
1484,Forest,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1485,Forest,Wetland,Water,Water,Water,Water,NULL,Water
1486,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1487,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1488,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Water,Forest
1489,Forest,Wetland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1490,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1491,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1492,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1493,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1494,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1495,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1496,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1497,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1498,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1499,Forest,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Forest
1500,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1501,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1502,Forest,Wetland,Forest,NULL,Non_Wetland,Water,Forest,Forest
1503,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
1504,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1505,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1506,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1507,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Water,Forest
1508,Forest,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1509,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
1510,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1511,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Forest,Water
1512,Forest,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1513,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1514,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Water
1515,Forest,Wetland,Forest,Water,Non_Wetland,NULL,Water,Forest
1516,Forest,Wetland,Forest,Water,Non_Wetland,Water,NULL,Water
1517,Forest,Wetland,Forest,Water,Non_Wetland,Water,Water,Forest
1518,Forest,Wetland,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1519,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1520,Forest,Built-up,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
1521,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1522,Forest,Built-up,NULL,NULL,Non_Wetland,Water,Forest,Forest
1523,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1524,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1525,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
1526,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1527,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1528,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
1529,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1530,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1531,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1532,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1533,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
1534,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1535,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
1536,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1537,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1538,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
1539,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1540,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1541,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1542,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1543,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1544,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
1545,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1546,Forest,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
1547,Forest,Built-up,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1548,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
1549,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1550,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
1551,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
1552,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1553,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1554,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1555,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1556,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1557,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1558,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1559,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1560,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1561,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
1562,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
1563,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1564,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1565,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1566,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1567,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1568,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1569,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1570,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1571,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1572,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
1573,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1574,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
1575,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1576,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1577,Forest,Built-up,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1578,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
1579,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1580,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
1581,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1582,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Grassland
1583,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1584,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
1585,Forest,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1586,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
1587,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL,Wetland,Forest
1588,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1589,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Wetland,Forest
1590,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
1591,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1592,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
1593,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1594,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Built-up
1595,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Wetland,Forest
1596,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
1597,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland,Forest,Forest
1598,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
1599,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1600,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1601,Forest,Built-up,Wetland,NULL,Wetland,NULL,Wetland,Forest
1602,Forest,Built-up,Wetland,NULL,Wetland,NULL,Water,Forest
1603,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1604,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1605,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1606,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Water,Forest
1607,Forest,Built-up,Wetland,NULL,Wetland,Water,Wetland,Forest
1608,Forest,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
1609,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1610,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1611,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1612,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1613,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1614,Forest,Built-up,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1615,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1616,Forest,Built-up,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1617,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Grassland
1618,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1619,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1620,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1621,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
1622,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1623,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
1624,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1625,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1626,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1627,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Grassland
1628,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland,Forest,Forest
1629,Forest,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
1630,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Grassland,Forest
1631,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1632,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1633,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1634,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1635,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1636,Forest,Built-up,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1637,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1638,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1639,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1640,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1641,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1642,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1643,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1644,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1645,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1646,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1647,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1648,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1649,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1650,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1651,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1652,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1653,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
1654,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1655,Forest,Built-up,Forest,NULL,Non_Wetland,Water,Forest,Forest
1656,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1657,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1658,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1659,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1660,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1661,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Water,Forest
1662,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1663,Forest,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1664,Forest,Built-up,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1665,Forest,Built-up,Forest,Water,Non_Wetland,NULL,Forest,Forest
1666,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1667,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1668,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1669,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1670,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1671,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
1672,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
1673,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
1674,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1675,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1676,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1677,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1678,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1679,Forest,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1680,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
1681,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1682,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1683,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
1684,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
1685,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1686,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1687,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1688,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1689,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
1690,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1691,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1692,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1693,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1694,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1695,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1696,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1697,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1698,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
1699,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Grassland
1700,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Water
1701,Forest,Water,Grassland,NULL,Non_Wetland,Water,NULL,Forest
1702,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1703,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1704,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1705,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1706,Forest,Water,Grassland,NULL,Non_Wetland,Water,Forest,Forest
1707,Forest,Water,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
1708,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1709,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1710,Forest,Water,Grassland,NULL,Non_Wetland,Forest,Water,Forest
1711,Forest,Water,Grassland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1712,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Forest
1713,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1714,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1715,Forest,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1716,Forest,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1717,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
1718,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
1719,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1720,Forest,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1721,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Grassland
1722,Forest,Water,Grassland,Water,Non_Wetland,NULL,Wetland,Forest
1723,Forest,Water,Grassland,Water,Non_Wetland,NULL,Water,Forest
1724,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Wetland,Forest
1725,Forest,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Water
1726,Forest,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Forest
1727,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Forest
1728,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1729,Forest,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1730,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
1731,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Forest
1732,Forest,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1733,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Forest
1734,Forest,Water,Grassland,Water,Non_Wetland,Forest,NULL,Forest
1735,Forest,Water,Grassland,Water,Non_Wetland,Forest,Wetland,Forest
1736,Forest,Water,Grassland,Water,Non_Wetland,Forest,Water,Forest
1737,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1738,Forest,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1739,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1740,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1741,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1742,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1743,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1744,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Water
1745,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1746,Forest,Water,Wetland,NULL,Wetland,Grassland,NULL,Water
