Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KQG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KQG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KQG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KQG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KQG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KQG_M_R
335,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
336,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
337,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
338,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
339,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
340,NULL,Cropland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
341,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
342,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
343,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
344,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
345,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
346,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
347,NULL,Cropland,Water,NULL,Water,NULL,NULL,Grassland
348,NULL,Cropland,Water,NULL,Water,NULL,NULL,Water
349,NULL,Cropland,Water,NULL,Water,NULL,NULL,Forest
350,NULL,Cropland,Water,NULL,Water,Water,NULL,Water
351,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
352,NULL,Cropland,Water,Non_Water,Water,NULL,NULL,Wetland
353,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
354,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
355,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
356,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
357,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
358,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
359,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Water
360,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
361,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
362,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
363,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
364,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
365,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
366,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
367,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
369,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
370,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
371,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Bareland
372,NULL,Cropland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
373,NULL,Cropland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
374,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
375,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
376,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
377,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
378,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
379,NULL,Cropland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
380,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
381,NULL,Cropland,Forest,Water,Non_Wetland,NULL,NULL,Water
382,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
384,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
385,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
386,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
387,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
388,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
389,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
390,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
391,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
392,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
393,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
394,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
395,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
396,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
397,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
398,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
399,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
400,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
401,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
402,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
403,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
404,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
405,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
406,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
408,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
409,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
410,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
411,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
412,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
413,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
414,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
415,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
416,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
417,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
418,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
419,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
420,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
421,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
422,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
423,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
424,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
425,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
426,NULL,Built-up,Water,NULL,Water,NULL,NULL,NULL
427,NULL,Built-up,Water,NULL,Water,NULL,NULL,Forest
428,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
429,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
430,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
431,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
432,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
433,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
434,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
435,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
436,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
437,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
438,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
439,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
440,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
441,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
442,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
443,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
444,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
445,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
446,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
447,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
448,NULL,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
449,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
450,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
451,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
452,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
453,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
454,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
455,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
456,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
457,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
458,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
459,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
460,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
461,NULL,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
462,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
463,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
464,NULL,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
465,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
466,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
467,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
468,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
469,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
470,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
471,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
472,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
473,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
474,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
475,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
476,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
477,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
478,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
479,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
480,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
481,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
482,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
483,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
484,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
485,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
486,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
487,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
488,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
489,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
490,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
491,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
492,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
493,NULL,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
494,NULL,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
495,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
496,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
497,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
498,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
499,NULL,Forest,Water,NULL,Water,NULL,NULL,Water
500,NULL,Forest,Water,Water,Water,NULL,NULL,Water
501,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
502,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
503,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
504,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
505,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
506,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
507,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
508,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
509,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
510,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
511,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
512,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
513,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
514,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
515,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
516,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
517,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
518,NULL,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
519,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
520,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
521,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
522,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
523,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
524,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
525,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
526,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
527,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
528,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
529,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
530,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
531,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
532,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
533,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
534,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
535,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
536,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
537,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
538,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
539,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
540,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
541,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
542,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
543,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
544,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
545,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
547,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
548,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
557,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
558,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
559,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
560,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
561,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
562,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
563,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
564,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
565,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
566,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
567,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
568,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
569,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
570,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
571,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
572,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
573,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
574,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
575,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
576,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
577,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
578,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
579,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
580,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
581,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
582,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
583,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
584,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
585,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
586,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
587,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
588,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
589,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
590,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
591,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
592,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
593,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
594,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
595,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
596,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
597,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
598,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
599,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
600,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
601,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
602,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
603,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
604,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
605,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
606,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
607,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
608,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
609,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
610,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
611,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
612,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
613,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
614,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
615,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
616,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
617,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
618,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
619,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
620,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
621,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
622,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
623,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
624,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
625,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
626,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
627,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
628,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
629,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Wetland
630,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Forest
631,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
632,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Wetland
633,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Bareland
634,Grassland,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
635,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
636,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
637,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
638,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
639,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
640,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
641,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
642,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
643,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Wetland,NULL,NULL
644,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
645,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
646,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
647,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
648,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
649,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
650,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
651,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
652,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
653,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
654,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
655,Grassland,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
656,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
657,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
658,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
659,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
660,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
661,Grassland,NULL,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
662,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
663,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
664,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
665,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
666,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
667,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
668,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
669,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
670,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
671,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
672,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
673,Grassland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
