Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_18LZL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_18LZL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_18LZL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_18LZL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_18LZL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_18LZL_M_R
1239,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1240,Cropland,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1241,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1242,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1243,Cropland,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Water
1244,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1245,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1246,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1247,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1248,Cropland,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1249,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Cropland
1250,Cropland,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1251,Cropland,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1252,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Cropland
1253,Cropland,Built-up,Wetland,Water,Wetland,NULL,NULL,Wetland
1254,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1255,Cropland,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1256,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1257,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1258,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1259,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1260,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1261,Cropland,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1262,Cropland,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1263,Cropland,Built-up,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1264,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1265,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1266,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1267,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1268,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1269,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1270,Cropland,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1271,Cropland,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1272,Cropland,Built-up,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1273,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Grassland
1274,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Water
1275,Cropland,Built-up,Water,NULL,Water,NULL,NULL,Forest
1276,Cropland,Built-up,Water,Water,Water,NULL,NULL,Water
1277,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1278,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1279,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1280,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1281,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1282,Cropland,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1283,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1284,Cropland,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1285,Cropland,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Forest
1286,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1287,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1288,Cropland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1289,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1290,Cropland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1291,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1292,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1293,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1294,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1295,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1296,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1297,Cropland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1298,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1299,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1300,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1301,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1302,Cropland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1303,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1304,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1305,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1306,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1307,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1308,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1309,Cropland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1310,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1311,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1312,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1313,Cropland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1314,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1315,Cropland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1316,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1317,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1318,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1319,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1320,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1321,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1322,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1323,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1324,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1325,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1326,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1327,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1328,Cropland,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1329,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1330,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1331,Cropland,Water,Water,NULL,Water,NULL,NULL,Forest
1332,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1333,Cropland,Water,Water,Water,Water,NULL,NULL,Forest
1334,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1335,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1336,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1337,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1338,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1339,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1340,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1341,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1342,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1343,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1344,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1345,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1346,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1347,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1348,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1349,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1350,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1351,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1352,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1353,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1354,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1355,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1356,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1357,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1358,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1359,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1360,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1361,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1362,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1363,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1364,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1365,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1366,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1367,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1368,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1369,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1370,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1371,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1372,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1373,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1374,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1375,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1376,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1377,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1378,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1379,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1380,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1381,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1382,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1383,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1384,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1385,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1386,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1387,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1388,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1389,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1390,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1392,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1393,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1394,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1395,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1396,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1397,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1398,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1399,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1400,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1401,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1402,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1403,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1404,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1405,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1406,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1407,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1408,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1409,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1411,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Bareland
1412,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1413,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1414,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1415,Wetland,Bareland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1416,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1417,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1418,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1419,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1420,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1421,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1422,Wetland,Bareland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1423,Wetland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1424,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1425,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1426,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1427,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1428,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1429,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1431,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1432,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1433,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1434,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1435,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1436,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1437,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1438,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1439,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1440,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1441,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1442,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1443,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1444,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1445,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1446,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1447,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1448,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1449,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1450,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1451,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Permanent_ice_and_snow
1452,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1453,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1454,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1455,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1456,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1457,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1458,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1459,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1460,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1461,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1462,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1463,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1464,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1465,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1466,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1467,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1468,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1469,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1471,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1472,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1473,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1474,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1475,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1476,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1477,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1478,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1479,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1480,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,NULL
1481,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1482,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1483,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1484,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
1485,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1486,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1487,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1488,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1489,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1490,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1491,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1492,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1493,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1494,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1495,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1496,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1497,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1498,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1499,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1500,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1501,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1502,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1503,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1504,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1505,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1506,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1507,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Built-up
1508,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1509,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1510,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1511,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Cropland
1513,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1514,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1515,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1516,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1518,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1519,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1520,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1521,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1522,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1523,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1524,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1525,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1526,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1527,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1528,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1529,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1530,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1531,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1532,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1533,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1534,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1535,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1536,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1537,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1538,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1539,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1540,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1541,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1542,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1543,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1544,Bareland,NULL,Water,NULL,Water,NULL,NULL,Grassland
1545,Bareland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1546,Bareland,NULL,Water,NULL,Water,NULL,NULL,Water
1547,Bareland,NULL,Water,NULL,Water,NULL,NULL,Permanent_ice_and_snow
1548,Bareland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1549,Bareland,NULL,Water,Water,Water,NULL,NULL,Wetland
1550,Bareland,NULL,Water,Water,Water,NULL,NULL,Bareland
1551,Bareland,NULL,Water,Water,Water,NULL,NULL,Water
1552,Bareland,NULL,Water,Water,Water,NULL,NULL,Forest
1553,Bareland,NULL,Permanent_ice_and_snow,NULL,Non_Wetland,NULL,NULL,Bareland
1554,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1555,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1557,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1558,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1559,Bareland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1560,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1561,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1562,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1563,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1564,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1565,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1566,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1567,Bareland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1568,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1570,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
