Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19LHH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19LHH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19LHH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19LHH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19LHH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19LHH_M_R
335,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
336,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
337,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
338,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
339,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
340,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
341,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
342,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
343,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
344,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
345,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
346,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
347,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
348,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
349,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Forest
350,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Shrubland,Grassland
351,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
352,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
353,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
354,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
355,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
356,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
357,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
358,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
359,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
360,NULL,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
361,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
362,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
363,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
364,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
365,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
366,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
367,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
368,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
369,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
370,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
371,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
372,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
373,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
374,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
375,NULL,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
376,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
377,NULL,Cropland,Wetland,NULL,Wetland,NULL,NULL,Water
378,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
379,NULL,Cropland,Wetland,Water,Wetland,NULL,NULL,Water
380,NULL,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
381,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
382,NULL,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
383,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
384,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
385,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
386,NULL,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
387,NULL,Cropland,Water,Water,Water,NULL,NULL,Water
388,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
389,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
390,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
391,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
392,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
393,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
394,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
395,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
396,NULL,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
397,NULL,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
398,NULL,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
399,NULL,Wetland,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
400,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
401,NULL,Wetland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
402,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
403,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
404,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
405,NULL,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
406,NULL,Wetland,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
407,NULL,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
408,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
409,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
410,NULL,Wetland,Grassland,Non_Water,Non_Wetland,Wetland,Water,Grassland
411,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Water,Grassland
412,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
413,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
414,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Wetland,Water,Grassland
415,NULL,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
416,NULL,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
417,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Grassland
418,NULL,Wetland,Wetland,NULL,Wetland,Shrubland,Wetland,Forest
419,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
420,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Water,Forest
421,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Grassland
422,NULL,Wetland,Wetland,NULL,Wetland,Grassland,Forest,Forest
423,NULL,Wetland,Wetland,NULL,Wetland,Wetland,NULL,Forest
424,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Grassland,Forest
425,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
426,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
427,NULL,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
428,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
429,NULL,Wetland,Wetland,NULL,Wetland,Bareland,Wetland,Forest
430,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
431,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
432,NULL,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
433,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
434,NULL,Wetland,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
435,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
436,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
437,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
438,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
439,NULL,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
440,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
441,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
442,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
443,NULL,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
444,NULL,Wetland,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
445,NULL,Wetland,Bareland,NULL,Non_Wetland,Wetland,NULL,Forest
446,NULL,Wetland,Water,Water,Water,NULL,NULL,Wetland
447,NULL,Wetland,Water,Water,Water,Grassland,Wetland,Wetland
448,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
449,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
450,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
451,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
452,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Water,Forest
453,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
454,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
455,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
456,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
457,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
458,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
459,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Water,Forest
460,NULL,Wetland,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
461,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
462,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Water,Forest
463,NULL,Wetland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
464,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
465,NULL,Wetland,Forest,Non_Water,Non_Wetland,Grassland,Water,Wetland
466,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
467,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
468,NULL,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
469,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
470,NULL,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
471,NULL,Bareland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
472,NULL,Bareland,Wetland,Water,Wetland,Water,Water,Water
473,NULL,Bareland,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
474,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
475,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
476,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
477,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
478,NULL,Bareland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
479,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
480,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
481,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
482,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
483,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
484,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
485,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
486,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
487,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
488,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
489,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
490,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
491,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
492,NULL,Built-up,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
493,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
494,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
495,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
496,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
497,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
498,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Water
499,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
500,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
501,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
502,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
503,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
504,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
505,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
506,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
507,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Built-up
508,NULL,Built-up,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
509,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Built-up
510,NULL,Built-up,Grassland,Water,Non_Wetland,NULL,NULL,Forest
511,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
512,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
513,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
514,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
515,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
516,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
517,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
518,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
519,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
520,NULL,Built-up,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
521,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Grassland
522,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
523,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Water
524,NULL,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
525,NULL,Built-up,Wetland,NULL,Wetland,Grassland,NULL,Forest
526,NULL,Built-up,Wetland,NULL,Wetland,Wetland,NULL,Forest
527,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
528,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
529,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Built-up
530,NULL,Built-up,Wetland,Non_Water,Wetland,NULL,NULL,Forest
531,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Grassland
532,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Bareland
533,NULL,Built-up,Wetland,Water,Wetland,NULL,NULL,Forest
534,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
535,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
536,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
537,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
538,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
539,NULL,Built-up,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
540,NULL,Built-up,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
541,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
542,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
543,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
544,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
545,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
546,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Water
547,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
548,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
549,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
550,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
551,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
552,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
553,NULL,Built-up,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
554,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,NULL
555,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
556,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
557,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
558,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
559,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
560,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
561,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
562,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
563,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
564,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
565,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
566,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
567,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
568,NULL,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
569,NULL,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
570,NULL,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
571,NULL,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
572,NULL,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
573,NULL,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
574,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
575,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
576,NULL,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
577,NULL,Water,Wetland,NULL,Wetland,Wetland,NULL,Grassland
578,NULL,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
579,NULL,Water,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
580,NULL,Water,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
581,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
582,NULL,Water,Wetland,Water,Wetland,NULL,NULL,Water
583,NULL,Water,Wetland,Water,Wetland,Grassland,NULL,Grassland
584,NULL,Water,Wetland,Water,Wetland,Water,NULL,Water
585,NULL,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
586,NULL,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
587,NULL,Water,Water,Water,Water,NULL,NULL,Water
588,NULL,Water,Water,Water,Water,Wetland,NULL,Grassland
589,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
590,NULL,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
591,NULL,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Wetland
592,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
593,NULL,Water,Forest,Water,Non_Wetland,Wetland,NULL,Grassland
594,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
595,NULL,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
596,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
597,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
598,NULL,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
599,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
600,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
601,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
602,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
603,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
604,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Built-up
605,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
606,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
607,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
608,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
609,NULL,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
610,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
611,NULL,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
612,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
613,NULL,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
614,NULL,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
615,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
616,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
617,NULL,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
618,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
619,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
620,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
621,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Grassland
622,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
623,NULL,Forest,Wetland,Water,Wetland,NULL,NULL,Water
624,NULL,Forest,Wetland,Water,Wetland,Water,NULL,Water
625,NULL,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
626,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
627,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
628,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
629,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,Built-up
630,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
631,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
632,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
633,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
634,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
635,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
636,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
637,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
638,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
639,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
640,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
641,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
642,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
643,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
644,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
645,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
646,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
647,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
648,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
649,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
650,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
651,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
652,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
653,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
654,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
655,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
656,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,NULL
657,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
658,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
659,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
660,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
661,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
662,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
663,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
664,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
665,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
666,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
667,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
668,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
669,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
670,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
671,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
672,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
673,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
674,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
