Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MLU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MLU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MLU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MLU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MLU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MLU_M_R
1084,Bareland,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1085,Bareland,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1086,Bareland,Bareland,Wetland,Water,Wetland,Bareland,Water,Water
1087,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Grassland
1088,Bareland,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1089,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1090,Bareland,Bareland,Wetland,Water,Wetland,Water,Water,Water
1091,Bareland,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1092,Bareland,Bareland,Water,Water,Water,Wetland,Water,Grassland
1093,Bareland,Bareland,Water,Water,Water,Wetland,Water,Water
1094,Bareland,Bareland,Water,Water,Water,Bareland,Water,Water
1095,Bareland,Bareland,Water,Water,Water,Water,Water,Water
1096,Bareland,Built-up,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1097,Bareland,Built-up,Wetland,Water,Wetland,Water,Water,Water
1098,Bareland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1099,Bareland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1100,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1101,Bareland,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1102,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1103,Bareland,Water,Wetland,Water,Wetland,Grassland,Water,Water
1104,Bareland,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1105,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1106,Bareland,Water,Wetland,Water,Wetland,Bareland,Water,Water
1107,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1108,Bareland,Water,Wetland,Water,Wetland,Water,Wetland,Water
1109,Bareland,Water,Wetland,Water,Wetland,Water,Water,Grassland
1110,Bareland,Water,Wetland,Water,Wetland,Water,Water,Wetland
1111,Bareland,Water,Wetland,Water,Wetland,Water,Water,Water
1112,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1113,Bareland,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1114,Bareland,Water,Water,Non_Water,Water,Water,Wetland,Grassland
1115,Bareland,Water,Water,Water,Water,Water,Water,Water
1116,Bareland,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
1117,Bareland,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
1118,Bareland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Water
1119,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1120,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1121,Bareland,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1122,Bareland,Forest,Wetland,Water,Wetland,Grassland,Water,Water
1123,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1124,Bareland,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1125,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1126,Bareland,Forest,Wetland,Water,Wetland,Water,Water,Water
1127,Water,NULL,NULL,NULL,Non_Wetland,Water,Water,Forest
1128,Water,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1129,Water,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1130,Water,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1131,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1132,Water,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1133,Water,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
1134,Water,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
1135,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
1136,Water,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
1137,Water,NULL,Wetland,NULL,Wetland,Water,Water,Water
1138,Water,NULL,Wetland,NULL,Wetland,Water,Water,Forest
1139,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1140,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1141,Water,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Water
1142,Water,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1143,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Grassland
1144,Water,NULL,Wetland,Non_Water,Wetland,Water,Water,Water
1145,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
1146,Water,NULL,Wetland,Water,Wetland,Wetland,Grassland,Water
1147,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1148,Water,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1149,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
1150,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
1151,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Water
1152,Water,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
1153,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
1154,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
1155,Water,NULL,Wetland,Water,Wetland,Water,Wetland,Water
1156,Water,NULL,Wetland,Water,Wetland,Water,Water,Grassland
1157,Water,NULL,Wetland,Water,Wetland,Water,Water,Wetland
1158,Water,NULL,Wetland,Water,Wetland,Water,Water,Water
1159,Water,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
1160,Water,NULL,Water,NULL,Water,Water,Water,Water
1161,Water,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
1162,Water,NULL,Water,Non_Water,Water,Wetland,Water,Water
1163,Water,NULL,Water,Water,Water,Wetland,Wetland,Grassland
1164,Water,NULL,Water,Water,Water,Wetland,Water,Grassland
1165,Water,NULL,Water,Water,Water,Wetland,Water,Water
1166,Water,NULL,Water,Water,Water,Wetland,Water,Forest
1167,Water,NULL,Water,Water,Water,Water,Wetland,Grassland
1168,Water,NULL,Water,Water,Water,Water,Wetland,Wetland
1169,Water,NULL,Water,Water,Water,Water,Wetland,Water
1170,Water,NULL,Water,Water,Water,Water,Wetland,Forest
1171,Water,NULL,Water,Water,Water,Water,Water,Grassland
1172,Water,NULL,Water,Water,Water,Water,Water,Wetland
1173,Water,NULL,Water,Water,Water,Water,Water,Water
1174,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1175,Water,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1176,Water,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1177,Water,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1178,Water,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1179,Water,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1180,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1181,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1182,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland,Water,Wetland
1183,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1184,Water,Wetland,Grassland,NULL,Non_Wetland,Water,Water,Forest
1185,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1186,Water,Wetland,Grassland,Water,Non_Wetland,Water,Wetland,Water
1187,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Water
1188,Water,Wetland,Grassland,Water,Non_Wetland,Water,Water,Forest
1189,Water,Wetland,Cropland,Water,Non_Wetland,Water,Wetland,Water
1190,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1191,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Water
1192,Water,Wetland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1193,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Grassland
1194,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Wetland
1195,Water,Wetland,Wetland,NULL,Wetland,Wetland,Water,Forest
1196,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Grassland
1197,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Water
1198,Water,Wetland,Wetland,NULL,Wetland,Water,Wetland,Forest
1199,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Grassland
1200,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Wetland
1201,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Water
1202,Water,Wetland,Wetland,NULL,Wetland,Water,Water,Forest
1203,Water,Wetland,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1204,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1205,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1206,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1207,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1208,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1209,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Water
1210,Water,Wetland,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1211,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1212,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1213,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1214,Water,Wetland,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1215,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1216,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Wetland
1217,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Water
1218,Water,Wetland,Wetland,Non_Water,Wetland,Water,Water,Forest
1219,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1220,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1221,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Water
1222,Water,Wetland,Wetland,Water,Wetland,Wetland,Wetland,Forest
1223,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Grassland
1224,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Wetland
1225,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Water
1226,Water,Wetland,Wetland,Water,Wetland,Wetland,Water,Forest
1227,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Grassland
1228,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Wetland
1229,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Water
1230,Water,Wetland,Wetland,Water,Wetland,Water,Wetland,Forest
1231,Water,Wetland,Wetland,Water,Wetland,Water,Bareland,Water
1232,Water,Wetland,Wetland,Water,Wetland,Water,Water,Grassland
1233,Water,Wetland,Wetland,Water,Wetland,Water,Water,Wetland
1234,Water,Wetland,Wetland,Water,Wetland,Water,Water,Water
1235,Water,Wetland,Wetland,Water,Wetland,Water,Water,Forest
1236,Water,Wetland,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1237,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1238,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1239,Water,Wetland,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1240,Water,Wetland,Bareland,Water,Non_Wetland,Water,Wetland,Water
1241,Water,Wetland,Bareland,Water,Non_Wetland,Water,Water,Forest
1242,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Grassland
1243,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Water
1244,Water,Wetland,Water,NULL,Water,Wetland,Wetland,Forest
1245,Water,Wetland,Water,NULL,Water,Wetland,Water,Water
1246,Water,Wetland,Water,NULL,Water,Wetland,Water,Forest
1247,Water,Wetland,Water,NULL,Water,Water,Wetland,Grassland
1248,Water,Wetland,Water,NULL,Water,Water,Wetland,Wetland
1249,Water,Wetland,Water,NULL,Water,Water,Wetland,Water
1250,Water,Wetland,Water,NULL,Water,Water,Wetland,Forest
1251,Water,Wetland,Water,NULL,Water,Water,Water,Grassland
1252,Water,Wetland,Water,NULL,Water,Water,Water,Water
1253,Water,Wetland,Water,NULL,Water,Water,Water,Forest
1254,Water,Wetland,Water,Non_Water,Water,Wetland,Wetland,Grassland
1255,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Grassland
1256,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Water
1257,Water,Wetland,Water,Non_Water,Water,Wetland,Water,Forest
1258,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Grassland
1259,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Water
1260,Water,Wetland,Water,Non_Water,Water,Water,Wetland,Forest
1261,Water,Wetland,Water,Non_Water,Water,Water,Water,Grassland
1262,Water,Wetland,Water,Non_Water,Water,Water,Water,Wetland
1263,Water,Wetland,Water,Non_Water,Water,Water,Water,Water
1264,Water,Wetland,Water,Non_Water,Water,Water,Water,Forest
1265,Water,Wetland,Water,Water,Water,Grassland,Water,Grassland
1266,Water,Wetland,Water,Water,Water,Wetland,Wetland,Grassland
1267,Water,Wetland,Water,Water,Water,Wetland,Wetland,Water
1268,Water,Wetland,Water,Water,Water,Wetland,Wetland,Forest
1269,Water,Wetland,Water,Water,Water,Wetland,Water,Grassland
1270,Water,Wetland,Water,Water,Water,Wetland,Water,Wetland
1271,Water,Wetland,Water,Water,Water,Wetland,Water,Water
1272,Water,Wetland,Water,Water,Water,Wetland,Water,Forest
1273,Water,Wetland,Water,Water,Water,Water,Wetland,Grassland
1274,Water,Wetland,Water,Water,Water,Water,Wetland,Water
1275,Water,Wetland,Water,Water,Water,Water,Wetland,Forest
1276,Water,Wetland,Water,Water,Water,Water,Water,Grassland
1277,Water,Wetland,Water,Water,Water,Water,Water,Wetland
1278,Water,Wetland,Water,Water,Water,Water,Water,Water
1279,Water,Wetland,Water,Water,Water,Water,Water,Forest
1280,Water,Wetland,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1281,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Water
1282,Water,Wetland,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1283,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1284,Water,Wetland,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1285,Water,Bareland,NULL,Water,Non_Wetland,Water,Water,Water
1286,Water,Bareland,Grassland,Water,Non_Wetland,Water,Water,Water
1287,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Water
1288,Water,Bareland,Wetland,NULL,Wetland,Water,Wetland,Forest
1289,Water,Bareland,Wetland,NULL,Wetland,Water,Water,Water
1290,Water,Bareland,Wetland,Non_Water,Wetland,Water,Wetland,Water
1291,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Grassland
1292,Water,Bareland,Wetland,Non_Water,Wetland,Water,Water,Water
1293,Water,Bareland,Wetland,Water,Wetland,Wetland,Wetland,Water
1294,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Water
1295,Water,Bareland,Wetland,Water,Wetland,Wetland,Water,Forest
1296,Water,Bareland,Wetland,Water,Wetland,Water,Wetland,Water
1297,Water,Bareland,Wetland,Water,Wetland,Water,Water,Grassland
1298,Water,Bareland,Wetland,Water,Wetland,Water,Water,Wetland
1299,Water,Bareland,Wetland,Water,Wetland,Water,Water,Bareland
1300,Water,Bareland,Wetland,Water,Wetland,Water,Water,Water
1301,Water,Bareland,Bareland,Water,Non_Wetland,Water,Water,Water
1302,Water,Bareland,Water,Non_Water,Water,Water,Water,Water
1303,Water,Bareland,Water,Water,Water,Wetland,Water,Water
1304,Water,Bareland,Water,Water,Water,Water,Wetland,Water
1305,Water,Bareland,Water,Water,Water,Water,Water,Grassland
1306,Water,Bareland,Water,Water,Water,Water,Water,Bareland
1307,Water,Bareland,Water,Water,Water,Water,Water,Water
1308,Water,Bareland,Water,Water,Water,Water,Water,Forest
1309,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland,Water,Forest
1310,Water,Built-up,Wetland,Non_Water,Wetland,Water,Bareland,Forest
1311,Water,Built-up,Wetland,Non_Water,Wetland,Water,Water,Grassland
1312,Water,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
1313,Water,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Water
1314,Water,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
1315,Water,Built-up,Wetland,Water,Wetland,Water,Built-up,Water
1316,Water,Built-up,Wetland,Water,Wetland,Water,Water,Grassland
1317,Water,Built-up,Wetland,Water,Wetland,Water,Water,Wetland
1318,Water,Built-up,Wetland,Water,Wetland,Water,Water,Water
1319,Water,Built-up,Built-up,Water,Non_Wetland,Water,Water,Water
1320,Water,Built-up,Water,Non_Water,Water,Water,Water,Grassland
1321,Water,Built-up,Water,Water,Water,Water,Water,Water
1322,Water,Built-up,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1323,Water,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1324,Water,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1325,Water,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1326,Water,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1327,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1328,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Water
1329,Water,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1330,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1331,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Water
1332,Water,Water,NULL,NULL,Non_Wetland,Wetland,Water,Forest
1333,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1334,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1335,Water,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1336,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1337,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1338,Water,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1339,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Grassland
1340,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1341,Water,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1342,Water,Water,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
1343,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
1344,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1345,Water,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1346,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1347,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1348,Water,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1349,Water,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1350,Water,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1351,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1352,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
1353,Water,Water,NULL,Water,Non_Wetland,Wetland,Water,Forest
1354,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1355,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Wetland
1356,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1357,Water,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1358,Water,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1359,Water,Water,NULL,Water,Non_Wetland,Water,Water,Water
1360,Water,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1361,Water,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1362,Water,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1363,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
1364,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1365,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1366,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Water
1367,Water,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
1368,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1369,Water,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1370,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1371,Water,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1372,Water,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
1373,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1374,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1375,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1376,Water,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1377,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Water
1378,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Water
1379,Water,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Forest
1380,Water,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1381,Water,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1382,Water,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1383,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1384,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Water
1385,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1386,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Water
1387,Water,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1388,Water,Water,Grassland,NULL,Non_Wetland,Water,Grassland,Water
1389,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Grassland
1390,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1391,Water,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1392,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Water
1393,Water,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1394,Water,Water,Grassland,NULL,Non_Wetland,Water,Forest,Water
1395,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,Water,Forest
1396,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1397,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1398,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1399,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1400,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Water
1401,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland,Water,Forest
1402,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1403,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Water
1404,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Wetland,Forest
1405,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Grassland
1406,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Water
1407,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Water,Forest
1408,Water,Water,Grassland,Non_Water,Non_Wetland,Water,Forest,Water
1409,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Grassland
1410,Water,Water,Grassland,Water,Non_Wetland,Wetland,Wetland,Water
1411,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1412,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Water
1413,Water,Water,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1414,Water,Water,Grassland,Water,Non_Wetland,Bareland,Water,Water
1415,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Grassland
1416,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Water
1417,Water,Water,Grassland,Water,Non_Wetland,Water,Wetland,Forest
1418,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Grassland
1419,Water,Water,Grassland,Water,Non_Wetland,Water,Water,Water
