Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21NYG_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21NYG_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21NYG_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21NYG_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21NYG_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21NYG_M_R
1708,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1709,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Water
1710,Water,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1711,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1712,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1713,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1714,Water,Built-up,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1715,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1716,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1717,Water,Built-up,Forest,Water,Non_Wetland,NULL,NULL,Water
1718,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1720,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1721,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1722,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1723,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1724,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1725,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1726,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1727,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1728,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1729,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1731,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1732,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1733,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1734,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1735,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1736,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1737,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1738,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1739,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1740,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1741,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1742,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1743,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Built-up
1744,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1745,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1746,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1747,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1748,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1749,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1750,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1751,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1752,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1753,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1754,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1755,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1756,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1757,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1758,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1759,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1760,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1761,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1762,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1763,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1764,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1765,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1766,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1767,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1768,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1769,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1770,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1771,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1772,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1773,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1774,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1775,Water,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
1776,Water,Water,Wetland,NULL,NULL,NULL,NULL,Water
1777,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1778,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Cropland
1779,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1780,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1781,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1782,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1783,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1784,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Water
1785,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1786,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1787,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1788,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1789,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1790,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1791,Water,Water,Wetland,Water,NULL,NULL,NULL,Wetland
1792,Water,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1793,Water,Water,Wetland,Water,NULL,NULL,NULL,Water
1794,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1795,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1796,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1797,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1798,Water,Water,Wetland,Water,Wetland,NULL,NULL,Built-up
1799,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1800,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1801,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1802,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1803,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1804,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1805,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1806,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1807,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1808,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1809,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1810,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1811,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1812,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1813,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1814,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1815,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1816,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1817,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1818,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1819,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1820,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1821,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1822,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1823,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1824,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1825,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1826,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Built-up
1827,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1828,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1829,Water,Water,Water,NULL,NULL,NULL,NULL,Wetland
1830,Water,Water,Water,NULL,NULL,NULL,NULL,Water
1831,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1832,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1833,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1834,Water,Water,Water,NULL,Water,NULL,NULL,Water
1835,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1836,Water,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
1837,Water,Water,Water,Non_Water,NULL,NULL,NULL,Water
1838,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1839,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1840,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1841,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1842,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1843,Water,Water,Water,Water,NULL,NULL,NULL,Grassland
1844,Water,Water,Water,Water,NULL,NULL,NULL,Cropland
1845,Water,Water,Water,Water,NULL,NULL,NULL,Wetland
1846,Water,Water,Water,Water,NULL,NULL,NULL,Bareland
1847,Water,Water,Water,Water,NULL,NULL,NULL,Water
1848,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1849,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1850,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1851,Water,Water,Water,Water,Water,NULL,NULL,Water
1852,Water,Water,Water,Water,Water,NULL,NULL,Forest
1853,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1854,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1855,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1856,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1857,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1858,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1859,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1860,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1861,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1862,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1863,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1864,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
1865,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1866,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1867,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1868,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1869,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1870,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1871,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1872,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1873,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1874,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1875,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1876,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1877,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1878,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1879,Water,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1880,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1881,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1882,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1883,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1884,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1885,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1886,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1887,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1888,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1889,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1890,Water,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1891,Water,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1892,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1893,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1894,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1895,Water,Forest,Water,Water,Water,NULL,NULL,Water
1896,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1897,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1898,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1899,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1900,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1901,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1902,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1903,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1904,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1905,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1906,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1907,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1908,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1909,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1910,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1911,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1912,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1913,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1914,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1915,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1916,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1917,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1918,Permanent_ice_and_snow,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1919,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1920,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1921,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1922,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1923,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1924,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1925,Permanent_ice_and_snow,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1926,Permanent_ice_and_snow,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1927,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1928,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1929,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1930,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1931,Permanent_ice_and_snow,Built-up,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1932,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1933,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1934,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1935,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1936,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1937,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1938,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1939,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1940,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1941,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1942,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1943,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1944,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1945,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1946,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1947,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1948,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1949,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1950,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1951,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1952,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1953,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1954,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1955,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1956,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1957,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1958,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1959,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1960,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1961,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1962,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1963,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1964,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1965,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1966,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1967,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1968,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1969,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1970,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1971,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1972,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1973,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1974,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1975,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1976,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1977,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1978,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1979,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1980,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1981,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1982,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1983,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Built-up
1984,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1985,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1986,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1987,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1988,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Built-up
1989,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1990,Forest,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1991,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1992,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1993,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1994,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1995,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1996,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1997,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1998,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1999,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
2000,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2001,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
2002,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
2003,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2004,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
2005,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
2006,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
2007,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
2008,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
2009,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
2010,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
2011,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
2012,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
2013,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
2014,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
2015,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2016,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
2017,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2018,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2019,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
2020,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
2021,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
2022,Forest,NULL,Water,NULL,Water,NULL,NULL,Bareland
2023,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
2024,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
2025,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
2026,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
2027,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
2028,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Water
2029,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Forest
2030,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
2031,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
2032,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
2033,Forest,NULL,Water,Water,Water,NULL,NULL,Water
2034,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
2035,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2036,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2037,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2038,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2039,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
2040,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2041,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
2042,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2043,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
2044,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2045,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
2046,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2047,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
2048,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
2049,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
2050,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
2051,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
2052,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2053,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2054,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2055,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
