Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20KNA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20KNA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20KNA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20KNA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20KNA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20KNA_M_R
1254,Wetland,NULL,Water,NULL,Water,NULL,NULL,Bareland
1255,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1256,Wetland,NULL,Water,NULL,Water,NULL,NULL,Forest
1257,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,NULL
1258,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1259,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Cropland
1260,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1261,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1262,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1263,Wetland,NULL,Water,Water,Water,NULL,NULL,NULL
1264,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1265,Wetland,NULL,Water,Water,Water,NULL,NULL,Cropland
1266,Wetland,NULL,Water,Water,Water,NULL,NULL,Bareland
1267,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1268,Wetland,NULL,Water,Water,Water,NULL,NULL,Forest
1269,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1270,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1271,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1272,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1273,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1274,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1275,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1276,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1277,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1278,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1279,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1280,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1281,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1282,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1283,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1284,Wetland,Cropland,Wetland,Water,Wetland,NULL,NULL,Cropland
1285,Wetland,Cropland,Water,Non_Water,Water,NULL,NULL,Grassland
1286,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1287,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1288,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1289,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1290,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1291,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1292,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1293,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1294,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1295,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1296,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1297,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1298,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1299,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1300,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1301,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1302,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1303,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1304,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1305,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1306,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1307,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1308,Wetland,Wetland,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1309,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1310,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1311,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1312,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1313,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1314,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1315,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1316,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1317,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1318,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1319,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1320,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1321,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1322,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Bareland
1323,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1324,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1325,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1326,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1327,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1328,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1329,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1330,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1331,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1332,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1333,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1334,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1335,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1336,Wetland,Wetland,Water,NULL,Water,NULL,NULL,NULL
1337,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Cropland
1338,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1339,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,NULL
1340,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1341,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Cropland
1342,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1343,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1344,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1345,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1346,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1347,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1348,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1349,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1350,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1351,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1352,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1353,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1354,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1355,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Bareland
1356,Wetland,Bareland,Wetland,Water,Wetland,NULL,NULL,Water
1357,Wetland,Bareland,Water,Water,Water,NULL,NULL,Water
1358,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1359,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1360,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1361,Wetland,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1362,Wetland,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1363,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1364,Wetland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1365,Wetland,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1366,Wetland,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1367,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1368,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1369,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1370,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1371,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1372,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1373,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1374,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1375,Wetland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1376,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1377,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1378,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1379,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1380,Wetland,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1381,Wetland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1382,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1383,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1384,Wetland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1385,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1386,Wetland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1387,Wetland,Water,Water,NULL,Water,NULL,NULL,NULL
1388,Wetland,Water,Water,NULL,Water,NULL,NULL,Cropland
1389,Wetland,Water,Water,NULL,Water,NULL,NULL,Forest
1390,Wetland,Water,Water,Non_Water,Water,NULL,NULL,NULL
1391,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Cropland
1392,Wetland,Water,Water,Non_Water,Water,NULL,NULL,Water
1393,Wetland,Water,Water,Water,Water,NULL,NULL,Bareland
1394,Wetland,Water,Water,Water,Water,NULL,NULL,Water
1395,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1396,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1397,Wetland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1398,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1399,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1400,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1401,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1402,Wetland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1403,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1404,Wetland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1405,Wetland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1406,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1407,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1408,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1409,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1410,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1411,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1412,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1413,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1414,Wetland,Forest,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1415,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1416,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Cropland
1417,Wetland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1418,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1419,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1420,Wetland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1421,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,NULL
1422,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Grassland
1423,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Cropland
1424,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1425,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1426,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1427,Wetland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1428,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1430,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1431,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1432,Wetland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1433,Wetland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1434,Wetland,Forest,Water,NULL,Water,NULL,NULL,NULL
1435,Wetland,Forest,Water,NULL,Water,NULL,NULL,Cropland
1436,Wetland,Forest,Water,NULL,Water,NULL,NULL,Forest
1437,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Cropland
1438,Wetland,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1439,Wetland,Forest,Water,Water,Water,NULL,NULL,NULL
1440,Wetland,Forest,Water,Water,Water,NULL,NULL,Cropland
1441,Wetland,Forest,Water,Water,Water,NULL,NULL,Forest
1442,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1443,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1444,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1445,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1446,Wetland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1447,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1448,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1449,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1450,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1451,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1452,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1453,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1454,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1455,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1456,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1457,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Cropland
1458,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1459,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1460,Bareland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1461,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1462,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1463,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1464,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1465,Bareland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1466,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1467,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1468,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1469,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1470,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1471,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1472,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1473,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1474,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1475,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1476,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1477,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1478,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1479,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,NULL
1480,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1481,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
1482,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1483,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1484,Bareland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1485,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1486,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1487,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
1488,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1489,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1490,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1491,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1492,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1493,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1494,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1495,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1496,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1497,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1498,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1499,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Cropland
1500,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1501,Bareland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
1502,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1503,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1504,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1505,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1506,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1507,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1508,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1509,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,NULL
1510,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1511,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1512,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1513,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1514,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1515,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,NULL
1516,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1517,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1518,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Bareland
1519,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1520,Bareland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1521,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1522,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1523,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Cropland
1524,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1525,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1526,Bareland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1527,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1528,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1529,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1530,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1531,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1532,Bareland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1533,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,NULL
1534,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1535,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Cropland
1536,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1537,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1538,Bareland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1539,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,NULL
1540,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Grassland
1541,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1542,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Built-up
1543,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Water
1544,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Forest
1545,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,NULL
1546,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Grassland
1547,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Bareland
1548,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Water
1549,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL,NULL,Forest
1550,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Cropland
1551,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Bareland
1552,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Water
1553,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,NULL,NULL,Forest
1554,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1555,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1556,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1557,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1558,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Built-up
1559,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1560,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1561,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1562,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1563,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1564,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1565,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1566,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1567,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,NULL
1568,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1569,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1570,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1571,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1572,Bareland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1573,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1574,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1575,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1576,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1577,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1578,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1579,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1580,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,NULL
1581,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1582,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Cropland
1583,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1584,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
1585,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1586,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1587,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,NULL
1588,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1589,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Cropland
1590,Bareland,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
