Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LQD_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LQD_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LQD_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LQD_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LQD_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LQD_M_R
2256,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
2257,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2258,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
2259,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
2260,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
2261,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
2262,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
2263,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
2264,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
2265,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
2266,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2267,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
2268,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
2269,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
2270,NULL,Cropland,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2271,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
2272,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
2273,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
2274,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
2275,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2276,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2277,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2278,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
2279,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
2280,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2281,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2282,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
2283,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2284,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2285,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2286,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
2287,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
2288,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
2289,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
2290,NULL,Cropland,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2291,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
2292,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2293,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
2294,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Bareland
2295,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2296,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
2297,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2298,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2299,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2300,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2301,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
2302,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2303,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2304,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
2305,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
2306,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2307,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
2308,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2309,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
2310,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
2311,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2312,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
2313,NULL,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2314,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
2315,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
2316,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
2317,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2318,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2319,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
2320,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2321,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2322,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2323,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
2324,NULL,Cropland,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2325,NULL,Cropland,Forest,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2326,NULL,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2327,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,NULL
2328,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
2329,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2330,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
2331,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
2332,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2333,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
2334,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2335,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
2336,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2337,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,NULL
2338,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
2339,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Cropland
2340,NULL,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2341,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
2342,NULL,Cropland,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2343,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
2344,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2345,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
2346,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2347,NULL,Cropland,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2348,NULL,Cropland,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
2349,NULL,Cropland,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
2350,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2351,NULL,Wetland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2352,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2353,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2354,NULL,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2355,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2356,NULL,Wetland,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2357,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2358,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2359,NULL,Wetland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2360,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
2361,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2362,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
2363,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
2364,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2365,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2366,NULL,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2367,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
2368,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
2369,NULL,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
2370,NULL,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2371,NULL,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2372,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2373,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2374,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2375,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2376,NULL,Wetland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2377,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2378,NULL,Wetland,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
2379,NULL,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2380,NULL,Wetland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2381,NULL,Wetland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2382,NULL,Wetland,Forest,NULL,Non_Wetland,Water,NULL,Grassland
2383,NULL,Wetland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2384,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
2385,NULL,Wetland,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
2386,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
2387,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
2388,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Bareland
2389,NULL,Bareland,Built-up,NULL,Non_Wetland,NULL,Water,Built-up
2390,NULL,Bareland,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
2391,NULL,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2392,NULL,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2393,NULL,Bareland,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2394,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,NULL
2395,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2396,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2397,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2398,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
2399,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
2400,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Bareland
2401,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
2402,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
2403,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
2404,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2405,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
2406,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
2407,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2408,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
2409,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
2410,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2411,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,NULL
2412,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
2413,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
2414,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Wetland
2415,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
2416,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,NULL
2417,NULL,Built-up,NULL,NULL,Non_Wetland,NULL,Water,Grassland
2418,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
2419,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
2420,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
2421,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Built-up
2422,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
2423,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2424,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2425,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2426,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
2427,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2428,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
2429,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2430,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2431,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2432,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Bareland,Built-up
2433,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,NULL
2434,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2435,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Built-up
2436,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Built-up,Forest
2437,NULL,Built-up,NULL,NULL,Non_Wetland,Shrubland,Water,Forest
2438,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
2439,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2440,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2441,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
2442,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
2443,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2444,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
2445,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2446,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2447,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Bareland
2448,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2449,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2450,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2451,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2452,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2453,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2454,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2455,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2456,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,NULL
2457,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2458,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2459,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
2460,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2461,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
2462,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2463,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
2464,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Built-up
2465,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2466,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
2467,NULL,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2468,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
2469,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2470,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
2471,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
2472,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
2473,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,NULL
2474,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2475,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2476,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
2477,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2478,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
2479,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2480,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2481,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
2482,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2483,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2484,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2485,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2486,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
2487,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
2488,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
2489,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
2490,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
2491,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2492,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
2493,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Built-up
2494,NULL,Built-up,NULL,NULL,Non_Wetland,Bareland,Water,Forest
2495,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,NULL
2496,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
2497,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
2498,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
2499,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,NULL
2500,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Grassland
2501,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Built-up
2502,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Shrubland,Forest
2503,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
2504,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2505,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
2506,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Built-up
2507,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
2508,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
2509,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,NULL
2510,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2511,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
2512,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Bareland
2513,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
2514,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
2515,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,NULL
2516,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Grassland
2517,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Water,Forest
2518,NULL,Built-up,NULL,NULL,Non_Wetland,Built-up,Forest,Forest
2519,NULL,Built-up,NULL,NULL,Non_Wetland,Water,NULL,NULL
2520,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2521,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2522,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2523,NULL,Built-up,NULL,NULL,Non_Wetland,Forest,Bareland,Forest
2524,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
2525,NULL,Built-up,NULL,Non_Water,Non_Wetland,NULL,Bareland,NULL
2526,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2527,NULL,Built-up,NULL,Non_Water,Non_Wetland,Grassland,Built-up,Grassland
2528,NULL,Built-up,NULL,Non_Water,Non_Wetland,Built-up,Built-up,Cropland
2529,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2530,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2531,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2532,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
2533,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
2534,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2535,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
2536,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
2537,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
2538,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
2539,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
2540,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
2541,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2542,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
2543,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
2544,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
2545,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2546,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
2547,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
2548,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
2549,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
2550,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
2551,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
2552,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
2553,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
2554,NULL,Built-up,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
2555,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
2556,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
2557,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
2558,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
2559,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
2560,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
2561,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
2562,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2563,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
2564,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2565,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
2566,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
2567,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2568,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
2569,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
2570,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
2571,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
2572,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
2573,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
2574,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
