Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22LFK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22LFK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22LFK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22LFK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22LFK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22LFK_M_R
6153,Grassland,Water,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6154,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6155,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6156,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6157,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6158,Grassland,Water,Forest,NULL,Non_Wetland,Grassland,Water,Water
6159,Grassland,Water,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6160,Grassland,Water,Forest,NULL,Non_Wetland,Water,Water,Water
6161,Grassland,Water,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6162,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
6163,Grassland,Water,Forest,Water,Non_Wetland,Shrubland,Grassland,Wetland
6164,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6165,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6166,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6167,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6168,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6169,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6170,Grassland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6171,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6172,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6173,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6174,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6175,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6176,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6177,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6178,Grassland,Forest,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6179,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6180,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6181,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6182,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6183,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6184,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6185,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6186,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6187,Grassland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6188,Grassland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6189,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,NULL
6190,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6191,Grassland,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Wetland
6192,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6193,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6194,Grassland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6195,Grassland,Forest,NULL,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6196,Grassland,Forest,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
6197,Grassland,Forest,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
6198,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6199,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6200,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6201,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6202,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
6203,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
6204,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
6205,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
6206,Grassland,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
6207,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
6208,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6209,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
6210,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6211,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6212,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6213,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6214,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6215,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6216,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
6217,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6218,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
6219,Grassland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
6220,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
6221,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
6222,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
6223,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
6224,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6225,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6226,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6227,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
6228,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6229,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6230,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
6231,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
6232,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
6233,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
6234,Grassland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
6235,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
6236,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6237,Grassland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
6238,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
6239,Grassland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
6240,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
6241,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
6242,Grassland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6243,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
6244,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6245,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
6246,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
6247,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
6248,Grassland,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
6249,Grassland,Forest,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6250,Grassland,Forest,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
6251,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6252,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6253,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6254,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6255,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6256,Grassland,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6257,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6258,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6259,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6260,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6261,Grassland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6262,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6263,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6264,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6265,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6266,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6267,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6268,Grassland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
6269,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6270,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6271,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6272,Grassland,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
6273,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6274,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6275,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6276,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6277,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6278,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6279,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Water,Forest
6280,Grassland,Forest,Cropland,NULL,Non_Wetland,NULL,Forest,Grassland
6281,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6282,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6283,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6284,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6285,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6286,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6287,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6288,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6289,Grassland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6290,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6291,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6292,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6293,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6294,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6295,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6296,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6297,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6298,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6299,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6300,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6301,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
6302,Grassland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
6303,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
6304,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
6305,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6306,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6307,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
6308,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
6309,Grassland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
6310,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
6311,Grassland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
6312,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6313,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6314,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Grassland
6315,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6316,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6317,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6318,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6319,Grassland,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
6320,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6321,Grassland,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6322,Grassland,Forest,Wetland,NULL,Wetland,Shrubland,Water,Wetland
6323,Grassland,Forest,Wetland,Non_Water,Wetland,Bareland,Water,Wetland
6324,Grassland,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
6325,Grassland,Forest,Water,NULL,Water,Shrubland,NULL,Grassland
6326,Grassland,Forest,Water,NULL,Water,Grassland,NULL,Grassland
6327,Grassland,Forest,Water,Non_Water,Water,Shrubland,Water,Wetland
6328,Grassland,Forest,Water,Non_Water,Water,Bareland,Water,Wetland
6329,Grassland,Forest,Water,Water,Water,NULL,Grassland,Water
6330,Grassland,Forest,Water,Water,Water,Shrubland,Water,Water
6331,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6332,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6333,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6334,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6335,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6336,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6337,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6338,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6339,Grassland,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6340,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6341,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6342,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6343,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6344,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6345,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6346,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6347,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6348,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
6349,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Water,Wetland
6350,Grassland,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6351,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6352,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6353,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6354,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6355,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6356,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6357,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6358,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6359,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6360,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6361,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6362,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6363,Grassland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6364,Grassland,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6365,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6366,Grassland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
6367,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6368,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6369,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6370,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6371,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6372,Grassland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6373,Grassland,Forest,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6374,Grassland,Forest,Forest,Water,Non_Wetland,Shrubland,Water,Water
6375,Grassland,Forest,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6376,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6377,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6378,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6379,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6380,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6381,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6382,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6383,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6384,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
6385,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6386,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Bareland
6387,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6388,Cropland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6389,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6390,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6391,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6392,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6393,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6394,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6395,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6396,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6397,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Wetland,NULL
6398,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Grassland
6399,Cropland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
6400,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6401,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6402,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6403,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Bareland
6404,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
6405,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Water
6406,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6407,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6408,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6409,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6410,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6411,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6412,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6413,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6414,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6415,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6416,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6417,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6418,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6419,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6420,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6421,Cropland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6422,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6423,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6424,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6425,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6426,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,NULL
6427,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
6428,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
6429,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
6430,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
6431,Cropland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
6432,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
6433,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Built-up
6434,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
6435,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
6436,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
6437,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
6438,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
6439,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
6440,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
6441,Cropland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
6442,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
6443,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Cropland
6444,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
6445,Cropland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
6446,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,NULL,Forest
6447,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
6448,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
6449,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
6450,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
6451,Cropland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
6452,Cropland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
6453,Cropland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Water
6454,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
6455,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
6456,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
6457,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
6458,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
6459,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6460,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
6461,Cropland,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
