Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MVT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MVT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MVT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MVT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MVT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MVT_M_R
2672,Grassland,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
2673,Grassland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Grassland
2674,Grassland,NULL,Wetland,Water,Wetland,Wetland,Bareland,Wetland
2675,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
2676,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Wetland
2677,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Water
2678,Grassland,NULL,Wetland,Water,Wetland,Wetland,Water,Forest
2679,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
2680,Grassland,NULL,Wetland,Water,Wetland,Bareland,Wetland,Wetland
2681,Grassland,NULL,Wetland,Water,Wetland,Bareland,Bareland,Wetland
2682,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
2683,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Wetland
2684,Grassland,NULL,Wetland,Water,Wetland,Bareland,Water,Water
2685,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2686,Grassland,NULL,Wetland,Water,Wetland,Water,Grassland,Water
2687,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
2688,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
2689,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Water
2690,Grassland,NULL,Wetland,Water,Wetland,Water,Wetland,Forest
2691,Grassland,NULL,Wetland,Water,Wetland,Water,Bareland,Wetland
2692,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Grassland
2693,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Wetland
2694,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
2695,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Forest
2696,Grassland,NULL,Wetland,Water,Wetland,Water,Forest,Water
2697,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2698,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Grassland,Grassland
2699,Grassland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2700,Grassland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland,Wetland,Forest
2701,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
2702,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2703,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2704,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2705,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2706,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
2707,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2708,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Forest
2709,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Water,Grassland
2710,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Grassland
2711,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2712,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2713,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2714,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
2715,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2716,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2717,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
2718,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2719,Grassland,NULL,Bareland,NULL,Non_Wetland,Wetland,Water,Grassland
2720,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2721,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2722,Grassland,NULL,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2723,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2724,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2725,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2726,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2727,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2728,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2729,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2730,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
2731,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2732,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Wetland,Water,Grassland
2733,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
2734,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Grassland,Grassland
2735,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Grassland
2736,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Wetland
2737,Grassland,NULL,Bareland,Water,Non_Wetland,Grassland,Wetland,Forest
2738,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Grassland
2739,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Grassland,Wetland
2740,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
2741,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Wetland
2742,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
2743,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
2744,Grassland,NULL,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
2745,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Grassland,Grassland
2746,Grassland,NULL,Bareland,Water,Non_Wetland,Bareland,Wetland,Wetland
2747,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Grassland
2748,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Wetland,Wetland
2749,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Grassland
2750,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Water,Wetland
2751,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2752,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2753,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2754,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
2755,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2756,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2757,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Grassland,Grassland
2758,Grassland,NULL,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
2759,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2760,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2761,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Wetland,Grassland
2762,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2763,Grassland,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Wetland
2764,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2765,Grassland,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2766,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2767,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Grassland,Grassland
2768,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Wetland,Grassland
2769,Grassland,NULL,Built-up,Water,Non_Wetland,Grassland,Bareland,Grassland
2770,Grassland,NULL,Built-up,Water,Non_Wetland,Wetland,Wetland,Grassland
2771,Grassland,NULL,Built-up,Water,Non_Wetland,Wetland,Bareland,Grassland
2772,Grassland,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
2773,Grassland,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
2774,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
2775,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Wetland
2776,Grassland,NULL,Water,NULL,Water,Wetland,Wetland,Forest
2777,Grassland,NULL,Water,NULL,Water,Wetland,Water,Grassland
2778,Grassland,NULL,Water,NULL,Water,Wetland,Water,Wetland
2779,Grassland,NULL,Water,NULL,Water,Bareland,Wetland,Grassland
2780,Grassland,NULL,Water,NULL,Water,Water,Wetland,Grassland
2781,Grassland,NULL,Water,NULL,Water,Water,Wetland,Wetland
2782,Grassland,NULL,Water,NULL,Water,Water,Water,Water
2783,Grassland,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
2784,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
2785,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
2786,Grassland,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
2787,Grassland,NULL,Water,Non_Water,Water,Wetland,Water,Grassland
2788,Grassland,NULL,Water,Non_Water,Water,Wetland,Water,Wetland
2789,Grassland,NULL,Water,Non_Water,Water,Water,Grassland,Wetland
2790,Grassland,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
2791,Grassland,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
2792,Grassland,NULL,Water,Non_Water,Water,Water,Wetland,Water
2793,Grassland,NULL,Water,Non_Water,Water,Water,Water,Grassland
2794,Grassland,NULL,Water,Non_Water,Water,Water,Water,Wetland
2795,Grassland,NULL,Water,Non_Water,Water,Water,Water,Water
2796,Grassland,NULL,Water,Water,Water,Grassland,Grassland,Grassland
2797,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Grassland
2798,Grassland,NULL,Water,Water,Water,Grassland,Wetland,Wetland
2799,Grassland,NULL,Water,Water,Water,Grassland,Bareland,Grassland
2800,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
2801,Grassland,NULL,Water,Water,Water,Grassland,Water,Water
2802,Grassland,NULL,Water,Water,Water,Wetland,NULL,Grassland
2803,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Grassland
2804,Grassland,NULL,Water,Water,Water,Wetland,Grassland,Wetland
2805,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Grassland
2806,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Wetland
2807,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Water
2808,Grassland,NULL,Water,Water,Water,Wetland,Wetland,Forest
2809,Grassland,NULL,Water,Water,Water,Wetland,Water,Grassland
2810,Grassland,NULL,Water,Water,Water,Wetland,Water,Wetland
2811,Grassland,NULL,Water,Water,Water,Wetland,Water,Bareland
2812,Grassland,NULL,Water,Water,Water,Wetland,Water,Water
2813,Grassland,NULL,Water,Water,Water,Wetland,Water,Forest
2814,Grassland,NULL,Water,Water,Water,Bareland,Wetland,Wetland
2815,Grassland,NULL,Water,Water,Water,Bareland,Bareland,Grassland
2816,Grassland,NULL,Water,Water,Water,Bareland,Water,Grassland
2817,Grassland,NULL,Water,Water,Water,Water,Grassland,Grassland
2818,Grassland,NULL,Water,Water,Water,Water,Grassland,Wetland
2819,Grassland,NULL,Water,Water,Water,Water,Wetland,Grassland
2820,Grassland,NULL,Water,Water,Water,Water,Wetland,Wetland
2821,Grassland,NULL,Water,Water,Water,Water,Wetland,Bareland
2822,Grassland,NULL,Water,Water,Water,Water,Wetland,Water
2823,Grassland,NULL,Water,Water,Water,Water,Wetland,Forest
2824,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
2825,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
2826,Grassland,NULL,Water,Water,Water,Water,Water,Bareland
2827,Grassland,NULL,Water,Water,Water,Water,Water,Water
2828,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2829,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
2830,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2831,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2832,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2833,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2834,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2835,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
2836,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2837,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2838,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2839,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
2840,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
2841,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2842,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2843,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2844,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
2845,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2846,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2847,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2848,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
2849,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2850,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
2851,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2852,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
2853,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2854,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2855,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2856,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
2857,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2858,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2859,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
2860,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2861,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2862,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
2863,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2864,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2865,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2866,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2867,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2868,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2869,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Forest
2870,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2871,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2872,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2873,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2874,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Grassland
2875,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
2876,Grassland,NULL,Forest,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2877,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
2878,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
2879,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
2880,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
2881,Grassland,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
2882,Grassland,NULL,Forest,Water,Non_Wetland,Water,Wetland,Wetland
2883,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2884,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2885,Grassland,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2886,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2887,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Bareland
2888,Grassland,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2889,Grassland,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2890,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2891,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2892,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2893,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2894,Grassland,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
2895,Grassland,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2896,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2897,Grassland,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2898,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2899,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2900,Grassland,Cropland,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2901,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2902,Grassland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2903,Grassland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2904,Grassland,Cropland,Wetland,NULL,Wetland,NULL,Wetland,Forest
2905,Grassland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2906,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2907,Grassland,Cropland,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2908,Grassland,Cropland,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
2909,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
2910,Grassland,Cropland,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2911,Grassland,Cropland,Wetland,Water,Wetland,Grassland,Wetland,Grassland
2912,Grassland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Grassland
2913,Grassland,Cropland,Wetland,Water,Wetland,Wetland,Wetland,Wetland
2914,Grassland,Cropland,Wetland,Water,Wetland,Water,Water,Grassland
2915,Grassland,Cropland,Wetland,Water,Wetland,Water,Water,Wetland
2916,Grassland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2917,Grassland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2918,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2919,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2920,Grassland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2921,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2922,Grassland,Cropland,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2923,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2924,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2925,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2926,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2927,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2928,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2929,Grassland,Wetland,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2930,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2931,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2932,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2933,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2934,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
2935,Grassland,Wetland,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2936,Grassland,Wetland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2937,Grassland,Wetland,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2938,Grassland,Wetland,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2939,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2940,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2941,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Grassland,Water,Grassland
2942,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2943,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2944,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2945,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2946,Grassland,Wetland,NULL,Non_Water,Non_Wetland,Water,Wetland,Grassland
2947,Grassland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
2948,Grassland,Wetland,NULL,Water,Non_Wetland,Grassland,Wetland,Wetland
2949,Grassland,Wetland,NULL,Water,Non_Wetland,Grassland,Water,Grassland
2950,Grassland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
2951,Grassland,Wetland,NULL,Water,Non_Wetland,Wetland,Wetland,Wetland
2952,Grassland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Grassland
2953,Grassland,Wetland,NULL,Water,Non_Wetland,Water,Wetland,Wetland
2954,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2955,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2956,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2957,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2958,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2959,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2960,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2961,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2962,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2963,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2964,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2965,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2966,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2967,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2968,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2969,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2970,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2971,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Wetland
2972,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2973,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2974,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2975,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2976,Grassland,Wetland,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2977,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2978,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2979,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
2980,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2981,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
2982,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2983,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
2984,Grassland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Grassland
