Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MTS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MTS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MTS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MTS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MTS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MTS_M_R
4341,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
4342,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4343,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
4344,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
4345,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
4346,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
4347,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4348,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
4349,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4350,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4351,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4352,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4353,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
4354,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4355,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4356,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
4357,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
4358,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4359,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4360,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4361,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4362,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4363,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4364,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Wetland
4365,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4366,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4367,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4368,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
4369,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
4370,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
4371,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
4372,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Shrubland,Forest
4373,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
4374,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
4375,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Cropland
4376,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
4377,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
4378,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Grassland
4379,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Wetland
4380,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Shrubland,Forest
4381,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
4382,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Cropland
4383,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,NULL
4384,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
4385,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Cropland
4386,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
4387,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
4388,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Wetland
4389,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
4390,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
4391,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Wetland
4392,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
4393,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Cropland
4394,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Wetland
4395,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
4396,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Wetland
4397,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
4398,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
4399,Grassland,NULL,Shrubland,Water,Non_Wetland,Bareland,NULL,Bareland
4400,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
4401,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
4402,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
4403,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
4404,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
4405,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4406,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Wetland
4407,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
4408,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
4409,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
4410,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
4411,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Built-up,Grassland
4412,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
4413,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
4414,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4415,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4416,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Wetland
4417,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
4418,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4419,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4420,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4421,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4422,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4423,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4424,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
4425,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
4426,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
4427,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
4428,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
4429,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4430,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4431,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
4432,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
4433,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4434,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4435,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4436,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
4437,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4438,Grassland,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
4439,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,NULL,Forest
4440,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Wetland
4441,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
4442,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
4443,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
4444,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
4445,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
4446,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
4447,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
4448,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
4449,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
4450,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
4451,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4452,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
4453,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
4454,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
4455,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
4456,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
4457,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4458,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4459,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
4460,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4461,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
4462,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4463,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4464,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4465,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4466,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4467,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4468,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,NULL,Wetland
4469,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Shrubland,Wetland
4470,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Forest
4471,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Wetland
4472,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Shrubland,Forest
4473,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Forest,Wetland
4474,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Wetland
4475,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,NULL,Wetland
4476,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
4477,Grassland,NULL,Grassland,Water,Non_Wetland,Water,NULL,Wetland
4478,Grassland,NULL,Grassland,Water,Non_Wetland,Forest,Forest,Wetland
4479,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
4480,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
4481,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
4482,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
4483,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
4484,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
4485,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
4486,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
4487,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
4488,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
4489,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
4490,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
4491,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
4492,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
4493,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
4494,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
4495,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Water,Water
4496,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
4497,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
4498,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
4499,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
4500,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
4501,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4502,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
4503,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
4504,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
4505,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
4506,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4507,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4508,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
4509,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,NULL
4510,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Grassland
4511,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Cropland
4512,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
4513,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
4514,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
4515,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
4516,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
4517,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
4518,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
4519,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
4520,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
4521,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
4522,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4523,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
4524,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
4525,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
4526,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
4527,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
4528,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
4529,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Cropland
4530,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
4531,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
4532,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Wetland
4533,Grassland,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
4534,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
4535,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
4536,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
4537,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
4538,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
4539,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
4540,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
4541,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
4542,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
4543,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Cropland
4544,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Wetland
4545,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,NULL
4546,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Shrubland,Grassland
4547,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
4548,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Wetland
4549,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
4550,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
4551,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,NULL
4552,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
4553,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4554,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
4555,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
4556,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
4557,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Wetland
4558,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
4559,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
4560,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
4561,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
4562,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
4563,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
4564,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
4565,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
4566,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
4567,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4568,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
4569,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
4570,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
4571,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4572,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Wetland
4573,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Forest
4574,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
4575,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Water,Wetland
4576,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Wetland
4577,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
4578,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
4579,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
4580,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
4581,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Wetland
4582,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
4583,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
4584,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Shrubland,Wetland
4585,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
4586,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Water,Wetland
4587,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
4588,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
4589,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
4590,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,NULL
4591,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Grassland
4592,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Forest
4593,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
4594,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
4595,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
4596,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
4597,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Cropland
4598,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
4599,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
4600,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
4601,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,NULL
4602,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Wetland
4603,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Shrubland,Forest
4604,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,NULL
4605,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Grassland,Grassland
4606,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Water,Wetland
4607,Grassland,NULL,Wetland,Non_Water,Wetland,NULL,Forest,Wetland
4608,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,NULL,Cropland
4609,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Shrubland,Grassland
4610,Grassland,NULL,Wetland,Non_Water,Wetland,Shrubland,Water,Wetland
4611,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
4612,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Wetland
4613,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,NULL
4614,Grassland,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
4615,Grassland,NULL,Wetland,Non_Water,Wetland,Water,NULL,Wetland
4616,Grassland,NULL,Wetland,Non_Water,Wetland,Water,Forest,Wetland
4617,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,NULL,Grassland
4618,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Wetland
4619,Grassland,NULL,Wetland,Non_Water,Wetland,Forest,Shrubland,Forest
4620,Grassland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
4621,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Cropland
4622,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Wetland
4623,Grassland,NULL,Wetland,Water,Wetland,NULL,Water,Water
4624,Grassland,NULL,Wetland,Water,Wetland,Water,Shrubland,Wetland
4625,Grassland,NULL,Wetland,Water,Wetland,Water,Water,Water
4626,Grassland,NULL,Wetland,Water,Wetland,Forest,Water,Cropland
4627,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
4628,Grassland,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
4629,Grassland,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
4630,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
4631,Grassland,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4632,Grassland,NULL,Bareland,Water,Non_Wetland,Water,Shrubland,Wetland
4633,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
4634,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
4635,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
4636,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
4637,Grassland,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Cropland
4638,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
4639,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
4640,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
4641,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
4642,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
4643,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
4644,Grassland,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
4645,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
4646,Grassland,NULL,Built-up,Non_Water,Non_Wetland,Grassland,Forest,Grassland
4647,Grassland,NULL,Water,NULL,Water,NULL,NULL,Grassland
4648,Grassland,NULL,Water,Water,Water,Water,Water,Water
4649,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
4650,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
4651,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
4652,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
4653,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
4654,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Water
4655,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
