Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MPE_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MPE_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MPE_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MPE_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MPE_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MPE_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MPE_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MPE_M_R
1716,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,NULL
1717,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,NULL
1718,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Built-up,NULL
1719,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Water,NULL
1720,Forest,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,NULL
1721,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Grassland,NULL
1722,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Wetland,NULL
1723,Forest,Forest,NULL,NULL,Non_Wetland,Built-up,Bareland,NULL
1724,Forest,Forest,NULL,NULL,Non_Wetland,Water,Wetland,NULL
1725,Forest,Forest,NULL,NULL,Non_Wetland,Water,Water,NULL
1726,Forest,Forest,NULL,NULL,Non_Wetland,Water,Forest,NULL
1727,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,NULL
1728,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Wetland,NULL
1729,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Water,NULL
1730,Forest,Forest,NULL,NULL,Non_Wetland,Forest,Forest,NULL
1731,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1732,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
1733,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
1734,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
1735,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
1736,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
1737,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1738,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
1739,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
1740,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
1741,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
1742,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
1743,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
1744,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
1745,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
1746,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
1747,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Water,NULL
1748,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
1749,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1750,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
1751,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1752,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
1753,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
1754,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
1755,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Wetland,NULL
1756,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Water,NULL
1757,Forest,Forest,Shrubland,NULL,Non_Wetland,Water,Forest,NULL
1758,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Wetland,NULL
1759,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Water,NULL
1760,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,NULL
1761,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,NULL
1762,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Water,NULL
1763,Forest,Forest,Grassland,NULL,Non_Wetland,NULL,Forest,NULL
1764,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
1765,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,NULL
1766,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
1767,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,NULL
1768,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Water,NULL
1769,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,NULL
1770,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,NULL
1771,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,NULL
1772,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,NULL
1773,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,NULL
1774,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Wetland,NULL
1775,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Water,NULL
1776,Forest,Forest,Grassland,NULL,Non_Wetland,Water,Forest,NULL
1777,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Wetland,NULL
1778,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Water,NULL
1779,Forest,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,NULL
1780,Forest,Forest,Cropland,NULL,Non_Wetland,NULL,Wetland,NULL
1781,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Wetland,NULL
1782,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,NULL
1783,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland,Wetland,NULL
1784,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Wetland,NULL
1785,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,NULL
1786,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,NULL
1787,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1788,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,NULL
1789,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1790,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,NULL
1791,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,NULL
1792,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,NULL
1793,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,NULL
1794,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,NULL
1795,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,NULL
1796,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,NULL
1797,Forest,Forest,Wetland,NULL,Wetland,Cropland,Wetland,NULL
1798,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,NULL
1799,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,NULL
1800,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1801,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,NULL
1802,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,NULL
1803,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,NULL
1804,Forest,Forest,Wetland,NULL,Wetland,Bareland,Grassland,NULL
1805,Forest,Forest,Wetland,NULL,Wetland,Bareland,Wetland,NULL
1806,Forest,Forest,Wetland,NULL,Wetland,Bareland,Water,NULL
1807,Forest,Forest,Wetland,NULL,Wetland,Bareland,Forest,NULL
1808,Forest,Forest,Wetland,NULL,Wetland,Water,NULL,NULL
1809,Forest,Forest,Wetland,NULL,Wetland,Water,Grassland,NULL
1810,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,NULL
1811,Forest,Forest,Wetland,NULL,Wetland,Water,Water,NULL
1812,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,NULL
1813,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,NULL
1814,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,NULL
1815,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,NULL
1816,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,NULL
1817,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,NULL
1818,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Wetland,NULL
1819,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Wetland,NULL
1820,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,NULL
1821,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1822,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,NULL
1823,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,NULL
1824,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,NULL
1825,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,NULL
1826,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,NULL,NULL
1827,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,NULL
1828,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Wetland,NULL
1829,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Water,NULL
1830,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
1831,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,NULL,NULL
1832,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,NULL
1833,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,NULL
1834,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,NULL
1835,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,NULL
1836,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,NULL
1837,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,NULL
1838,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Water,NULL
1839,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland,Forest,NULL
1840,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,NULL
1841,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,NULL
1842,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,NULL
1843,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,NULL
1844,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,NULL
1845,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,NULL
1846,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,NULL
1847,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Forest,NULL
1848,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1849,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
1850,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,NULL
1851,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Water,NULL
1852,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,NULL
1853,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,NULL,NULL
1854,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,NULL
1855,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,NULL
1856,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Forest,NULL
1857,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Wetland,NULL
1858,Forest,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,NULL
1859,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,NULL
1860,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,NULL
1861,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Water,NULL
1862,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Forest,NULL
1863,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,NULL
1864,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,NULL
1865,Forest,Forest,Water,NULL,Water,NULL,Wetland,NULL
1866,Forest,Forest,Water,NULL,Water,NULL,Water,NULL
1867,Forest,Forest,Water,NULL,Water,Grassland,Grassland,NULL
1868,Forest,Forest,Water,NULL,Water,Grassland,Wetland,NULL
1869,Forest,Forest,Water,NULL,Water,Grassland,Water,NULL
1870,Forest,Forest,Water,NULL,Water,Wetland,Wetland,NULL
1871,Forest,Forest,Water,NULL,Water,Wetland,Water,NULL
1872,Forest,Forest,Water,NULL,Water,Wetland,Forest,NULL
1873,Forest,Forest,Water,NULL,Water,Bareland,Wetland,NULL
1874,Forest,Forest,Water,NULL,Water,Bareland,Water,NULL
1875,Forest,Forest,Water,NULL,Water,Water,Wetland,NULL
1876,Forest,Forest,Water,NULL,Water,Water,Water,NULL
1877,Forest,Forest,Water,NULL,Water,Water,Forest,NULL
1878,Forest,Forest,Water,NULL,Water,Forest,Wetland,NULL
1879,Forest,Forest,Water,NULL,Water,Forest,Water,NULL
1880,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1881,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
1882,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1883,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
1884,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,NULL
1885,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,NULL
1886,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
1887,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
1888,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
1889,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
1890,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Water,NULL
1891,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
1892,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
1893,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Wetland,NULL
1894,Forest,Forest,Forest,NULL,Non_Wetland,Cropland,Forest,NULL
1895,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
1896,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
1897,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1898,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
1899,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,NULL
1900,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
1901,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
1902,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
1903,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
1904,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Built-up,NULL
1905,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Water,NULL
1906,Forest,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
1907,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Grassland,NULL
1908,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Wetland,NULL
1909,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,NULL
1910,Forest,Forest,Forest,NULL,Non_Wetland,Built-up,Forest,NULL
1911,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,NULL
1912,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,NULL
1913,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,NULL
1914,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,NULL
1915,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
1916,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,NULL
1917,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Bareland,NULL
1918,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,NULL
1919,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,NULL
