Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24LYQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24LYQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24LYQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24LYQ_M_R
6376,Grassland,NULL,Water,Water,Water,Shrubland,NULL,Grassland
6377,Grassland,NULL,Water,Water,Water,Shrubland,NULL,Wetland
6378,Grassland,NULL,Water,Water,Water,Shrubland,Water,Forest
6379,Grassland,NULL,Water,Water,Water,Grassland,NULL,Grassland
6380,Grassland,NULL,Water,Water,Water,Grassland,Shrubland,Grassland
6381,Grassland,NULL,Water,Water,Water,Grassland,Water,Grassland
6382,Grassland,NULL,Water,Water,Water,Bareland,Grassland,Water
6383,Grassland,NULL,Water,Water,Water,Water,NULL,Grassland
6384,Grassland,NULL,Water,Water,Water,Water,NULL,Wetland
6385,Grassland,NULL,Water,Water,Water,Water,NULL,Water
6386,Grassland,NULL,Water,Water,Water,Water,Shrubland,Water
6387,Grassland,NULL,Water,Water,Water,Water,Grassland,Water
6388,Grassland,NULL,Water,Water,Water,Water,Water,Grassland
6389,Grassland,NULL,Water,Water,Water,Water,Water,Wetland
6390,Grassland,NULL,Water,Water,Water,Water,Water,Water
6391,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
6392,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
6393,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
6394,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
6395,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
6396,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
6397,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
6398,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
6399,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,NULL
6400,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
6401,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Cropland
6402,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Wetland
6403,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Built-up
6404,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
6405,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
6406,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
6407,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Cropland
6408,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
6409,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Bareland
6410,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Built-up
6411,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
6412,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
6413,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
6414,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Wetland
6415,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
6416,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,NULL
6417,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
6418,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
6419,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
6420,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Grassland
6421,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
6422,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,NULL
6423,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
6424,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Cropland
6425,Grassland,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
6426,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,NULL
6427,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
6428,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Cropland
6429,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Wetland
6430,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Bareland
6431,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Built-up
6432,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
6433,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6434,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6435,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6436,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
6437,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6438,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
6439,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6440,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6441,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6442,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
6443,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
6444,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6445,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Built-up,Forest
6446,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Grassland
6447,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Water,Forest
6448,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
6449,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
6450,Grassland,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
6451,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,NULL
6452,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
6453,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
6454,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Built-up
6455,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
6456,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
6457,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6458,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6459,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
6460,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
6461,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
6462,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
6463,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
6464,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
6465,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
6466,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
6467,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
6468,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
6469,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
6470,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
6471,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
6472,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Cropland
6473,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
6474,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
6475,Grassland,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
6476,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,NULL
6477,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
6478,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
6479,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Built-up
6480,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
6481,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,NULL
6482,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6483,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Shrubland,Cropland
6484,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
6485,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
6486,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
6487,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
6488,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
6489,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Cropland
6490,Grassland,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
6491,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
6492,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
6493,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
6494,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
6495,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
6496,Grassland,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
6497,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,NULL
6498,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
6499,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Cropland
6500,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
6501,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6502,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Cropland
6503,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
6504,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
6505,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
6506,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
6507,Grassland,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
6508,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
6509,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Cropland
6510,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Grassland
6511,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Shrubland,Cropland
6512,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
6513,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
6514,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
6515,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
6516,Grassland,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
6517,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,NULL
6518,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
6519,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Cropland
6520,Grassland,NULL,Forest,NULL,Non_Wetland,Water,NULL,Forest
6521,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,NULL
6522,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Grassland
6523,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Shrubland,Forest
6524,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
6525,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Cropland
6526,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
6527,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
6528,Grassland,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
6529,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,NULL
6530,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
6531,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
6532,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
6533,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,NULL
6534,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
6535,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
6536,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
6537,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
6538,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
6539,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
6540,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
6541,Grassland,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
6542,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
6543,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
6544,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
6545,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
6546,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
6547,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
6548,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6549,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6550,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6551,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,NULL
6552,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6553,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Cropland
6554,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6555,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Water
6556,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
6557,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,NULL
6558,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
6559,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
6560,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Wetland
6561,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Water
6562,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,NULL
6563,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Grassland
6564,Grassland,NULL,Forest,Non_Water,Non_Wetland,NULL,Forest,Cropland
6565,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6566,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6567,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
6568,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6569,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6570,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6571,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6572,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6573,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6574,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Water,Wetland
6575,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Grassland
6576,Grassland,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Forest,Wetland
6577,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,NULL
6578,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6579,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6580,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,NULL,Forest
6581,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6582,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
6583,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6584,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6585,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6586,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6587,Grassland,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
6588,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Grassland
6589,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,NULL,Cropland
6590,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Grassland
6591,Grassland,NULL,Forest,Non_Water,Non_Wetland,Cropland,Grassland,Cropland
6592,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
6593,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
6594,Grassland,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
6595,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
6596,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Grassland
6597,Grassland,NULL,Forest,Non_Water,Non_Wetland,Water,Grassland,Cropland
6598,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,NULL
6599,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
6600,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Forest
6601,Grassland,NULL,Forest,Non_Water,Non_Wetland,Forest,Shrubland,Forest
6602,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
6603,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
6604,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
6605,Grassland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
6606,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,NULL
6607,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Grassland
6608,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Shrubland,Forest
6609,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Grassland
6610,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Cropland
6611,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Wetland
6612,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Bareland
6613,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Grassland,Forest
6614,Grassland,NULL,Forest,Water,Non_Wetland,NULL,Water,Grassland
6615,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Grassland
6616,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,NULL,Forest
6617,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Grassland,Grassland
6618,Grassland,NULL,Forest,Water,Non_Wetland,Shrubland,Water,Grassland
6619,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
6620,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Shrubland,Grassland
6621,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
6622,Grassland,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Cropland
6623,Grassland,NULL,Forest,Water,Non_Wetland,Water,NULL,Grassland
6624,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Grassland
6625,Grassland,NULL,Forest,Water,Non_Wetland,Water,Water,Forest
6626,Grassland,NULL,Forest,Water,Non_Wetland,Forest,Shrubland,Water
6627,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
6628,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
6629,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
6630,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
6631,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
6632,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
6633,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
6634,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,NULL
6635,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Grassland
6636,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Cropland
6637,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Built-up
6638,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Shrubland,Forest
6639,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,NULL
6640,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
6641,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
6642,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Wetland
6643,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Bareland
6644,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Built-up
6645,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Water
6646,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
6647,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
6648,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
6649,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
6650,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Built-up
6651,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Grassland
6652,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,NULL
6653,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
6654,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Cropland
6655,Grassland,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
6656,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,NULL
6657,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Grassland
6658,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Cropland
6659,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Wetland
6660,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,NULL,Forest
6661,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6662,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6663,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6664,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6665,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,NULL
6666,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6667,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6668,Grassland,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
6669,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,NULL
6670,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
6671,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
6672,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
6673,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
6674,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,NULL
6675,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6676,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6677,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
6678,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
6679,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
6680,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
6681,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
6682,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
6683,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
6684,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
6685,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
6686,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,NULL
6687,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
6688,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
6689,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
6690,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,NULL
6691,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
6692,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Cropland
6693,Grassland,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
6694,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,NULL
6695,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
6696,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
6697,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Built-up
6698,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
6699,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
6700,Grassland,Cropland,NULL,NULL,Non_Wetland,Cropland,Shrubland,Cropland
