Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20MKU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20MKU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20MKU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20MKU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20MKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20MKU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20MKU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20MKU_M_R
1459,Forest,Forest,Cropland,NULL,Non_Wetland,Water,Grassland,Forest
1460,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Wetland,Forest
1461,Forest,Forest,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
1462,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1463,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1464,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1465,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1466,Forest,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1467,Forest,Forest,Wetland,NULL,Wetland,NULL,Grassland,Forest
1468,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,NULL
1469,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1470,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Water
1471,Forest,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
1472,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Water
1473,Forest,Forest,Wetland,NULL,Wetland,NULL,Water,Forest
1474,Forest,Forest,Wetland,NULL,Wetland,NULL,Forest,Forest
1475,Forest,Forest,Wetland,NULL,Wetland,Grassland,NULL,Forest
1476,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1477,Forest,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1478,Forest,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1479,Forest,Forest,Wetland,NULL,Wetland,Grassland,Water,Forest
1480,Forest,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
1481,Forest,Forest,Wetland,NULL,Wetland,Wetland,NULL,Forest
1482,Forest,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
1483,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,NULL
1484,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1485,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Water
1486,Forest,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1487,Forest,Forest,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1488,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
1489,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Water
1490,Forest,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
1491,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1492,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Water
1493,Forest,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
1494,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Grassland
1495,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Water
1496,Forest,Forest,Wetland,NULL,Wetland,Water,Wetland,Forest
1497,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Grassland
1498,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Water
1499,Forest,Forest,Wetland,NULL,Wetland,Water,Water,Forest
1500,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Water
1501,Forest,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
1502,Forest,Forest,Wetland,NULL,Wetland,Forest,NULL,Forest
1503,Forest,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
1504,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Grassland
1505,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Water
1506,Forest,Forest,Wetland,NULL,Wetland,Forest,Wetland,Forest
1507,Forest,Forest,Wetland,NULL,Wetland,Forest,Bareland,Forest
1508,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Water
1509,Forest,Forest,Wetland,NULL,Wetland,Forest,Water,Forest
1510,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Grassland
1511,Forest,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
1512,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Grassland,Forest
1513,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1514,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1515,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1516,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Grassland
1517,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Water
1518,Forest,Forest,Wetland,Non_Water,Wetland,NULL,Water,Forest
1519,Forest,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
1520,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Forest
1521,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
1522,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
1523,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1524,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1525,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1526,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1527,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1528,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Water
1529,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1530,Forest,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Forest
1531,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1532,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Water
1533,Forest,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1534,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Grassland
1535,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Water
1536,Forest,Forest,Wetland,Non_Water,Wetland,Water,Water,Forest
1537,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1538,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1539,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Water
1540,Forest,Forest,Wetland,Non_Water,Wetland,Forest,Water,Forest
1541,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Water
1542,Forest,Forest,Wetland,Water,Wetland,NULL,Wetland,Forest
1543,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Grassland
1544,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Water
1545,Forest,Forest,Wetland,Water,Wetland,NULL,Water,Forest
1546,Forest,Forest,Wetland,Water,Wetland,Grassland,Water,Grassland
1547,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Grassland
1548,Forest,Forest,Wetland,Water,Wetland,Wetland,NULL,Wetland
1549,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,NULL
1550,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1551,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1552,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Water
1553,Forest,Forest,Wetland,Water,Wetland,Wetland,Wetland,Forest
1554,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Grassland
1555,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Wetland
1556,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Water
1557,Forest,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
1558,Forest,Forest,Wetland,Water,Wetland,Wetland,Forest,Forest
1559,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Grassland
1560,Forest,Forest,Wetland,Water,Wetland,Water,NULL,Wetland
1561,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Grassland
1562,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Water
1563,Forest,Forest,Wetland,Water,Wetland,Water,Wetland,Forest
1564,Forest,Forest,Wetland,Water,Wetland,Water,Water,Grassland
1565,Forest,Forest,Wetland,Water,Wetland,Water,Water,Wetland
1566,Forest,Forest,Wetland,Water,Wetland,Water,Water,Water
1567,Forest,Forest,Wetland,Water,Wetland,Water,Water,Forest
1568,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Water
1569,Forest,Forest,Wetland,Water,Wetland,Forest,Wetland,Forest
1570,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Water
1571,Forest,Forest,Wetland,Water,Wetland,Forest,Water,Forest
1572,Forest,Forest,Wetland,Water,Wetland,Forest,Forest,Forest
1573,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL,Water,Forest
1574,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Forest,Forest
1575,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest,Wetland,Forest
1576,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
1577,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1578,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1579,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1580,Forest,Forest,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1581,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1582,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
1583,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1584,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1585,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1586,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1587,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Grassland
1588,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland,Forest,Forest
1589,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1590,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1591,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Water,Forest
1592,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Water
1593,Forest,Forest,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1594,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Water
1595,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1596,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1597,Forest,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
1598,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1599,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1600,Forest,Forest,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1601,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1602,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Water
1603,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1604,Forest,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Water,Forest
1605,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1606,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1607,Forest,Forest,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1608,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Wetland,Forest
1609,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1610,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Water
1611,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1612,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Water
1613,Forest,Forest,Bareland,Water,Non_Wetland,NULL,Water,Forest
1614,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Grassland
1615,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Water
1616,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Wetland,Forest
1617,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Grassland
1618,Forest,Forest,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1619,Forest,Forest,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1620,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Water
1621,Forest,Forest,Bareland,Water,Non_Wetland,Water,Water,Forest
1622,Forest,Forest,Bareland,Water,Non_Wetland,Forest,Water,Forest
1623,Forest,Forest,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1624,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland,Wetland,Forest
1625,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1626,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Built-up
1627,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Wetland,Forest
1628,Forest,Forest,Built-up,NULL,Non_Wetland,Wetland,Water,Forest
1629,Forest,Forest,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1630,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Wetland,Forest
1631,Forest,Forest,Built-up,NULL,Non_Wetland,Forest,Forest,Forest
1632,Forest,Forest,Built-up,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1633,Forest,Forest,Water,NULL,Water,NULL,Wetland,Water
1634,Forest,Forest,Water,NULL,Water,NULL,Wetland,Forest
1635,Forest,Forest,Water,NULL,Water,NULL,Water,Water
1636,Forest,Forest,Water,NULL,Water,NULL,Water,Forest
1637,Forest,Forest,Water,NULL,Water,NULL,Forest,Forest
1638,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Grassland
1639,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Water
1640,Forest,Forest,Water,NULL,Water,Wetland,Wetland,Forest
1641,Forest,Forest,Water,NULL,Water,Wetland,Water,Grassland
1642,Forest,Forest,Water,NULL,Water,Wetland,Water,Forest
1643,Forest,Forest,Water,NULL,Water,Water,Wetland,Grassland
1644,Forest,Forest,Water,NULL,Water,Water,Wetland,Water
1645,Forest,Forest,Water,NULL,Water,Water,Wetland,Forest
1646,Forest,Forest,Water,NULL,Water,Water,Water,Water
1647,Forest,Forest,Water,NULL,Water,Water,Water,Forest
1648,Forest,Forest,Water,NULL,Water,Forest,Wetland,Water
1649,Forest,Forest,Water,NULL,Water,Forest,Wetland,Forest
1650,Forest,Forest,Water,NULL,Water,Forest,Water,Water
1651,Forest,Forest,Water,NULL,Water,Forest,Water,Forest
1652,Forest,Forest,Water,NULL,Water,Forest,Forest,Forest
1653,Forest,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1654,Forest,Forest,Water,Non_Water,Water,NULL,Wetland,Forest
1655,Forest,Forest,Water,Non_Water,Water,NULL,Water,Water
1656,Forest,Forest,Water,Non_Water,Water,NULL,Water,Forest
1657,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Grassland
1658,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Water
1659,Forest,Forest,Water,Non_Water,Water,Wetland,Wetland,Forest
1660,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Grassland
1661,Forest,Forest,Water,Non_Water,Water,Wetland,Water,Forest
1662,Forest,Forest,Water,Non_Water,Water,Water,NULL,Grassland
1663,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Grassland
1664,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Water
1665,Forest,Forest,Water,Non_Water,Water,Water,Wetland,Forest
1666,Forest,Forest,Water,Non_Water,Water,Water,Water,Grassland
1667,Forest,Forest,Water,Non_Water,Water,Water,Water,Water
1668,Forest,Forest,Water,Non_Water,Water,Water,Water,Forest
1669,Forest,Forest,Water,Non_Water,Water,Water,Forest,Forest
1670,Forest,Forest,Water,Non_Water,Water,Forest,Wetland,Forest
1671,Forest,Forest,Water,Non_Water,Water,Forest,Water,Forest
1672,Forest,Forest,Water,Water,Water,NULL,NULL,Grassland
1673,Forest,Forest,Water,Water,Water,NULL,Wetland,Water
1674,Forest,Forest,Water,Water,Water,NULL,Wetland,Forest
1675,Forest,Forest,Water,Water,Water,NULL,Water,Grassland
1676,Forest,Forest,Water,Water,Water,NULL,Water,Water
1677,Forest,Forest,Water,Water,Water,NULL,Water,Forest
1678,Forest,Forest,Water,Water,Water,Grassland,Water,Grassland
1679,Forest,Forest,Water,Water,Water,Wetland,NULL,Grassland
1680,Forest,Forest,Water,Water,Water,Wetland,Wetland,Grassland
1681,Forest,Forest,Water,Water,Water,Wetland,Wetland,Water
1682,Forest,Forest,Water,Water,Water,Wetland,Wetland,Forest
1683,Forest,Forest,Water,Water,Water,Wetland,Water,Grassland
1684,Forest,Forest,Water,Water,Water,Wetland,Water,Wetland
1685,Forest,Forest,Water,Water,Water,Wetland,Water,Water
1686,Forest,Forest,Water,Water,Water,Wetland,Water,Forest
1687,Forest,Forest,Water,Water,Water,Wetland,Forest,Forest
1688,Forest,Forest,Water,Water,Water,Water,Wetland,Grassland
1689,Forest,Forest,Water,Water,Water,Water,Wetland,Water
1690,Forest,Forest,Water,Water,Water,Water,Wetland,Forest
1691,Forest,Forest,Water,Water,Water,Water,Water,Grassland
1692,Forest,Forest,Water,Water,Water,Water,Water,Water
1693,Forest,Forest,Water,Water,Water,Water,Water,Forest
1694,Forest,Forest,Water,Water,Water,Forest,Wetland,Water
1695,Forest,Forest,Water,Water,Water,Forest,Wetland,Forest
1696,Forest,Forest,Water,Water,Water,Forest,Water,Water
1697,Forest,Forest,Water,Water,Water,Forest,Water,Forest
1698,Forest,Forest,Water,Water,Water,Forest,Forest,Forest
1699,Forest,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1700,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1701,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
1702,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
1703,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Water
1704,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1705,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Water
1706,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Water,Forest
1707,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
1708,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Water
1709,Forest,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
1710,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1711,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1712,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1713,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1714,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1715,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1716,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
1717,Forest,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1718,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
1719,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
1720,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
1721,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1722,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
1723,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
1724,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Bareland
1725,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Water
1726,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1727,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1728,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
1729,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
1730,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
1731,Forest,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
1732,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Water
1733,Forest,Forest,Forest,NULL,Non_Wetland,Water,Wetland,Forest
1734,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Water
1735,Forest,Forest,Forest,NULL,Non_Wetland,Water,Water,Forest
1736,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Water
1737,Forest,Forest,Forest,NULL,Non_Wetland,Water,Forest,Forest
1738,Forest,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
1739,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
1740,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
1741,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
1742,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Water
1743,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
1744,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Water
1745,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Water,Forest
1746,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
1747,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Water
1748,Forest,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1749,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Grassland,Forest
1750,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Water
1751,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
1752,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Water,Forest
1753,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL,Forest,Forest
1754,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1755,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1756,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Water
1757,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1758,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Water
1759,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Water,Forest
1760,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland,Forest,Forest
1761,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Water
1762,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
1763,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Water,Forest
1764,Forest,Forest,Forest,Non_Water,Non_Wetland,Water,Forest,Forest
1765,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Wetland,Forest
1766,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Water,Forest
1767,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest,Forest,Forest
1768,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Water
1769,Forest,Forest,Forest,Water,Non_Wetland,NULL,Wetland,Forest
1770,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Water
1771,Forest,Forest,Forest,Water,Non_Wetland,NULL,Water,Forest
1772,Forest,Forest,Forest,Water,Non_Wetland,NULL,Forest,Forest
1773,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
1774,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Water
1775,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
1776,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Water
1777,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Water,Forest
1778,Forest,Forest,Forest,Water,Non_Wetland,Wetland,Forest,Forest
1779,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Water
1780,Forest,Forest,Forest,Water,Non_Wetland,Water,Wetland,Forest
1781,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Water
1782,Forest,Forest,Forest,Water,Non_Wetland,Water,Water,Forest
1783,Forest,Forest,Forest,Water,Non_Wetland,Water,Forest,Forest
1784,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Water
1785,Forest,Forest,Forest,Water,Non_Wetland,Forest,Wetland,Forest
1786,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Water
1787,Forest,Forest,Forest,Water,Non_Wetland,Forest,Water,Forest
1788,Forest,Forest,Forest,Water,Non_Wetland,Forest,Forest,Forest
