Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21KVV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21KVV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21KVV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21KVV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21KVV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21KVV_M_R
2010,NULL,Forest,Wetland,NULL,Wetland,Wetland,Shrubland,Wetland
2011,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2012,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2013,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2014,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2015,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Wetland
2016,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Forest
2017,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Wetland
2018,NULL,Forest,Wetland,NULL,Wetland,Wetland,Forest,Forest
2019,NULL,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Bareland
2020,NULL,Forest,Wetland,NULL,Wetland,Water,NULL,Wetland
2021,NULL,Forest,Wetland,NULL,Wetland,Water,Grassland,Grassland
2022,NULL,Forest,Wetland,NULL,Wetland,Water,Grassland,Wetland
2023,NULL,Forest,Wetland,NULL,Wetland,Water,Wetland,Wetland
2024,NULL,Forest,Wetland,NULL,Wetland,Water,Forest,Forest
2025,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Wetland
2026,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2027,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Wetland
2028,NULL,Forest,Wetland,NULL,Wetland,Forest,Forest,Forest
2029,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
2030,NULL,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
2031,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Wetland
2032,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
2033,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Forest,Wetland
2034,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,NULL,Wetland
2035,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Shrubland,Wetland
2036,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Grassland
2037,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Wetland
2038,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Grassland,Forest
2039,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2040,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
2041,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Forest,Wetland
2042,NULL,Forest,Wetland,Non_Water,Wetland,Bareland,Grassland,Bareland
2043,NULL,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Wetland
2044,NULL,Forest,Wetland,Non_Water,Wetland,Water,Grassland,Forest
2045,NULL,Forest,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
2046,NULL,Forest,Wetland,Water,Wetland,Grassland,Grassland,Wetland
2047,NULL,Forest,Wetland,Water,Wetland,Grassland,Grassland,Forest
2048,NULL,Forest,Wetland,Water,Wetland,Grassland,Water,Forest
2049,NULL,Forest,Wetland,Water,Wetland,Wetland,Grassland,Wetland
2050,NULL,Forest,Wetland,Water,Wetland,Wetland,Grassland,Forest
2051,NULL,Forest,Wetland,Water,Wetland,Wetland,Water,Forest
2052,NULL,Forest,Wetland,Water,Wetland,Wetland,Forest,Wetland
2053,NULL,Forest,Wetland,Water,Wetland,Water,Grassland,Wetland
2054,NULL,Forest,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2055,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
2056,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
2057,NULL,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
2058,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
2059,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2060,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Wetland
2061,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
2062,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
2063,NULL,Forest,Water,NULL,Water,NULL,NULL,Grassland
2064,NULL,Forest,Water,NULL,Water,NULL,NULL,Wetland
2065,NULL,Forest,Water,NULL,Water,NULL,NULL,Forest
2066,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Wetland
2067,NULL,Forest,Water,NULL,Water,Grassland,Grassland,Forest
2068,NULL,Forest,Water,NULL,Water,Grassland,Forest,Forest
2069,NULL,Forest,Water,NULL,Water,Wetland,Grassland,Wetland
2070,NULL,Forest,Water,NULL,Water,Built-up,Shrubland,Bareland
2071,NULL,Forest,Water,NULL,Water,Forest,Forest,Forest
2072,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Wetland
2073,NULL,Forest,Water,Non_Water,Water,NULL,NULL,Forest
2074,NULL,Forest,Water,Non_Water,Water,Wetland,Grassland,Wetland
2075,NULL,Forest,Water,Non_Water,Water,Water,Grassland,Wetland
2076,NULL,Forest,Water,Non_Water,Water,Water,Grassland,Forest
2077,NULL,Forest,Water,Water,Water,Wetland,Grassland,Wetland
2078,NULL,Forest,Water,Water,Water,Wetland,Water,Forest
2079,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
2080,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
2081,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
2082,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
2083,NULL,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
2084,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
2085,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2086,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
2087,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2088,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2089,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Wetland
2090,NULL,Forest,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
2091,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
2092,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2093,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2094,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2095,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
2096,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2097,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Water,Forest
2098,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Wetland
2099,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2100,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,NULL,Wetland
2101,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2102,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
2103,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2104,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Wetland
2105,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2106,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2107,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Water,Forest
2108,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Wetland
2109,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2110,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2111,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2112,NULL,Forest,Forest,NULL,Non_Wetland,Water,Grassland,Wetland
2113,NULL,Forest,Forest,NULL,Non_Wetland,Forest,NULL,Forest
2114,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Wetland
2115,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
2116,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Wetland
2117,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2118,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Wetland
2119,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2120,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
2121,NULL,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
2122,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2123,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2124,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2125,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2126,NULL,Forest,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2127,NULL,Forest,Forest,Non_Water,Non_Wetland,Water,Grassland,Wetland
2128,NULL,Forest,Forest,Non_Water,Non_Wetland,Forest,Grassland,Wetland
2129,NULL,Forest,Forest,Water,Non_Wetland,Grassland,Grassland,Wetland
2130,NULL,Forest,Forest,Water,Non_Wetland,Wetland,Grassland,Wetland
2131,NULL,Forest,Forest,Water,Non_Wetland,Water,Grassland,Wetland
2132,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
2133,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
2134,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
2135,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
2136,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
2137,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2138,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2139,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
2140,Grassland,NULL,NULL,NULL,Non_Wetland,Shrubland,Forest,Forest
2141,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2142,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Wetland
2143,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
2144,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2145,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2146,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
2147,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2148,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2149,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Water
2150,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2151,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2152,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Wetland
2153,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2154,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
2155,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,NULL,Wetland
2156,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2157,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2158,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2159,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2160,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2161,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2162,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Wetland
2163,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2164,Grassland,NULL,NULL,NULL,Non_Wetland,Water,NULL,Wetland
2165,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2166,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Wetland
2167,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2168,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Wetland,Wetland
2169,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Water,Wetland
2170,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Wetland
2171,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Shrubland,Forest
2172,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2173,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Wetland
2174,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2175,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2176,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
2177,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
2178,Grassland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
2179,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2180,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Shrubland,Forest
2181,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2182,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2183,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2184,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2185,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Wetland
2186,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2187,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2188,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2189,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2190,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2191,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Wetland
2192,Grassland,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Wetland
2193,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Wetland
2194,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Grassland
2195,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Grassland,Wetland
2196,Grassland,NULL,NULL,Non_Water,Non_Wetland,Water,Wetland,Wetland
2197,Grassland,NULL,NULL,Non_Water,Non_Wetland,Forest,Grassland,Wetland
2198,Grassland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
2199,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
2200,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Forest
2201,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Wetland
2202,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Wetland
2203,Grassland,NULL,NULL,Water,Non_Wetland,Water,Grassland,Forest
2204,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
2205,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
2206,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
2207,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
2208,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
2209,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
2210,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2211,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2212,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2213,Grassland,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
2214,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2215,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
2216,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2217,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2218,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2219,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
2220,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2221,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2222,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2223,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2224,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2225,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2226,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Wetland
2227,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2228,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2229,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Wetland
2230,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Wetland
2231,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2232,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2233,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2234,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2235,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2236,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2237,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Wetland
2238,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2239,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2240,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2241,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2242,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,NULL,Wetland
2243,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2244,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
2245,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2246,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Wetland
2247,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Grassland
2248,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Forest,Wetland
2249,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Wetland
2250,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2251,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Wetland
2252,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2253,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Wetland
2254,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2255,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
2256,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2257,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
2258,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
2259,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2260,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Wetland
2261,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2262,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2263,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2264,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
2265,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,NULL,Wetland
2266,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2267,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2268,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2269,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
2270,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Water,Wetland
2271,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
2272,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,NULL,Wetland
2273,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
2274,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Wetland
2275,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
2276,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Wetland
2277,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Wetland
2278,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
2279,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
2280,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
2281,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
2282,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Wetland
2283,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,NULL,Wetland
2284,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Grassland,Wetland
2285,Grassland,NULL,Shrubland,Water,Non_Wetland,Wetland,Wetland,Wetland
2286,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Wetland
2287,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Wetland
2288,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
2289,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
2290,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
2291,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
2292,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
2293,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2294,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2295,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2296,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2297,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Wetland
2298,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Wetland
2299,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2300,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2301,Grassland,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2302,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Wetland
2303,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Wetland
2304,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
2305,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
2306,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2307,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Wetland
2308,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2309,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Wetland
2310,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
2311,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
2312,Grassland,NULL,Grassland,Water,Non_Wetland,Wetland,Grassland,Wetland
2313,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
2314,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
2315,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
2316,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
2317,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
2318,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2319,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
2320,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2321,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Forest,Wetland
2322,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2323,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
2324,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2325,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2326,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Wetland
2327,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2328,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
2329,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2330,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2331,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2332,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2333,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2334,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
