Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MET_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MET_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MET_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MET_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MET_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MET_M_R
323,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
326,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
330,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
331,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
333,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
334,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
335,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
336,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
338,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
339,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
341,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
352,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
353,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
354,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
355,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
357,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Forest
358,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Water,Grassland
359,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
360,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
362,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
365,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
367,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
368,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
369,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
370,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Grassland
371,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
372,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
373,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
374,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Bareland,Grassland
375,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
376,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
377,NULL,NULL,Wetland,NULL,Wetland,Grassland,Water,Grassland
378,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
379,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Bareland
380,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
381,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
382,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
383,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
384,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
385,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Forest
386,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
387,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
388,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
389,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
390,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
391,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
392,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
393,NULL,NULL,Wetland,Non_Water,Wetland,Water,Bareland,Grassland
394,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
396,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
397,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
398,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
399,NULL,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
400,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Grassland
401,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Grassland,Forest
402,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
403,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
404,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
405,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
406,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
407,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
408,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
409,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Water
410,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
411,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
412,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
413,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
414,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
415,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
416,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
417,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Water
418,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
419,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
420,NULL,NULL,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Forest
421,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
422,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
423,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
424,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
425,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Wetland,Grassland
426,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
427,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
428,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
429,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
430,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
431,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
432,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
433,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
434,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
435,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
436,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
437,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
438,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
439,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
440,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
441,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,NULL
442,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
443,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
444,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
445,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
446,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
447,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
448,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
449,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
450,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
451,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
452,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Bareland
453,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
454,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
455,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
456,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
457,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
458,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
459,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
460,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
461,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Grassland,Built-up
462,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
463,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
464,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
465,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Water
466,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
467,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
468,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
469,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
470,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
471,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Built-up
472,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
473,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
474,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
475,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
476,NULL,NULL,Water,NULL,Water,Water,Grassland,Water
477,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
478,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Grassland
479,NULL,NULL,Water,Non_Water,Water,Bareland,Grassland,Bareland
480,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
481,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
482,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Water
483,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
484,NULL,NULL,Water,Non_Water,Water,Bareland,Water,Grassland
485,NULL,NULL,Water,Non_Water,Water,Water,Bareland,Grassland
486,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
487,NULL,NULL,Water,Water,Water,Bareland,Grassland,Grassland
488,NULL,NULL,Water,Water,Water,Bareland,Grassland,Bareland
489,NULL,NULL,Water,Water,Water,Bareland,Wetland,Grassland
490,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
491,NULL,NULL,Water,Water,Water,Bareland,Bareland,Cropland
492,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
493,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
494,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
495,NULL,NULL,Water,Water,Water,Bareland,Water,Grassland
496,NULL,NULL,Water,Water,Water,Bareland,Water,Wetland
497,NULL,NULL,Water,Water,Water,Water,Grassland,Grassland
498,NULL,NULL,Water,Water,Water,Water,Grassland,Water
499,NULL,NULL,Water,Water,Water,Water,Bareland,Grassland
500,NULL,NULL,Water,Water,Water,Water,Bareland,Water
501,NULL,NULL,Water,Water,Water,Water,Water,Water
502,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
503,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
506,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
507,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
509,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
510,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
511,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
513,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
514,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
515,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,NULL
516,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
517,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,NULL
519,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
522,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
523,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
525,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
526,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
527,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
528,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
529,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
530,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
531,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
532,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
533,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
534,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
536,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
539,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
540,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
543,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
546,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
547,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
548,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
551,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
552,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Wetland
554,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
555,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
556,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
558,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
559,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
560,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Wetland
562,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
563,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
564,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
565,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
567,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Grassland
568,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Water,Forest
569,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
570,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
571,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
572,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
575,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
577,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
578,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
579,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,NULL
580,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
581,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
582,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
584,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
585,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
586,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
587,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
588,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
589,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
590,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
591,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
592,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
593,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
594,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Wetland
595,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
596,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Water
597,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
598,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
599,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
600,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
602,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
603,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
604,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Grassland
605,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
606,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
607,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
608,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
609,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
610,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
611,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
612,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
613,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
614,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
615,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
616,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
617,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
618,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
619,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
620,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
621,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
622,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
623,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
624,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
625,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
626,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
627,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
628,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
637,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
638,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
639,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
640,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
641,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
642,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
643,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
644,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
645,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
646,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
647,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
648,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
649,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Water
650,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
651,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
652,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
653,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
654,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
655,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
656,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
657,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
658,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
659,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
660,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
661,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
662,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
