Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_24MXS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_24MXS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_24MXS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_24MXS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_24MXS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_24MXS_M_R
6265,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Grassland
6266,Grassland,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Water
6267,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Grassland
6268,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,NULL,Water
6269,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,NULL
6270,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6271,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Water
6272,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Shrubland,Forest
6273,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
6274,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
6275,Grassland,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Forest
6276,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,NULL,Grassland
6277,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Grassland
6278,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Water
6279,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Shrubland,Forest
6280,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
6281,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Cropland
6282,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Wetland
6283,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Water
6284,Grassland,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Bareland
6285,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,NULL,Water
6286,Grassland,NULL,Shrubland,Water,Non_Wetland,Water,Shrubland,Grassland
6287,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest,NULL,Water
6288,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Grassland
6289,Grassland,NULL,Shrubland,Water,Non_Wetland,Forest,Grassland,Water
6290,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
6291,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
6292,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
6293,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
6294,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,NULL
6295,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6296,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
6297,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
6298,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
6299,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Wetland
6300,Grassland,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
6301,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
6302,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6303,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
6304,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6305,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6306,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6307,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6308,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6309,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6310,Grassland,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6311,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
6312,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
6313,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
6314,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Wetland
6315,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
6316,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6317,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6318,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6319,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
6320,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6321,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6322,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6323,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
6324,Grassland,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6325,Grassland,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
6326,Grassland,NULL,Grassland,NULL,Non_Wetland,Water,Shrubland,Grassland
6327,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,NULL
6328,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
6329,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
6330,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
6331,Grassland,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
6332,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
6333,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6334,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
6335,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
6336,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
6337,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,NULL
6338,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6339,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6340,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Water
6341,Grassland,NULL,Grassland,Non_Water,Non_Wetland,NULL,Grassland,Forest
6342,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6343,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6344,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Wetland
6345,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,NULL,Forest
6346,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6347,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6348,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6349,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6350,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6351,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6352,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6353,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6354,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,NULL
6355,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6356,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6357,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6358,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
6359,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6360,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6361,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6362,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6363,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6364,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6365,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,NULL,Grassland
6366,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,NULL
6367,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6368,Grassland,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
6369,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Water
6370,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Grassland
6371,Grassland,NULL,Grassland,Water,Non_Wetland,NULL,Grassland,Water
6372,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,NULL,Forest
6373,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,Shrubland,Forest
6374,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
6375,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Wetland
6376,Grassland,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Water
6377,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
6378,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Cropland
6379,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Wetland
6380,Grassland,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Water
6381,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Shrubland,Water
6382,Grassland,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Wetland
6383,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
6384,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
6385,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
6386,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
6387,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
6388,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
6389,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
6390,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Wetland
6391,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Forest
6392,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,NULL
6393,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
6394,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
6395,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Wetland
6396,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
6397,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
6398,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Water
6399,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
6400,Grassland,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
6401,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
6402,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
6403,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
6404,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Wetland
6405,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Water
6406,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
6407,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
6408,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
6409,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
6410,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
6411,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
6412,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
6413,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
6414,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
6415,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
6416,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
6417,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Water
6418,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
6419,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
6420,Grassland,NULL,Cropland,NULL,Non_Wetland,Shrubland,Water,Grassland
6421,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,NULL
6422,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
6423,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
6424,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Wetland
6425,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
6426,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Water
6427,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
6428,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
6429,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
6430,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
6431,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
6432,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
6433,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
6434,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
6435,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
6436,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
6437,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
6438,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
6439,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Water
6440,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
6441,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
6442,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
6443,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
6444,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
6445,Grassland,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
6446,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
6447,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
6448,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
6449,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
6450,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
6451,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
6452,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
6453,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Water
6454,Grassland,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
6455,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,NULL,NULL
6456,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,NULL
6457,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
6458,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
6459,Grassland,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
6460,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,NULL,Grassland
6461,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Grassland
6462,Grassland,NULL,Cropland,NULL,Non_Wetland,Water,Grassland,Water
6463,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,NULL
6464,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Grassland
6465,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Wetland
6466,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,NULL,Forest
6467,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Shrubland,Forest
6468,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,NULL
6469,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
6470,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Cropland
6471,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Wetland
6472,Grassland,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
6473,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
6474,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,NULL
6475,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Grassland
6476,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Wetland
6477,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Shrubland,Forest
6478,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
6479,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Cropland
6480,Grassland,NULL,Cropland,Non_Water,Non_Wetland,NULL,Grassland,Wetland
6481,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,NULL
6482,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Grassland
6483,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,NULL,Cropland
6484,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,NULL
6485,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
6486,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Cropland
6487,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
6488,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,NULL
6489,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
6490,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Cropland
6491,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Wetland
6492,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Water
6493,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
6494,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,NULL
6495,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
6496,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Cropland
6497,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Water
6498,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Forest
6499,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,NULL
6500,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
6501,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Shrubland,Cropland
6502,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,NULL
6503,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
6504,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Cropland
6505,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
6506,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Water
6507,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
6508,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
6509,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Cropland
6510,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,NULL,Grassland
6511,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Shrubland,Grassland
6512,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Grassland
6513,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Water,Grassland,Water
6514,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,NULL,Grassland
6515,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,NULL
6516,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Grassland
6517,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Cropland
6518,Grassland,NULL,Cropland,Non_Water,Non_Wetland,Forest,Grassland,Wetland
6519,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
6520,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
6521,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Shrubland,Grassland
6522,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Grassland
6523,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Wetland
6524,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Grassland,Water
6525,Grassland,NULL,Cropland,Water,Non_Wetland,NULL,Water,Grassland
6526,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Grassland
6527,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Wetland
6528,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Water
6529,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,NULL,Forest
6530,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Grassland
6531,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Shrubland,Water
6532,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Grassland
6533,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Cropland
6534,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Wetland
6535,Grassland,NULL,Cropland,Water,Non_Wetland,Shrubland,Grassland,Water
6536,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Grassland
6537,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,NULL,Water
6538,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Shrubland,Grassland
6539,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
6540,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Cropland
6541,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Wetland
6542,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Water
6543,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Forest
6544,Grassland,NULL,Cropland,Water,Non_Wetland,Grassland,Water,Grassland
6545,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Grassland
6546,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Bareland
6547,Grassland,NULL,Cropland,Water,Non_Wetland,Water,NULL,Forest
6548,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Grassland
6549,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Wetland
6550,Grassland,NULL,Cropland,Water,Non_Wetland,Water,Grassland,Water
6551,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Grassland
6552,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,NULL,Water
6553,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Wetland
6554,Grassland,NULL,Cropland,Water,Non_Wetland,Forest,Grassland,Water
6555,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
6556,Grassland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
6557,Grassland,NULL,Wetland,NULL,Wetland,NULL,Shrubland,Wetland
6558,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
6559,Grassland,NULL,Wetland,NULL,Wetland,NULL,Grassland,Bareland
6560,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,NULL
6561,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Grassland
6562,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Cropland
6563,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Wetland
6564,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Water
6565,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,NULL,Forest
6566,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,NULL
6567,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Grassland
6568,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Wetland
6569,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Water
6570,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
6571,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Grassland
6572,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Water
6573,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
6574,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,NULL
6575,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Grassland
6576,Grassland,NULL,Wetland,NULL,Wetland,Shrubland,Water,Forest
6577,Grassland,NULL,Wetland,NULL,Wetland,Grassland,NULL,Wetland
6578,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
6579,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Forest
6580,Grassland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
