Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22KDV_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22KDV_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22KDV_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22KDV_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22KDV_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22KDV_M_R
330,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
331,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
332,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
333,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
334,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
335,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
336,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
337,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
338,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
339,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
340,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Bareland
341,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Built-up
342,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Water,Water
343,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
344,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Cropland
345,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
346,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Forest
347,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
348,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
349,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
350,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
351,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
352,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
353,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
354,NULL,NULL,Built-up,NULL,Non_Wetland,Water,NULL,Grassland
355,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
356,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
357,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Built-up
358,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Grassland
359,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Bareland,Built-up
360,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Built-up,Forest
361,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Grassland
362,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Bareland
363,NULL,NULL,Built-up,Non_Water,Non_Wetland,NULL,Water,Built-up
364,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Grassland
365,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,NULL,Built-up
366,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
367,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
368,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
369,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Grassland
370,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Bareland
371,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Water,Built-up
372,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,NULL,Grassland
373,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
374,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Water,Grassland
375,NULL,NULL,Built-up,Non_Water,Non_Wetland,Built-up,Water,Forest
376,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,NULL,Grassland
377,NULL,NULL,Built-up,Non_Water,Non_Wetland,Water,Water,Grassland
378,NULL,NULL,Built-up,Water,Non_Wetland,NULL,Bareland,Built-up
379,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
380,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
381,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Built-up
382,NULL,NULL,Water,NULL,Water,NULL,NULL,Grassland
383,NULL,NULL,Water,NULL,Water,NULL,Bareland,Grassland
384,NULL,NULL,Water,NULL,Water,NULL,Built-up,Cropland
385,NULL,NULL,Water,NULL,Water,NULL,Water,Bareland
386,NULL,NULL,Water,NULL,Water,NULL,Water,Water
387,NULL,NULL,Water,NULL,Water,Bareland,Water,Bareland
388,NULL,NULL,Water,NULL,Water,Water,NULL,Grassland
389,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
390,NULL,NULL,Water,Non_Water,Water,NULL,NULL,Forest
391,NULL,NULL,Water,Non_Water,Water,NULL,Water,Grassland
392,NULL,NULL,Water,Non_Water,Water,NULL,Water,Bareland
393,NULL,NULL,Water,Non_Water,Water,NULL,Water,Forest
394,NULL,NULL,Water,Non_Water,Water,Built-up,NULL,Grassland
395,NULL,NULL,Water,Non_Water,Water,Built-up,Built-up,Grassland
396,NULL,NULL,Water,Non_Water,Water,Water,NULL,Grassland
397,NULL,NULL,Water,Non_Water,Water,Water,Water,Grassland
398,NULL,NULL,Water,Non_Water,Water,Forest,NULL,Grassland
399,NULL,NULL,Water,Water,Water,NULL,Water,Forest
400,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
401,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
402,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
403,NULL,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
404,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
405,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
406,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
407,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
408,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Grassland
409,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
410,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Grassland
411,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Cropland
412,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Built-up,Forest
413,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Built-up
414,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Water,Forest
415,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
416,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
417,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
418,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
419,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
420,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
421,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
422,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
423,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
424,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
425,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
426,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
427,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
428,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
429,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
430,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
431,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
432,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
433,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
434,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
435,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Built-up
436,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
437,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
438,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
439,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
440,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
441,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
442,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,NULL,Grassland
443,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
444,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Cropland
445,NULL,NULL,Forest,NULL,Non_Wetland,Water,NULL,Grassland
446,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Grassland
447,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Cropland
448,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
449,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
450,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
451,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
452,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
453,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
454,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
455,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Built-up
456,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
457,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
458,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Grassland
459,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Wetland
460,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Grassland
461,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Bareland,Built-up
462,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Water,Grassland
463,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,NULL
464,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Grassland
465,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,NULL,Wetland
466,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
467,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
468,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,NULL,Grassland
469,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
470,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
471,NULL,NULL,Forest,Non_Water,Non_Wetland,Built-up,Water,Grassland
472,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Grassland
473,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,NULL,Forest
474,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,NULL,Grassland
475,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Wetland,Water
476,NULL,NULL,Forest,Water,Non_Wetland,Wetland,NULL,Wetland
477,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Built-up
478,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Built-up
479,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
480,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
481,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
482,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
483,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
484,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Water
485,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
486,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
487,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Cropland
488,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
489,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
490,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Grassland
491,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Cropland
492,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Built-up
493,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
494,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Grassland
495,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Cropland
496,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Bareland
497,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Built-up,Forest
498,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Water
499,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Water,Forest
500,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Grassland
501,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,Forest,Forest
502,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
503,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Built-up
504,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
505,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
506,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
507,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
508,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
509,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
510,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
511,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Built-up,Forest
512,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
513,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
514,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,NULL
515,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
516,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Cropland
517,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
518,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
519,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
520,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
521,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Bareland
522,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
523,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Cropland
524,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
525,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Cropland
526,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
527,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Cropland
528,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Built-up
529,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Forest
530,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Bareland,Forest
531,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
532,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Cropland
533,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Built-up
534,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Built-up,Forest
535,NULL,Cropland,NULL,NULL,Non_Wetland,Water,NULL,Bareland
536,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Grassland
537,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Cropland
538,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,NULL,Forest
539,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
540,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
541,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Grassland
542,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Built-up,Forest
543,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
544,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Cropland
545,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
546,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
547,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
548,NULL,Cropland,NULL,Non_Water,Non_Wetland,NULL,Water,Grassland
549,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,NULL,Grassland
550,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,NULL,Grassland
551,NULL,Cropland,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
552,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,NULL,Grassland
553,NULL,Cropland,NULL,Non_Water,Non_Wetland,Water,Water,Forest
554,NULL,Cropland,NULL,Water,Non_Wetland,Cropland,NULL,Grassland
555,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
556,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
557,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
558,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
559,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
560,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
561,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
562,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
563,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
564,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
565,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
566,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Built-up
567,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
568,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
569,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Cropland
570,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Built-up
571,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Built-up,Forest
572,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
573,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
574,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
575,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
576,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
577,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
578,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
579,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
580,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
581,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
582,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
583,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
584,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
585,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
597,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
598,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
599,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
600,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
601,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
602,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Cropland
603,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
604,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
605,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
606,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Cropland
607,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
608,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
609,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
610,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
611,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
612,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
613,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
614,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
615,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
616,NULL,Cropland,Shrubland,NULL,Non_Wetland,Water,NULL,Grassland
617,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Grassland
618,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Cropland
619,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
620,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
621,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
622,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
623,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
624,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Cropland
625,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
626,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
627,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
628,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Grassland
629,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Grassland
630,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,NULL,Water,Bareland
631,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
632,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
633,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Water,NULL,Grassland
634,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
635,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
636,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Cropland
637,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
638,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
639,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
640,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
641,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Built-up
642,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
643,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Grassland
644,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Built-up,Forest
645,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Forest,Grassland
646,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
647,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
648,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
649,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
650,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
651,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
652,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
653,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
654,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
655,NULL,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
656,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
657,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
658,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
659,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
660,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
661,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Grassland
662,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
663,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
