Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MCB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MCB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MCB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MCB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MCB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MCB_M_R
2304,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2305,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2306,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2307,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2308,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2309,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2310,NULL,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2311,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2312,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2313,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2314,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2315,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2316,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2317,NULL,Forest,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2318,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2319,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2320,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2321,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2322,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2323,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2324,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2325,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2326,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2327,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2328,NULL,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2329,NULL,Forest,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2330,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2331,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2332,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2333,NULL,Forest,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2334,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
2335,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
2336,NULL,Forest,Grassland,NULL,Non_Wetland,NULL,Bareland,Forest
2337,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2338,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2339,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2340,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2341,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
2342,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2343,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
2344,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2345,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
2346,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
2347,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2348,NULL,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2349,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2350,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
2351,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2352,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
2353,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2354,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Bareland,Forest
2355,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
2356,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Built-up
2357,NULL,Forest,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
2358,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2359,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2360,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2361,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2362,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2363,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
2364,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2365,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2366,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
2367,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
2368,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
2369,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Water,Built-up
2370,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2371,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
2372,NULL,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
2373,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2374,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
2375,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2376,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
2377,NULL,Forest,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2378,NULL,Forest,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
2379,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
2380,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2381,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
2382,NULL,Forest,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
2383,NULL,Forest,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2384,NULL,Forest,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
2385,NULL,Forest,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
2386,NULL,Forest,Wetland,NULL,Wetland,NULL,Grassland,Grassland
2387,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Grassland
2388,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Wetland
2389,NULL,Forest,Wetland,NULL,Wetland,NULL,Wetland,Forest
2390,NULL,Forest,Wetland,NULL,Wetland,Grassland,NULL,Grassland
2391,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2392,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Wetland
2393,NULL,Forest,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2394,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2395,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
2396,NULL,Forest,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2397,NULL,Forest,Wetland,NULL,Wetland,Grassland,Forest,Forest
2398,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
2399,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Wetland
2400,NULL,Forest,Wetland,NULL,Wetland,Wetland,Grassland,Forest
2401,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
2402,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
2403,NULL,Forest,Wetland,NULL,Wetland,Wetland,Wetland,Forest
2404,NULL,Forest,Wetland,NULL,Wetland,Wetland,Water,Grassland
2405,NULL,Forest,Wetland,NULL,Wetland,Bareland,Grassland,Forest
2406,NULL,Forest,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
2407,NULL,Forest,Wetland,NULL,Wetland,Built-up,Grassland,Grassland
2408,NULL,Forest,Wetland,NULL,Wetland,Forest,Grassland,Forest
2409,NULL,Forest,Wetland,Non_Water,Wetland,Grassland,Water,Water
2410,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
2411,NULL,Forest,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
2412,NULL,Forest,Wetland,Water,Wetland,Grassland,Bareland,Forest
2413,NULL,Forest,Wetland,Water,Wetland,Bareland,NULL,Grassland
2414,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
2415,NULL,Forest,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
2416,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2417,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2418,NULL,Forest,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
2419,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
2420,NULL,Forest,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
2421,NULL,Forest,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2422,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2423,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
2424,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
2425,NULL,Forest,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
2426,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2427,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
2428,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
2429,NULL,Forest,Built-up,NULL,Non_Wetland,Bareland,Forest,Forest
2430,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2431,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
2432,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
2433,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
2434,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
2435,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Built-up
2436,NULL,Forest,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
2437,NULL,Forest,Water,NULL,Water,Grassland,Water,Forest
2438,NULL,Forest,Water,NULL,Water,Bareland,Grassland,Grassland
2439,NULL,Forest,Water,NULL,Water,Bareland,Wetland,Grassland
2440,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
2441,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
2442,NULL,Forest,Forest,NULL,Non_Wetland,NULL,Forest,Forest
2443,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2444,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2445,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2446,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
2447,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2448,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
2449,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2450,NULL,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2451,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
2452,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
2453,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
2454,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
2455,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
2456,NULL,Forest,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
2457,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2458,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2459,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
2460,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
2461,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
2462,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Water,Forest
2463,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2464,NULL,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2465,NULL,Forest,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
2466,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2467,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2468,NULL,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2469,NULL,Forest,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
2470,NULL,Forest,Forest,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2471,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Grassland
2472,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
2473,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Grassland
2474,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
2475,Grassland,NULL,NULL,NULL,Non_Wetland,NULL,Forest,Forest
2476,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2477,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2478,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Wetland
2479,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2480,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2481,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2482,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2483,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Wetland
2484,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
2485,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2486,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Built-up
2487,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2488,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2489,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
2490,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Water,Forest
2491,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2492,Grassland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2493,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2494,Grassland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2495,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
2496,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Wetland
2497,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Bareland
2498,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Built-up
2499,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Water
2500,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
2501,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
2502,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Wetland,Wetland
2503,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Grassland
2504,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Bareland,Forest
2505,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
2506,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Water,Forest
2507,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Grassland
2508,Grassland,NULL,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
2509,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2510,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2511,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2512,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2513,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2514,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
2515,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2516,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2517,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2518,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2519,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
2520,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2521,Grassland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2522,Grassland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2523,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2524,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Bareland
2525,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Forest
2526,Grassland,NULL,NULL,NULL,Non_Wetland,Water,Forest,Grassland
2527,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2528,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2529,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Grassland
2530,Grassland,NULL,NULL,NULL,Non_Wetland,Forest,Forest,Forest
2531,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2532,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2533,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
2534,Grassland,NULL,NULL,Non_Water,Non_Wetland,Grassland,Forest,Grassland
2535,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
2536,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Wetland
2537,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Grassland,Forest
2538,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Grassland
2539,Grassland,NULL,NULL,Non_Water,Non_Wetland,Wetland,Forest,Forest
2540,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
2541,Grassland,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
2542,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
2543,Grassland,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
2544,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Grassland,Grassland
2545,Grassland,NULL,NULL,Water,Non_Wetland,Wetland,Water,Grassland
2546,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
2547,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
2548,Grassland,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
2549,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
2550,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
2551,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2552,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
2553,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
2554,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2555,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2556,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2557,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
2558,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2559,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2560,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
2561,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2562,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
2563,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
2564,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
2565,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
2566,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2567,Grassland,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
2568,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2569,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2570,Grassland,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
2571,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
2572,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
2573,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Wetland
2574,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Bareland
2575,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Built-up
2576,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
2577,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
2578,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
2579,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Built-up
2580,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
2581,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
2582,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Built-up
2583,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
2584,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Built-up,Forest
2585,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
2586,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Forest
2587,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
2588,Grassland,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
2589,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
2590,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
2591,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2592,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2593,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2594,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2595,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
2596,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
2597,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2598,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2599,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
2600,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
2601,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
2602,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
2603,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
2604,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
2605,Grassland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
2606,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
2607,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
2608,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
2609,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
2610,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2611,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
2612,Grassland,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
2613,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
2614,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
2615,Grassland,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
2616,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
2617,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
2618,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Grassland
2619,Grassland,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
2620,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
2621,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2622,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Wetland
2623,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
2624,Grassland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
