Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MZQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MZQ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MZQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MZQ_M_R
1435,Forest,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1436,Forest,Water,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1437,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Water
1438,Forest,Water,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1439,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Water
1440,Forest,Water,NULL,NULL,Non_Wetland,NULL,Water,Forest
1441,Forest,Water,NULL,NULL,Non_Wetland,NULL,Forest,Forest
1442,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1443,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1444,Forest,Water,NULL,NULL,Non_Wetland,Grassland,Water,Forest
1445,Forest,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Water
1446,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1447,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1448,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Water,Grassland
1449,Forest,Water,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1450,Forest,Water,NULL,NULL,Non_Wetland,Water,Grassland,Forest
1451,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Grassland
1452,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Bareland
1453,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
1454,Forest,Water,NULL,NULL,Non_Wetland,Water,Wetland,Forest
1455,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Grassland
1456,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Water
1457,Forest,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1458,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Water
1459,Forest,Water,NULL,NULL,Non_Wetland,Water,Forest,Forest
1460,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Water
1461,Forest,Water,NULL,NULL,Non_Wetland,Forest,Wetland,Forest
1462,Forest,Water,NULL,NULL,Non_Wetland,Forest,Water,Forest
1463,Forest,Water,NULL,NULL,Non_Wetland,Forest,Forest,Forest
1464,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Water
1465,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Wetland,Forest
1466,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Water
1467,Forest,Water,NULL,Non_Water,Non_Wetland,NULL,Water,Forest
1468,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1469,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland,Forest,Forest
1470,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1471,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Wetland,Water
1472,Forest,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Grassland
1473,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Water
1474,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Wetland,Forest
1475,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
1476,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Bareland
1477,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Water
1478,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Water,Forest
1479,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Water
1480,Forest,Water,NULL,Non_Water,Non_Wetland,Water,Forest,Forest
1481,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Water
1482,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Wetland,Forest
1483,Forest,Water,NULL,Non_Water,Non_Wetland,Forest,Water,Forest
1484,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Water
1485,Forest,Water,NULL,Water,Non_Wetland,NULL,Wetland,Forest
1486,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Water
1487,Forest,Water,NULL,Water,Non_Wetland,NULL,Water,Forest
1488,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Grassland
1489,Forest,Water,NULL,Water,Non_Wetland,Grassland,Wetland,Forest
1490,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Grassland
1491,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Water
1492,Forest,Water,NULL,Water,Non_Wetland,Wetland,Wetland,Forest
1493,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1494,Forest,Water,NULL,Water,Non_Wetland,Wetland,Water,Water
1495,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Grassland
1496,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Water
1497,Forest,Water,NULL,Water,Non_Wetland,Water,Wetland,Forest
1498,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Grassland
1499,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1500,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Water
1501,Forest,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1502,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Water
1503,Forest,Water,NULL,Water,Non_Wetland,Water,Forest,Forest
1504,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Water
1505,Forest,Water,NULL,Water,Non_Wetland,Forest,Wetland,Forest
1506,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Water
1507,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
1508,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Water
1509,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
1510,Forest,Water,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
1511,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
1512,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
1513,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1514,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1515,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
1516,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1517,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
1518,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
1519,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1520,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
1521,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Water
1522,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Wetland,Forest
1523,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Water
1524,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Water,Forest
1525,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Water
1526,Forest,Water,Shrubland,NULL,Non_Wetland,Water,Forest,Forest
1527,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Wetland,Water
1528,Forest,Water,Shrubland,NULL,Non_Wetland,Forest,Water,Forest
1529,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Water
1530,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1531,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL,Forest,Forest
1532,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1533,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Forest
1534,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Forest
1535,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Grassland
1536,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Water
1537,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Wetland,Forest
1538,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Water
1539,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Water,Forest
1540,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Water
1541,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water,Forest,Forest
1542,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest,Wetland,Water
1543,Forest,Water,Shrubland,Water,Non_Wetland,NULL,Wetland,Forest
1544,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Wetland,Water
1545,Forest,Water,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
1546,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,NULL,Water
1547,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Wetland,Forest
1548,Forest,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1549,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Grassland
1550,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Water
1551,Forest,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Forest
1552,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Grassland
1553,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Bareland
1554,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Water
1555,Forest,Water,Shrubland,Water,Non_Wetland,Water,Water,Forest
1556,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Water
1557,Forest,Water,Shrubland,Water,Non_Wetland,Water,Forest,Forest
1558,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Water
1559,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
1560,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Water
1561,Forest,Water,Grassland,NULL,Non_Wetland,NULL,Water,Forest
1562,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1563,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
1564,Forest,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1565,Forest,Water,Grassland,NULL,Non_Wetland,Wetland,NULL,Forest
1566,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Water
1567,Forest,Water,Grassland,NULL,Non_Wetland,Water,Wetland,Forest
1568,Forest,Water,Grassland,NULL,Non_Wetland,Water,Water,Forest
1569,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1570,Forest,Water,Grassland,Water,Non_Wetland,Grassland,Water,Forest
1571,Forest,Water,Grassland,Water,Non_Wetland,Wetland,NULL,Water
1572,Forest,Water,Grassland,Water,Non_Wetland,Water,NULL,Water
1573,Forest,Water,Grassland,Water,Non_Wetland,Water,Water,Water
1574,Forest,Water,Wetland,NULL,Wetland,NULL,Grassland,Forest
1575,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1576,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1577,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Water
1578,Forest,Water,Wetland,NULL,Wetland,NULL,Wetland,Forest
1579,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Grassland
1580,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Water
1581,Forest,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1582,Forest,Water,Wetland,NULL,Wetland,NULL,Forest,Forest
1583,Forest,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1584,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1585,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Bareland
1586,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Water
1587,Forest,Water,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1588,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Grassland
1589,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Water
1590,Forest,Water,Wetland,NULL,Wetland,Grassland,Water,Forest
1591,Forest,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1592,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1593,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Water
1594,Forest,Water,Wetland,NULL,Wetland,Wetland,Wetland,Forest
1595,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Grassland
1596,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1597,Forest,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1598,Forest,Water,Wetland,NULL,Wetland,Wetland,Forest,Forest
1599,Forest,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1600,Forest,Water,Wetland,NULL,Wetland,Bareland,Water,Water
1601,Forest,Water,Wetland,NULL,Wetland,Water,Grassland,Forest
1602,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
1603,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Water
1604,Forest,Water,Wetland,NULL,Wetland,Water,Wetland,Forest
1605,Forest,Water,Wetland,NULL,Wetland,Water,Water,Grassland
1606,Forest,Water,Wetland,NULL,Wetland,Water,Water,Water
1607,Forest,Water,Wetland,NULL,Wetland,Water,Water,Forest
1608,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Water
1609,Forest,Water,Wetland,NULL,Wetland,Water,Forest,Forest
1610,Forest,Water,Wetland,NULL,Wetland,Forest,Grassland,Forest
1611,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Water
1612,Forest,Water,Wetland,NULL,Wetland,Forest,Wetland,Forest
1613,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Grassland
1614,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Water
1615,Forest,Water,Wetland,NULL,Wetland,Forest,Water,Forest
1616,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Water
1617,Forest,Water,Wetland,NULL,Wetland,Forest,Forest,Forest
1618,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Grassland
1619,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Water
1620,Forest,Water,Wetland,Non_Water,Wetland,NULL,Wetland,Forest
1621,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
1622,Forest,Water,Wetland,Non_Water,Wetland,NULL,Water,Forest
1623,Forest,Water,Wetland,Non_Water,Wetland,NULL,Forest,Water
1624,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
1625,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1626,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
1627,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
1628,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Water
1629,Forest,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
1630,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1631,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
1632,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
1633,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
1634,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1635,Forest,Water,Wetland,Non_Water,Wetland,Wetland,Water,Forest
1636,Forest,Water,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
1637,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
1638,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
1639,Forest,Water,Wetland,Non_Water,Wetland,Water,Wetland,Forest
1640,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Grassland
1641,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Water
1642,Forest,Water,Wetland,Non_Water,Wetland,Water,Water,Forest
1643,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Water
1644,Forest,Water,Wetland,Non_Water,Wetland,Water,Forest,Forest
1645,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Water
1646,Forest,Water,Wetland,Non_Water,Wetland,Forest,Wetland,Forest
1647,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Water
1648,Forest,Water,Wetland,Non_Water,Wetland,Forest,Water,Forest
1649,Forest,Water,Wetland,Non_Water,Wetland,Forest,Forest,Forest
1650,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Grassland
1651,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Water
1652,Forest,Water,Wetland,Water,Wetland,NULL,Wetland,Forest
1653,Forest,Water,Wetland,Water,Wetland,NULL,Water,Grassland
1654,Forest,Water,Wetland,Water,Wetland,NULL,Water,Wetland
1655,Forest,Water,Wetland,Water,Wetland,NULL,Water,Water
1656,Forest,Water,Wetland,Water,Wetland,NULL,Water,Forest
1657,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1658,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Water
1659,Forest,Water,Wetland,Water,Wetland,Grassland,Wetland,Forest
1660,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1661,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Water
1662,Forest,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1663,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Water
1664,Forest,Water,Wetland,Water,Wetland,Wetland,NULL,Forest
1665,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1666,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Wetland
1667,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Water
1668,Forest,Water,Wetland,Water,Wetland,Wetland,Wetland,Forest
1669,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1670,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Wetland
1671,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Water
1672,Forest,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1673,Forest,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1674,Forest,Water,Wetland,Water,Wetland,Water,NULL,Forest
1675,Forest,Water,Wetland,Water,Wetland,Water,Grassland,Forest
1676,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Grassland
1677,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1678,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Bareland
1679,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Water
1680,Forest,Water,Wetland,Water,Wetland,Water,Wetland,Forest
1681,Forest,Water,Wetland,Water,Wetland,Water,Water,Grassland
1682,Forest,Water,Wetland,Water,Wetland,Water,Water,Wetland
1683,Forest,Water,Wetland,Water,Wetland,Water,Water,Water
1684,Forest,Water,Wetland,Water,Wetland,Water,Water,Forest
1685,Forest,Water,Wetland,Water,Wetland,Water,Forest,Water
1686,Forest,Water,Wetland,Water,Wetland,Water,Forest,Forest
1687,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Water
1688,Forest,Water,Wetland,Water,Wetland,Forest,Wetland,Forest
1689,Forest,Water,Wetland,Water,Wetland,Forest,Water,Water
1690,Forest,Water,Wetland,Water,Wetland,Forest,Water,Forest
1691,Forest,Water,Wetland,Water,Wetland,Forest,Forest,Forest
1692,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Water
1693,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
1694,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Water
1695,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Water,Forest
1696,Forest,Water,Bareland,NULL,Non_Wetland,NULL,Forest,Forest
1697,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1698,Forest,Water,Bareland,NULL,Non_Wetland,Grassland,Water,Forest
1699,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Water
1700,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1701,Forest,Water,Bareland,NULL,Non_Wetland,Wetland,Water,Forest
1702,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Water
1703,Forest,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
1704,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Water
1705,Forest,Water,Bareland,NULL,Non_Wetland,Water,Water,Forest
1706,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Water
1707,Forest,Water,Bareland,NULL,Non_Wetland,Water,Forest,Forest
1708,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Wetland,Forest
1709,Forest,Water,Bareland,NULL,Non_Wetland,Forest,Water,Forest
1710,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Water
1711,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Wetland,Forest
1712,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL,Water,Forest
1713,Forest,Water,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1714,Forest,Water,Bareland,Non_Water,Non_Wetland,Wetland,Water,Water
1715,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Water
1716,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Wetland,Forest
1717,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Grassland
1718,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Water
1719,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Water,Forest
1720,Forest,Water,Bareland,Non_Water,Non_Wetland,Water,Forest,Water
1721,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest,Water,Forest
1722,Forest,Water,Bareland,Water,Non_Wetland,NULL,Wetland,Forest
1723,Forest,Water,Bareland,Water,Non_Wetland,NULL,Water,Forest
1724,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Water
1725,Forest,Water,Bareland,Water,Non_Wetland,Water,Wetland,Forest
1726,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Water
1727,Forest,Water,Bareland,Water,Non_Wetland,Water,Water,Forest
1728,Forest,Water,Bareland,Water,Non_Wetland,Water,Forest,Forest
1729,Forest,Water,Bareland,Water,Non_Wetland,Forest,Wetland,Forest
1730,Forest,Water,Bareland,Water,Non_Wetland,Forest,Water,Forest
1731,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Water
1732,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Wetland,Forest
1733,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Water
1734,Forest,Water,Built-up,NULL,Non_Wetland,NULL,Water,Forest
1735,Forest,Water,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1736,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Water
1737,Forest,Water,Built-up,NULL,Non_Wetland,Water,Wetland,Forest
1738,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Water
1739,Forest,Water,Built-up,NULL,Non_Wetland,Water,Water,Forest
1740,Forest,Water,Built-up,NULL,Non_Wetland,Water,Forest,Forest
1741,Forest,Water,Built-up,NULL,Non_Wetland,Forest,Water,Forest
1742,Forest,Water,Built-up,Non_Water,Non_Wetland,NULL,Wetland,Forest
1743,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Wetland,Forest
1744,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Water
1745,Forest,Water,Built-up,Non_Water,Non_Wetland,Water,Water,Forest
1746,Forest,Water,Built-up,Water,Non_Wetland,NULL,Wetland,Water
1747,Forest,Water,Built-up,Water,Non_Wetland,Water,Wetland,Water
1748,Forest,Water,Water,NULL,Water,NULL,Wetland,Water
1749,Forest,Water,Water,NULL,Water,NULL,Wetland,Forest
1750,Forest,Water,Water,NULL,Water,NULL,Water,Water
1751,Forest,Water,Water,NULL,Water,NULL,Water,Forest
1752,Forest,Water,Water,NULL,Water,NULL,Forest,Forest
1753,Forest,Water,Water,NULL,Water,Grassland,Wetland,Forest
1754,Forest,Water,Water,NULL,Water,Grassland,Water,Forest
1755,Forest,Water,Water,NULL,Water,Wetland,Water,Forest
1756,Forest,Water,Water,NULL,Water,Water,Wetland,Water
1757,Forest,Water,Water,NULL,Water,Water,Wetland,Forest
1758,Forest,Water,Water,NULL,Water,Water,Water,Water
1759,Forest,Water,Water,NULL,Water,Water,Water,Forest
1760,Forest,Water,Water,NULL,Water,Water,Forest,Water
1761,Forest,Water,Water,NULL,Water,Water,Forest,Forest
1762,Forest,Water,Water,NULL,Water,Forest,Wetland,Water
1763,Forest,Water,Water,NULL,Water,Forest,Wetland,Forest
1764,Forest,Water,Water,NULL,Water,Forest,Water,Water
1765,Forest,Water,Water,NULL,Water,Forest,Water,Forest
1766,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Water
1767,Forest,Water,Water,Non_Water,Water,NULL,Wetland,Forest
1768,Forest,Water,Water,Non_Water,Water,NULL,Water,Water
1769,Forest,Water,Water,Non_Water,Water,NULL,Water,Forest
1770,Forest,Water,Water,Non_Water,Water,NULL,Forest,Forest
1771,Forest,Water,Water,Non_Water,Water,Grassland,Wetland,Forest
1772,Forest,Water,Water,Non_Water,Water,Grassland,Water,Forest
1773,Forest,Water,Water,Non_Water,Water,Wetland,Water,Grassland
1774,Forest,Water,Water,Non_Water,Water,Wetland,Water,Water
1775,Forest,Water,Water,Non_Water,Water,Wetland,Water,Forest
1776,Forest,Water,Water,Non_Water,Water,Water,Wetland,Water
1777,Forest,Water,Water,Non_Water,Water,Water,Wetland,Forest
1778,Forest,Water,Water,Non_Water,Water,Water,Water,Water
1779,Forest,Water,Water,Non_Water,Water,Water,Water,Forest
1780,Forest,Water,Water,Non_Water,Water,Forest,Wetland,Forest
1781,Forest,Water,Water,Non_Water,Water,Forest,Water,Forest
1782,Forest,Water,Water,Water,Water,NULL,Wetland,Water
1783,Forest,Water,Water,Water,Water,NULL,Wetland,Forest
1784,Forest,Water,Water,Water,Water,NULL,Water,Wetland
1785,Forest,Water,Water,Water,Water,NULL,Water,Water
1786,Forest,Water,Water,Water,Water,NULL,Water,Forest
1787,Forest,Water,Water,Water,Water,NULL,Forest,Water
1788,Forest,Water,Water,Water,Water,Grassland,Wetland,Grassland
1789,Forest,Water,Water,Water,Water,Grassland,Wetland,Forest
1790,Forest,Water,Water,Water,Water,Grassland,Water,Forest
1791,Forest,Water,Water,Water,Water,Wetland,Wetland,Forest
1792,Forest,Water,Water,Water,Water,Wetland,Water,Forest
1793,Forest,Water,Water,Water,Water,Water,Wetland,Grassland
1794,Forest,Water,Water,Water,Water,Water,Wetland,Water
1795,Forest,Water,Water,Water,Water,Water,Wetland,Forest
1796,Forest,Water,Water,Water,Water,Water,Water,Grassland
1797,Forest,Water,Water,Water,Water,Water,Water,Wetland
1798,Forest,Water,Water,Water,Water,Water,Water,Water
1799,Forest,Water,Water,Water,Water,Water,Water,Forest
1800,Forest,Water,Water,Water,Water,Water,Forest,Water
1801,Forest,Water,Water,Water,Water,Water,Forest,Forest
1802,Forest,Water,Water,Water,Water,Forest,Wetland,Water
1803,Forest,Water,Water,Water,Water,Forest,Wetland,Forest
