Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MGT_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MGT_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MGT_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MGT_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MGT_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MGT_M_R
322,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Wetland,Grassland
323,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
324,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Forest
325,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
326,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
327,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
328,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
329,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
330,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
331,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Forest,Grassland
332,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Grassland
333,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Cropland
334,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Wetland
335,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Bareland
336,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Built-up
337,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Water
338,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Grassland,Forest
339,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Wetland,Grassland
340,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,NULL
341,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Grassland
342,NULL,NULL,Shrubland,NULL,Non_Wetland,Water,Bareland,Forest
343,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Grassland
344,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Shrubland,Forest
345,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,NULL
346,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
347,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
348,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Wetland,Forest
349,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Grassland
350,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Bareland,Forest
351,NULL,NULL,Shrubland,NULL,Non_Wetland,Forest,Forest,Forest
352,NULL,NULL,Shrubland,Non_Water,Non_Wetland,NULL,Grassland,Grassland
353,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Grassland
354,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
355,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
356,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,NULL
357,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
358,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
359,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
360,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
361,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
362,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,NULL
363,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
364,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
365,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
366,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Water
367,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
368,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
369,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
370,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
371,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
372,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Bareland
373,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Water
374,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
375,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
376,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
377,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
378,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Grassland
379,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Bareland
380,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Bareland,Water,Water
381,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Shrubland,Grassland
382,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
383,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Grassland,Grassland
384,NULL,NULL,Shrubland,Non_Water,Non_Wetland,Water,Water,Grassland
385,NULL,NULL,Shrubland,Water,Non_Wetland,NULL,Grassland,Built-up
386,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Grassland
387,NULL,NULL,Shrubland,Water,Non_Wetland,Shrubland,Grassland,Water
388,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Grassland,Forest
390,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Wetland,Grassland
391,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Grassland
392,NULL,NULL,Shrubland,Water,Non_Wetland,Grassland,Water,Forest
393,NULL,NULL,Shrubland,Water,Non_Wetland,Cropland,Grassland,Grassland
394,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
396,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Water
397,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Grassland,Forest
398,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Wetland,Grassland
399,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
400,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Grassland
401,NULL,NULL,Shrubland,Water,Non_Wetland,Bareland,Water,Water
402,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Grassland,Grassland
403,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Grassland
404,NULL,NULL,Shrubland,Water,Non_Wetland,Water,Water,Water
405,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
406,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
407,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
408,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Shrubland,Forest
409,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,NULL
410,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
411,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Cropland
412,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Grassland,Forest
413,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
414,NULL,NULL,Grassland,NULL,Non_Wetland,NULL,Forest,Forest
415,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
416,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
417,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
418,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
419,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
420,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
421,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
422,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
423,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
424,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
425,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
426,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
427,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Wetland,Forest
428,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
429,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
430,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
431,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
432,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
433,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
434,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Grassland
435,NULL,NULL,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
436,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,NULL
437,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
438,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
439,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
440,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
441,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
442,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
443,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
444,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
445,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
446,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Wetland
447,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
448,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Built-up
449,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
450,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,NULL
451,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
452,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Built-up
453,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Wetland,Forest
454,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,NULL
455,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
456,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
457,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
458,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Built-up
459,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
460,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
461,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
462,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
463,NULL,NULL,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
464,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
465,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
466,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
467,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,NULL
468,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
469,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
470,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Bareland
471,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
472,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Wetland,Grassland
473,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Bareland,Forest
474,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Bareland
475,NULL,NULL,Grassland,NULL,Non_Wetland,Cropland,Forest,Forest
476,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,NULL,Grassland
477,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
478,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Shrubland,Forest
479,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Grassland
480,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Wetland
481,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
482,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
483,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Grassland
484,NULL,NULL,Grassland,NULL,Non_Wetland,Wetland,Forest,Forest
485,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
486,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
487,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
488,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
489,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
490,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
491,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
492,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
493,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
494,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
495,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
496,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
497,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
498,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
499,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
500,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
501,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
502,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
503,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Built-up
504,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
505,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
506,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Water,Forest
507,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
508,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Built-up
509,NULL,NULL,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
510,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Grassland
511,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,NULL,Forest
512,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
513,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
514,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
515,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
516,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
517,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
518,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Wetland,Grassland
519,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
520,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Built-up
521,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Bareland,Forest
522,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
523,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
524,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
525,NULL,NULL,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
526,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,NULL
527,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Grassland
528,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Bareland
529,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Grassland,Forest
530,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Water,Forest
531,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Grassland
532,NULL,NULL,Grassland,NULL,Non_Wetland,Water,Forest,Forest
533,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,NULL,Forest
534,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Shrubland,Forest
535,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,NULL
536,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Grassland
537,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
538,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
539,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
540,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Grassland
541,NULL,NULL,Grassland,NULL,Non_Wetland,Forest,Forest,Forest
542,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Grassland,Grassland
543,NULL,NULL,Grassland,Non_Water,Non_Wetland,Shrubland,Wetland,Grassland
544,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,NULL,Grassland
545,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
546,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
547,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
548,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
549,NULL,NULL,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Grassland
550,NULL,NULL,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
551,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,NULL,Grassland
552,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
553,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Grassland,Water
554,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
555,NULL,NULL,Grassland,Non_Water,Non_Wetland,Bareland,Water,Grassland
556,NULL,NULL,Grassland,Non_Water,Non_Wetland,Water,Grassland,Grassland
557,NULL,NULL,Grassland,Non_Water,Non_Wetland,Forest,Grassland,Forest
558,NULL,NULL,Grassland,Water,Non_Wetland,Shrubland,Grassland,Grassland
559,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Grassland
560,NULL,NULL,Grassland,Water,Non_Wetland,Grassland,Grassland,Forest
561,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Grassland
562,NULL,NULL,Grassland,Water,Non_Wetland,Bareland,Grassland,Forest
563,NULL,NULL,Grassland,Water,Non_Wetland,Water,Grassland,Grassland
564,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
565,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
566,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
567,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
568,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
569,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Built-up
570,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Grassland,Forest
571,NULL,NULL,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
572,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
573,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
574,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
575,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
576,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
577,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
578,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
579,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
580,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
581,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
582,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
583,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
584,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
585,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
586,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
587,NULL,NULL,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
588,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
589,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
590,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Bareland
591,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
592,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
593,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
594,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
595,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
596,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
597,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
598,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
599,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Wetland
600,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Bareland
601,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
602,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
603,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
604,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
605,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Bareland
606,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
607,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
608,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
609,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Built-up
610,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Built-up,Forest
611,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Water,Grassland
612,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
613,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
614,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
615,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
616,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,NULL
617,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
618,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
619,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
620,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
621,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
622,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
623,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Built-up
624,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
625,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
626,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
627,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
628,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
629,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
630,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
631,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
632,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
633,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
634,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
635,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
636,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
637,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
638,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
639,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
640,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
641,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
642,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Bareland
643,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Built-up
644,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
645,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
646,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
647,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
648,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
