Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LVJ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LVJ_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LVJ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LVJ_M_R
322,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Bareland
323,NULL,NULL,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
324,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
327,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Built-up
328,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
329,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
330,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
331,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
332,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Built-up
333,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
334,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
335,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Bareland,Bareland
336,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Bareland
337,NULL,NULL,Cropland,NULL,Non_Wetland,Cropland,Forest,Forest
338,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,NULL,Grassland
339,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Grassland
340,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Grassland,Forest
341,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Bareland,Grassland
342,NULL,NULL,Cropland,NULL,Non_Wetland,Wetland,Forest,Grassland
343,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
344,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
345,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
346,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
347,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
348,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
349,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
350,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
351,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
352,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
353,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Grassland
354,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Wetland,Forest
355,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
356,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
357,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
358,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
359,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
360,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
361,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Built-up
362,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
363,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
364,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
365,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
366,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
367,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
368,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
369,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
370,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
371,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
372,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Forest,Forest
373,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
374,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
375,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
376,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
377,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
378,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
379,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Grassland,Grassland
380,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
381,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Grassland
382,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Water,Bareland
383,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
384,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
385,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
386,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
387,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
388,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
389,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Water
390,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
391,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
392,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
393,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
394,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
395,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
396,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
397,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
398,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
399,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
400,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
401,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
402,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
403,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
404,NULL,NULL,Wetland,NULL,Wetland,Wetland,Forest,Forest
405,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
406,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
407,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
408,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Forest
409,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Water
410,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
411,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
412,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
413,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
414,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
415,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
416,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Forest
417,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
418,NULL,NULL,Wetland,NULL,Wetland,Forest,Forest,Forest
419,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
420,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Forest
421,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
422,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
423,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
424,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
425,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
426,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Grassland
427,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Water
428,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Wetland,Forest
429,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
430,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
431,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Water
432,NULL,NULL,Wetland,Non_Water,Wetland,Water,Water,Forest
433,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Water
434,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
435,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Water
436,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Grassland
437,NULL,NULL,Wetland,Water,Wetland,Bareland,Wetland,Forest
438,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
439,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
440,NULL,NULL,Wetland,Water,Wetland,Water,Water,Forest
441,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
442,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
443,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
444,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Bareland
445,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
446,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
447,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Bareland
448,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
449,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Built-up
450,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Forest
451,NULL,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
452,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
453,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
454,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
455,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
456,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,NULL
457,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Forest,Forest
458,NULL,NULL,Bareland,NULL,Non_Wetland,Wetland,Grassland,Forest
459,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
460,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
461,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
462,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
463,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Water
464,NULL,NULL,Bareland,NULL,Non_Wetland,Water,Grassland,Forest
465,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
466,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Forest,Forest
467,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
468,NULL,NULL,Bareland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
469,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
470,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
471,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
472,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
473,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
474,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
475,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Bareland
476,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
477,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
478,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
479,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
480,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
481,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
482,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
483,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
484,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Grassland
485,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
486,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
487,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
488,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
489,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
490,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Grassland,Built-up
491,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
492,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
493,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
494,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
495,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
496,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
497,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
498,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
499,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
500,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
501,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
502,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
503,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
504,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
505,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
506,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Bareland
507,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
508,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
509,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
510,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
511,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
512,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
513,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
514,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
515,NULL,NULL,Built-up,NULL,Non_Wetland,Forest,Bareland,Built-up
516,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
517,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Grassland
518,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Wetland,Bareland
519,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
520,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
521,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
522,NULL,NULL,Water,NULL,Water,NULL,Wetland,Grassland
523,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
524,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Wetland
525,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
526,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
527,NULL,NULL,Water,NULL,Water,Grassland,Water,Grassland
528,NULL,NULL,Water,NULL,Water,Cropland,Grassland,Forest
529,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Grassland
530,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
531,NULL,NULL,Water,NULL,Water,Bareland,NULL,Grassland
532,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
533,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
534,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
535,NULL,NULL,Water,NULL,Water,Bareland,Water,Grassland
536,NULL,NULL,Water,NULL,Water,Bareland,Water,Forest
537,NULL,NULL,Water,NULL,Water,Bareland,Forest,Forest
538,NULL,NULL,Water,NULL,Water,Water,Grassland,Grassland
539,NULL,NULL,Water,NULL,Water,Water,Wetland,Forest
540,NULL,NULL,Water,NULL,Water,Water,Water,Grassland
541,NULL,NULL,Water,NULL,Water,Water,Water,Wetland
542,NULL,NULL,Water,NULL,Water,Water,Water,Water
543,NULL,NULL,Water,NULL,Water,Water,Water,Forest
544,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
545,NULL,NULL,Water,Water,Water,Grassland,Grassland,Water
546,NULL,NULL,Water,Water,Water,Bareland,Grassland,Bareland
547,NULL,NULL,Water,Water,Water,Water,Grassland,Water
548,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Wetland
550,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
551,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
552,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
553,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Bareland,Forest
554,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
555,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Grassland
556,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
558,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
559,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
560,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
561,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
562,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
563,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Wetland,Forest
565,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
566,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,NULL
567,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
568,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
569,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
570,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
571,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
572,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
573,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
574,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
575,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
576,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
577,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Wetland
578,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Bareland
579,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
580,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
581,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
582,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
583,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
584,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
585,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
586,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
587,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
588,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
589,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
590,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
591,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
592,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
593,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
594,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Forest
595,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,NULL
596,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
597,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Bareland
598,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
599,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
600,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
601,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
602,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
603,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
604,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
605,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
606,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
607,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
608,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
609,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
610,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
611,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,NULL
612,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
613,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
614,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
615,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Forest
616,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
617,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
618,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
619,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
620,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
621,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
622,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
623,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
624,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,NULL
625,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
626,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
627,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
628,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
629,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
630,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
631,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
632,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
633,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
634,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
635,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
636,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
637,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
638,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Grassland
639,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Wetland
640,NULL,NULL,Forest,NULL,Non_Wetland,Water,Water,Forest
641,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
642,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
643,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
644,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
645,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
646,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
647,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
648,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
649,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
650,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
651,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
652,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
653,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
654,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
655,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
656,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Water,Grassland
657,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
658,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Grassland,Forest
659,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
660,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Wetland,Forest
661,NULL,NULL,Forest,Non_Water,Non_Wetland,Forest,Grassland,Forest
662,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
663,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
