Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MXM_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MXM_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MXM_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MXM_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MXM_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MXM_M_R
2263,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
2264,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2265,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2266,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2267,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
2268,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
2269,Cropland,Cropland,Grassland,NULL,Non_Wetland,Cropland,Forest,Cropland
2270,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
2271,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2272,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2273,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2274,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2275,Cropland,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2276,Cropland,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
2277,Cropland,Cropland,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2278,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2279,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
2280,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Built-up
2281,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
2282,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2283,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2284,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Forest
2285,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2286,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2287,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Built-up
2288,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2289,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Wetland,Grassland
2290,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2291,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
2292,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
2293,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
2294,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
2295,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2296,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Cropland
2297,Cropland,Cropland,Cropland,NULL,Non_Wetland,Grassland,Forest,Forest
2298,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2299,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
2300,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
2301,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2302,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2303,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Forest
2304,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2305,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
2306,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Bareland
2307,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Grassland,Forest
2308,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Wetland,Grassland
2309,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
2310,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
2311,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Built-up,Grassland
2312,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Grassland
2313,Cropland,Cropland,Cropland,NULL,Non_Wetland,Cropland,Forest,Cropland
2314,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
2315,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
2316,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
2317,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,NULL,Forest
2318,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2319,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2320,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2321,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
2322,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2323,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
2324,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2325,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2326,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2327,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2328,Cropland,Cropland,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2329,Cropland,Cropland,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
2330,Cropland,Cropland,Cropland,NULL,Non_Wetland,Forest,Grassland,Forest
2331,Cropland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2332,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2333,Cropland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2334,Cropland,Cropland,Wetland,NULL,Wetland,Cropland,Grassland,Grassland
2335,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Grassland
2336,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Cropland
2337,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,NULL,Forest
2338,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2339,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2340,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
2341,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Cropland
2342,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Grassland
2343,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,NULL,Cropland
2344,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2345,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Grassland
2346,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Cropland
2347,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Grassland,Bareland
2348,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Bareland,Cropland
2349,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Grassland
2350,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,NULL,Cropland
2351,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Grassland,Grassland
2352,Cropland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland,Bareland,Grassland
2353,Cropland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
2354,Cropland,Cropland,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2355,Cropland,Cropland,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
2356,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
2357,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
2358,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2359,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2360,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
2361,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
2362,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2363,Cropland,Cropland,Built-up,NULL,Non_Wetland,Grassland,Bareland,Cropland
2364,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
2365,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
2366,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2367,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Cropland
2368,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Forest
2369,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
2370,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Cropland
2371,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Bareland
2372,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Grassland,Forest
2373,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Wetland,Grassland
2374,Cropland,Cropland,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
2375,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
2376,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Cropland
2377,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
2378,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2379,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Built-up
2380,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2381,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
2382,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2383,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
2384,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
2385,Cropland,Cropland,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2386,Cropland,Cropland,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
2387,Cropland,Cropland,Water,NULL,Water,Grassland,NULL,Cropland
2388,Cropland,Cropland,Water,NULL,Water,Cropland,NULL,Grassland
2389,Cropland,Cropland,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2390,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
2391,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2392,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Cropland
2393,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
2394,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2395,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
2396,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2397,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
2398,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
2399,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2400,Cropland,Cropland,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2401,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
2402,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
2403,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2404,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
2405,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
2406,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
2407,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Grassland
2408,Cropland,Cropland,Forest,NULL,Non_Wetland,Cropland,Bareland,Forest
2409,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2410,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2411,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
2412,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2413,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2414,Cropland,Cropland,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
2415,Cropland,Cropland,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2416,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
2417,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2418,Cropland,Cropland,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2419,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2420,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
2421,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2422,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2423,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
2424,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
2425,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
2426,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
2427,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
2428,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2429,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
2430,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2431,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
2432,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2433,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2434,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2435,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2436,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2437,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2438,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
2439,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2440,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
2441,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
2442,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2443,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2444,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
2445,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
2446,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
2447,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2448,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2449,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
2450,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
2451,Cropland,Forest,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
2452,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
2453,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2454,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
2455,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
2456,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
2457,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
2458,Cropland,Forest,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
2459,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
2460,Cropland,Forest,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
2461,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
2462,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
2463,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Bareland
2464,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
2465,Cropland,Forest,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
2466,Cropland,Forest,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
2467,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2468,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
2469,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2470,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
2471,Cropland,Forest,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
2472,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
2473,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
2474,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
2475,Cropland,Forest,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
2476,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
2477,Cropland,Forest,Forest,NULL,Non_Wetland,Forest,Forest,Forest
2478,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2479,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2480,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2481,Wetland,NULL,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
2482,Wetland,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
2483,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
2484,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Water,Bareland,Grassland
2485,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland,Bareland,Grassland
2486,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
2487,Wetland,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
2488,Wetland,NULL,Wetland,NULL,Wetland,Water,Grassland,Grassland
2489,Wetland,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
2490,Wetland,NULL,Wetland,Water,Wetland,Water,Grassland,Grassland
2491,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
2492,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
2493,Wetland,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
2494,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2495,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2496,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Grassland,Forest
2497,Wetland,Cropland,Wetland,NULL,Wetland,Grassland,Wetland,Forest
2498,Wetland,Cropland,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
2499,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
2500,Wetland,Water,NULL,NULL,Non_Wetland,Water,Wetland,Water
2501,Wetland,Water,Shrubland,NULL,Non_Wetland,Water,Bareland,Bareland
2502,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
2503,Wetland,Water,Wetland,NULL,Wetland,NULL,Water,Forest
2504,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Grassland
2505,Wetland,Water,Wetland,NULL,Wetland,Water,Wetland,Water
2506,Wetland,Water,Wetland,NULL,Wetland,Water,Water,Forest
2507,Wetland,Water,Wetland,NULL,Wetland,Forest,Bareland,Bareland
2508,Wetland,Water,Wetland,Non_Water,Wetland,NULL,Water,Water
2509,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Bareland,Forest
2510,Wetland,Water,Wetland,Non_Water,Wetland,Grassland,Water,Forest
2511,Wetland,Water,Wetland,Non_Water,Wetland,Water,Wetland,Water
2512,Wetland,Water,Wetland,Water,Wetland,NULL,Water,Forest
2513,Wetland,Water,Wetland,Water,Wetland,Grassland,Bareland,Grassland
2514,Wetland,Water,Wetland,Water,Wetland,Grassland,Water,Forest
2515,Wetland,Water,Wetland,Water,Wetland,Water,Bareland,Water
2516,Wetland,Water,Wetland,Water,Wetland,Water,Water,Grassland
2517,Wetland,Water,Wetland,Water,Wetland,Water,Water,Water
2518,Wetland,Water,Bareland,NULL,Non_Wetland,Water,Wetland,Forest
2519,Wetland,Water,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
2520,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2521,Bareland,NULL,NULL,NULL,Non_Wetland,NULL,Bareland,Forest
2522,Bareland,NULL,NULL,NULL,Non_Wetland,Shrubland,Grassland,Grassland
2523,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
2524,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
2525,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
2526,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Shrubland,Built-up
2527,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
2528,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
2529,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Bareland
2530,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Built-up
2531,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
2532,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
2533,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
2534,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Bareland
2535,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
2536,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
2537,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Built-up,Forest
2538,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
2539,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
2540,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
2541,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
2542,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,NULL,Forest
2543,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Shrubland,Grassland
2544,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
2545,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
2546,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Bareland
2547,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
2548,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Bareland,Grassland
2549,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
2550,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
2551,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Shrubland,Forest
2552,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
2553,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Bareland
2554,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
2555,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
2556,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
2557,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
2558,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Bareland
2559,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Built-up
2560,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
2561,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
2562,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
2563,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
2564,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Bareland,Grassland
2565,Bareland,NULL,NULL,NULL,Non_Wetland,Built-up,Built-up,Grassland
2566,Bareland,NULL,NULL,NULL,Non_Wetland,Water,Bareland,Grassland
2567,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
2568,Bareland,NULL,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
