Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21LZH_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21LZH_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21LZH_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21LZH_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21LZH_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21LZH_M_R
323,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,NULL,Bareland
324,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
325,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
326,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Wetland,Water
327,NULL,NULL,Cropland,Non_Water,Non_Wetland,Cropland,Wetland,Grassland
328,NULL,NULL,Cropland,Non_Water,Non_Wetland,Water,Wetland,Grassland
329,NULL,NULL,Cropland,Water,Non_Wetland,Grassland,Wetland,Grassland
330,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Grassland
331,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
332,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,NULL
333,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Grassland
334,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Wetland
335,NULL,NULL,Wetland,NULL,Wetland,NULL,Wetland,Forest
336,NULL,NULL,Wetland,NULL,Wetland,NULL,Water,Grassland
337,NULL,NULL,Wetland,NULL,Wetland,Grassland,NULL,Grassland
338,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
339,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
340,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,NULL
341,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
342,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Cropland
343,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
344,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Water
345,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
346,NULL,NULL,Wetland,NULL,Wetland,Cropland,NULL,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Cropland,Wetland,Grassland
348,NULL,NULL,Wetland,NULL,Wetland,Wetland,NULL,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,NULL
350,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
352,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,NULL
353,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
354,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Cropland
355,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Wetland
356,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Water
357,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
358,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Grassland
359,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Wetland
360,NULL,NULL,Wetland,NULL,Wetland,Wetland,Water,Forest
361,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Grassland
362,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Wetland
363,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Water
364,NULL,NULL,Wetland,NULL,Wetland,Water,Wetland,Forest
365,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Grassland
366,NULL,NULL,Wetland,NULL,Wetland,Water,Water,Wetland
367,NULL,NULL,Wetland,NULL,Wetland,Forest,Wetland,Forest
368,NULL,NULL,Wetland,Non_Water,Wetland,NULL,Wetland,Wetland
369,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Grassland
370,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,NULL,Cropland
371,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
372,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
373,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Cropland
374,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Wetland
375,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Bareland
376,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Water
377,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
378,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
379,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Cropland
380,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Water
381,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,NULL,Grassland
382,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Wetland,Grassland
383,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Grassland
384,NULL,NULL,Wetland,Non_Water,Wetland,Cropland,Water,Water
385,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,NULL
386,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
387,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
388,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Water
389,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Wetland,Forest
390,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Grassland
391,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
392,NULL,NULL,Wetland,Non_Water,Wetland,Wetland,Water,Forest
393,NULL,NULL,Wetland,Non_Water,Wetland,Water,NULL,Grassland
394,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Grassland
395,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
396,NULL,NULL,Wetland,Non_Water,Wetland,Water,Wetland,Water
397,NULL,NULL,Wetland,Water,Wetland,NULL,Wetland,Grassland
398,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Grassland
399,NULL,NULL,Wetland,Water,Wetland,Grassland,NULL,Water
400,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
401,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Grassland
402,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Cropland
403,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Wetland
404,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Bareland
405,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Water
406,NULL,NULL,Wetland,Water,Wetland,Grassland,Wetland,Forest
407,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Grassland
408,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Cropland
409,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Water
410,NULL,NULL,Wetland,Water,Wetland,Grassland,Water,Forest
411,NULL,NULL,Wetland,Water,Wetland,Cropland,NULL,Grassland
412,NULL,NULL,Wetland,Water,Wetland,Cropland,Wetland,Grassland
413,NULL,NULL,Wetland,Water,Wetland,Wetland,NULL,Grassland
414,NULL,NULL,Wetland,Water,Wetland,Wetland,Grassland,Grassland
415,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Grassland
416,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Wetland
417,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Water
418,NULL,NULL,Wetland,Water,Wetland,Wetland,Wetland,Forest
419,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Grassland
420,NULL,NULL,Wetland,Water,Wetland,Wetland,Water,Water
421,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Grassland
422,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Wetland
423,NULL,NULL,Wetland,Water,Wetland,Water,Wetland,Water
424,NULL,NULL,Wetland,Water,Wetland,Water,Water,Grassland
425,NULL,NULL,Wetland,Water,Wetland,Water,Water,Wetland
426,NULL,NULL,Wetland,Water,Wetland,Water,Water,Water
427,NULL,NULL,Bareland,NULL,Non_Wetland,NULL,Wetland,Forest
428,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
429,NULL,NULL,Bareland,NULL,Non_Wetland,Water,NULL,Bareland
430,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
431,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Cropland
432,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
433,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
434,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
435,NULL,NULL,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
436,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
437,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
438,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
439,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
440,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
441,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
442,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
443,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
444,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
445,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
446,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
447,NULL,NULL,Water,NULL,Water,Grassland,NULL,Forest
448,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
449,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
450,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Grassland
451,NULL,NULL,Water,NULL,Water,Grassland,Wetland,Wetland
452,NULL,NULL,Water,NULL,Water,Wetland,NULL,Water
453,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Grassland
454,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Water
455,NULL,NULL,Water,NULL,Water,Wetland,Wetland,Forest
456,NULL,NULL,Water,NULL,Water,Wetland,Water,Forest
457,NULL,NULL,Water,NULL,Water,Water,Wetland,Grassland
458,NULL,NULL,Water,NULL,Water,Water,Wetland,Wetland
459,NULL,NULL,Water,NULL,Water,Water,Wetland,Water
460,NULL,NULL,Water,NULL,Water,Water,Water,Water
461,NULL,NULL,Water,Non_Water,Water,Grassland,NULL,Grassland
462,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Grassland
463,NULL,NULL,Water,Non_Water,Water,Grassland,Wetland,Wetland
464,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Grassland
465,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Wetland
466,NULL,NULL,Water,Non_Water,Water,Wetland,Wetland,Forest
467,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Grassland
468,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Wetland
469,NULL,NULL,Water,Non_Water,Water,Water,Wetland,Forest
470,NULL,NULL,Water,Water,Water,Grassland,Wetland,Grassland
471,NULL,NULL,Water,Water,Water,Grassland,Wetland,Forest
472,NULL,NULL,Water,Water,Water,Grassland,Water,Grassland
473,NULL,NULL,Water,Water,Water,Grassland,Water,Water
474,NULL,NULL,Water,Water,Water,Cropland,Wetland,Grassland
475,NULL,NULL,Water,Water,Water,Wetland,Wetland,Grassland
476,NULL,NULL,Water,Water,Water,Wetland,Wetland,Wetland
477,NULL,NULL,Water,Water,Water,Wetland,Wetland,Water
478,NULL,NULL,Water,Water,Water,Wetland,Wetland,Forest
479,NULL,NULL,Water,Water,Water,Wetland,Water,Water
480,NULL,NULL,Water,Water,Water,Water,NULL,Water
481,NULL,NULL,Water,Water,Water,Water,Wetland,Grassland
482,NULL,NULL,Water,Water,Water,Water,Wetland,Wetland
483,NULL,NULL,Water,Water,Water,Water,Wetland,Water
484,NULL,NULL,Water,Water,Water,Water,Wetland,Forest
485,NULL,NULL,Water,Water,Water,Water,Water,Wetland
486,NULL,NULL,Water,Water,Water,Water,Water,Water
487,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,NULL
488,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,NULL
491,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
493,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
494,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Cropland
497,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
498,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
499,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
500,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
501,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
502,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,NULL
503,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Wetland
505,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
506,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Cropland
507,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
508,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,NULL
510,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Cropland
512,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
513,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Grassland
514,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
515,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Grassland
516,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Cropland
517,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
518,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Wetland,Grassland
519,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Grassland
520,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Forest,Forest
521,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,NULL
522,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Grassland
523,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,NULL,Forest
524,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,NULL
525,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
526,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Cropland
527,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
528,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,NULL
529,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
530,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Wetland
531,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
532,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Water,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
534,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
535,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
536,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
537,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Cropland
538,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
539,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
540,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
541,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
542,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
543,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
546,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Cropland
547,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Built-up
548,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
549,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Wetland,Forest
550,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
551,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
552,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Forest,Forest
553,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Grassland
554,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Wetland
555,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
556,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
557,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
558,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Cropland
559,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
560,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Grassland
561,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
562,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,NULL
563,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
564,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
565,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Grassland,Grassland
566,NULL,NULL,Forest,Non_Water,Non_Wetland,NULL,Wetland,Forest
567,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
568,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
569,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Wetland
570,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
571,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Wetland
572,NULL,NULL,Forest,Non_Water,Non_Wetland,Wetland,Wetland,Forest
573,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Grassland
574,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Wetland
575,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Wetland,Forest
576,NULL,NULL,Forest,Non_Water,Non_Wetland,Water,Water,Grassland
577,NULL,NULL,Forest,Water,Non_Wetland,Grassland,NULL,Grassland
578,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Wetland,Grassland
579,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Grassland
580,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Wetland
581,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Wetland,Forest
582,NULL,NULL,Forest,Water,Non_Wetland,Wetland,Water,Grassland
583,NULL,NULL,Forest,Water,Non_Wetland,Water,Wetland,Grassland
584,NULL,NULL,Forest,Water,Non_Wetland,Water,Water,Wetland
585,NULL,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
586,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Grassland
587,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Cropland
588,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
589,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
590,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
591,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
592,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
593,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
594,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
595,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Cropland
597,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Forest
598,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Grassland
599,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Built-up,Cropland
600,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
601,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
602,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
603,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
604,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
605,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Cropland
606,NULL,Cropland,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
607,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Grassland
608,NULL,Cropland,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
609,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
610,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Cropland
611,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
612,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
613,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Cropland
614,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
615,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
616,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Grassland
617,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Bareland
618,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Built-up
619,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Built-up,Forest
620,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
621,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
622,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,NULL,Grassland
623,NULL,Cropland,NULL,NULL,Non_Wetland,Water,Water,Water
624,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Grassland
625,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Cropland
626,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
627,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Forest,Forest
628,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
629,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
630,NULL,Cropland,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
631,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
632,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
633,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
634,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
635,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
636,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
637,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
638,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
639,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
640,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
641,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
642,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
643,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
644,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
645,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
646,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
647,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
648,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
649,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
650,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
651,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
652,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
653,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
654,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
655,NULL,Cropland,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
656,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
657,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
658,NULL,Cropland,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
659,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
660,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
661,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
662,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
663,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
664,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
665,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
666,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
667,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
668,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
669,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
670,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
