Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23LML_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23LML_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23LML_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23LML_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23LML_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23LML_M_R
1328,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Bareland
1329,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1330,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1331,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
1332,NULL,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
1333,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
1334,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
1335,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
1336,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
1337,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1338,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1339,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1340,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1341,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
1342,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1343,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1344,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
1345,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1346,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
1347,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
1348,NULL,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1349,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,NULL
1350,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
1351,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
1352,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Bareland
1353,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Built-up
1354,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
1355,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
1356,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1357,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1358,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1359,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1360,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,NULL
1361,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1362,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1363,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
1364,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,NULL
1365,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Cropland
1366,NULL,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Built-up,Bareland
1367,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
1368,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1369,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
1370,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
1371,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
1372,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
1373,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1374,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1375,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1376,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1377,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1378,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
1379,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1380,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1381,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
1382,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1383,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1384,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1385,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1386,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
1387,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,NULL
1388,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1389,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1390,NULL,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
1391,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
1392,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1393,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1394,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1395,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1396,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
1397,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1398,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1399,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
1400,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Built-up
1401,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
1402,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1403,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1404,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1405,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1406,NULL,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
1407,NULL,Built-up,Shrubland,NULL,Non_Wetland,Forest,NULL,Forest
1408,NULL,Built-up,Shrubland,Non_Water,Non_Wetland,Shrubland,Shrubland,Forest
1409,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1410,NULL,Built-up,Grassland,NULL,Non_Wetland,NULL,Grassland,Grassland
1411,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,NULL
1412,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1413,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1414,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,NULL,Forest
1415,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1416,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1417,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1418,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1419,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
1420,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1421,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1422,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1423,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1424,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1425,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1426,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1427,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Built-up,Forest
1428,NULL,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
1429,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
1430,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1431,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
1432,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
1433,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1434,NULL,Built-up,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1435,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
1436,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
1437,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1438,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Shrubland,Forest
1439,NULL,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1440,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1441,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1442,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1443,NULL,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1444,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1445,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1446,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
1447,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1448,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
1449,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1450,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
1451,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,NULL
1452,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1453,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1454,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
1455,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,NULL
1456,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1457,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1458,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1459,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1460,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,NULL
1461,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Grassland
1462,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Cropland
1463,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Bareland
1464,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Shrubland,Built-up
1465,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Grassland
1466,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Cropland
1467,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Grassland,Bareland
1468,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Grassland
1469,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Cropland
1470,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Bareland,Bareland
1471,NULL,Built-up,Cropland,NULL,Non_Wetland,NULL,Built-up,Grassland
1472,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,NULL
1473,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Grassland
1474,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Cropland
1475,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Bareland
1476,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Built-up
1477,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,NULL,Forest
1478,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1479,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1480,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1481,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1482,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1483,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1484,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
1485,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,NULL
1486,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1487,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Cropland
1488,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1489,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Bareland,Forest
1490,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,NULL
1491,NULL,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1492,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
1493,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
1494,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Forest
1495,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
1496,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1497,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1498,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,NULL
1499,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1500,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
1501,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1502,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,NULL
1503,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Grassland
1504,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Built-up,Cropland
1505,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,NULL
1506,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
1507,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
1508,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
1509,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
1510,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1511,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Cropland
1512,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1513,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
1514,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1515,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Cropland
1516,NULL,Built-up,Cropland,NULL,Non_Wetland,Cropland,Bareland,Forest
1517,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
1518,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
1519,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Bareland
1520,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Built-up
1521,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,NULL
1522,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
1523,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
1524,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1525,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
1526,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Shrubland,Forest
1527,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,NULL
1528,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1529,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
1530,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1531,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Cropland
1532,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1533,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1534,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
1535,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
1536,NULL,Built-up,Cropland,NULL,Non_Wetland,Bareland,Built-up,Bareland
1537,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
1538,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Bareland
1539,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,NULL
1540,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
1541,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
1542,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Shrubland,Forest
1543,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
1544,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
1545,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
1546,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
1547,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
1548,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Cropland
1549,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1550,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1551,NULL,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
1552,NULL,Built-up,Wetland,NULL,Wetland,Shrubland,Shrubland,Forest
1553,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Shrubland,Forest
1554,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Grassland,Forest
1555,NULL,Built-up,Wetland,NULL,Wetland,Built-up,Built-up,Forest
1556,NULL,Built-up,Bareland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1557,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,NULL,Grassland
1558,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Cropland
1559,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,NULL,Bareland
1560,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
1561,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Shrubland,Bareland
1562,NULL,Built-up,Bareland,NULL,Non_Wetland,Cropland,Bareland,Grassland
1563,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Bareland
1564,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Built-up
1565,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
1566,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1567,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
1568,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1569,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1570,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Cropland
1571,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1572,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1573,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,NULL
1574,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Grassland
1575,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Bareland
1576,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Built-up
1577,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Shrubland,Forest
1578,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Grassland
1579,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Cropland
1580,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Grassland,Bareland
1581,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Grassland
1582,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Bareland
1583,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Built-up
1584,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Bareland,Forest
1585,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Grassland
1586,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Bareland
1587,NULL,Built-up,Built-up,NULL,Non_Wetland,NULL,Built-up,Built-up
1588,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,NULL
1589,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Grassland
1590,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Cropland
1591,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Bareland
1592,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Built-up
1593,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,NULL,Forest
1594,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,NULL
1595,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
1596,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
1597,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
1598,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
1599,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Shrubland,Forest
1600,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,NULL
1601,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Grassland,Grassland
1602,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,NULL
1603,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Grassland
1604,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Cropland
1605,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Bareland
1606,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Built-up
1607,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Bareland,Forest
1608,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,NULL
1609,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Grassland
1610,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Bareland
1611,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Built-up
1612,NULL,Built-up,Built-up,NULL,Non_Wetland,Shrubland,Built-up,Forest
1613,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,NULL
1614,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1615,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Cropland
1616,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Bareland
1617,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Built-up
1618,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,NULL
1619,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Grassland
1620,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Shrubland,Built-up
1621,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1622,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1623,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,NULL
1624,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1625,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Bareland
1626,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1627,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,NULL
1628,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1629,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1630,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
1631,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1632,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1633,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Forest
1634,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Shrubland,Built-up
1635,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,NULL
1636,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1637,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Bareland
1638,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
