Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_21MYS_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_21MYS_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_21MYS_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_21MYS_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_21MYS_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_21MYS_M_R
1287,NULL,Built-up,Grassland,NULL,Non_Wetland,Built-up,Water,Forest
1288,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
1289,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Wetland,Forest
1290,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Bareland,Forest
1291,NULL,Built-up,Grassland,NULL,Non_Wetland,Forest,Built-up,Forest
1292,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1293,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Grassland
1294,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1295,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1296,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Grassland,Forest,Forest
1297,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Grassland
1298,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Wetland,Bareland,Forest
1299,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
1300,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
1301,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1302,NULL,Built-up,Grassland,Non_Water,Non_Wetland,Built-up,Built-up,Grassland
1303,NULL,Built-up,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1304,NULL,Built-up,Grassland,Water,Non_Wetland,Wetland,Water,Grassland
1305,NULL,Built-up,Grassland,Water,Non_Wetland,Wetland,Water,Forest
1306,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Bareland,Built-up
1307,NULL,Built-up,Grassland,Water,Non_Wetland,Bareland,Water,Forest
1308,NULL,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
1309,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1310,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Wetland,Forest
1311,NULL,Built-up,Wetland,NULL,Wetland,Grassland,Water,Forest
1312,NULL,Built-up,Wetland,NULL,Wetland,Cropland,Water,Forest
1313,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1314,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Grassland
1315,NULL,Built-up,Wetland,NULL,Wetland,Wetland,Bareland,Forest
1316,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Bareland,Forest
1317,NULL,Built-up,Wetland,NULL,Wetland,Bareland,Water,Grassland
1318,NULL,Built-up,Wetland,NULL,Wetland,Forest,Forest,Forest
1319,NULL,Built-up,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
1320,NULL,Built-up,Wetland,Water,Wetland,Grassland,Wetland,Grassland
1321,NULL,Built-up,Wetland,Water,Wetland,Grassland,Water,Grassland
1322,NULL,Built-up,Wetland,Water,Wetland,Cropland,Bareland,Grassland
1323,NULL,Built-up,Wetland,Water,Wetland,Cropland,Water,Grassland
1324,NULL,Built-up,Wetland,Water,Wetland,Wetland,Wetland,Forest
1325,NULL,Built-up,Wetland,Water,Wetland,Wetland,Bareland,Grassland
1326,NULL,Built-up,Wetland,Water,Wetland,Wetland,Water,Grassland
1327,NULL,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1328,NULL,Built-up,Wetland,Water,Wetland,Bareland,Wetland,Forest
1329,NULL,Built-up,Wetland,Water,Wetland,Bareland,Bareland,Grassland
1330,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Grassland
1331,NULL,Built-up,Wetland,Water,Wetland,Bareland,Water,Forest
1332,NULL,Built-up,Wetland,Water,Wetland,Built-up,Water,Grassland
1333,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Grassland
1334,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Grassland,Forest
1335,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland,Bareland,Grassland
1336,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Cropland,Bareland,Forest
1337,NULL,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Wetland,Water,Grassland
1338,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1339,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
1340,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Wetland,Forest
1341,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1342,NULL,Built-up,Bareland,NULL,Non_Wetland,Grassland,Built-up,Forest
1343,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1344,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Wetland,Forest
1345,NULL,Built-up,Bareland,NULL,Non_Wetland,Wetland,Built-up,Grassland
1346,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Grassland
1347,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,NULL,Forest
1348,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1349,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1350,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
1351,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Built-up
1352,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
1353,NULL,Built-up,Bareland,NULL,Non_Wetland,Bareland,Water,Grassland
1354,NULL,Built-up,Bareland,NULL,Non_Wetland,Built-up,Bareland,Forest
1355,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Grassland,Forest
1356,NULL,Built-up,Bareland,Non_Water,Non_Wetland,Bareland,Water,Forest
1357,NULL,Built-up,Bareland,Water,Non_Wetland,Grassland,Bareland,Forest
1358,NULL,Built-up,Bareland,Water,Non_Wetland,Wetland,Water,Forest
1359,NULL,Built-up,Bareland,Water,Non_Wetland,Bareland,Water,Forest
1360,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
1361,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,NULL,Forest
1362,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
1363,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
1364,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
1365,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
1366,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
1367,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
1368,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
1369,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
1370,NULL,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Forest
1371,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Grassland
1372,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Bareland
1373,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
1374,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Grassland,Grassland
1375,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
1376,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Grassland
1377,NULL,Built-up,Built-up,NULL,Non_Wetland,Cropland,Built-up,Built-up
1378,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Grassland,Forest
1379,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Wetland,Grassland
1380,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Bareland,Forest
1381,NULL,Built-up,Built-up,NULL,Non_Wetland,Wetland,Built-up,Forest
1382,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
1383,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
1384,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
1385,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Forest
1386,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
1387,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
1388,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
1389,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
1390,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Wetland,Forest
1391,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
1392,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
1393,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1394,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
1395,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
1396,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Built-up
1397,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Forest
1398,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Water,Grassland
1399,NULL,Built-up,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
1400,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Grassland
1401,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,NULL,Built-up
1402,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
1403,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
1404,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
1405,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Grassland
1406,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Wetland,Built-up
1407,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
1408,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
1409,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
1410,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
1411,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
1412,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1413,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1414,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Water,Built-up
1415,NULL,Built-up,Built-up,NULL,Non_Wetland,Built-up,Forest,Grassland
1416,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Bareland,Forest
1417,NULL,Built-up,Built-up,NULL,Non_Wetland,Forest,Built-up,Forest
1418,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1419,NULL,Built-up,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Built-up
1420,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
1421,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Bareland,Built-up
1422,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Built-up,Forest
1423,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Grassland
1424,NULL,Built-up,Built-up,Water,Non_Wetland,Bareland,Water,Bareland
1425,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Built-up,Grassland
1426,NULL,Built-up,Built-up,Water,Non_Wetland,Built-up,Water,Built-up
1427,NULL,Built-up,Water,NULL,Water,Wetland,NULL,Forest
1428,NULL,Built-up,Water,NULL,Water,Bareland,Bareland,Grassland
1429,NULL,Built-up,Water,Water,Water,Grassland,Wetland,Grassland
1430,NULL,Built-up,Water,Water,Water,Wetland,Bareland,Grassland
1431,NULL,Built-up,Water,Water,Water,Wetland,Bareland,Forest
1432,NULL,Built-up,Water,Water,Water,Wetland,Water,Grassland
1433,NULL,Built-up,Water,Water,Water,Bareland,Bareland,Forest
1434,NULL,Built-up,Water,Water,Water,Bareland,Built-up,Forest
1435,NULL,Built-up,Water,Water,Water,Bareland,Water,Grassland
1436,NULL,Built-up,Water,Water,Water,Bareland,Water,Bareland
1437,NULL,Built-up,Water,Water,Water,Built-up,Water,Grassland
1438,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
1439,NULL,Built-up,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
1440,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
1441,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
1442,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
1443,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Built-up
1444,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
1445,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1446,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
1447,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
1448,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Built-up
1449,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
1450,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
1451,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
1452,NULL,Built-up,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
1453,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1454,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1455,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Built-up
1456,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
1457,NULL,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Forest
1458,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,NULL,Grassland
1459,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
1460,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
1461,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1462,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
1463,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
1464,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Built-up
1465,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
1466,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Grassland
1467,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Built-up,Forest
1468,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Water,Forest
1469,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
1470,NULL,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
1471,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Grassland
1472,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Grassland,Forest
1473,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
1474,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Built-up
1475,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Forest
1476,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Bareland
1477,NULL,Built-up,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
1478,NULL,Built-up,Forest,NULL,Non_Wetland,Forest,Forest,Forest
1479,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1480,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Wetland,Forest
1481,NULL,Built-up,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Forest
1482,NULL,Built-up,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
1483,NULL,Built-up,Forest,Water,Non_Wetland,Bareland,Wetland,Forest
1484,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1485,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1486,NULL,Water,NULL,NULL,Non_Wetland,Grassland,Water,Grassland
1487,NULL,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Grassland
1488,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Grassland,Forest
1489,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Grassland
1490,NULL,Water,NULL,NULL,Non_Wetland,Wetland,Wetland,Forest
1491,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
1492,NULL,Water,NULL,NULL,Non_Wetland,Bareland,Water,Bareland
1493,NULL,Water,NULL,NULL,Non_Wetland,Water,Water,Forest
1494,NULL,Water,NULL,Non_Water,Non_Wetland,Wetland,Water,Wetland
1495,NULL,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
1496,NULL,Water,NULL,Water,Non_Wetland,Wetland,Water,Grassland
1497,NULL,Water,NULL,Water,Non_Wetland,Water,Water,Bareland
1498,NULL,Water,NULL,Water,Non_Wetland,Water,Water,Forest
1499,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
1500,NULL,Water,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
1501,NULL,Water,Shrubland,NULL,Non_Wetland,Cropland,Wetland,Grassland
1502,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
1503,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
1504,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
1505,NULL,Water,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
1506,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
1507,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1508,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
1509,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1510,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
1511,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
1512,NULL,Water,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
1513,NULL,Water,Shrubland,Non_Water,Non_Wetland,Grassland,Water,Grassland
1514,NULL,Water,Shrubland,Non_Water,Non_Wetland,Wetland,Wetland,Grassland
1515,NULL,Water,Shrubland,Water,Non_Wetland,Cropland,Water,Grassland
1516,NULL,Water,Shrubland,Water,Non_Wetland,Wetland,Water,Grassland
1517,NULL,Water,Shrubland,Water,Non_Wetland,Water,Wetland,Wetland
1518,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
1519,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
1520,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
1521,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Grassland
1522,NULL,Water,Grassland,NULL,Non_Wetland,Grassland,Water,Forest
1523,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Grassland,Forest
1524,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Wetland,Forest
1525,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Grassland
1526,NULL,Water,Grassland,NULL,Non_Wetland,Wetland,Water,Forest
1527,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
1528,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
1529,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
1530,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Grassland
1531,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Built-up
1532,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Wetland,Forest
1533,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
1534,NULL,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
1535,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
1536,NULL,Water,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
1537,NULL,Water,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Forest
1538,NULL,Water,Grassland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1539,NULL,Water,Grassland,Non_Water,Non_Wetland,Bareland,Wetland,Forest
1540,NULL,Water,Grassland,Water,Non_Wetland,Grassland,Water,Grassland
1541,NULL,Water,Grassland,Water,Non_Wetland,Cropland,Wetland,Water
1542,NULL,Water,Grassland,Water,Non_Wetland,Bareland,Water,Grassland
1543,NULL,Water,Wetland,NULL,Wetland,NULL,Water,Forest
1544,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
1545,NULL,Water,Wetland,NULL,Wetland,Grassland,Grassland,Forest
1546,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
1547,NULL,Water,Wetland,NULL,Wetland,Grassland,Wetland,Wetland
1548,NULL,Water,Wetland,NULL,Wetland,Wetland,Grassland,Grassland
1549,NULL,Water,Wetland,NULL,Wetland,Wetland,Wetland,Grassland
1550,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Water
1551,NULL,Water,Wetland,NULL,Wetland,Wetland,Water,Forest
1552,NULL,Water,Wetland,NULL,Wetland,Wetland,Forest,Grassland
1553,NULL,Water,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
1554,NULL,Water,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
1555,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Grassland
1556,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Bareland
1557,NULL,Water,Wetland,NULL,Wetland,Bareland,Water,Forest
1558,NULL,Water,Wetland,NULL,Wetland,Water,Water,Water
1559,NULL,Water,Wetland,Non_Water,Wetland,Grassland,Wetland,Grassland
1560,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Grassland
1561,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Wetland,Wetland
1562,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Wetland
1563,NULL,Water,Wetland,Non_Water,Wetland,Wetland,Water,Water
1564,NULL,Water,Wetland,Non_Water,Wetland,Water,Wetland,Wetland
1565,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Grassland
1566,NULL,Water,Wetland,Water,Wetland,Grassland,Water,Forest
1567,NULL,Water,Wetland,Water,Wetland,Wetland,Wetland,Grassland
1568,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Grassland
1569,NULL,Water,Wetland,Water,Wetland,Wetland,Water,Forest
1570,NULL,Water,Wetland,Water,Wetland,Bareland,Wetland,Grassland
1571,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Grassland
1572,NULL,Water,Wetland,Water,Wetland,Bareland,Water,Forest
1573,NULL,Water,Wetland,Water,Wetland,Water,Wetland,Wetland
1574,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Grassland,Bareland
1575,NULL,Water,Bareland,NULL,Non_Wetland,Bareland,Wetland,Forest
1576,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Grassland
1577,NULL,Water,Bareland,Non_Water,Non_Wetland,Wetland,Grassland,Forest
1578,NULL,Water,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
1579,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
1580,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
1581,NULL,Water,Built-up,NULL,Non_Wetland,Built-up,Water,Forest
1582,NULL,Water,Built-up,Water,Non_Wetland,Grassland,Water,Forest
1583,NULL,Water,Built-up,Water,Non_Wetland,Wetland,Water,Forest
1584,NULL,Water,Water,NULL,Water,Grassland,Grassland,Forest
1585,NULL,Water,Water,Non_Water,Water,Wetland,Water,Grassland
1586,NULL,Water,Water,Water,Water,Grassland,Water,Grassland
1587,NULL,Water,Water,Water,Water,Cropland,Water,Water
1588,NULL,Water,Water,Water,Water,Wetland,Wetland,Water
1589,NULL,Water,Water,Water,Water,Wetland,Bareland,Grassland
1590,NULL,Water,Water,Water,Water,Wetland,Water,Grassland
1591,NULL,Water,Water,Water,Water,Wetland,Water,Water
1592,NULL,Water,Water,Water,Water,Wetland,Water,Forest
1593,NULL,Water,Water,Water,Water,Wetland,Forest,Water
1594,NULL,Water,Water,Water,Water,Built-up,Water,Grassland
1595,NULL,Water,Water,Water,Water,Water,Wetland,Water
1596,NULL,Water,Water,Water,Water,Water,Water,Grassland
1597,NULL,Water,Water,Water,Water,Water,Water,Water
1598,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
1599,NULL,Water,Forest,NULL,Non_Wetland,Grassland,Water,Forest
1600,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
1601,NULL,Water,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
1602,NULL,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
1603,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
1604,NULL,Forest,NULL,NULL,Non_Wetland,NULL,Wetland,Forest
1605,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
1606,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
1607,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Grassland
1608,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Wetland,Forest
1609,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
1610,NULL,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
1611,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,NULL,Grassland
1612,NULL,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
1613,NULL,Forest,NULL,NULL,Non_Wetland,Wetland,Forest,Forest
1614,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Forest
1615,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
1616,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
1617,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Forest
1618,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
1619,NULL,Forest,NULL,NULL,Non_Wetland,Bareland,Water,Grassland
