Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20PMQ_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20PMQ_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20PMQ_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20PMQ_M_R
1711,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1712,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1713,Water,NULL,Forest,NULL,Non_Wetland,Water
1714,Water,NULL,Forest,NULL,Non_Wetland,Forest
1715,Water,NULL,Forest,Non_Water,Non_Wetland,Grassland
1716,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1717,Water,NULL,Forest,Non_Water,Non_Wetland,Water
1718,Water,NULL,Forest,Non_Water,Non_Wetland,Forest
1719,Water,NULL,Forest,Water,Non_Wetland,Grassland
1720,Water,NULL,Forest,Water,Non_Wetland,Wetland
1721,Water,NULL,Forest,Water,Non_Wetland,Bareland
1722,Water,NULL,Forest,Water,Non_Wetland,Water
1723,Water,NULL,Forest,Water,Non_Wetland,Forest
1724,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1725,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1726,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1727,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1728,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
1729,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1730,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1731,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1732,Water,Cropland,Grassland,Water,Non_Wetland,Forest
1733,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1734,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1735,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1736,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1737,Water,Cropland,Wetland,Water,Wetland,Grassland
1738,Water,Cropland,Wetland,Water,Wetland,Wetland
1739,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1740,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1741,Water,Cropland,Forest,Water,Non_Wetland,Wetland
1742,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1743,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1744,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
1745,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1746,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1747,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1748,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1749,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1750,Water,Wetland,Shrubland,Water,Non_Wetland,Grassland
1751,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1752,Water,Wetland,Shrubland,Water,Non_Wetland,Bareland
1753,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1754,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
1755,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1756,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
1757,Water,Wetland,Grassland,NULL,Non_Wetland,Water
1758,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
1759,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1760,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1761,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
1762,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1763,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
1764,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
1765,Water,Wetland,Grassland,Water,Non_Wetland,Water
1766,Water,Wetland,Grassland,Water,Non_Wetland,Forest
1767,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1768,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1769,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1770,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1771,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1772,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1773,Water,Wetland,Wetland,NULL,Wetland,Grassland
1774,Water,Wetland,Wetland,NULL,Wetland,Wetland
1775,Water,Wetland,Wetland,NULL,Wetland,Water
1776,Water,Wetland,Wetland,NULL,Wetland,Forest
1777,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1778,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1779,Water,Wetland,Wetland,Non_Water,Wetland,Water
1780,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1781,Water,Wetland,Wetland,Water,Wetland,Grassland
1782,Water,Wetland,Wetland,Water,Wetland,Wetland
1783,Water,Wetland,Wetland,Water,Wetland,Bareland
1784,Water,Wetland,Wetland,Water,Wetland,Water
1785,Water,Wetland,Wetland,Water,Wetland,Forest
1786,Water,Wetland,Water,NULL,Water,Grassland
1787,Water,Wetland,Water,NULL,Water,Wetland
1788,Water,Wetland,Water,NULL,Water,Water
1789,Water,Wetland,Water,NULL,Water,Forest
1790,Water,Wetland,Water,Non_Water,Water,Grassland
1791,Water,Wetland,Water,Non_Water,Water,Wetland
1792,Water,Wetland,Water,Non_Water,Water,Water
1793,Water,Wetland,Water,Non_Water,Water,Forest
1794,Water,Wetland,Water,Water,Water,Grassland
1795,Water,Wetland,Water,Water,Water,Wetland
1796,Water,Wetland,Water,Water,Water,Water
1797,Water,Wetland,Water,Water,Water,Forest
1798,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1799,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1800,Water,Wetland,Forest,NULL,Non_Wetland,Water
1801,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1802,Water,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1803,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1804,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1805,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1806,Water,Wetland,Forest,Water,Non_Wetland,Grassland
1807,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1808,Water,Wetland,Forest,Water,Non_Wetland,Water
1809,Water,Wetland,Forest,Water,Non_Wetland,Forest
1810,Water,Bareland,NULL,Water,Non_Wetland,Grassland
1811,Water,Bareland,NULL,Water,Non_Wetland,Wetland
1812,Water,Bareland,NULL,Water,Non_Wetland,Bareland
1813,Water,Bareland,NULL,Water,Non_Wetland,Water
1814,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1815,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1816,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1817,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
1818,Water,Bareland,Shrubland,Water,Non_Wetland,Grassland
1819,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
1820,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1821,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1822,Water,Bareland,Shrubland,Water,Non_Wetland,Forest
1823,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1824,Water,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
1825,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
1826,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1827,Water,Bareland,Grassland,Water,Non_Wetland,Water
1828,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1829,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1830,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1831,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
1832,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1833,Water,Bareland,Cropland,Water,Non_Wetland,Water
1834,Water,Bareland,Wetland,NULL,Wetland,Wetland
1835,Water,Bareland,Wetland,NULL,Wetland,Bareland
1836,Water,Bareland,Wetland,NULL,Wetland,Water
1837,Water,Bareland,Wetland,NULL,Wetland,Forest
1838,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
1839,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
1840,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1841,Water,Bareland,Wetland,Non_Water,Wetland,Water
1842,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1843,Water,Bareland,Wetland,Water,Wetland,Grassland
1844,Water,Bareland,Wetland,Water,Wetland,Wetland
1845,Water,Bareland,Wetland,Water,Wetland,Bareland
1846,Water,Bareland,Wetland,Water,Wetland,Water
1847,Water,Bareland,Wetland,Water,Wetland,Forest
1848,Water,Bareland,Bareland,Water,Non_Wetland,Water
1849,Water,Bareland,Water,Non_Water,Water,Wetland
1850,Water,Bareland,Water,Non_Water,Water,Bareland
1851,Water,Bareland,Water,Non_Water,Water,Forest
1852,Water,Bareland,Water,Water,Water,Grassland
1853,Water,Bareland,Water,Water,Water,Wetland
1854,Water,Bareland,Water,Water,Water,Bareland
1855,Water,Bareland,Water,Water,Water,Water
1856,Water,Bareland,Water,Water,Water,Forest
1857,Water,Bareland,Forest,Non_Water,Non_Wetland,Grassland
1858,Water,Bareland,Forest,Non_Water,Non_Wetland,Bareland
1859,Water,Bareland,Forest,Non_Water,Non_Wetland,Water
1860,Water,Bareland,Forest,Water,Non_Wetland,Wetland
1861,Water,Bareland,Forest,Water,Non_Wetland,Bareland
1862,Water,Bareland,Forest,Water,Non_Wetland,Water
1863,Water,Built-up,NULL,Non_Water,Non_Wetland,Bareland
1864,Water,Built-up,NULL,Non_Water,Non_Wetland,Built-up
1865,Water,Built-up,NULL,Water,Non_Wetland,Forest
1866,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
1867,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1868,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1869,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1870,Water,Built-up,Shrubland,NULL,Non_Wetland,Water
1871,Water,Built-up,Shrubland,NULL,Non_Wetland,Forest
1872,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1873,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Bareland
1874,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Built-up
1875,Water,Built-up,Shrubland,Non_Water,Non_Wetland,Forest
1876,Water,Built-up,Shrubland,Water,Non_Wetland,Grassland
1877,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
1878,Water,Built-up,Shrubland,Water,Non_Wetland,Water
1879,Water,Built-up,Shrubland,Water,Non_Wetland,Forest
1880,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1881,Water,Built-up,Grassland,NULL,Non_Wetland,Water
1882,Water,Built-up,Grassland,NULL,Non_Wetland,Forest
1883,Water,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1884,Water,Built-up,Grassland,Water,Non_Wetland,Water
1885,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1886,Water,Built-up,Wetland,NULL,Wetland,Grassland
1887,Water,Built-up,Wetland,NULL,Wetland,Water
1888,Water,Built-up,Wetland,NULL,Wetland,Forest
1889,Water,Built-up,Wetland,Non_Water,Wetland,Grassland
1890,Water,Built-up,Wetland,Non_Water,Wetland,Built-up
1891,Water,Built-up,Wetland,Non_Water,Wetland,Forest
1892,Water,Built-up,Wetland,Water,Wetland,Grassland
1893,Water,Built-up,Wetland,Water,Wetland,Wetland
1894,Water,Built-up,Wetland,Water,Wetland,Bareland
1895,Water,Built-up,Wetland,Water,Wetland,Forest
1896,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1897,Water,Built-up,Bareland,NULL,Non_Wetland,Forest
1898,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1899,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1900,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1901,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1902,Water,Built-up,Built-up,NULL,Non_Wetland,Water
1903,Water,Built-up,Built-up,NULL,Non_Wetland,Forest
1904,Water,Built-up,Built-up,Non_Water,Non_Wetland,Built-up
1905,Water,Built-up,Built-up,Non_Water,Non_Wetland,Water
1906,Water,Built-up,Built-up,Water,Non_Wetland,Grassland
1907,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
1908,Water,Built-up,Built-up,Water,Non_Wetland,Built-up
1909,Water,Built-up,Built-up,Water,Non_Wetland,Water
1910,Water,Built-up,Built-up,Water,Non_Wetland,Forest
1911,Water,Built-up,Water,NULL,Water,Bareland
1912,Water,Built-up,Water,NULL,Water,Water
1913,Water,Built-up,Water,NULL,Water,Forest
1914,Water,Built-up,Water,Non_Water,Water,Grassland
1915,Water,Built-up,Water,Non_Water,Water,Forest
1916,Water,Built-up,Water,Water,Water,Wetland
1917,Water,Built-up,Water,Water,Water,Bareland
1918,Water,Built-up,Water,Water,Water,Water
1919,Water,Built-up,Water,Water,Water,Forest
1920,Water,Built-up,Forest,NULL,Non_Wetland,Grassland
1921,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
1922,Water,Built-up,Forest,NULL,Non_Wetland,Water
1923,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1924,Water,Built-up,Forest,Non_Water,Non_Wetland,Forest
1925,Water,Built-up,Forest,Water,Non_Wetland,Forest
1926,Water,Water,NULL,NULL,Non_Wetland,Grassland
1927,Water,Water,NULL,NULL,Non_Wetland,Wetland
1928,Water,Water,NULL,NULL,Non_Wetland,Bareland
1929,Water,Water,NULL,NULL,Non_Wetland,Water
1930,Water,Water,NULL,NULL,Non_Wetland,Forest
1931,Water,Water,NULL,Water,Non_Wetland,Grassland
1932,Water,Water,NULL,Water,Non_Wetland,Wetland
1933,Water,Water,NULL,Water,Non_Wetland,Bareland
1934,Water,Water,NULL,Water,Non_Wetland,Water
1935,Water,Water,NULL,Water,Non_Wetland,Forest
1936,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1937,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1938,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1939,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1940,Water,Water,Shrubland,NULL,Non_Wetland,Built-up
1941,Water,Water,Shrubland,NULL,Non_Wetland,Water
1942,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1943,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1944,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1945,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1946,Water,Water,Shrubland,Non_Water,Non_Wetland,Built-up
1947,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1948,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1949,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1950,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1951,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1952,Water,Water,Shrubland,Water,Non_Wetland,Built-up
1953,Water,Water,Shrubland,Water,Non_Wetland,Water
1954,Water,Water,Shrubland,Water,Non_Wetland,Forest
1955,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1956,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1957,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1958,Water,Water,Grassland,NULL,Non_Wetland,Built-up
1959,Water,Water,Grassland,NULL,Non_Wetland,Water
1960,Water,Water,Grassland,NULL,Non_Wetland,Forest
1961,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1962,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
1963,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1964,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1965,Water,Water,Grassland,Water,Non_Wetland,Grassland
1966,Water,Water,Grassland,Water,Non_Wetland,Wetland
1967,Water,Water,Grassland,Water,Non_Wetland,Bareland
1968,Water,Water,Grassland,Water,Non_Wetland,Water
1969,Water,Water,Grassland,Water,Non_Wetland,Forest
1970,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1971,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1972,Water,Water,Cropland,NULL,Non_Wetland,Water
1973,Water,Water,Cropland,NULL,Non_Wetland,Forest
1974,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1975,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1976,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1977,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1978,Water,Water,Cropland,Water,Non_Wetland,Grassland
1979,Water,Water,Cropland,Water,Non_Wetland,Wetland
1980,Water,Water,Cropland,Water,Non_Wetland,Bareland
1981,Water,Water,Cropland,Water,Non_Wetland,Water
1982,Water,Water,Cropland,Water,Non_Wetland,Forest
1983,Water,Water,Wetland,NULL,Wetland,Grassland
1984,Water,Water,Wetland,NULL,Wetland,Wetland
1985,Water,Water,Wetland,NULL,Wetland,Bareland
1986,Water,Water,Wetland,NULL,Wetland,Built-up
1987,Water,Water,Wetland,NULL,Wetland,Water
1988,Water,Water,Wetland,NULL,Wetland,Forest
1989,Water,Water,Wetland,Non_Water,Wetland,Grassland
1990,Water,Water,Wetland,Non_Water,Wetland,Wetland
1991,Water,Water,Wetland,Non_Water,Wetland,Bareland
1992,Water,Water,Wetland,Non_Water,Wetland,Built-up
1993,Water,Water,Wetland,Non_Water,Wetland,Water
1994,Water,Water,Wetland,Non_Water,Wetland,Forest
1995,Water,Water,Wetland,Water,Wetland,Grassland
1996,Water,Water,Wetland,Water,Wetland,Cropland
1997,Water,Water,Wetland,Water,Wetland,Wetland
1998,Water,Water,Wetland,Water,Wetland,Bareland
1999,Water,Water,Wetland,Water,Wetland,Built-up
2000,Water,Water,Wetland,Water,Wetland,Water
2001,Water,Water,Wetland,Water,Wetland,Forest
2002,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2003,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2004,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2005,Water,Water,Bareland,NULL,Non_Wetland,Water
2006,Water,Water,Bareland,NULL,Non_Wetland,Forest
2007,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2008,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2009,Water,Water,Bareland,Water,Non_Wetland,Wetland
2010,Water,Water,Bareland,Water,Non_Wetland,Water
2011,Water,Water,Bareland,Water,Non_Wetland,Forest
2012,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2013,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2014,Water,Water,Built-up,NULL,Non_Wetland,Built-up
2015,Water,Water,Built-up,NULL,Non_Wetland,Water
2016,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
2017,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2018,Water,Water,Built-up,Non_Water,Non_Wetland,Built-up
2019,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2020,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2021,Water,Water,Built-up,Water,Non_Wetland,Grassland
2022,Water,Water,Built-up,Water,Non_Wetland,Wetland
2023,Water,Water,Built-up,Water,Non_Wetland,Bareland
2024,Water,Water,Built-up,Water,Non_Wetland,Built-up
2025,Water,Water,Built-up,Water,Non_Wetland,Water
2026,Water,Water,Water,NULL,Water,Grassland
2027,Water,Water,Water,NULL,Water,Wetland
2028,Water,Water,Water,NULL,Water,Bareland
2029,Water,Water,Water,NULL,Water,Water
2030,Water,Water,Water,NULL,Water,Forest
2031,Water,Water,Water,Non_Water,Water,Grassland
2032,Water,Water,Water,Non_Water,Water,Wetland
2033,Water,Water,Water,Non_Water,Water,Bareland
2034,Water,Water,Water,Non_Water,Water,Built-up
2035,Water,Water,Water,Non_Water,Water,Water
2036,Water,Water,Water,Non_Water,Water,Forest
2037,Water,Water,Water,Water,Water,NULL
2038,Water,Water,Water,Water,Water,Grassland
2039,Water,Water,Water,Water,Water,Wetland
2040,Water,Water,Water,Water,Water,Bareland
2041,Water,Water,Water,Water,Water,Built-up
2042,Water,Water,Water,Water,Water,Water
2043,Water,Water,Water,Water,Water,Forest
2044,Water,Water,Forest,NULL,Non_Wetland,Grassland
2045,Water,Water,Forest,NULL,Non_Wetland,Wetland
2046,Water,Water,Forest,NULL,Non_Wetland,Bareland
2047,Water,Water,Forest,NULL,Non_Wetland,Built-up
2048,Water,Water,Forest,NULL,Non_Wetland,Water
2049,Water,Water,Forest,NULL,Non_Wetland,Forest
2050,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2051,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2052,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
2053,Water,Water,Forest,Non_Water,Non_Wetland,Water
2054,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2055,Water,Water,Forest,Water,Non_Wetland,Grassland
2056,Water,Water,Forest,Water,Non_Wetland,Wetland
2057,Water,Water,Forest,Water,Non_Wetland,Bareland
2058,Water,Water,Forest,Water,Non_Wetland,Water
2059,Water,Water,Forest,Water,Non_Wetland,Forest
2060,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2061,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2062,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2063,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
2064,Water,Forest,Shrubland,Non_Water,Non_Wetland,Forest
2065,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
2066,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2067,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2068,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2069,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
2070,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2071,Water,Forest,Grassland,Non_Water,Non_Wetland,Grassland
2072,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
2073,Water,Forest,Grassland,Water,Non_Wetland,Grassland
2074,Water,Forest,Grassland,Water,Non_Wetland,Wetland
2075,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
2076,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2077,Water,Forest,Cropland,Water,Non_Wetland,Grassland
2078,Water,Forest,Wetland,NULL,Wetland,Grassland
2079,Water,Forest,Wetland,NULL,Wetland,Wetland
2080,Water,Forest,Wetland,NULL,Wetland,Water
2081,Water,Forest,Wetland,NULL,Wetland,Forest
2082,Water,Forest,Wetland,Non_Water,Wetland,Grassland
2083,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2084,Water,Forest,Wetland,Non_Water,Wetland,Bareland
2085,Water,Forest,Wetland,Non_Water,Wetland,Water
2086,Water,Forest,Wetland,Non_Water,Wetland,Forest
2087,Water,Forest,Wetland,Water,Wetland,Grassland
2088,Water,Forest,Wetland,Water,Wetland,Wetland
2089,Water,Forest,Wetland,Water,Wetland,Bareland
2090,Water,Forest,Wetland,Water,Wetland,Water
2091,Water,Forest,Wetland,Water,Wetland,Forest
2092,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
2093,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2094,Water,Forest,Water,NULL,Water,Grassland
2095,Water,Forest,Water,NULL,Water,Forest
2096,Water,Forest,Water,Non_Water,Water,Wetland
2097,Water,Forest,Water,Non_Water,Water,Water
2098,Water,Forest,Water,Non_Water,Water,Forest
2099,Water,Forest,Water,Water,Water,Grassland
2100,Water,Forest,Water,Water,Water,Wetland
2101,Water,Forest,Water,Water,Water,Water
2102,Water,Forest,Water,Water,Water,Forest
2103,Water,Forest,Forest,NULL,Non_Wetland,NULL
2104,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2105,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2106,Water,Forest,Forest,NULL,Non_Wetland,Forest
2107,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
2108,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
2109,Water,Forest,Forest,Water,Non_Wetland,Grassland
2110,Water,Forest,Forest,Water,Non_Wetland,Wetland
2111,Water,Forest,Forest,Water,Non_Wetland,Forest
2112,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL
2113,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2114,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Bareland
2115,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Forest
2116,Permanent_ice_and_snow,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2117,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
2118,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
2119,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Forest
2120,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2121,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Grassland
2122,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Grassland
2123,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2124,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2125,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water
2126,Permanent_ice_and_snow,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2127,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Grassland
2128,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
2129,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Forest
2130,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Grassland
2131,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,Forest
2132,Permanent_ice_and_snow,Forest,Cropland,NULL,Non_Wetland,Forest
2133,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
2134,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Forest
2135,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2136,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2137,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2138,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2139,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2140,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2141,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2142,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2143,Forest,NULL,NULL,Water,Non_Wetland,Bareland
2144,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2145,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2146,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2147,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2148,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2149,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2150,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2151,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2152,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2153,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2154,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2155,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
