Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_19KHB_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_19KHB_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_19KHB_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_19KHB_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_19KHB_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_19KHB_M_R
1365,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1366,Cropland,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1367,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1368,Cropland,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1369,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1370,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1371,Cropland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1372,Cropland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1373,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1374,Cropland,Water,Wetland,Water,Wetland,NULL,NULL,Water
1375,Cropland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL,NULL,Bareland
1376,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1377,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1378,Cropland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1379,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1380,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1381,Cropland,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1382,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1383,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1384,Cropland,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1385,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1386,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1387,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1388,Cropland,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1389,Cropland,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1390,Cropland,Water,Water,Water,Water,NULL,NULL,Water
1391,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1392,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1393,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1394,Cropland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1395,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1396,Cropland,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1397,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1398,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1399,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1400,Cropland,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1401,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1402,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1403,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1404,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Water
1405,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1406,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1407,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1408,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1409,Cropland,Forest,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1410,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1411,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1412,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Water
1413,Cropland,Forest,NULL,Water,Non_Wetland,NULL,NULL,Forest
1414,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1415,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1416,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1417,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1418,Cropland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1419,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1420,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1421,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1422,Cropland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1423,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1424,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1425,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1426,Cropland,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1427,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1428,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1430,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1431,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1432,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1433,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1434,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1435,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1436,Cropland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1437,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1438,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1439,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Water
1440,Cropland,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1441,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1442,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1443,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Built-up
1444,Cropland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1445,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1446,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Water
1447,Cropland,Forest,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1448,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1449,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1450,Cropland,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1451,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1452,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1453,Cropland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1454,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Bareland
1455,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1456,Cropland,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1457,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1458,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1459,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1460,Cropland,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1461,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1462,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1463,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1464,Cropland,Forest,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1465,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1466,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1467,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Water
1468,Cropland,Forest,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1469,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1470,Cropland,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1471,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1472,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1473,Cropland,Forest,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1474,Cropland,Forest,Built-up,Water,Non_Wetland,NULL,NULL,Water
1475,Cropland,Forest,Water,NULL,Water,NULL,NULL,Water
1476,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Grassland
1477,Cropland,Forest,Water,Non_Water,Water,NULL,NULL,Bareland
1478,Cropland,Forest,Water,Water,Water,NULL,NULL,Grassland
1479,Cropland,Forest,Water,Water,Water,NULL,NULL,Bareland
1480,Cropland,Forest,Water,Water,Water,NULL,NULL,Water
1481,Cropland,Forest,Water,Water,Water,NULL,NULL,Forest
1482,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1483,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1484,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1485,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1486,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1487,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1488,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1489,Cropland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1490,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1491,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1492,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1493,Cropland,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1494,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1495,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1496,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1497,Cropland,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1498,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1499,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1500,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1501,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1502,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Water
1503,Wetland,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1504,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1505,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1506,Wetland,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1507,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1508,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1509,Wetland,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1510,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1511,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1513,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1514,Wetland,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1515,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1516,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1517,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1518,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1519,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1520,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1521,Wetland,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1522,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1523,Wetland,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1524,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1525,Wetland,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Water
1526,Wetland,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1527,Wetland,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Cropland
1528,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1529,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1530,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1531,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1532,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1533,Wetland,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1534,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1535,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1536,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1537,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1538,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1539,Wetland,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1540,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1541,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1542,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1543,Wetland,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1544,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1545,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1546,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Cropland
1547,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1548,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1549,Wetland,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1550,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1551,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1552,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1553,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1554,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1555,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1556,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1557,Wetland,NULL,Bareland,Water,Non_Wetland,NULL,NULL,Water
1558,Wetland,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1559,Wetland,NULL,Water,NULL,Water,NULL,NULL,NULL
1560,Wetland,NULL,Water,NULL,Water,NULL,NULL,Water
1561,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1562,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1563,Wetland,NULL,Water,Non_Water,Water,NULL,NULL,Water
1564,Wetland,NULL,Water,Water,Water,NULL,NULL,Grassland
1565,Wetland,NULL,Water,Water,Water,NULL,NULL,Wetland
1566,Wetland,NULL,Water,Water,Water,NULL,NULL,Water
1567,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1568,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1569,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1570,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1571,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1572,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1573,Wetland,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1574,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1575,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1576,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1577,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1578,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1579,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1580,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1581,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1582,Wetland,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1583,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1584,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1585,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1586,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1587,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Water
1588,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1589,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,NULL
1590,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1591,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1592,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1593,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1594,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1595,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1596,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Cropland
1597,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1598,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1599,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Water
1600,Wetland,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1601,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1602,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1603,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1604,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1605,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1606,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1607,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1608,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1609,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1610,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1611,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1612,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1613,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1614,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1615,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1616,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1617,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1618,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1619,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1620,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Water
1621,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1622,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1623,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1624,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1625,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1626,Wetland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1627,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1628,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1629,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1630,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1631,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1632,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1633,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1634,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Cropland
1635,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1636,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1637,Wetland,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1638,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1639,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1640,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1641,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1642,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1643,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1644,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1645,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Cropland
1646,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1647,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1648,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1649,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Grassland
1650,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Cropland
1651,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1652,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Water
1653,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1654,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1655,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1656,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Water
1657,Wetland,Wetland,Water,NULL,Water,NULL,NULL,Forest
1658,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1659,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1660,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1661,Wetland,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1662,Wetland,Wetland,Water,Water,Water,NULL,NULL,NULL
1663,Wetland,Wetland,Water,Water,Water,NULL,NULL,Grassland
1664,Wetland,Wetland,Water,Water,Water,NULL,NULL,Cropland
1665,Wetland,Wetland,Water,Water,Water,NULL,NULL,Wetland
1666,Wetland,Wetland,Water,Water,Water,NULL,NULL,Bareland
1667,Wetland,Wetland,Water,Water,Water,NULL,NULL,Water
1668,Wetland,Wetland,Water,Water,Water,NULL,NULL,Forest
1669,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1670,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1671,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1672,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1673,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1674,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1675,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1676,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1677,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1678,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Cropland
1679,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1680,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1681,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1682,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,NULL
1683,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1684,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Cropland
1685,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1686,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1687,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1688,Wetland,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1689,Wetland,Bareland,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1690,Wetland,Bareland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1691,Wetland,Bareland,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1692,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1693,Wetland,Bareland,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1694,Wetland,Bareland,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1695,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1696,Wetland,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1697,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1698,Wetland,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Wetland
1699,Wetland,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1700,Wetland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1701,Wetland,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
