Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LLK_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LLK_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LLK_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LLK_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LLK_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LLK_M_R
1374,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Cropland
1375,Bareland,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1376,Bareland,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1377,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1378,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Cropland
1379,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1380,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1381,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1382,Bareland,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1383,Bareland,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1384,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1385,Bareland,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1386,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1387,Bareland,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1388,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1389,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1390,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1391,Bareland,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1392,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1393,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1394,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1395,Bareland,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1396,Bareland,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1397,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1398,Bareland,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1399,Bareland,Wetland,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1400,Bareland,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1401,Bareland,Wetland,Water,Water,Water,NULL,NULL,Water
1402,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1403,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1404,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1405,Bareland,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1406,Bareland,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1407,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1408,Bareland,Bareland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1409,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1410,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1411,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1412,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1413,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1414,Bareland,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1415,Bareland,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1416,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1417,Bareland,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1418,Bareland,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1419,Bareland,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1420,Bareland,Water,Water,NULL,Water,NULL,NULL,Forest
1421,Bareland,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1422,Bareland,Water,Water,Water,Water,NULL,NULL,Water
1423,Bareland,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1424,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1425,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1426,Bareland,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1427,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1428,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1429,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1430,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,NULL
1431,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1432,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1433,Bareland,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1434,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1435,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1436,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1437,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,NULL
1438,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1439,Bareland,Forest,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1440,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1441,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1442,Bareland,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1443,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1444,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1445,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1446,Bareland,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1447,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1448,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1449,Bareland,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1450,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,NULL
1451,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1452,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1453,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1454,Water,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1455,Water,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1456,Water,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1457,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1458,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1459,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1460,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1461,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1462,Water,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1463,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1464,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1465,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1466,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1467,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1468,Water,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1469,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1470,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1471,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1472,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1473,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1474,Water,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1475,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1476,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1477,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1478,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1479,Water,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1480,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1481,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1482,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1483,Water,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1484,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1485,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1486,Water,NULL,Cropland,Water,Non_Wetland,NULL,NULL,Water
1487,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1488,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1489,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1490,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1491,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1492,Water,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1493,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1494,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1495,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1496,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1497,Water,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1498,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1499,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1500,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1501,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1502,Water,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1503,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1504,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1505,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1506,Water,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1507,Water,NULL,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1508,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1509,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1510,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1511,Water,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1512,Water,NULL,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1513,Water,NULL,Water,NULL,Water,NULL,NULL,Grassland
1514,Water,NULL,Water,NULL,Water,NULL,NULL,Wetland
1515,Water,NULL,Water,NULL,Water,NULL,NULL,Bareland
1516,Water,NULL,Water,NULL,Water,NULL,NULL,Water
1517,Water,NULL,Water,NULL,Water,NULL,NULL,Forest
1518,Water,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1519,Water,NULL,Water,Non_Water,Water,NULL,NULL,Wetland
1520,Water,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1521,Water,NULL,Water,Non_Water,Water,NULL,NULL,Water
1522,Water,NULL,Water,Non_Water,Water,NULL,NULL,Forest
1523,Water,NULL,Water,Water,Water,NULL,NULL,Grassland
1524,Water,NULL,Water,Water,Water,NULL,NULL,Wetland
1525,Water,NULL,Water,Water,Water,NULL,NULL,Bareland
1526,Water,NULL,Water,Water,Water,NULL,NULL,Water
1527,Water,NULL,Water,Water,Water,NULL,NULL,Forest
1528,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1529,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1530,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1531,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1532,Water,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1533,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1534,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1535,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1536,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1537,Water,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1538,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,NULL
1539,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1540,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1541,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1542,Water,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1543,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1544,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Cropland
1545,Water,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1546,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1547,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1548,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1549,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1550,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1551,Water,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1552,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1553,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Cropland
1554,Water,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1555,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1556,Water,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1557,Water,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1558,Water,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1559,Water,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Water,Cropland,Water,NULL,Water,NULL,NULL,Grassland
1561,Water,Cropland,Water,NULL,Water,NULL,NULL,Cropland
1562,Water,Cropland,Water,NULL,Water,NULL,NULL,Bareland
1563,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1564,Water,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1565,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1566,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1567,Water,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1568,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1569,Water,Wetland,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1570,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1571,Water,Wetland,NULL,Water,Non_Wetland,NULL,NULL,Forest
1572,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1574,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1575,Water,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1576,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1577,Water,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1578,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1579,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1580,Water,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1581,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1582,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1583,Water,Wetland,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1584,Water,Wetland,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1585,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,NULL
1586,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1587,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1588,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1589,Water,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
1590,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1591,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1592,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1593,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1594,Water,Wetland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1595,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,NULL
1596,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Grassland
1597,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Wetland
1598,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Water
1599,Water,Wetland,Wetland,Water,Wetland,NULL,NULL,Forest
1600,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,NULL
1601,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1602,Water,Wetland,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1603,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1604,Water,Wetland,Water,NULL,Water,NULL,NULL,Grassland
1605,Water,Wetland,Water,NULL,Water,NULL,NULL,Wetland
1606,Water,Wetland,Water,NULL,Water,NULL,NULL,Water
1607,Water,Wetland,Water,NULL,Water,NULL,NULL,Forest
1608,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Grassland
1609,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Wetland
1610,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Water
1611,Water,Wetland,Water,Non_Water,Water,NULL,NULL,Forest
1612,Water,Wetland,Water,Water,Water,NULL,NULL,NULL
1613,Water,Wetland,Water,Water,Water,NULL,NULL,Grassland
1614,Water,Wetland,Water,Water,Water,NULL,NULL,Wetland
1615,Water,Wetland,Water,Water,Water,NULL,NULL,Water
1616,Water,Wetland,Water,Water,Water,NULL,NULL,Forest
1617,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1618,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1619,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1620,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Water
1621,Water,Wetland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1622,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1623,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1624,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1625,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1626,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1627,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1628,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Water
1629,Water,Wetland,Forest,Water,Non_Wetland,NULL,NULL,Forest
1630,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Bareland
1631,Water,Built-up,Wetland,NULL,Wetland,NULL,NULL,Forest
1632,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1633,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1634,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Water
1635,Water,Water,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1636,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1637,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Water
1638,Water,Water,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1639,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1640,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Water
1641,Water,Water,NULL,Water,Non_Wetland,NULL,NULL,Forest
1642,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1643,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1644,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1645,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1646,Water,Water,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1647,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1648,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Water
1649,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1650,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1651,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1652,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1653,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1654,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1655,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1656,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1657,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1658,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1659,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1660,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1661,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1662,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1663,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1664,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1665,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1666,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Grassland
1667,Water,Water,Wetland,NULL,Wetland,NULL,NULL,NULL
1668,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1669,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1670,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1671,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1672,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1673,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,NULL
1674,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1675,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Cropland
1676,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1677,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1678,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1679,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1680,Water,Water,Wetland,Water,Wetland,NULL,NULL,NULL
1681,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1682,Water,Water,Wetland,Water,Wetland,NULL,NULL,Cropland
1683,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1684,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1685,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1686,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1687,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1688,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1689,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1690,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1691,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,NULL
1692,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1693,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1694,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1695,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1696,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1697,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1698,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1699,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1700,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1701,Water,Water,Water,NULL,Water,NULL,NULL,NULL
1702,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1703,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1704,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1705,Water,Water,Water,NULL,Water,NULL,NULL,Water
1706,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1707,Water,Water,Water,Non_Water,Water,NULL,NULL,NULL
1708,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1709,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1710,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1711,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1712,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1713,Water,Water,Water,Water,Water,NULL,NULL,NULL
1714,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1715,Water,Water,Water,Water,Water,NULL,NULL,Cropland
1716,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1717,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1718,Water,Water,Water,Water,Water,NULL,NULL,Water
1719,Water,Water,Water,Water,Water,NULL,NULL,Forest
1720,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1721,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1722,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1723,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1724,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1725,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1726,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,NULL
1727,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1728,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1729,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
