Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22NCL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22NCL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22NCL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22NCL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22NCL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22NCL_M_R
1383,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1384,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1385,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1386,Water,Water,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1387,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1388,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1389,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1390,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Water
1391,Water,Water,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1392,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1393,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1394,Water,Water,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1395,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1396,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1397,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Bareland
1398,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Water
1399,Water,Water,Grassland,Water,Non_Wetland,NULL,NULL,Forest
1400,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1401,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1402,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Bareland
1403,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Water
1404,Water,Water,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1405,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1406,Water,Water,Cropland,Non_Water,Non_Wetland,NULL,NULL,Forest
1407,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Wetland
1408,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Water
1409,Water,Water,Cropland,Water,Non_Wetland,NULL,NULL,Forest
1410,Water,Water,Wetland,NULL,NULL,NULL,NULL,Grassland
1411,Water,Water,Wetland,NULL,NULL,NULL,NULL,Wetland
1412,Water,Water,Wetland,NULL,NULL,NULL,NULL,Bareland
1413,Water,Water,Wetland,NULL,NULL,NULL,NULL,Water
1414,Water,Water,Wetland,NULL,NULL,NULL,NULL,Forest
1415,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Grassland
1416,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Wetland
1417,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Bareland
1418,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Water
1419,Water,Water,Wetland,NULL,Wetland,NULL,NULL,Forest
1420,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Grassland
1421,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Wetland
1422,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Bareland
1423,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Built-up
1424,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Water
1425,Water,Water,Wetland,Non_Water,NULL,NULL,NULL,Forest
1426,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1427,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1428,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1429,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Water
1430,Water,Water,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1431,Water,Water,Wetland,Water,NULL,NULL,NULL,Grassland
1432,Water,Water,Wetland,Water,NULL,NULL,NULL,Wetland
1433,Water,Water,Wetland,Water,NULL,NULL,NULL,Bareland
1434,Water,Water,Wetland,Water,NULL,NULL,NULL,Water
1435,Water,Water,Wetland,Water,NULL,NULL,NULL,Forest
1436,Water,Water,Wetland,Water,Wetland,NULL,NULL,Grassland
1437,Water,Water,Wetland,Water,Wetland,NULL,NULL,Wetland
1438,Water,Water,Wetland,Water,Wetland,NULL,NULL,Bareland
1439,Water,Water,Wetland,Water,Wetland,NULL,NULL,Water
1440,Water,Water,Wetland,Water,Wetland,NULL,NULL,Forest
1441,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1442,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1443,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Bareland
1444,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Water
1445,Water,Water,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1446,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1447,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Water
1448,Water,Water,Bareland,Non_Water,Non_Wetland,NULL,NULL,Forest
1449,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Wetland
1450,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Bareland
1451,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Water
1452,Water,Water,Bareland,Water,Non_Wetland,NULL,NULL,Forest
1453,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1454,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1455,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1456,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Water
1457,Water,Water,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1458,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Grassland
1459,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Wetland
1460,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1461,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Water
1462,Water,Water,Built-up,Non_Water,Non_Wetland,NULL,NULL,Forest
1463,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Grassland
1464,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Wetland
1465,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Bareland
1466,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Water
1467,Water,Water,Built-up,Water,Non_Wetland,NULL,NULL,Forest
1468,Water,Water,Water,NULL,NULL,NULL,NULL,Wetland
1469,Water,Water,Water,NULL,NULL,NULL,NULL,Bareland
1470,Water,Water,Water,NULL,NULL,NULL,NULL,Water
1471,Water,Water,Water,NULL,NULL,NULL,NULL,Forest
1472,Water,Water,Water,NULL,Water,NULL,NULL,Grassland
1473,Water,Water,Water,NULL,Water,NULL,NULL,Wetland
1474,Water,Water,Water,NULL,Water,NULL,NULL,Bareland
1475,Water,Water,Water,NULL,Water,NULL,NULL,Water
1476,Water,Water,Water,NULL,Water,NULL,NULL,Forest
1477,Water,Water,Water,Non_Water,NULL,NULL,NULL,Wetland
1478,Water,Water,Water,Non_Water,NULL,NULL,NULL,Bareland
1479,Water,Water,Water,Non_Water,NULL,NULL,NULL,Water
1480,Water,Water,Water,Non_Water,NULL,NULL,NULL,Forest
1481,Water,Water,Water,Non_Water,Water,NULL,NULL,Grassland
1482,Water,Water,Water,Non_Water,Water,NULL,NULL,Wetland
1483,Water,Water,Water,Non_Water,Water,NULL,NULL,Bareland
1484,Water,Water,Water,Non_Water,Water,NULL,NULL,Water
1485,Water,Water,Water,Non_Water,Water,NULL,NULL,Forest
1486,Water,Water,Water,Water,NULL,NULL,NULL,Grassland
1487,Water,Water,Water,Water,NULL,NULL,NULL,Wetland
1488,Water,Water,Water,Water,NULL,NULL,NULL,Bareland
1489,Water,Water,Water,Water,NULL,NULL,NULL,Water
1490,Water,Water,Water,Water,NULL,NULL,NULL,Forest
1491,Water,Water,Water,Water,Water,NULL,NULL,Grassland
1492,Water,Water,Water,Water,Water,NULL,NULL,Wetland
1493,Water,Water,Water,Water,Water,NULL,NULL,Bareland
1494,Water,Water,Water,Water,Water,NULL,NULL,Water
1495,Water,Water,Water,Water,Water,NULL,NULL,Forest
1496,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1497,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1498,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1499,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Water
1500,Water,Water,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1501,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1502,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Water
1503,Water,Water,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1504,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1505,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1506,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1507,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Water
1508,Water,Water,Forest,Water,Non_Wetland,NULL,NULL,Forest
1509,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1510,Water,Forest,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1511,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1512,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1513,Water,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1514,Water,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1515,Water,Forest,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1516,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1517,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1518,Water,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1519,Water,Forest,Grassland,Water,Non_Wetland,NULL,NULL,Grassland
1520,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1521,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1522,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1523,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Bareland
1524,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Water
1525,Water,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1526,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1527,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Water
1528,Water,Forest,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1529,Water,Forest,Wetland,Water,NULL,NULL,NULL,Wetland
1530,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Wetland
1531,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Water
1532,Water,Forest,Wetland,Water,Wetland,NULL,NULL,Forest
1533,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1534,Water,Forest,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1535,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1536,Water,Forest,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1537,Water,Forest,Water,NULL,NULL,NULL,NULL,Wetland
1538,Water,Forest,Water,NULL,Water,NULL,NULL,Wetland
1539,Water,Forest,Water,NULL,Water,NULL,NULL,Forest
1540,Water,Forest,Water,Non_Water,Water,NULL,NULL,Forest
1541,Water,Forest,Water,Water,NULL,NULL,NULL,Wetland
1542,Water,Forest,Water,Water,NULL,NULL,NULL,Forest
1543,Water,Forest,Water,Water,Water,NULL,NULL,Wetland
1544,Water,Forest,Water,Water,Water,NULL,NULL,Water
1545,Water,Forest,Water,Water,Water,NULL,NULL,Forest
1546,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1547,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1548,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1549,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Water
1550,Water,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1551,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1552,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1553,Water,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1554,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1555,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Water
1556,Water,Forest,Forest,Water,Non_Wetland,NULL,NULL,Forest
1557,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1558,Permanent_ice_and_snow,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1559,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1560,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1561,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1562,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1563,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1564,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1565,Permanent_ice_and_snow,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1566,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1567,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1568,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1569,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,NULL,NULL,Water
1570,Permanent_ice_and_snow,Water,Water,Water,NULL,NULL,NULL,Water
1571,Permanent_ice_and_snow,Water,Water,Water,Water,NULL,NULL,Water
1572,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1573,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1574,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1575,Permanent_ice_and_snow,Forest,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1576,Permanent_ice_and_snow,Forest,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1577,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,NULL
1578,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Grassland
1579,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Wetland
1580,Permanent_ice_and_snow,Forest,Wetland,NULL,Wetland,NULL,NULL,Forest
1581,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1582,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1583,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1584,Permanent_ice_and_snow,Forest,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1585,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1586,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1587,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Bareland
1588,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Built-up
1589,Forest,NULL,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1590,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Grassland
1591,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Bareland
1592,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL,NULL,Forest
1593,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
1594,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Wetland
1595,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Bareland
1596,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
1597,Forest,NULL,NULL,Water,Non_Wetland,NULL,NULL,Forest
1598,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1599,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1600,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
1601,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1602,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1603,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1604,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1605,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1606,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1607,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1608,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Bareland
1609,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1610,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Grassland
1611,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1612,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Bareland
1613,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1614,Forest,NULL,Shrubland,Water,Non_Wetland,NULL,NULL,Forest
1615,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,NULL
1616,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1617,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1618,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Bareland
1619,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1620,Forest,NULL,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1621,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1622,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL,NULL,Forest
1623,Forest,NULL,Grassland,Water,Non_Wetland,NULL,NULL,Wetland
1624,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1625,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Wetland
1626,Forest,NULL,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1627,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1628,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,NULL
1629,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Grassland
1630,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Wetland
1631,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Bareland
1632,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Built-up
1633,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Water
1634,Forest,NULL,Wetland,NULL,Wetland,NULL,NULL,Forest
1635,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1636,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Wetland
1637,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Bareland
1638,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Water
1639,Forest,NULL,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1640,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Grassland
1641,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Wetland
1642,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Bareland
1643,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Water
1644,Forest,NULL,Wetland,Water,Wetland,NULL,NULL,Forest
1645,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1646,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Wetland
1647,Forest,NULL,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1648,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,NULL
1649,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1650,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1651,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1652,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Built-up
1653,Forest,NULL,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1654,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL,NULL,Bareland
1655,Forest,NULL,Water,NULL,Water,NULL,NULL,Grassland
1656,Forest,NULL,Water,NULL,Water,NULL,NULL,Wetland
1657,Forest,NULL,Water,NULL,Water,NULL,NULL,Water
1658,Forest,NULL,Water,NULL,Water,NULL,NULL,Forest
1659,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Grassland
1660,Forest,NULL,Water,Non_Water,Water,NULL,NULL,Bareland
1661,Forest,NULL,Water,Water,Water,NULL,NULL,Grassland
1662,Forest,NULL,Water,Water,Water,NULL,NULL,Wetland
1663,Forest,NULL,Water,Water,Water,NULL,NULL,Bareland
1664,Forest,NULL,Water,Water,Water,NULL,NULL,Water
1665,Forest,NULL,Water,Water,Water,NULL,NULL,Forest
1666,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,NULL
1667,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1668,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1669,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1670,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1671,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Water
1672,Forest,NULL,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1673,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Grassland
1674,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Wetland
1675,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Bareland
1676,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL,NULL,Forest
1677,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Grassland
1678,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Wetland
1679,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Bareland
1680,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Water
1681,Forest,NULL,Forest,Water,Non_Wetland,NULL,NULL,Forest
1682,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1683,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Wetland
1684,Forest,Cropland,NULL,NULL,Non_Wetland,NULL,NULL,Forest
1685,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1686,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1687,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
1688,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
1689,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1690,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1691,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Wetland
1692,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Built-up
1693,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL,NULL,Forest
1694,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Grassland
1695,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL,NULL,Forest
1696,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1697,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1698,Forest,Cropland,Wetland,NULL,Wetland,NULL,NULL,Forest
1699,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Grassland
1700,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Water
1701,Forest,Cropland,Wetland,Non_Water,Wetland,NULL,NULL,Forest
1702,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Grassland
1703,Forest,Cropland,Wetland,Water,Wetland,NULL,NULL,Wetland
1704,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Grassland
1705,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL,NULL,Forest
1706,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Grassland
1707,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Wetland
1708,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Bareland
1709,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL,NULL,Forest
1710,Forest,Cropland,Water,NULL,Water,NULL,NULL,Forest
1711,Forest,Cropland,Water,Water,Water,NULL,NULL,Grassland
1712,Forest,Cropland,Water,Water,Water,NULL,NULL,Wetland
1713,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Grassland
1714,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Wetland
1715,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Bareland
1716,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Built-up
1717,Forest,Cropland,Forest,NULL,Non_Wetland,NULL,NULL,Forest
1718,Forest,Wetland,NULL,NULL,Non_Wetland,NULL,NULL,Grassland
1719,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
1720,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
1721,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
1722,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
1723,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
1724,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Grassland
1725,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Wetland
1726,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL,NULL,Forest
1727,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Wetland
1728,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL,NULL,Water
1729,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
1730,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Grassland
1731,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Wetland
1732,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Bareland
1733,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Water
1734,Forest,Wetland,Wetland,NULL,Wetland,NULL,NULL,Forest
